Dopełniacz;Mianownik;Wynik Stemmera
Pieszyc;Pieszyce;Pieszyca;
Brodziaków;Brodziaki;Brodziak;
Tychów;Tychy;Tych;
Franknowa;Franknowo;Franknowy;
Faliszowic;Faliszowice;Faliszowica;
Starego;Stare;Stary;
Jaroszowa;Jaroszów;Jaroszowy;
Borowiec;Borowce;Borowiec;
Dąbcza;Dąbcze;Dąbczy;
Grądzenia;Grądzeń;Grądzenie;
Witkowa;Witków;Witkowy;
Oszczeklina;Oszczeklin;Oszczeklina;
Koniecpola;Koniecpol;Koniecpole;
Biestrzykowa;Biestrzyków;Biestrzykowy;
Jambrzyk;Jambrzyki;Jambrzyk;
Zbyczyna;Zbyczyn;Zbyczyna;
Brzeźna;Brzeźno;Brzeźny;
Mikicina;Mikicin;Mikicina;
Podwierzbia;Podwierzbie;Podwierzbia;
Bobiecka;Bobiecko;Bobiecki;
Tropiszowa;Tropiszów;Tropiszowy;
Lubniewic;Lubniewice;Lubniewica;
Wojszy;Wojsze;Wojszy;
Miechęcina;Miechęcino;Miechęcina;
Włodek;Włodki;Włodek;
Pożarzyska;Pożarzysko;Pożarzyski;
Kotlic;Kotlice;Kotlica;
Żencina;Żencin;Żencina;
Człuch;Człuchy;Człuch;
Dłużniewa;Dłużniewo;Dłużniewa;
Stobna;Stobno;Stobny;
Pytowic;Pytowice;Pytowica;
Krępnicy;Krępnica;Krępnik;
Sołek;Sołki;Sołek;
Bożegodaru;Bożydar;Bożegodar;
Kosewa;Kosew;Kosewa;
Krajanowa;Krajanów;Krajanowy;
Występy;Występa;Występ;
Rasztowa;Rasztów;Rasztowy;
Sieteszy;Sietesz;Sietesza;
Odój;Odoje;Odój;
Sejkowic;Sejkowice;Sejkowica;
Witaszewic;Witaszewice;Witaszewica;
Lędzina;Lędzin;Lędzina;
Kotunia;Kotuń;Kotunia;
Przążewa;Przążewo;Przążewa;
Dzietrzychowic;Dzietrzychowice;Dzietrzychowica;
Gajewa;Gajewo;Gajewa;
Łopianowa;Łopianów;Łopianowy;
Sacina;Sacin;Sacina;
Gołaszyn;Gołaszyny;Gołaszyna;
Nasali;Nasale;Nasal;
Stojkowa;Stojkowo;Stojkowy;
Pobikier;Pobikry;Pobikier;
Narejek;Narejki;Narejka;
Pieszkowa;Pieszków;Pieszkowy;
Dunajka;Dunajek;Dunajka;
Rejterówki;Rejterówka;Rejterówki;
Nowek;Nowki;Nowek;
Buczka;Buczek;Buczka;
Powodowa;Powodowo;Powodowy;
Kożan;Kożany;Kożan;
Daleszewic;Daleszewice;Daleszewica;
Skieblewa;Skieblewo;Skieblew;
Gościeszowic;Gościeszowice;Gościeszowica;
Patrówka;Patrówek;Patrówka;
Płaskowa;Płasków;Płaskowy;
Kierzek;Kierzki;Kierzek;
Lepina;Lepino;Lepina;
Tuł;Tuły;Tuł;
Modliszewic;Modliszewice;Modliszewica;
Brak;Braki;Brak;
Pozarzyna;Pozarzyn;Pozarzyna;
Cetlina;Cetlin;Cetlina;
Szczerbic;Szczerbice;Szczerbica;
Łącka;Łącko;Łącki;
Kłopotowa;Kłopotów;Kłopotowy;
Kaczanowa;Kaczanowo;Kaczanowy;
Lutoborów;Lutobory;Lutobór;
Wilewa;Wilewo;Wilew;
Kościeszek;Kościeszki;Kościeszek;
Raczkowic;Raczkowice;Raczkowica;
Żakowa;Żakowo;Żakowy;
Różanówki;Różanówka;Różanówki;
Pielni;Pielnia;Pielny;
Makowlan;Makowlany;Makowlan;
Śniatowej;Śniatowa;Śniatowy;
Łączna;Łączno;Łączny;
Bożatek;Bożatki;Bożatka;
Bzowa;Bzowo;Bzowy;
Dybkowa;Dybków;Dybkowy;
Bieganowa;Bieganowo;Bieganowy;
Fabianowa;Fabianów;Fabianowy;
Łopatna;Łopatno;Łopatny;
Odonowa;Odonów;Odonowy;
Sośna;Sośno;Sośny;
Leopoldowa;Leopoldowo;Leopoldowy;
Plecemina;Plecemin;Plecemina;
Czerniewa;Czerniew;Czerniewa;
Cekanowa;Cekanowo;Cekanowy;
Czajkowa;Czajków;Czajkowy;
Drohiczan;Drohiczany;Drohiczan;
Ptuszy;Ptusza;Ptusz;
Białogórnego;Białogórne;Białogórny;
Bukowian;Bukowiany;Bukowian;
Śniatycz;Śniatycze;Śniatycz;
Juraszek;Juraszki;Juraszka;
Bronoszewic;Bronoszewice;Bronoszewica;
Ciecholew;Ciecholewy;Ciecholewa;
Miedzny;Miedzna;Miedzny;
Gutowa;Gutowo;Gutowy;
Królikowic;Królikowice;Królikowica;
Watkowa;Watkowo;Watkowy;
Żelazowa;Żelazów;Żelazowy;
Mietkowa;Mietków;Mietkowy;
Będomina;Będomin;Będomino;
Wieśnicy;Wieśnica;Wieśnik;
Temeszowa;Temeszów;Temeszowy;
Miedzna;Miedzno;Miedzny;
Skalmierzyc;Skalmierzyce;Skalmierzyca;
Kłodowa;Kłodowo;Kłodowy;
Józefkowa;Józefków;Józefkowy;
Święcka;Święcko;Święcki;
Grzybnicy;Grzybnica;Grzybnik;
Dołganowa;Dołganów;Dołganowy;
Pełczysk;Pełczyska;Pełczysko;
Witramowa;Witramowo;Witramowy;
Wąworkowa;Wąworków;Wąworkowy;
Modecina;Modecin;Modecina;
Roszyc;Roszyce;Roszyca;
Filic;Filice;Filica;
Chwaścicic;Chwaścice;Chwaścicica;
Chocza;Chocz;Choczy;
Lubiatówka;Lubiatówko;Lubiatówka;
Radziechowa;Radziechów;Radziechowy;
Smardzów;Smardze;Smardz;
Chróścicic;Chróścice;Chróścicica;
Odwiśla;Odwiśle;Odwiśla;
Czech;Czechy;Czech;
Przesiecznej;Przesieczna;Przesieczny;
Nowielina;Nowielin;Nowielina;
Dobroszyc;Dobroszyce;Dobroszyca;
Dronik;Droniki;Dronik;
Siekowa;Siekowo;Siekowy;
Kneblowa;Kneblowo;Kneblowy;
Kosior;Kosiory;Kosior;
Śliwnicy;Śliwnica;Śliwnik;
Raduchowa;Raduchów;Raduchowy;
Barszczy;Barszcze;Barszcz;
Kulek;Kulki;Kulka;
Załawy;Zaława;Załawy;
Łomi;Łomia;Łomy;
Kaszewa;Kaszew;Kaszewo;
Czyszkówka;Czyszkówek;Czyszkówka;
Rachowej;Rachowa;Rachowy;
Bujakowa;Bujaków;Bujakowy;
Gogolewka;Gogolewko;Gogolewka;
Wiącki;Wiącka;Wiącki;
Lucjanowa;Lucjanów;Lucjanowy;
Ramiszowa;Ramiszów;Ramiszowy;
Gaworkowa;Gaworkowo;Gaworkowy;
Kawęczyna;Kawęczyn;Kawęczyna;
Krześniakowa;Krześniaków;Krześniakowy;
Miałkiego;Miałkie;Miałki;
Komornej;Komorna;Komorny;
Mogilna;Mogilno;Mogilny;
Chojęcina;Chojęcin;Chojęcina;
Rzewina;Rzewin;Rzewina;
Zendka;Zendek;Zendka;
Wiklina;Wiklino;Wiklina;
Szczurowej;Szczurowa;Szczurowy;
Sobiemirowa;Sobiemirowo;Sobiemirowy;
Prądów;Prądy;Prąd;
Kaproń;Kapronie;Kaproń;
Niedbałek;Niedbałki;Niedbałek;
Łuczajów;Łuczaje;Łuczaj;
Gorzkowa;Gorzków;Gorzkowy;
Pożarek;Pożarki;Pożarka;
Klewek;Klewki;Klewka;
Parcicic;Parcice;Parcicica;
Straszyna;Straszyn;Straszyna;
Henina;Henin;Henina;
Lubiechowa;Lubiechowo;Lubiechowy;
Hebdowa;Hebdów;Hebdowy;
Czołnochowa;Czołnochów;Czołnochowy;
Dziechna;Dziechno;Dziechny;
Czażowa;Czażów;Czażowy;
Mniowa;Mniów;Mniowy;
Opok;Opoki;Opoka;
Biernik;Bierniki;Biernik;
Przechówka;Przechówko;Przechówka;
Lubikowa;Lubików;Lubikowy;
Baborowa;Baborowo;Baborowy;
Mieleszynka;Mieleszynek;Mieleszynka;
Czajek;Czajki;Czajka;
Tulibowa;Tulibowo;Tulibowy;
Grochotowa;Grochotów;Grochotowy;
Garbalina;Garbalin;Garbalina;
Prosinka;Prosinko;Prosinka;
Krzywia;Krzywie;Krzywium;
Ublinka;Ublinek;Ublinka;
Żurawina;Żurawin;Żurawina;
Szydłówki;Szydłówka;Szydłówki;
Sójkowej;Sójkowa;Sójkowy;
Dorotowa;Dorotów;Dorotowy;
Krzywina;Krzywin;Krzywina;
Koszelew;Koszelewy;Koszelew;
Rogotwórska;Rogotwórsk;Rogotwórski;
Lipniaków;Lipniaki;Lipniak;
Tyskowej;Tyskowa;Tyskowy;
Podgórzyna;Podgórzyn;Podgórzyna;
Mzurowej;Mzurowa;Mzurowy;
Bachorzy;Bachorza;Bachor;
Jelitowa;Jelitowo;Jelitowy;
Drozdowa;Drozdowo;Drozdowy;
Wolenic;Wolenice;Wolenica;
Pawłosiowa;Pawłosiów;Pawłosiowy;
Konewek;Konewki;Konewka;
Cichoradza;Cichoradz;Cichoradza;
Piersna;Piersno;Piersny;
Karolinowa;Karolinowo;Karolinowy;
Kolenek;Kolenki;Kolenek;
Piersny;Piersna;Piersny;
Parzęczewa;Parzęczew;Parzęczewo;
Gralewa;Gralewo;Gralewa;
Gumienic;Gumienice;Gumienica;
Rudni;Rudnia;Rudny;
Krapkowic;Krapkowice;Krapkowica;
Kuzek;Kuzki;Kuzka;
Milęcicic;Milęcice;Milęcicica;
Łaskarzewa;Łaskarzew;Łaskarzewo;
Jerzykowa;Jerzykowo;Jerzykowy;
Słucza;Słucz;Słuczy;
Mierzanowic;Mierzanowice;Mierzanowica;
Górska;Górsk;Górski;
Rozpętka;Rozpętek;Rozpętka;
Witanek;Witanki;Witanka;
Izb;Izby;Izba;
Sokołowic;Sokołowice;Sokołowica;
Franopola;Franopol;Franopola;
Świeżaw;Świeżawy;Świeżawa;
Zofiowa;Zofiowo;Zofiowy;
Sudołu;Sudoł;Sudół;
Kiersów;Kiersy;Kiers;
Nowinki;Nowinka;Nowinki;
Rędzin;Rędziny;Rędzina;
Tryńczy;Tryńcza;Tryńczy;
Orzechowicz;Orzechowicze;Orzechowicz;
Stykowa;Styków;Stykowy;
Dopiewa;Dopiewo;Dopiewa;
Kiczyczyc;Kiczyce;Kiczyczyca;
Surbajn;Surbajny;Surbajn;
Szyby;Szyba;Szyb;
Chobrzan;Chobrzany;Chobrzana;
Kolechowic;Kolechowice;Kolechowica;
Zuzanowa;Zuzanów;Zuzanowy;
Żeroniczek;Żeroniczki;Żeroniczka;
Juraszowej;Juraszowa;Juraszowy;
Miastowic;Miastowice;Miastowica;
Skurowej;Skurowa;Skurowy;
Morzyszowa;Morzyszów;Morzyszowy;
Kuchar;Kuchary;Kuchar;
Mieleszyna;Mieleszyn;Mieleszyna;
Dzierzkowa;Dzierzków;Dzierzkowy;
Sęsowa;Sęsów;Sęsowy;
Karnówka;Karnówko;Karnówka;
Jaświł;Jaświły;Jaświła;
Gnat;Gnaty;Gnat;
Kowroza;Kowróz;Kowroza;
Busówna;Busówno;Busówny;
Kujana;Kujan;Kujany;
Parzniewa;Parzniew;Parzniewa;
Nowinek;Nowinki;Nowinka;
Zarzewka;Zarzewek;Zarzewka;
Kurczego;Kurcze;Kurczy;
Rzeczkowa;Rzeczków;Rzeczkowy;
Broczyna;Broczyno;Broczyna;
Rawiczowa;Rawiczów;Rawiczowy;
Łazowa;Łazów;Łazowy;
Sarnowej;Sarnowa;Sarnowy;
Pordenowa;Pordenowo;Pordenowy;
Proszyszysk;Proszyska;Proszyszysko;
Konopnego;Konopne;Konopny;
Michowic;Michowice;Michowica;
Sarnowów;Sarnowy;Sarnów;
Głębowic;Głębowice;Głębowica;
Równi;Równia;Równy;
Łęcza;Łęcze;Łęczy;
Patrykoz;Patrykozy;Patrykoza;
Lubojny;Lubojna;Lubojny;
Pękanina;Pękanino;Pękanin;
Bielichy;Bielicha;Bielich;
Włosieni;Włosień;Włosiony;
Reczpola;Reczpol;Reczpole;
Ubyszowa;Ubyszów;Ubyszowy;
Zagłówek;Zagłówki;Zagłówek;
Drzonówka;Drzonówko;Drzonówka;
Ościęcina;Ościęcin;Ościęcina;
Goleniaw;Goleniawy;Goleniawa;
Troszczyna;Troszczyn;Troszczyna;
Dobiegniewa;Dobiegniewo;Dobiegniewa;
Wałek;Wałki;Wałka;
Swoszowej;Swoszowa;Swoszowy;
Strzelinka;Strzelinko;Strzelinka;
Rybakowa;Rybakowo;Rybakowy;
Żakowic;Żakowice;Żakowica;
Moniatycz;Moniatycze;Moniatycz;
Wrocenia;Wroceń;Wrocenie;
Szczuczyna;Szczuczyn;Szczuczyna;
Wróblewa;Wróblewo;Wróblew;
Wierzchomina;Wierzchomino;Wierzchomin;
Miłowa;Miłowo;Miłowy;
Gozdowa;Gozdów;Gozdowy;
Mikulicz;Mikulicze;Mikulicz;
Pniewia;Pniewie;Pniewi;
Sadówca;Sadówiec;Sadówca;
Kołybek;Kołybki;Kołybek;
Kalinowa;Kalinowo;Kalinowy;
Szklanowa;Szklanów;Szklanowy;
Kalinowej;Kalinowa;Kalinowy;
Uścikówca;Uścikówiec;Uścikówca;
Kajn;Kajny;Kajn;
Stowięcina;Stowięcino;Stowięcina;
Skitławek;Skitławki;Skitławka;
Roszek;Roszki;Roszek;
Sielachowskich;Sielachowskie;Sielachowski;
Mechowa;Mechowo;Mechowy;
Mokowa;Mokowo;Mokowy;
Krzywinia;Krzywiń;Krzywinia;
Samsieczynka;Samsieczynek;Samsieczynka;
Krwon;Krwony;Krwon;
Ceranowa;Ceranów;Ceranowy;
Steklinka;Steklinek;Steklinka;
Możnego;Możne;Możny;
Burkatowa;Burkatów;Burkatowy;
Łucjanowa;Łucjanowo;Łucjanowy;
Trzebonia;Trzeboń;Trzebonia;
Koweły;Koweła;Koweły;
Białkowic;Białkowice;Białkowica;
Sędziszowa;Sędziszów;Sędziszowy;
Jedwabnego;Jedwabne;Jedwabny;
Ratoszyna;Ratoszyn;Ratoszyna;
Zielnik;Zielniki;Zielnik;
Wędrogowa;Wędrogów;Wędrogowy;
Załęcza;Załęcze;Załęczy;
Jedwabna;Jedwabno;Jedwabny;
Skał;Skały;Skał;
Straszew;Straszewy;Straszwa;
Szczerków;Szczerki;Szczerk;
Ćwierdzina;Ćwierdzin;Ćwierdzina;
Zabełkowa;Zabełków;Zabełkowy;
Kulina;Kulin;Kulina;
Saków;Saki;Sak;
Radziszowa;Radziszów;Radziszowy;
Sławoszewka;Sławoszewek;Sławoszewka;
Bobek;Bobki;Bobek;
Strojcowa;Strojców;Strojcowy;
Barkocina;Barkocin;Barkocina;
Tarkówka;Tarkówek;Tarkówka;
Ruszek;Ruszki;Ruszka;
Szczycionka;Szczycionek;Szczycionka;
Niewodnik;Niewodniki;Niewodnik;
Waliszewic;Waliszewice;Waliszewica;
Żywek;Żywki;Żywka;
Makarek;Makarki;Makarka;
Legęzowa;Legęzów;Legęzowy;
Błaków;Błaki;Błak;
Kraśnicy;Kraśnica;Kraśnik;
Oćwieki;Oćwieka;Oćwiek;
Hałdrychowic;Hałdrychowice;Hałdrychowica;
Wesołowa;Wesołów;Wesołowy;
Krzepocina;Krzepocin;Krzepocina;
Mierzenia;Mierzeń;Mierzenie;
Glińska;Glińsko;Gliński;
Podlubienia;Podlubień;Podlubienie;
Biernacicic;Biernacice;Biernacicica;
Hyżnego;Hyżne;Hyżny;
Mchówka;Mchówek;Mchówka;
Gołąbka;Gołąbek;Gołąbka;
Łabiszyna;Łabiszyn;Łabiszyna;
Ściechowa;Ściechów;Ściechowy;
Wiadrowa;Wiadrów;Wiadrowa;
Bohukał;Bohukały;Bohukał;
Łutynowa;Łutynowo;Łutynowy;
Dłużyny;Dłużyna;Dłużyny;
Sławoszowic;Sławoszowice;Sławoszowica;
Buchcicic;Buchcice;Buchcicica;
Radostowa;Radostowo;Radostowy;
Siucicic;Siucice;Siucicica;
Zebrzydowic;Zebrzydowice;Zebrzydowica;
Mnichowic;Mnichowice;Mnichowica;
Młynów;Młyny;Młyn;
Szadek;Szadki;Szadek;
Gnojna;Gnojno;Gnojny;
Rowin;Rowiny;Rowina;
Będkowic;Będkowice;Będkowica;
Janówki;Janówka;Janówki;
Krasowic;Krasowice;Krasowica;
Janówka;Janówko;Janówka;
Ranachowa;Ranachów;Ranachowy;
Stróż;Stróże;Stróż;
Gnojnej;Gnojna;Gnojny;
Kalinek;Kalinki;Kalinka;
Łukian;Łukiany;Łukian;
Pustkowa;Pustkowo;Pustkowy;
Zosinowa;Zosinów;Zosinowy;
Oporówka;Oporówko;Oporówka;
Kozenina;Kozenin;Kozenina;
Szymaniszek;Szymaniszki;Szymaniszek;
Gołychłąk;Gołełąki;Gołychłąk;
Garbna;Garbno;Garbny;
Prusinowiczek;Prusinowiczki;Prusinowiczka;
Osły;Osła;Osły;
Słotowej;Słotowa;Słotowy;
Rzucewa;Rzucewo;Rzucewa;
Zapiecków;Zapiecki;Zapiecek;
Stajkowa;Stajkowo;Stajkowy;
Błądkowa;Błądkowo;Błądkowy;
Mikołajowej;Mikołajowa;Mikołajowy;
Pierściećca;Pierściec;Pierścieciec;
Grochowów;Grochowy;Grochów;
Wynek;Wynki;Wynka;
Dziemion;Dziemiony;Dziemię;
Gołczy;Gołcza;Gołczy;
Trzebini;Trzebinia;Trzebin;
Żydomic;Żydomice;Żydomica;
Grochowa;Grochowo;Grochowy;
Słupcy;Słupca;Słupiec;
Sławna;Sławno;Sławny;
Zgórzyńskiego;Zgórzyńskie;Zgórzyński;
Grochowej;Grochowa;Grochowy;
Nart;Narty;Nart;
Wadochowic;Wadochowice;Wadochowica;
Grochowego;Grochowe;Grochowy;
Dębienia;Dębień;Dębienie;
Wierzawic;Wierzawice;Wierzawica;
Krobielowic;Krobielowice;Krobielowica;
Juszków;Juszki;Juszek;
Maniów;Maniowy;Manium;
Kletni;Kletnia;Kletni;
Siemichochocz;Siemichocze;Siemichochocz;
Zamiarów;Zamiary;Zamiar;
Chrobrza;Chroberz;Chrobrze;
Pogorzelców;Pogorzelce;Pogorzelec;
Dziadkowa;Dziadkowo;Dziadkowy;
Kołomani;Kołomań;Kołoman;
Wrotkowa;Wrotkowo;Wrotkowy;
Urbanowa;Urbanów;Urbanowy;
Stobca;Stobiec;Stobcy;
Królikowa;Królikowo;Królikowy;
Rdziostowa;Rdziostów;Rdziostowy;
Chamska;Chamsk;Chamski;
Krępek;Krępki;Krępek;
Sośnicy;Sośnica;Sośnik;
Nowinik;Nowiniki;Nowinik;
Marychnowa;Marychnów;Marychnowy;
Horczaków;Horczaki;Horczak;
Man;Many;Man;
Machowina;Machowino;Machowina;
Ziomaków;Ziomaki;Ziomak;
Toplina;Toplin;Toplina;
Chmielonka;Chmielonek;Chmielonka;
Białogórzyna;Białogórzyno;Białogórzyna;
Łazisk;Łaziska;Łazisko;
Boboliczek;Boboliczki;Boboliczka;
Dziurdziowa;Dziurdziów;Dziurdziowy;
Morzeszczyna;Morzeszczyn;Morzeszczyna;
Siestrzechowic;Siestrzechowice;Siestrzechowica;
Zadębiec;Zadębce;Zadębiec;
Burakowskiego;Burakowskie;Burakowski;
Grochowiec;Grochowce;Grochowiec;
Buszkowa;Buszków;Buszkowy;
Grudzy;Grudza;Grugi;
Medyn;Medyny;Medyn;
Rąkczyna;Rąkczyn;Rąkczyna;
Lubomyśla;Lubomyśle;Lubomyśla;
Kupienina;Kupienino;Kupienina;
Redocin;Redociny;Redocina;
Cieszkowic;Cieszkowice;Cieszkowica;
Drzycimia;Drzycim;Drzycimia;
Joasina;Joasin;Joasina;
Sukowicz;Sukowicze;Sukowicz;
Buczkowa;Buczkowo;Buczkowy;
Naczysławek;Naczysławki;Naczysławka;
Dybowa;Dybów;Dybowa;
Sochy;Socha;Soch;
Hruda;Hrud;Hruda;
Hipolitowa;Hipolitów;Hipolitowy;
Dzierżysławic;Dzierżysławice;Dzierżysławica;
Kalist;Kalisty;Kalist;
Sałkowic;Sałkowice;Sałkowica;
Kurcewa;Kurcew;Kurcewa;
Słosinka;Słosinko;Słosinka;
Chilmonów;Chilmony;Chilmon;
Bogucina;Bogucin;Bogucina;
Opolnicy;Opolnica;Opolnik;
Targoszyna;Targoszyn;Targoszyna;
Upartowa;Upartowo;Upartowy;
Chruścików;Chruściki;Chruścik;
Osieka;Osiek;Osieka;
Piskorzowic;Piskorzowice;Piskorzowica;
Zakrzewca;Zakrzewiec;Zakrzewce;
Skarbkowej;Skarbkowa;Skarbkowy;
Gołubia;Gołubie;Gołubia;
Janowiczek;Janowiczki;Janowiczka;
Dziedzic;Dziedzice;Dziedzic;
Darża;Darż;Darża;
Zagórzan;Zagórzany;Zagórzan;
Ubieszyna;Ubieszyn;Ubieszyna;
Dulowej;Dulowa;Dulowy;
Wilim;Wilimy;Wilim;
Kargowej;Kargowa;Kargowy;
Donatowa;Donatowo;Donatowy;
Mnicha;Mnich;Mnicha;
Gleźna;Gleźno;Gleźny;
Kaziopola;Kaziopole;Kaziopola;
Kuczynki;Kuczynka;Kuczynek;
Kowali;Kowale;Kowal;
Kurozwęk;Kurozwęki;Kurozwęk;
Fidur;Fidury;Fidur;
Wojęcina;Wojęcino;Wojęcina;
Wyrand;Wyrandy;Wyranda;
Szrop;Szropy;Szrop;
Zbyszewic;Zbyszewice;Zbyszewica;
Piekart;Piekarty;Piekart;
Ciopana;Ciopan;Ciopany;
Uniecka;Unieck;Uniecki;
Trutowa;Trutowo;Trutowy;
Anastazowa;Anastazów;Anastazowy;
Ciecierska;Cieciersk;Ciecierski;
Podstoły;Podstoła;Podstół;
Łosinnna;Łosinno;Łosinnny;
Siemkowic;Siemkowice;Siemkowica;
Durlasów;Durlasy;Durlas;
Makrut;Makruty;Makrut;
Łambinowic;Łambinowice;Łambinowica;
Chotkowa;Chotków;Chotkowy;
Różankowa;Różankowo;Różankowy;
Koszarawy;Koszarawa;Koszarawy;
Bądkówka;Bądkówek;Bądkówka;
Łobza;Łobez;Łobza;
Husynnnego;Husynne;Husynnny;
Morska;Morsko;Morski;
Korzeniowa;Korzeniów;Korzeniowy;
Sieprawic;Sieprawice;Sieprawica;
Elżbietowa;Elżbietów;Elżbietowy;
Celin;Celiny;Celina;
Dzięglewa;Dzięglewo;Dzięglew;
Przewala;Przewale;Przewal;
Borychowa;Borychów;Borychowy;
Tywoni;Tywonia;Tywony;
Radlic;Radlice;Radlica;
Łukszt;Łukszty;Łukszt;
Jedlinek;Jedlinki;Jedlinka;
Lesiowa;Lesiów;Lesiowy;
Kinwąg;Kinwągi;Kinwąg;
Klonowic;Klonowice;Klonowica;
Wrześnicy;Wrześnica;Wrześnik;
Kotlisk;Kotliska;Kotlisko;
Rapat;Rapaty;Rapat;
Jędrychówka;Jędrychówko;Jędrychówka;
Gościna;Gościno;Gościna;
Brennnej;Brenna;Brennny;
Czarnostowa;Czarnostów;Czarnostowy;
Chociszewa;Chociszew;Chociszewo;
Białawody;Białawoda;Białawód;
Brennna;Brenno;Brennny;
Mściszewic;Mściszewice;Mściszewica;
Uniszowic;Uniszowice;Uniszowica;
Kochcicic;Kochcice;Kochcicica;
Łupstycha;Łupstych;Łupstycha;
Suliradzic;Suliradzice;Suliradzica;
Winnnik;Winniki;Winnnik;
Rogozina;Rogozino;Rogozina;
Dochowej;Dochowa;Dochowy;
Zborówka;Zborówek;Zborówka;
Chrzemcy;Chrzemce;Chrzemca;
Potyr;Potyry;Potyr;
Ciecierzyna;Ciecierzyn;Ciecierzyna;
Kierzenka;Kierzenko;Kierzenka;
Jakub;Jakuby;Jakub;
Skałąg;Skałągi;Skałąg;
Obic;Obice;Obica;
Mroczy;Mrocza;Mroczy;
Pliszczyna;Pliszczyn;Pliszczyna;
Gądkowic;Gądkowice;Gądkowica;
Nastazina;Nastazin;Nastazina;
Gaszyna;Gaszyn;Gaszyna;
Lubstowa;Lubstów;Lubstowy;
Gruszowa;Gruszów;Gruszowy;
Dzierdziówki;Dzierdziówka;Dzierdziówki;
Głębokiej;Głęboka;Głęboki;
Smolajn;Smolajny;Smolajn;
Ostrówca;Ostrówiec;Ostrówca;
Ustrobnej;Ustrobna;Ustrobny;
Aniołowa;Aniołowo;Aniołowy;
Otoków;Otoki;Otok;
Zalesnej;Zalesna;Zalesny;
Chwalęcina;Chwalęcin;Chwalęcina;
Starkówka;Starkówek;Starkówka;
Siemek;Siemki;Siemka;
Osowa;Osowo;Osowy;
Danowskich;Danowskie;Danowski;
Trzebielina;Trzebielino;Trzebielina;
Turza;Turze;Turzy;
Osowej;Osowa;Osowy;
Krzynek;Krzynki;Krzynek;
Binkowic;Binkowice;Binkowica;
Uszczyna;Uszczyn;Uszczyna;
Karlikowa;Karlików;Karlikowy;
Chlebnej;Chlebna;Chlebny;
Chlebna;Chlebno;Chlebny;
Borchowa;Borchów;Borchowy;
Słabkowic;Słabkowice;Słabkowica;
Salinka;Salinko;Salinka;
Lubowa;Lubów;Lubowy;
Ręczna;Ręczno;Ręczny;
Porudzia;Porudzie;Porudzio;
Świecka;Świecko;Świecki;
Rachowic;Rachowice;Rachowica;
Kodłutowa;Kodłutowo;Kodłutowy;
Wąsic;Wąsice;Wąsica;
Urządkowa;Urządków;Urządkowa;
Rzeczycy;Rzeczyca;Rzeczyk;
Rosów;Rosy;Ros;
Przyjma;Przyjmo;Przyjma;
Komarna;Komarno;Komarny;
Lemierzy;Lemierze;Lemier;
Jaworznej;Jaworzna;Jaworzny;
Jaworzna;Jaworzno;Jaworzny;
Karwna;Karwno;Karwny;
Dąbrówczyna;Dąbrówczyn;Dąbrówczyna;
Ostrożan;Ostrożany;Ostrożan;
Łachy;Łacha;Łach;
Nielubia;Nielub;Nielubia;
Czymanowa;Czymanowo;Czymanowy;
Złotowa;Złotów;Złotowy;
Rempina;Rempin;Rempina;
Klesztowa;Klesztów;Klesztowy;
Cierzpięt;Cierzpięty;Cierzpięta;
Lesiopola;Lesiopole;Lesiopola;
Olszy;Olsza;Olszy;
Warszkówka;Warszkówko;Warszkówka;
Rajszewa;Rajszew;Rajszewo;
Żerzuszyc;Żerzuszyce;Żerzuszyca;
Chorzepina;Chorzepin;Chorzepina;
Leszkowów;Leszkowy;Leszków;
Chromny;Chromna;Chromny;
Wierzbia;Wierzbie;Wierzbia;
Drużykowy;Drużykowa;Drużykowy;
Uhowa;Uhowo;Uhowy;
Wysogotowa;Wysogotowo;Wysogotowy;
Sobina;Sobin;Sobina;
Jagodzin;Jagodziny;Jagodzina;
Jaśkowa;Jaśkowo;Jaśkowy;
Gościmia;Gościm;Gościmia;
Bielska;Bielsk;Bielski;
Brzemion;Brzemiona;Brzemię;
Milikowa;Milików;Milikowy;
Nalewajkowa;Nalewajków;Nalewajkowy;
Rochalik;Rochaliki;Rochalik;
Minogi;Minoga;Minogi;
Kuklinowa;Kuklinów;Kuklinowy;
Częstocina;Częstocin;Częstocina;
Szóstaków;Szóstaki;Szóstak;
Sulimic;Sulimice;Sulimica;
Szczutkowa;Szczutkowo;Szczutkowy;
Ziółkowa;Ziółków;Ziółkowy;
Strzałów;Strzały;Strzał;
Pścininka;Pścininek;Pścininka;
Rykaczy;Rykacze;Rykacz;
Chmielówki;Chmielówka;Chmielówki;
Kolebek;Kolebki;Kolebka;
Krukówka;Krukówko;Krukówka;
Bonikowa;Boników;Bonikowy;
Budziłowa;Budziłowo;Budziłowy;
Syrkowic;Syrkowice;Syrkowica;
Cebra;Ceber;Cebra;
Radomyśla;Radomyśl;Radomyśla;
Iżyc;Iżyce;Iżyca;
Gniewkowa;Gniewków;Gniewkowy;
Sumiężnego;Sumiężne;Sumiężny;
Kizielan;Kizielany;Kizielan;
Spokojnej;Spokojna;Spokojny;
Balcarzowic;Balcarzowice;Balcarzowica;
Polkajn;Polkajny;Polkajn;
Koszkowa;Koszkowo;Koszkowy;
Smolenki;Smolenka;Smolenki;
Dalni;Dalnia;Dalny;
Przyłuk;Przyłuki;Przyłuk;
