Dopełniacz;Mianownik;Wynik Stemmera
Stykowa;Styków;Stykowy;
Dopiewa;Dopiewo;Dopiewać;
Kiczyczyc;Kiczyce;Kiczyczyca;
Surbajn;Surbajny;Surbajn;
Szyby;Szyba;Szyb;
Chobrzan;Chobrzany;Chobrzana;
Kolechowic;Kolechowice;Kolechowica;
Zuzanowa;Zuzanów;Zuzanowy;
Żeroniczek;Żeroniczki;Żeroniczka;
Juraszowej;Juraszowa;Juraszowy;
Miastowic;Miastowice;Miastowica;
Skurowej;Skurowa;Skurowy;
Morzyszowa;Morzyszów;Morzyszowy;
Kuchar;Kuchary;Kuchar;
Mieleszyna;Mieleszyn;Mieleszyna;
Dzierzkowa;Dzierzków;Dzierzkowy;
Sęsowa;Sęsów;Sęsowy;
Karnówka;Karnówko;Karnówka;
Jaświł;Jaświły;Jaświć;
Gnat;Gnaty;Gnat;
Kowroza;Kowróz;Kowroza;
Busówna;Busówno;Busównać;
Kujana;Kujan;Kujany;
Parzniewa;Parzniew;Parzniewać;
Trzebieli;Trzebiel;Trzebieć;
Nowinek;Nowinki;Nowinka;
Zarzewka;Zarzewek;Zarzewka;
Kurczego;Kurcze;Kurczy;
Gorgoszewa;Gorgoszewo;Gorgoszewać;
Rzeczkowa;Rzeczków;Rzeczkowy;
Broczyna;Broczyno;Broczyna;
Rawiczowa;Rawiczów;Rawiczowy;
Łazowa;Łazów;Łazowy;
Sarnowej;Sarnowa;Sarnowy;
Pordenowa;Pordenowo;Pordenowy;
Proszyszysk;Proszyska;Proszyszysko;
Konopnego;Konopne;Konopny;
Michowic;Michowice;Michowica;
Sarnowów;Sarnowy;Sarnów;
Głębowic;Głębowice;Głębowica;
Równi;Równia;Równy;
Łęcza;Łęcze;Łęczać;
Patrykoz;Patrykozy;Patrykoza;
Lubojny;Lubojna;Lubojny;
Pękanina;Pękanino;Pękanin;
Bielichy;Bielicha;Bielich;
Włosieni;Włosień;Włosiony;
Reczpola;Reczpol;Reczpole;
Ubyszowa;Ubyszów;Ubyszowy;
Gościszewa;Gościszewo;Gościszewać;
Zagłówek;Zagłówki;Zagłówek;
Drzonówka;Drzonówko;Drzonówka;
Ościęcina;Ościęcin;Ościęcina;
Goleniaw;Goleniawy;Goleniawa;
Troszczyna;Troszczyn;Troszczyna;
Lubowierza;Lubowierz;Lubowierzać;
Dobiegniewa;Dobiegniewo;Dobiegniewać;
Wałek;Wałki;Wałka;
Buka;Buk;Bukać;
Swoszowej;Swoszowa;Swoszowy;
Strzelinka;Strzelinko;Strzelinka;
Rybakowa;Rybakowo;Rybakowy;
Żakowic;Żakowice;Żakowica;
Moniatycz;Moniatycze;Moniatyczyć;
Wrocenia;Wroceń;Wrocenie;
Szczuczyna;Szczuczyn;Szczuczyna;
Wróblewa;Wróblewo;Wróblewać;
Wierzchomina;Wierzchomino;Wierzchominać;
Miłowa;Miłowo;Miłowy;
Gozdowa;Gozdów;Gozdowy;
Mikulicz;Mikulicze;Mikuliczyć;
Pniewia;Pniewie;Pniewiać;
Sadówca;Sadówiec;Sadówca;
Kołybek;Kołybki;Kołybek;
Kalinowa;Kalinowo;Kalinowy;
Szklanowa;Szklanów;Szklanowy;
Kalinowej;Kalinowa;Kalinowy;
Uścikówca;Uścikówiec;Uścikówca;
Kajn;Kajny;Kajn;
Stowięcina;Stowięcino;Stowięcina;
Skitławek;Skitławki;Skitławka;
Roszek;Roszki;Roszek;
Sielachowskich;Sielachowskie;Sielachowski;
Mechowa;Mechowo;Mechowy;
Mokowa;Mokowo;Mokowy;
Krzywinia;Krzywiń;Krzywiniać;
Samsieczynka;Samsieczynek;Samsieczynka;
Szynkielewa;Szynkielew;Szynkielewać;
Krwon;Krwony;Krwon;
Ceranowa;Ceranów;Ceranowy;
Steklinka;Steklinek;Steklinka;
Możnego;Możne;Możny;
Burkatowa;Burkatów;Burkatowy;
Łucjanowa;Łucjanowo;Łucjanowy;
Trzebonia;Trzeboń;Trzebonia;
Koweły;Koweła;Koweć;
Białkowic;Białkowice;Białkowica;
Sędziszowa;Sędziszów;Sędziszowy;
Jedwabnego;Jedwabne;Jedwabny;
Ratoszyna;Ratoszyn;Ratoszyna;
Zielnik;Zielniki;Zielnik;
Wędrogowa;Wędrogów;Wędrogowy;
Załęcza;Załęcze;Załęczać;
Jedwabna;Jedwabno;Jedwabny;
Juliszewa;Juliszewo;Juliszewać;
Skał;Skały;Skać;
Straszew;Straszewy;Straszwa;
Szczerków;Szczerki;Szczerk;
Ćwierdzina;Ćwierdzin;Ćwierdzina;
Zabełkowa;Zabełków;Zabełkowy;
Kulina;Kulin;Kulina;
Saków;Saki;Sak;
Radziszowa;Radziszów;Radziszowy;
Sławoszewka;Sławoszewek;Sławoszewka;
Bobek;Bobki;Bobek;
Strojcowa;Strojców;Strojcowy;
Barkocina;Barkocin;Barkocina;
Tarkówka;Tarkówek;Tarkówka;
Ruszek;Ruszki;Ruszka;
Szczycionka;Szczycionek;Szczycionka;
Niewodnik;Niewodniki;Niewodnik;
Waliszewic;Waliszewice;Waliszewica;
Żywek;Żywki;Żywka;
Makarek;Makarki;Makarka;
Legęzowa;Legęzów;Legęzowy;
Błaków;Błaki;Błak;
Kraśnicy;Kraśnica;Kraśnik;
Oćwieki;Oćwieka;Oćwiek;
Hałdrychowic;Hałdrychowice;Hałdrychowica;
Wesołowa;Wesołów;Wesołowy;
Krzepocina;Krzepocin;Krzepocina;
Mierzenia;Mierzeń;Mierzenie;
Glińska;Glińsko;Gliński;
Podlubienia;Podlubień;Podlubienie;
Dobrociesza;Dobrociesz;Dobrocieszać;
Biernacicic;Biernacice;Biernacicica;
Hyżnego;Hyżne;Hyżny;
Mchówka;Mchówek;Mchówka;
Gołąbka;Gołąbek;Gołąbka;
Łabiszyna;Łabiszyn;Łabiszyna;
Ściechowa;Ściechów;Ściechowy;
Wiadrowa;Wiadrów;Wiadrowa;
Bohukał;Bohukały;Bohukać;
Łutynowa;Łutynowo;Łutynowy;
Dłużyny;Dłużyna;Dłużyny;
Sławoszowic;Sławoszowice;Sławoszowica;
Buchcicic;Buchcice;Buchcicica;
Radostowa;Radostowo;Radostowy;
Siucicic;Siucice;Siucicica;
Zebrzydowic;Zebrzydowice;Zebrzydowica;
Mnichowic;Mnichowice;Mnichowica;
Młynów;Młyny;Młyn;
Szadek;Szadki;Szadek;
Gnojna;Gnojno;Gnojny;
Rowin;Rowiny;Rowina;
Będkowic;Będkowice;Będkowica;
Janówki;Janówka;Janówki;
Krasowic;Krasowice;Krasowica;
Janówka;Janówko;Janówka;
Ranachowa;Ranachów;Ranachowy;
Stróż;Stróże;Stróż;
Gnojnej;Gnojna;Gnojny;
Kalinek;Kalinki;Kalinka;
Łukian;Łukiany;Łukian;
Pustkowa;Pustkowo;Pustkowy;
Zosinowa;Zosinów;Zosinowy;
Oporówka;Oporówko;Oporówka;
Kozenina;Kozenin;Kozenina;
Szymaniszek;Szymaniszki;Szymaniszek;
Gołychłąk;Gołełąki;Gołychłąk;
Garbna;Garbno;Garbny;
Prusinowiczek;Prusinowiczki;Prusinowiczka;
Osły;Osła;Osły;
Słotowej;Słotowa;Słotowy;
Rzucewa;Rzucewo;Rzucewa;
Zapiecków;Zapiecki;Zapiecek;
Stajkowa;Stajkowo;Stajkowy;
Błądkowa;Błądkowo;Błądkowy;
Mikołajowej;Mikołajowa;Mikołajowy;
Pierściećca;Pierściec;Pierścieciec;
Mściszewa;Mściszewo;Mściszewać;
Grochowów;Grochowy;Grochów;
Wynek;Wynki;Wynka;
Dziemion;Dziemiony;Dziemię;
Miniszewa;Miniszewo;Miniszewać;
Gołczy;Gołcza;Gołczy;
Trzebini;Trzebinia;Trzebin;
Żydomic;Żydomice;Żydomica;
Grochowa;Grochowo;Grochowy;
Słupcy;Słupca;Słupiec;
Sławna;Sławno;Sławny;
Zgórzyńskiego;Zgórzyńskie;Zgórzyński;
Grochowej;Grochowa;Grochowy;
Nart;Narty;Nart;
Wadochowic;Wadochowice;Wadochowica;
Grochowego;Grochowe;Grochowy;
Dębienia;Dębień;Dębienie;
Wierzawic;Wierzawice;Wierzawica;
Krobielowic;Krobielowice;Krobielowica;
Juszków;Juszki;Juszek;
Maniów;Maniowy;Manium;
Kletni;Kletnia;Kletni;
Siemichochocz;Siemichocze;Siemichochotać;
Zamiarów;Zamiary;Zamiar;
Chrobrza;Chroberz;Chrobrzać;
Pogorzelców;Pogorzelce;Pogorzelec;
Dziadkowa;Dziadkowo;Dziadkowy;
Legbąda;Legbąd;Legbądać;
Kołomani;Kołomań;Kołoman;
Wrotkowa;Wrotkowo;Wrotkowy;
Urbanowa;Urbanów;Urbanowy;
Stobca;Stobiec;Stobcy;
Królikowa;Królikowo;Królikowy;
Rdziostowa;Rdziostów;Rdziostowy;
Chamska;Chamsk;Chamski;
Krępek;Krępki;Krępek;
Sośnicy;Sośnica;Sośnik;
Kuropasa;Kuropas;Kuropasać;
Nowinik;Nowiniki;Nowinik;
Marychnowa;Marychnów;Marychnowy;
Horczaków;Horczaki;Horczak;
Man;Many;Man;
Machowina;Machowino;Machowina;
Ziomaków;Ziomaki;Ziomak;
Toplina;Toplin;Toplina;
Chmielonka;Chmielonek;Chmielonka;
Białogórzyna;Białogórzyno;Białogórzynać;
Łazisk;Łaziska;Łazisko;
Boboliczek;Boboliczki;Boboliczka;
Dziurdziowa;Dziurdziów;Dziurdziowy;
Morzeszczyna;Morzeszczyn;Morzeszczyna;
Siestrzechowic;Siestrzechowice;Siestrzechowica;
Zadębiec;Zadębce;Zadębiec;
Burakowskiego;Burakowskie;Burakowski;
Strzeszewa;Strzeszewo;Strzeszewać;
Grochowiec;Grochowce;Grochowiec;
Buszkowa;Buszków;Buszkowy;
Grudzy;Grudza;Grugi;
Medyn;Medyny;Medyn;
Rąkczyna;Rąkczyn;Rąkczyna;
Lubomyśla;Lubomyśle;Lubomyślać;
Kupienina;Kupienino;Kupienina;
Redocin;Redociny;Redocina;
Cieszkowic;Cieszkowice;Cieszkowica;
Drzycimia;Drzycim;Drzycimia;
Joasina;Joasin;Joasina;
Sukowicz;Sukowicze;Sukowicz;
Buczkowa;Buczkowo;Buczkowy;
Naczysławek;Naczysławki;Naczysławka;
Dybowa;Dybów;Dybowa;
Sochy;Socha;Soch;
Hruda;Hrud;Hruda;
Hipolitowa;Hipolitów;Hipolitowy;
Dzierżysławic;Dzierżysławice;Dzierżysławica;
Kalist;Kalisty;Kalist;
Chociszewa;Chociszewo;Chociszewać;
Sałkowic;Sałkowice;Sałkowica;
Kurcewa;Kurcew;Kurcewa;
Słosinka;Słosinko;Słosinka;
Chilmonów;Chilmony;Chilmon;
Bogucina;Bogucin;Bogucinać;
Opolnicy;Opolnica;Opolnik;
Targoszyna;Targoszyn;Targoszyna;
Upartowa;Upartowo;Upartowy;
Chruścików;Chruściki;Chruścik;
Osieka;Osiek;Osiekać;
Piskorzowic;Piskorzowice;Piskorzowica;
Zakrzewca;Zakrzewiec;Zakrzewce;
Skarbkowej;Skarbkowa;Skarbkowy;
Gołubia;Gołubie;Gołubiać;
Janowiczek;Janowiczki;Janowiczka;
Dziedzic;Dziedzice;Dziedzic;
Darża;Darż;Darżać;
Zagórzan;Zagórzany;Zagórzan;
Ubieszyna;Ubieszyn;Ubieszyna;
Dulowej;Dulowa;Dulowy;
Wilim;Wilimy;Wilim;
Kargowej;Kargowa;Kargowy;
Donatowa;Donatowo;Donatowy;
Mnicha;Mnich;Mnicha;
Gleźna;Gleźno;Gleźny;
Kaziopola;Kaziopole;Kaziopola;
Kuczynki;Kuczynka;Kuczynek;
Kowali;Kowale;Kować;
Kurozwęk;Kurozwęki;Kurozwęk;
Fidur;Fidury;Fidur;
Wojęcina;Wojęcino;Wojęcina;
Wyrand;Wyrandy;Wyranda;
Szrop;Szropy;Szrop;
Boroszewa;Boroszewo;Boroszewać;
Zbyszewic;Zbyszewice;Zbyszewica;
Piekart;Piekarty;Piekart;
Ciopana;Ciopan;Ciopany;
Uniecka;Unieck;Uniecki;
Trutowa;Trutowo;Trutowy;
Anastazowa;Anastazów;Anastazowy;
Ciecierska;Cieciersk;Ciecierski;
Podstoły;Podstoła;Podstół;
Łosinnna;Łosinno;Łosinnny;
Siemkowic;Siemkowice;Siemkowica;
Durlasów;Durlasy;Durlas;
Makrut;Makruty;Makrut;
Łambinowic;Łambinowice;Łambinowica;
Chotkowa;Chotków;Chotkowy;
Różankowa;Różankowo;Różankowy;
Koszarawy;Koszarawa;Koszarawy;
Bądkówka;Bądkówek;Bądkówka;
Łobza;Łobez;Łobza;
Husynnnego;Husynne;Husynnny;
Morska;Morsko;Morski;
Korzeniowa;Korzeniów;Korzeniowy;
Sieprawic;Sieprawice;Sieprawica;
Elżbietowa;Elżbietów;Elżbietowy;
Celin;Celiny;Celina;
Dzięglewa;Dzięglewo;Dzięglewać;
Przewala;Przewale;Przewalać;
Borychowa;Borychów;Borychowy;
Tywoni;Tywonia;Tywony;
Radlic;Radlice;Radlica;
Łukszt;Łukszty;Łukszt;
Jedlinek;Jedlinki;Jedlinka;
Lesiowa;Lesiów;Lesiowy;
Kinwąg;Kinwągi;Kinwąg;
Klonowic;Klonowice;Klonowica;
Wrześnicy;Wrześnica;Wrześnik;
Kotlisk;Kotliska;Kotlisko;
Rapat;Rapaty;Rapat;
Jędrychówka;Jędrychówko;Jędrychówka;
Gościna;Gościno;Gościnać;
Brennnej;Brenna;Brennny;
Czarnostowa;Czarnostów;Czarnostowy;
Chociszewa;Chociszew;Chociszewać;
Białawody;Białawoda;Białawód;
Brennna;Brenno;Brennny;
Mściszewic;Mściszewice;Mściszewica;
Uniszowic;Uniszowice;Uniszowica;
Kochcicic;Kochcice;Kochcicica;
Łupstycha;Łupstych;Łupstychać;
Suliradzic;Suliradzice;Suliradzica;
Winnnik;Winniki;Winnnik;
Rogozina;Rogozino;Rogozina;
Dochowej;Dochowa;Dochowy;
Zborówka;Zborówek;Zborówka;
Chrzemcy;Chrzemce;Chrzemca;
Potyr;Potyry;Potyr;
Ciecierzyna;Ciecierzyn;Ciecierzyna;
Kierzenka;Kierzenko;Kierzenka;
Korabia;Korab;Korabiać;
Jakub;Jakuby;Jakubać;
Skałąg;Skałągi;Skałąg;
Obic;Obice;Obica;
Mroczy;Mrocza;Mroczyć;
Pliszczyna;Pliszczyn;Pliszczyna;
Gądkowic;Gądkowice;Gądkowica;
Nastazina;Nastazin;Nastazina;
Gaszyna;Gaszyn;Gaszyna;
Lubstowa;Lubstów;Lubstowy;
Gruszowa;Gruszów;Gruszowy;
Dzierdziówki;Dzierdziówka;Dzierdziówki;
Głębokiej;Głęboka;Głęboki;
Smolajn;Smolajny;Smolajn;
Ostrówca;Ostrówiec;Ostrówca;
Ustrobnej;Ustrobna;Ustrobny;
Aniołowa;Aniołowo;Aniołowy;
Otoków;Otoki;Otok;
Zalesnej;Zalesna;Zalesny;
Chwalęcina;Chwalęcin;Chwalęcina;
Starkówka;Starkówek;Starkówka;
Siemek;Siemki;Siemka;
Osowa;Osowo;Osowy;
Danowskich;Danowskie;Danowski;
Trzebielina;Trzebielino;Trzebielina;
Turza;Turze;Turzać;
Osowej;Osowa;Osowy;
Krzynek;Krzynki;Krzynek;
Binkowic;Binkowice;Binkowica;
Uszczyna;Uszczyn;Uszczyna;
Karlikowa;Karlików;Karlikowy;
Chlebnej;Chlebna;Chlebny;
Chlebna;Chlebno;Chlebny;
Borchowa;Borchów;Borchowy;
Słabkowic;Słabkowice;Słabkowica;
Szarglewa;Szarglew;Szarglewać;
Salinka;Salinko;Salinka;
Lubowa;Lubów;Lubowy;
Ręczna;Ręczno;Ręczny;
Porudzia;Porudzie;Porudzio;
Świecka;Świecko;Świecki;
Rachowic;Rachowice;Rachowica;
Kodłutowa;Kodłutowo;Kodłutowy;
Wąsic;Wąsice;Wąsica;
Urządkowa;Urządków;Urządkowa;
Rzeczycy;Rzeczyca;Rzeczyk;
Rosów;Rosy;Ros;
Przyjma;Przyjmo;Przyjma;
Rościszewa;Rościszewo;Rościszewać;
Komarna;Komarno;Komarny;
Lemierzy;Lemierze;Lemier;
Jaworznej;Jaworzna;Jaworzny;
Jaworzna;Jaworzno;Jaworzny;
Modrza;Modrze;Modrzać;
Karwna;Karwno;Karwny;
Dąbrówczyna;Dąbrówczyn;Dąbrówczyna;
Ostrożan;Ostrożany;Ostrożan;
Łachy;Łacha;Łach;
Nielubia;Nielub;Nielubiać;
Czymanowa;Czymanowo;Czymanowy;
Złotowa;Złotów;Złotowy;
Rempina;Rempin;Rempinać;
Klesztowa;Klesztów;Klesztowy;
Cierzpięt;Cierzpięty;Cierzpięta;
Lesiopola;Lesiopole;Lesiopola;
Olszy;Olsza;Olszy;
Warszkówka;Warszkówko;Warszkówka;
Rajszewa;Rajszew;Rajszewać;
Żerzuszyc;Żerzuszyce;Żerzuszyca;
Chorzepina;Chorzepin;Chorzepina;
Leszkowów;Leszkowy;Leszków;
Chromny;Chromna;Chromny;
Wierzbia;Wierzbie;Wierzbiać;
Drużykowy;Drużykowa;Drużykowy;
Uhowa;Uhowo;Uhowy;
Wysogotowa;Wysogotowo;Wysogotowy;
Sobina;Sobin;Sobina;
Jagodzin;Jagodziny;Jagodzina;
Jaśkowa;Jaśkowo;Jaśkowy;
Gościmia;Gościm;Gościmia;
Bielska;Bielsk;Bielski;
Bucharzewa;Bucharzewo;Bucharzewać;
Brzemion;Brzemiona;Brzemię;
Milikowa;Milików;Milikowy;
Nalewajkowa;Nalewajków;Nalewajkowy;
Rochalik;Rochaliki;Rochalik;
Minogi;Minoga;Minogi;
Kuklinowa;Kuklinów;Kuklinowy;
Częstocina;Częstocin;Częstocina;
Szóstaków;Szóstaki;Szóstak;
Sulimic;Sulimice;Sulimica;
Szczutkowa;Szczutkowo;Szczutkowy;
Ziółkowa;Ziółków;Ziółkowy;
Strzałów;Strzały;Strzał;
Dziewierzewa;Dziewierzewo;Dziewierzewać;
Pścininka;Pścininek;Pścininka;
Rykaczy;Rykacze;Rykacz;
Chmielówki;Chmielówka;Chmielówki;
Kolebek;Kolebki;Kolebka;
Krukówka;Krukówko;Krukówka;
Bonikowa;Boników;Bonikowy;
Kotuszewa;Kotuszewo;Kotuszewać;
Budziłowa;Budziłowo;Budziłowy;
Syrkowic;Syrkowice;Syrkowica;
Cebra;Ceber;Cebra;
Radomyśla;Radomyśl;Radomyślać;
Iżyc;Iżyce;Iżyca;
Gniewkowa;Gniewków;Gniewkowy;
Sumiężnego;Sumiężne;Sumiężny;
Kizielan;Kizielany;Kizielan;
Spokojnej;Spokojna;Spokojny;
Balcarzowic;Balcarzowice;Balcarzowica;
Polkajn;Polkajny;Polkajn;
Koszkowa;Koszkowo;Koszkowy;
Smolenki;Smolenka;Smolenki;
Dalni;Dalnia;Dalny;
Przyłuk;Przyłuki;Przyłuk;
Masanowa;Masanów;Masanowy;
Żabojadów;Żabojady;Żabojad;
Jelczy;Jelcza;Jelczy;
Wolimirzyc;Wolimirzyce;Wolimirzyca;
Podlasek;Podlaski;Podlasek;
Konina;Konin;Konina;
Jurzynka;Jurzynek;Jurzynka;
Mietla;Mietel;Mietlać;
Oleksowa;Oleksów;Oleksowy;
Pęplina;Pęplino;Pęplina;
Ulesia;Ulesie;Uleś;
Baczek;Baczki;Baczka;
Mszczonowa;Mszczonów;Mszczonowy;
Bądek;Bądki;Bądek;
Jezierc;Jezierce;Jezierc;
Zadwornej;Zadworna;Zadworny;
Gnatowa;Gnatowo;Gnatowy;
Trzebawia;Trzebawie;Trzebawiać;
Rdzowa;Rdzów;Rdzowy;
Czernic;Czernice;Czernica;
Rośla;Rośle;Rośla;
Kotar;Kotary;Kotara;
Bokowa;Boków;Bokowy;
Karszewa;Karszew;Karszewać;
Szczeberki;Szczeberka;Szczeberek;
Krępkowa;Krępkowo;Krępkowy;
Leżachowa;Leżachów;Leżachowy;
Kliszkowic;Kliszkowice;Kliszkowica;
Smolug;Smolugi;Smoluga;
Garna;Garno;Garny;
Plechowa;Plechów;Plechowy;
Komorzewa;Komorzewo;Komorzewać;
Będargowa;Będargowo;Będargowy;
Kacicic;Kacice;Kacicica;
Lelit;Lelity;Lelit;
Łoży;Łoża;Łożyć;
Skwirynowa;Skwirynowo;Skwirynowy;
Motogi;Motoga;Motóg;
Kręgu;Krąg;Kręg;
Michałowa;Michałów;Michałowy;
Bajtkowa;Bajtkowo;Bajtkowy;
Słowenkowa;Słowenkowo;Słowenkowy;
Bełszewa;Bełszewo;Bełszewać;
Kłodawy;Kłodawa;Kłodawy;
Sośni;Sośnie;Sośny;
Kąkolewnicy;Kąkolewnica;Kąkolewnik;
Święci;Święcia;Święcić;
Gołoszyc;Gołoszyce;Gołoszyca;
Połosek;Połoski;Połoska;
Bożenic;Bożenice;Bożenica;
Ciuślic;Ciuślice;Ciuślica;
Kępniewa;Kępniewo;Kępniewać;
Brudzynia;Brudzyń;Brudzyniać;
Zachodzka;Zachodzko;Zachodzki;
Oleszny;Oleszna;Oleszny;
Żurawinka;Żurawinek;Żurawinka;
Pawełków;Pawełki;Pawełek;
Białężyna;Białężyn;Białężyna;
Śluzy;Śluza;Śluz;
Ewelina;Ewelin;Ewelina;
Dretynka;Dretynek;Dretynka;
Elżbiecin;Elżbieciny;Elżbiecina;
Sobienic;Sobienice;Sobienica;
Wilkowej;Wilkowa;Wilkowy;
Miłoszyc;Miłoszyce;Miłoszyca;
Reducza;Reducz;Reduczać;
Gumien;Gumna;Gumno;
Dobryni;Dobrynia;Dobryn;
Ossali;Ossala;Ossać;
Praslit;Praslity;Praslit;
Przybyszewa;Przybyszew;Przybyszewać;
Sikorowa;Sikorowo;Sikorowy;
Rumska;Rumsko;Rumski;
Dobrynina;Dobrynin;Dobrynina;
Kożuch;Kożuchy;Kożuch;
Chabówka;Chabówko;Chabówka;
Wlewa;Wlewo;Wlewać;
Łaska;Łasko;Łaska;
Koszewa;Koszewo;Koszewać;
Hersztupowa;Hersztupowo;Hersztupowy;
Dąblina;Dąblin;Dąblina;
Brąchnowa;Brąchnowo;Brąchnowy;
Borucina;Borucin;Borucinać;
Polichny;Polichna;Polichny;
Trzykosów;Trzykosy;Trzykos;
Kołacz;Kołacze;Kołatać;
Bilczowa;Bilczów;Bilczowy;
Semlina;Semlin;Semlina;
Dębów;Dęby;Dąb;
Swobodnej;Swobodna;Swobodny;
Czartajewa;Czartajew;Czartajewać;
Konopat;Konopaty;Konopata;
Wigraniec;Wigrańce;Wigraniec;
Dęby;Dęba;Dąb;
Koszalina;Koszalin;Koszalina;
Leszczowatego;Leszczowate;Leszczowaty;
Dębego;Dębe;Dęby;
Bzitego;Bzite;Bzity;
Ryczowa;Ryczów;Ryczowy;
Jarczowa;Jarczów;Jarczowy;
Pańkowa;Pańków;Pańkowy;
Łabędziowa;Łabędziów;Łabędziowy;
Jeleniowa;Jeleniowo;Jeleniowy;
Sambor;Sambory;Sambor;
Rząc;Rzące;Rzyć;
Dziećmiarek;Dziećmiarki;Dziećmiarka;
Mikołajek;Mikołajki;Mikołajek;
Reklinka;Reklinek;Reklinka;
Przekolna;Przekolno;Przekolny;
Barczewka;Barczewo;Barczewka;
Ożarowa;Ożarów;Ożarowy;
Kiełbas;Kiełbasy;Kiełbasa;
Podgaci;Podgać;Podgacić;
Toporków;Toporki;Toporek;
Gortatowic;Gortatowice;Gortatowica;
Rus;Rusy;Rus;
Gad;Gady;Gada;
Nadziejewa;Nadziejewo;Nadziejewać;
Szczygłowa;Szczygłów;Szczygłowy;
Czyżowic;Czyżowice;Czyżowica;
Leszni;Lesznia;Leszny;
Hopkiego;Hopkie;Hopki;
Podgórzna;Podgórzno;Podgórzny;
Prawdzisk;Prawdziska;Prawdzisko;
Bratowic;Bratowice;Bratowica;
Suchorca;Suchorzec;Suchorca;
Dalkowa;Dalkowo;Dalkowy;
Prusinowa;Prusinowo;Prusinowy;
Orchówka;Orchówek;Orchówka;
Wierzbiczan;Wierzbiczany;Wierzbiczan;
Koczały;Koczała;Koczać;
Dziećmorowic;Dziećmorowice;Dziećmorowica;
Piotrówka;Piotrówek;Piotrówka;
Humina;Humin;Humina;
Lenartowic;Lenartowice;Lenartowica;
Podwilcza;Podwilcze;Podwilczy;
Poświętna;Poświętno;Poświętny;
Jerzmanowa;Jerzmanowo;Jerzmanowy;
Suchorzewa;Suchorzew;Suchorzewać;
Rzechówka;Rzechówek;Rzechówka;
Godnowej;Godnowa;Godnowy;
Lisięcicic;Lisięcice;Lisięcicica;
Jerzmanowej;Jerzmanowa;Jerzmanowy;
Obłudzina;Obłudzin;Obłudzina;
Jutrosina;Jutrosin;Jutrosina;
Klucza;Klucz;Kluczać;
Jerzmanek;Jerzmanki;Jerzmanka;
Przybyłowic;Przybyłowice;Przybyłowica;
Gabrielni;Gabrielnia;Gabrielny;
Cadówka;Cadówek;Cadówka;
Wildna;Wildno;Wildny;
Lubiszewic;Lubiszewice;Lubiszewica;
Zbeltowic;Zbeltowice;Zbeltowica;
Makosiejów;Makosieje;Makosiej;
Wandzinowa;Wandzinów;Wandzinowy;
Smagowa;Smagów;Smagowy;
Strażnicy;Strażnica;Strażnik;
Krowiarek;Krowiarki;Krowiarka;
Mizerowa;Mizerów;Mizerowy;
Niwnej;Niwna;Niwny;
Kukinki;Kukinka;Kukinek;
Jadowa;Jadów;Jadowy;
Kupiatycz;Kupiatycze;Kupiatyczyć;
Wojnas;Wojnasy;Wojnas;
Wronina;Wronino;Wronina;
Giełzowa;Giełzów;Giełzowy;
Kościelisk;Kościeliska;Kościelisko;
Milejczyczyc;Milejczyce;Milejczyczyca;
Polesia;Polesie;Poleś;
Muławek;Muławki;Muławka;
Zamiechowa;Zamiechów;Zamiechowy;
Ciszewa;Ciszewo;Ciszewać;
Zdzieborza;Zdziebórz;Zdzieborze;
Tomaryn;Tomaryny;Tomaryn;
Przęsina;Przęsin;Przęsina;
Serbowa;Serbów;Serbowy;
Pomianowa;Pomianowo;Pomianowy;
Idzikowa;Idzików;Idzikowy;
Faustynowa;Faustynowo;Faustynowy;
Brodowa;Brodów;Brodowy;
Parkowa;Parkowo;Parkowy;
Sokóla;Sokóle;Sokól;
Rawałowic;Rawałowice;Rawałowica;
Koziegłów;Koziegłowy;Koziegłów;
Jacznik;Jaczniki;Jacznik;
Ciemnik;Ciemniki;Ciemnik;
Krakuszowic;Krakuszowice;Krakuszowica;
Wielopola;Wielopole;Wielopola;
Włościejewek;Włościejewki;Włościejewka;
Kilianowa;Kilianów;Kilianowy;
Radłówki;Radłówka;Radłówki;
Oporowa;Oporowo;Oporowy;
Rybojedzka;Rybojedzko;Rybojedzki;
Staczy;Stacze;Stacz;
Dąbrowna;Dąbrowno;Dąbrowny;
Wądzyna;Wądzyn;Wądzyna;
Andryjanek;Andryjanki;Andryjanek;
Postolic;Postolice;Postolica;
Grąsina;Grąsino;Grąsina;
Joninin;Joniny;Joninina;
Wipławek;Wipławki;Wipławka;
Pielaszkowic;Pielaszkowice;Pielaszkowica;
Witowęża;Witowąż;Witowężać;
Niemczyna;Niemczyn;Niemczyna;
Kacwina;Kacwin;Kacwina;
Ulanowa;Ulanów;Ulanowy;
Stodolska;Stodolsko;Stodolski;
Lgoty;Lgota;Lgot;
Prusinowa;Prusinów;Prusinowy;
Łużnej;Łużna;Łużny;
Kubików;Kubiki;Kubik;
Krytna;Krytno;Krytny;
Sowińców;Sowińce;Sowiniec;
Goślinowa;Goślinowo;Goślinowy;
Gaczkowic;Gaczkowice;Gaczkowica;
Rzeczek;Rzeczki;Rzeczka;
Trojanowa;Trojanów;Trojanowy;
Kadzic;Kadzice;Kadzica;
Jagowa;Jagów;Jagowy;
Nożyczyna;Nożyczyn;Nożyczyna;
Woźbina;Woźbin;Woźbina;
Prudziszek;Prudziszki;Prudziszek;
