Dopełniacz;Mianownik;Wynik Stemmera
Łambinowic;Łambinowice;Łambinowica;
Chotkowa;Chotków;Chotkowa;
Różankowa;Różankowo;Różankowa;
Bądkówka;Bądkówek;Bądkówka;
Łobza;Łobez;Łobza;
Husynnnego;Husynne;Husynnny;
Korzeniowa;Korzeniów;Korzeniowa;
Sieprawic;Sieprawice;Sieprawica;
Elżbietowa;Elżbietów;Elżbietowa;
Celin;Celiny;Celina;
Dzięglewa;Dzięglewo;Dzięglewa;
Przewala;Przewale;Przewal;
Tywoni;Tywonia;Tywoń;
Radlic;Radlice;Radlica;
Łukszt;Łukszty;Łukszt;
Jedlinek;Jedlinki;Jedlinka;
Lesiowa;Lesiów;Lesiowa;
Kinwąg;Kinwągi;Kinwąg;
Klonowic;Klonowice;Klonowica;
Wrześnicy;Wrześnica;Wrześnik;
Kotlisk;Kotliska;Kotlisko;
Rapat;Rapaty;Rapat;
Jędrychówka;Jędrychówko;Jędrychówka;
Gościna;Gościno;Gościna;
Brennnej;Brenna;Brennna;
Czarnostowa;Czarnostów;Czarnostowa;
Chociszewa;Chociszew;Chociszewo;
Białawody;Białawoda;Białawód;
Brennna;Brenno;Brennna;
Mściszewic;Mściszewice;Mściszewica;
Uniszowic;Uniszowice;Uniszowica;
Kochcicic;Kochcice;Kochcicica;
Łupstycha;Łupstych;Łupstycha;
Suliradzic;Suliradzice;Suliradzica;
Winnnik;Winniki;Winnnik;
Rogozina;Rogozino;Rogozina;
Zborówka;Zborówek;Zborówka;
Chrzemcy;Chrzemce;Chrzemca;
Potyr;Potyry;Potyr;
Ciecierzyna;Ciecierzyn;Ciecierzyna;
Kierzenka;Kierzenko;Kierzenka;
Jakub;Jakuby;Jakub;
Skałąg;Skałągi;Skałąg;
Obic;Obice;Obica;
Mroczy;Mrocza;Mrocze;
Pliszczyna;Pliszczyn;Pliszczyna;
Gądkowic;Gądkowice;Gądkowica;
Nastazina;Nastazin;Nastazina;
Gaszyna;Gaszyn;Gaszyna;
Lubstowa;Lubstów;Lubstowa;
Gruszowa;Gruszów;Gruszowa;
Dzierdziówki;Dzierdziówka;Dzierdziówki;
Smolajn;Smolajny;Smolajn;
Ostrówca;Ostrówiec;Ostrówca;
Aniołowa;Aniołowo;Aniołów;
Otoków;Otoki;Otok;
Chwalęcina;Chwalęcin;Chwalęcina;
Starkówka;Starkówek;Starkówka;
Siemek;Siemki;Siemka;
Osowa;Osowo;Osowa;
Danowskich;Danowskie;Danowski;
Trzebielina;Trzebielino;Trzebielina;
Turza;Turze;Turza;
Krzynek;Krzynki;Krzynek;
Binkowic;Binkowice;Binkowica;
Uszczyna;Uszczyn;Uszczyna;
Karlikowa;Karlików;Karlikowa;
Chlebna;Chlebno;Chlebna;
Słabkowic;Słabkowice;Słabkowica;
Szarglewa;Szarglew;Szarglewa;
Salinka;Salinko;Salinka;
Lubowa;Lubów;Lubowa;
Ręczna;Ręczno;Ręczna;
Porudzia;Porudzie;Porudzio;
Świecka;Świecko;Świecek;
Rachowic;Rachowice;Rachowica;
Kodłutowa;Kodłutowo;Kodłutowa;
Wąsic;Wąsice;Wąsica;
Urządkowa;Urządków;Urządkowa;
Rzeczycy;Rzeczyca;Rzeczyk;
Rosów;Rosy;Ros;
Przyjma;Przyjmo;Przyjma;
Komarna;Komarno;Komarna;
Lemierzy;Lemierze;Lemier;
Jaworzna;Jaworzno;Jaworzna;
Karwna;Karwno;Karwna;
Dąbrówczyna;Dąbrówczyn;Dąbrówczyna;
Ostrożan;Ostrożany;Ostrożan;
Łachy;Łacha;Łach;
Nielubia;Nielub;Nielubia;
Czymanowa;Czymanowo;Czymanowa;
Złotowa;Złotów;Złotowa;
Rempina;Rempin;Rempina;
Klesztowa;Klesztów;Klesztowa;
Cierzpięt;Cierzpięty;Cierzpięta;
Lesiopola;Lesiopole;Lesiopola;
Warszkówka;Warszkówko;Warszkówka;
Rajszewa;Rajszew;Rajszewo;
Żerzuszyc;Żerzuszyce;Żerzuszyca;
Chorzepina;Chorzepin;Chorzepina;
Leszkowów;Leszkowy;Leszków;
Chromny;Chromna;Chromny;
Wierzbia;Wierzbie;Wierzbia;
Drużykowy;Drużykowa;Drużykowy;
Uhowa;Uhowo;Uhów;
Wysogotowa;Wysogotowo;Wysogotowa;
Sobina;Sobin;Sobina;
Jagodzin;Jagodziny;Jagodzina;
Jaśkowa;Jaśkowo;Jaśkowa;
Gościmia;Gościm;Gościmia;
Bielska;Bielsk;Bielsko;
Brzemion;Brzemiona;Brzemię;
Milikowa;Milików;Milikowa;
Nalewajkowa;Nalewajków;Nalewajkowa;
Rochalik;Rochaliki;Rochalik;
Minogi;Minoga;Minogi;
Kuklinowa;Kuklinów;Kuklinowa;
Częstocina;Częstocin;Częstocina;
Szóstaków;Szóstaki;Szóstak;
Sulimic;Sulimice;Sulimica;
Szczutkowa;Szczutkowo;Szczutkowa;
Ziółkowa;Ziółków;Ziółkowa;
Strzałów;Strzały;Strzał;
Pścininka;Pścininek;Pścininka;
Rykaczy;Rykacze;Rykacz;
Chmielówki;Chmielówka;Chmielówki;
Kolebek;Kolebki;Kolebka;
Krukówka;Krukówko;Krukówka;
Bonikowa;Boników;Bonikowa;
Budziłowa;Budziłowo;Budziłów;
Syrkowic;Syrkowice;Syrkowica;
Cebra;Ceber;Cebra;
Radomyśla;Radomyśl;Radomyśla;
Iżyc;Iżyce;Iżyca;
Gniewkowa;Gniewków;Gniewkowa;
Sumiężnego;Sumiężne;Sumiężny;
Kizielan;Kizielany;Kizielan;
Balcarzowic;Balcarzowice;Balcarzowica;
Polkajn;Polkajny;Polkajn;
Koszkowa;Koszkowo;Koszkowa;
Smolenki;Smolenka;Smolenki;
Przyłuk;Przyłuki;Przyłuk;
Masanowa;Masanów;Masanowa;
Żabojadów;Żabojady;Żabojad;
Jelczy;Jelcza;Jelcz;
Wolimirzyc;Wolimirzyce;Wolimirzyca;
Podlasek;Podlaski;Podlasek;
Konina;Konin;Konina;
Jurzynka;Jurzynek;Jurzynka;
Mietla;Mietel;Mietle;
Oleksowa;Oleksów;Oleksowa;
Pęplina;Pęplino;Pęplina;
Ulesia;Ulesie;Uleś;
Baczek;Baczki;Baczka;
Mszczonowa;Mszczonów;Mszczonowa;
Bądek;Bądki;Bądek;
Jezierc;Jezierce;Jezierc;
Gnatowa;Gnatowo;Gnatow;
Rdzowa;Rdzów;Rdzowa;
Czernic;Czernice;Czernica;
Rośla;Rośle;Rośla;
Kotar;Kotary;Kotara;
Bokowa;Boków;Bokowa;
Karszewa;Karszew;Karszewo;
Szczeberki;Szczeberka;Szczeberek;
Krępkowa;Krępkowo;Krępkowa;
Kliszkowic;Kliszkowice;Kliszkowica;
Smolug;Smolugi;Smoluga;
Garna;Garno;Garna;
Będargowa;Będargowo;Będargowa;
Kacicic;Kacice;Kacicica;
Lelit;Lelity;Lelit;
Łoży;Łoża;Łoże;
Skwirynowa;Skwirynowo;Skwirynowa;
Motogi;Motoga;Motóg;
Kręgu;Krąg;Kręg;
Michałowa;Michałów;Michałowa;
Bajtkowa;Bajtkowo;Bajtkowa;
Słowenkowa;Słowenkowo;Słowenkowa;
Sośni;Sośnie;Sośnia;
Kąkolewnicy;Kąkolewnica;Kąkolewnik;
Święci;Święcia;Święty;
Gołoszyc;Gołoszyce;Gołoszyca;
Połosek;Połoski;Połoska;
Bożenic;Bożenice;Bożenica;
Ciuślic;Ciuślice;Ciuślica;
Kępniewa;Kępniewo;Kępniewa;
Brudzynia;Brudzyń;Brudzynia;
Zachodzka;Zachodzko;Zachodzka;
Oleszny;Oleszna;Oleszny;
Żurawinka;Żurawinek;Żurawinka;
Pawełków;Pawełki;Pawełek;
Białężyna;Białężyn;Białężyna;
Śluzy;Śluza;Śluz;
Ewelina;Ewelin;Ewelina;
Dretynka;Dretynek;Dretynka;
Elżbiecin;Elżbieciny;Elżbiecina;
Sobienic;Sobienice;Sobienica;
Miłoszyc;Miłoszyce;Miłoszyca;
Reducza;Reducz;Reducza;
Gumien;Gumna;Gumno;
Dobryni;Dobrynia;Dobryn;
Ossali;Ossala;Ossal;
Praslit;Praslity;Praslit;
Przybyszewa;Przybyszew;Przybyszewo;
Sikorowa;Sikorowo;Sikorowa;
Dobrynina;Dobrynin;Dobrynina;
Kożuch;Kożuchy;Kożuch;
Chabówka;Chabówko;Chabówka;
Wlewa;Wlewo;Wlewa;
Łaska;Łasko;Łaska;
Hersztupowa;Hersztupowo;Hersztupowa;
Dąblina;Dąblin;Dąblina;
Brąchnowa;Brąchnowo;Brąchnowa;
Borucina;Borucin;Borucina;
Trzykosów;Trzykosy;Trzykos;
Kołacz;Kołacze;Kołacz;
Bilczowa;Bilczów;Bilczowa;
Semlina;Semlin;Semlina;
Dębów;Dęby;Dąb;
Czartajewa;Czartajew;Czartajewa;
Konopat;Konopaty;Konopata;
Wigraniec;Wigrańce;Wigraniec;
Dęby;Dęba;Dąb;
Koszalina;Koszalin;Koszalina;
Leszczowatego;Leszczowate;Leszczowaty;
Dębego;Dębe;Dęby;
Bzitego;Bzite;Bzity;
Ryczowa;Ryczów;Ryczowa;
Jarczowa;Jarczów;Jarczowa;
Pańkowa;Pańków;Pańkowa;
Łabędziowa;Łabędziów;Łabędziowa;
Jeleniowa;Jeleniowo;Jeleniowa;
Sambor;Sambory;Sambor;
Rząc;Rzące;Rząc;
Dziećmiarek;Dziećmiarki;Dziećmiarka;
Mikołajek;Mikołajki;Mikołajek;
Reklinka;Reklinek;Reklinka;
Przekolna;Przekolno;Przekolna;
Barczewka;Barczewo;Barczewka;
Ożarowa;Ożarów;Ożarowa;
Kiełbas;Kiełbasy;Kiełbasa;
Podgaci;Podgać;Podgat;
Toporków;Toporki;Toporek;
Gortatowic;Gortatowice;Gortatowica;
Rus;Rusy;Rus;
Gad;Gady;Gada;
Nadziejewa;Nadziejewo;Nadziejewa;
Czyżowic;Czyżowice;Czyżowica;
Leszni;Lesznia;Leszeń;
Hopkiego;Hopkie;Hopki;
Podgórzna;Podgórzno;Podgórzna;
Prawdzisk;Prawdziska;Prawdzisko;
Bratowic;Bratowice;Bratowica;
Suchorca;Suchorzec;Suchorca;
Dalkowa;Dalkowo;Dalkowa;
Prusinowa;Prusinowo;Prusinowa;
Orchówka;Orchówek;Orchówka;
Wierzbiczan;Wierzbiczany;Wierzbiczan;
Koczały;Koczała;Koczał;
Dziećmorowic;Dziećmorowice;Dziećmorowica;
Piotrówka;Piotrówek;Piotrówka;
Humina;Humin;Humina;
Lenartowic;Lenartowice;Lenartowica;
Podwilcza;Podwilcze;Podwilcz;
Poświętna;Poświętno;Poświętna;
Jerzmanowa;Jerzmanowo;Jerzmanowa;
Suchorzewa;Suchorzew;Suchorzewo;
Rzechówka;Rzechówek;Rzechówka;
Lisięcicic;Lisięcice;Lisięcicica;
Obłudzina;Obłudzin;Obłudzina;
Jutrosina;Jutrosin;Jutrosina;
Jerzmanek;Jerzmanki;Jerzmanka;
Przybyłowic;Przybyłowice;Przybyłowica;
Cadówka;Cadówek;Cadówka;
Wildna;Wildno;Wildna;
Lubiszewic;Lubiszewice;Lubiszewica;
Zbeltowic;Zbeltowice;Zbeltowica;
Makosiejów;Makosieje;Makosiej;
Wandzinowa;Wandzinów;Wandzinowa;
Smagowa;Smagów;Smagowa;
Strażnicy;Strażnica;Strażnik;
Krowiarek;Krowiarki;Krowiarka;
Mizerowa;Mizerów;Mizerowa;
Kukinki;Kukinka;Kukinek;
Jadowa;Jadów;Jadowa;
Kupiatycz;Kupiatycze;Kupiatycz;
Wojnas;Wojnasy;Wojnas;
Wronina;Wronino;Wronina;
Giełzowa;Giełzów;Giełzowa;
Kościelisk;Kościeliska;Kościelisko;
Milejczyczyc;Milejczyce;Milejczyczyca;
Polesia;Polesie;Poleś;
Muławek;Muławki;Muławka;
Zdzieborza;Zdziebórz;Zdzieborze;
Tomaryn;Tomaryny;Tomaryn;
Przęsina;Przęsin;Przęsina;
Serbowa;Serbów;Serbowa;
Pomianowa;Pomianowo;Pomianowa;
Idzikowa;Idzików;Idzikowa;
Faustynowa;Faustynowo;Faustynowa;
Brodowa;Brodów;Brodowa;
Parkowa;Parkowo;Parkowa;
Sokóla;Sokóle;Sokól;
Rawałowic;Rawałowice;Rawałowica;
Koziegłów;Koziegłowy;Koziegłów;
Jacznik;Jaczniki;Jacznik;
Ciemnik;Ciemniki;Ciemnik;
Krakuszowic;Krakuszowice;Krakuszowica;
Wielopola;Wielopole;Wielopola;
Włościejewek;Włościejewki;Włościejewka;
Kilianowa;Kilianów;Kilianowa;
Radłówki;Radłówka;Radłówki;
Oporowa;Oporowo;Oporowa;
Rybojedzka;Rybojedzko;Rybojedzka;
Staczy;Stacze;Stacz;
Dąbrowna;Dąbrowno;Dąbrown;
Wądzyna;Wądzyn;Wądzyna;
Andryjanek;Andryjanki;Andryjanek;
Postolic;Postolice;Postolica;
Załusina;Załusin;Załusina;
Grąsina;Grąsino;Grąsina;
Joninin;Joniny;Joninina;
Wipławek;Wipławki;Wipławka;
Pielaszkowic;Pielaszkowice;Pielaszkowica;
Niemczyna;Niemczyn;Niemczyna;
Kacwina;Kacwin;Kacwina;
Ulanowa;Ulanów;Ulanowa;
Stodolska;Stodolsko;Stodolska;
Lgoty;Lgota;Lgot;
Prusinowa;Prusinów;Prusinowa;
Kubików;Kubiki;Kubik;
Krytna;Krytno;Krytna;
Sowińców;Sowińce;Sowiniec;
Goślinowa;Goślinowo;Goślinowa;
Gaczkowic;Gaczkowice;Gaczkowica;
Rzeczek;Rzeczki;Rzeczka;
Trojanowa;Trojanów;Trojanowa;
Kadzic;Kadzice;Kadzica;
Jagowa;Jagów;Jagowa;
Nożyczyna;Nożyczyn;Nożyczyna;
Woźbina;Woźbin;Woźbina;
Prudziszek;Prudziszki;Prudziszek;
Talków;Talki;Talek;
Mogilnic;Mogilnice;Mogilnica;
Łówczy;Łówcza;Łówczy;
Żrekiego;Żrekie;Żreki;
Okuniewa;Okuniew;Okuniewa;
Przytuł;Przytuły;Przytuł;
Aleksicz;Aleksicze;Aleksicz;
Ławiczka;Ławiczek;Ławiczka;
Koziebród;Koziebrody;Koziebród;
Klęczan;Klęczany;Klęczan;
Bladowa;Bladowo;Bladowa;
Mszannny;Mszanna;Mszannna;
Steniatyna;Steniatyn;Steniatyna;
Komasina;Komasin;Komasina;
Pieńkowa;Pieńków;Pieńkowa;
Trzcianka;Trzcianek;Trzcianka;
Higieniewa;Higieniewo;Higieniewa;
Gogółkowa;Gogółkowo;Gogółkowa;
Grzymkowic;Grzymkowice;Grzymkowica;
Myszadeł;Myszadła;Myszadło;
Wszemborza;Wszembórz;Wszemborze;
Pluskowęs;Pluskowęsy;Pluskowęs;
Lubiewic;Lubiewice;Lubiewica;
Dobla;Doble;Dobel;
Gacek;Gacki;Gacka;
Wilkowic;Wilkowice;Wilkowica;
Wierzchosławiczek;Wierzchosławiczki;Wierzchosławiczek;
Kopaczysk;Kopaczyska;Kopaczysko;
Lewek;Lewki;Lewka;
Wiewiórczyna;Wiewiórczyn;Wiewiórczyna;
Karkoszek;Karkoszki;Karkoszka;
Klukowa;Klukowo;Klukowa;
Pielaków;Pielaki;Pielak;
Hołodów;Hołody;Hołód;
Jurancicic;Jurancice;Jurancicica;
Białobrzeskich;Białobrzeskie;Białobrzeski;
Kłopoczyna;Kłopoczyn;Kłopoczyna;
Książek;Książki;Książka;
Kobieli;Kobiela;Kobiel;
Gorzyna;Gorzyno;Gorzyna;
Kniatów;Kniatowy;Kniat;
Wiłkajci;Wiłkajcie;Wiłkajć;
Zboisk;Zboiska;Zboisko;
Kalonki;Kalonka;Kalonki;
Ostrołęki;Ostrołęka;Ostrołęki;
Kiedrowic;Kiedrowice;Kiedrowica;
Adamus;Adamusy;Adamus;
Zabuża;Zabuże;Zabuża;
Lubomi;Lubomia;Lubomy;
Ludowinki;Ludowinka;Ludowinki;
Malanowa;Malanowo;Malanowa;
Godzieb;Godzieby;Godziebo;
Bialik;Bialiki;Bialik;
Kosiorek;Kosiorki;Kosiorek;
Brzustowy;Brzustowa;Brzustowy;
Lutkowa;Lutków;Lutkowa;
Sobiałkowa;Sobiałkowo;Sobiałkowa;
Skrzyszewa;Skrzyszew;Skrzyszewo;
Chrościna;Chrościn;Chrościna;
Michrówka;Michrówek;Michrówka;
Osiek;Osieki;Osiek;
Makowczyczyc;Makowczyce;Makowczyczyca;
Zaścianek;Zaścianki;Zaścianek;
Chłądowa;Chłądowo;Chłądowa;
Przejmy;Przejma;Przejm;
Osieki;Osieka;Osieki;
Dzięciar;Dzięciary;Dzięciara;
Barłomina;Barłomino;Barłomin;
Korycin;Koryciny;Korycina;
Żoch;Żochy;Żoch;
Anielowa;Anielów;Anielowa;
Bojanowa;Bojanów;Bojanowa;
Brunar;Brunary;Brunar;
Bełwina;Bełwin;Bełwina;
Gobiat;Gobiaty;Gobiat;
Bobina;Bobin;Bobina;
Księżyków;Księżyki;Księżyk;
Skuz;Skuze;Skuz;
Lisowic;Lisowice;Lisowica;
Dziwnowa;Dziwnów;Dziwnowa;
Radziejowa;Radziejów;Radziejowa;
Godziątkowa;Godziątków;Godziątkowa;
Wieścicic;Wieścice;Wieścicica;
Zdziechowic;Zdziechowice;Zdziechowica;
Twardowa;Twardów;Twardowa;
Łagiew;Łagwy;Łagiew;
Emilowa;Emilów;Emilowa;
Ciemnoszyj;Ciemnoszyje;Ciemnoszyja;
Ostrowitego;Ostrowite;Ostrowity;
Lelowic;Lelowice;Lelowica;
Zabrzeży;Zabrzeż;Zabrzeże;
Wilamowa;Wilamów;Wilamowa;
Lemierzycka;Lemierzycko;Lemierzycek;
Gołąbek;Gołąbki;Gołąbek;
Ryglic;Ryglice;Ryglica;
Walercina;Walercin;Walercina;
Dźwierzchna;Dźwierzchno;Dźwierzchna;
Mareckich;Mareckie;Marecki;
Karłowa;Karłowo;Karłów;
Junnna;Junno;Junnna;
Kotlina;Kotlin;Kotlina;
Kopijek;Kopijki;Kopijka;
Szygówka;Szygówek;Szygówka;
Oszczowa;Oszczów;Oszczowa;
Miłak;Miłaki;Miłak;
Zbierkowa;Zbierkowo;Zbierkowa;
Wrąbczynka;Wrąbczynek;Wrąbczynka;
Demblina;Demblin;Demblina;
Probarku;Probark;Probarek;
Luberadza;Luberadz;Luberadza;
Stankowic;Stankowice;Stankowica;
Tworowic;Tworowice;Tworowica;
Futorów;Futory;Futor;
Trzeszkowa;Trzeszków;Trzeszkowa;
Wasiłowic;Wasiłowice;Wasiłowica;
Rozalinowa;Rozalinowo;Rozalinowa;
Dominikanówki;Dominikanówka;Dominikanówki;
Palczy;Palcza;Palcz;
Gawłówka;Gawłówek;Gawłówka;
Sporego;Spore;Spory;
Rusocin;Rusociny;Rusocina;
Klaskawy;Klaskawa;Klaskaw;
Borzymowa;Borzymów;Borzymowa;
Surowego;Surowe;Surowy;
Tunik;Tuniki;Tunika;
Panek;Panki;Panka;
Ruchennny;Ruchenna;Ruchennna;
Dobrzania;Dobrzań;Dobrzanie;
Chrustowa;Chrustowo;Chrustowa;
Golian;Goliany;Golian;
Werginek;Werginki;Werginka;
Lubosinka;Lubosinek;Lubosinka;
Zacharzyna;Zacharzyn;Zacharzyna;
Krzeszyc;Krzeszyce;Krzeszyca;
Maksymilianowa;Maksymilianów;Maksymilianowa;
Żaczków;Żaczki;Żaczek;
Kozerek;Kozerki;Kozerka;
Boisk;Boiska;Boisko;
Chorzęcina;Chorzęcin;Chorzęcina;
Kurzeszyna;Kurzeszyn;Kurzeszyna;
Szkod;Szkody;Szkod;
Sycewa;Sycewo;Sycewa;
Tonina;Tonin;Tonina;
Suszkowic;Suszkowice;Suszkowica;
Sadlinek;Sadlinki;Sadlinka;
Gaśna;Gaśno;Gaśna;
Będlewa;Będlewo;Będlewa;
Pasich;Pasichy;Pasi;
Gawłowic;Gawłowice;Gawłowica;
Pękoszewa;Pękoszew;Pękoszewo;
Podrózia;Podrózie;Podrózia;
Lewina;Lewino;Lewina;
Lutogniewia;Lutogniew;Lutogniewie;
Zachorzowa;Zachorzów;Zachorzowa;
Tralewa;Tralewo;Tralewa;
Żłobnicy;Żłobnica;Żłobnik;
Sokólska;Sokólsko;Sokólska;
Zabartowa;Zabartowo;Zabartowa;
Krokowa;Krokowo;Krokowa;
Sieborowic;Sieborowice;Sieborowica;
Polekarcicic;Polekarcice;Polekarcicica;
Barkowic;Barkowice;Barkowica;
Witoszyna;Witoszyn;Witoszyna;
Grabanowa;Grabanów;Grabanowa;
Cieńszy;Cieńsza;Cieńsz;
Sadkowa;Sadków;Sadkowa;
Bęczkowic;Bęczkowice;Bęczkowica;
Widźgowa;Widźgowo;Widźgowa;
Mierzęcicic;Mierzęcice;Mierzęcicica;
Raczyna;Raczyn;Raczyna;
Wysocka;Wysocko;Wysocka;
Rosnówka;Rosnówko;Rosnówka;
Zegrza;Zegrze;Zegrz;
Ropeli;Ropele;Ropel;
Wymysłów;Wymysły;Wymysł;
Słończa;Słończ;Słończa;
Kołodziejewa;Kołodziejewo;Kołodziejewa;
Purzyc;Purzyce;Purzyca;
Wyszek;Wyszki;Wyszka;
Wandzina;Wandzin;Wandzina;
Rzęgnowa;Rzęgnowo;Rzęgnowa;
Orłów;Orły;Orzeł;
Czarkowa;Czarków;Czarkowa;
Zabardowic;Zabardowice;Zabardowica;
Wiechowa;Wiechowo;Wiechów;
Samborca;Samborzec;Samborca;
Racławic;Racławice;Racławica;
Krzewy;Krzewa;Krzew;
Zwierek;Zwierki;Zwierka;
Taluby;Taluba;Talub;
Wikrowa;Wikrowo;Wikrowa;
Brzeska;Brzesko;Brzeska;
Brzesk;Brzeski;Brzesk;
Waćmierka;Waćmierek;Waćmierka;
Orły;Orła;Orły;
Czubina;Czubin;Czubina;
Witulina;Witulin;Witulina;
Ulhówka;Ulhówek;Ulhówka;
Liczów;Licze;Licz;
Gołaczowa;Gołaczów;Gołaczowa;
Woźniakowa;Woźniaków;Woźniakowa;
Choszcz;Choszcze;Choszcz;
Pogrebów;Pogreby;Pogreb;
Garnowa;Garnowo;Garnowa;
Warblewa;Warblewo;Warblewa;
Siemyśla;Siemyśl;Siemyśla;
Jagoszyc;Jagoszyce;Jagoszyca;
Tworyczowa;Tworyczów;Tworyczowa;
Mechlina;Mechlin;Mechlina;
Świsłoczan;Świsłoczany;Świsłoczan;
Sięganowa;Sięganów;Sięganowa;
Pojezierzec;Pojezierce;Pojezierzec;
Bosssych;Bosse;Bossse;
Zacharzewa;Zacharzew;Zacharzewo;
Głów;Głowy;Gł;
Łazina;Łazin;Łazina;
Głuska;Głusk;Głusek;
Cygowa;Cygów;Cygowa;
Brwic;Brwice;Brwica;
Rusieśca;Rusiec;Rusiesiec;
Mańkowa;Mańkowo;Mańkowa;
Trzonek;Trzonki;Trzonka;
Drożdżyna;Drożdżyn;Drożdżyna;
Łętowa;Łętowo;Łętowa;
Buntowa;Buntowo;Buntowa;
Sygneczowa;Sygneczów;Sygneczowa;
Obrowa;Obrów;Obrowa;
Rustowa;Rustów;Rustowa;
Olecka;Olecko;Olecek;
Dekszni;Deksznie;Dekszeń;
Szczelatyna;Szczelatyn;Szczelatyna;
Rzecka;Rzeck;Rzecek;
Kobierzyna;Kobierzyn;Kobierzyna;
Strzebinia;Strzebiń;Strzebinia;
Bartoszowa;Bartoszów;Bartoszowa;
Klementowic;Klementowice;Klementowica;
Wędkowów;Wędkowy;Wędków;
Domasławic;Domasławice;Domasławica;
Jezierzyc;Jezierzyce;Jezierzyca;
Pszczółczyna;Pszczółczyn;Pszczółczyna;
Babi;Babia;Babie;
Umianowic;Umianowice;Umianowica;
Niegówki;Niegówka;Niegówki;
Murowa;Murów;Murowa;
Frygnowa;Frygnowo;Frygnowa;
Nura;Nur;Nura;
Rynkówki;Rynkówka;Rynkówki;
Bońk;Bońki;Bońk;
Babina;Babin;Babina;
Sutna;Sutno;Sutna;
Markowiec;Markowce;Markowiec;
Motyki;Motyka;Motyk;
Ramułtowic;Ramułtowice;Ramułtowica;
Starzykowa;Starzykowo;Starzykowa;
Białegostoku;Białystok;Białegostok;
Blizienka;Blizienko;Blizienka;
Szamowa;Szamów;Szamowa;
Florentyny;Florentyna;Florentyn;
Kłocka;Kłocko;Kłocka;
Świerkówek;Świerkówki;Świerkówka;
Przypólska;Przypólsko;Przypólska;
Dębówka;Dębówko;Dębówka;
Sąpłat;Sąpłaty;Sąpłat;
Wolina;Wolin;Wolina;
Kiwajn;Kiwajny;Kiwajn;
Gorzyczan;Gorzyczany;Gorzyczan;
Chotynia;Chotyń;Chotynia;
Wronia;Wronie;Wronia;
Augustynowa;Augustynowo;Augustynowa;
Kuźnik;Kuźniki;Kuźnik;
Wasił;Wasiły;Wasiła;
Szczejkowic;Szczejkowice;Szczejkowica;
Łanów;Łany;Łan;
Dzięgiel;Dzięgiele;Dzięgiel;
Onufryjewa;Onufryjewo;Onufryjewa;
Strzelna;Strzelno;Strzelna;
Widlina;Widlino;Widlina;
Klewinowa;Klewinowo;Klewinowa;
Krasnosielca;Krasnosielc;Krasnosielec;
Rusowa;Rusowo;Rusowa;
Oraczewa;Oraczew;Oraczewo;
Długokątów;Długokąty;Długokąt;
Botowa;Botowo;Botowa;
Łupek;Łupki;Łupek;
Jamek;Jamki;Jamka;
Kwisna;Kwisno;Kwisna;
Niezdowa;Niezdów;Niezdowa;
Łowęcicic;Łowęcice;Łowęcicica;
Starkowa;Starków;Starkowa;
Jantoniowa;Jantoniów;Jantoniowa;
Ludmierzyc;Ludmierzyce;Ludmierzyca;
Raculi;Racula;Racuł;
Zwardonia;Zwardoń;Zwardonia;
Sędowa;Sędów;Sędowa;
Smardzewa;Smardzew;Smardzewo;
Kipar;Kipary;Kipar;
Chajęt;Chajęty;Chajęt;
Rogożynka;Rogożynek;Rogożynka;
Kramarzyn;Kramarzyny;Kramarzyna;
Wilemowic;Wilemowice;Wilemowica;
Krzeptowa;Krzeptów;Krzeptowa;
Jałowego;Jałowe;Jałowy;
Sulikowa;Sulików;Sulikowa;
Borszowic;Borszowice;Borszowica;
Rzeszotkowa;Rzeszotków;Rzeszotkowa;
Jasieni;Jasienie;Jasień;
Tworkowic;Tworkowice;Tworkowica;
Jałowa;Jałowo;Jałowa;
Nieżywięcia;Nieżywięć;Nieżywię;
Prośna;Prośno;Prośna;
Izydorowa;Izydorów;Izydorowa;
Ługowic;Ługowice;Ługowica;
Chodybek;Chodybki;Chodybek;
Topolina;Topolin;Topolina;
Porzowa;Porzowo;Porzowa;
Mętowa;Mętów;Mętowa;
Ziemiełowic;Ziemiełowice;Ziemiełowica;
Mirkowa;Mirków;Mirkowa;
Zapolic;Zapolice;Zapolica;
Drachowa;Drachowo;Drachów;
Wróżew;Wróżewy;Wróżwa;
Gorzysławia;Gorzysław;Gorzysławie;
Szczepiatyna;Szczepiatyn;Szczepiatyna;
Białołęki;Białołęka;Białołęki;
Romnowa;Romnów;Romnowa;
Otynia;Otyń;Otynia;
Uszy;Usza;Usz;
Wakijowa;Wakijów;Wakijowa;
Ewelinowa;Ewelinów;Ewelinowa;
Ziemnic;Ziemnice;Ziemnica;
Brzezna;Brzezno;Brzezna;
Ołowskich;Ołowskie;Ołowski;
Borowik;Borowiki;Borowik;
Kozic;Kozice;Kozica;
Niemierzyna;Niemierzyn;Niemierzyna;
Werpola;Werpol;Werpole;
Zamarsków;Zamarski;Zamarsk;
Rosoch;Rosochy;Rosocha;
Szynkielowa;Szynkielów;Szynkielowa;
Jeziory;Jeziora;Jezior;
Kitnowa;Kitnowo;Kitnowa;
Ciepielowic;Ciepielowice;Ciepielowica;
Biesowic;Biesowice;Biesowica;
Nowopola;Nowopole;Nowopola;
Tokar;Tokary;Tokar;
Podborcza;Podborcze;Podborcz;
