Dopełniacz;Mianownik;Wynik Stemmera
Windy;Winda;Wind
Żmijewka;Żmijewko;Żmijewka
Kłocka;Kłocko;Kłocka
Wdowina-Kolonii;Wdowin-Kolonia;Wdowina-Kolonia
Chotynia;Chotyń;Chotynia
Jabłoni-Markowiąt;Jabłoń-Markowięta;Jabłoń-Markowię
Łan;Łany;Łan
Olbrachtówka;Olbrachtówko;Olbrachtówka
Stobnicy-Piły;Stobnica-Piła;Stobnik-Piła
Oraczewa;Oraczew;Oraczewo
Proboszczowic;Proboszczowice;Proboszczowica
Dzierzgonki;Dzierzgonka;Dzierzgonki
Starkowa;Starków;Starkowa
Starej Jani;Stara Jania;Stara Jan
Stryszowa;Stryszów;Stryszowa
Łęk Małych;Łęki Małe;Łęk Mała
Starkówka;Starkówko;Starkówka
Krzyni;Krzynia;Krzyni
Jankowa-Młodzianowa;Jankowo-Młodzianowo;Jankowa-Młodzianowa
Tybor-Misztal;Tybory-Misztale;Tybor-Misztal
Krzewia Wielkiego;Krzewie Wielkie;Krzew Wielki
Nieżywięcia;Nieżywięć;Nieżywię
Woli Dubowskiej;Wola Dubowska;Wol Dubowska
Izydorowa;Izydorów;Izydorowa
Kowalewa Dużego;Kowalewo Duże;Kowalewa Duży
Mętowa;Mętów;Mętowa
Ziemiełowic;Ziemiełowice;Ziemiełowica
Piasków Królewieckich;Piaski Królewieckie;Piasek Królewiecki
Drachowa;Drachowo;Drachów
Wróżew;Wróżewy;Wróżwa
Gorzysławia;Gorzysław;Gorzysławie
Unikowa Kapitulnego;Uników Kapitulny;Unikowa Kapitulny
Wakijowa;Wakijów;Wakijowa
Ewelinowa;Ewelinów;Ewelinowa
Ołowskich;Ołowskie;Ołowski
Kątów Węgierskich;Kąty Węgierskie;Kąt Węgierski
Dębna Królewskiego;Dębno Królewskie;Dęben Królewski
Kitnowa;Kitnowo;Kitnowa
Derczewka;Derczewko;Derczewka
Zezulina Drugiego;Zezulin Drugi;Zezulina Drugi
Rutek Nowych;Rutki Nowe;Rutka Nowy
Skawiec;Skawce;Skawiec
Demlina;Demlin;Demlina
Pieńczykówka;Pieńczykówek;Pieńczykówka
Osieczny;Osieczna;Osieczny
Maszowa;Maszów;Maszowa
Osieczna;Osieczno;Osieczna
Rogalic;Rogalice;Rogalica
Bietowa;Bietowo;Bietowa
Psar Polskich;Psary Polskie;Psar Polski
Topolic;Topolice;Topolica
Modrzewia;Modrzewie;Modrzew
Trzebieszowic;Trzebieszowice;Trzebieszowica
Siekierek Małych;Siekierki Małe;Siekierka Mała
Przyborówka;Przyborówko;Przyborówka
Małych Raczek;Małe Raczki;Mała Raczka
Chłaniówka;Chłaniówek;Chłaniówka
Kicina;Kicin;Kicina
Płęs;Płęsy;Płęs
Brzózek;Brzózki;Brzózka
Annowa;Annowo;Annowa
Łobodna;Łobodno;Łobodna
Jankowy;Jankowa;Jankowy
Krejwińcniec;Krejwińce;Krejwińcniec
Jankowa;Jankowo;Jankowa
Rekowa;Rekowo;Rekowa
Gorajca WieStarej;Gorajec-Stara Wieś;Gorajca WieStara
Chyliczek;Chyliczki;Chyliczka
Przybyradza;Przybyradz;Przybyradza
Pszowa;Pszów;Pszowa
Starego Kazanowa;Stary Kazanów;Stary Kazanowa
Dziśnit;Dziśnity;Dziśnit
Krostkowa;Krostkowo;Krostkowa
Łajsk;Łajski;Łajsko
Prusia;Prusie;Pruś
Kozołup;Kozołupy;Kozołup
Prusimia;Prusim;Prusimia
Kobyłek;Kobyłki;Kobyłka
Kluczników;Kluczniki;Klucznik
Sowinek;Sowinki;Sowinka
Sowinka;Sowinko;Sowinka
Mizerowa;Mizerów;Mizerowa
Podkupientyna;Podkupientyn;Podkupientyna
Kaczynieńca;Kaczyniec;Kaczynieniec
Kluszkowiec;Kluszkowce;Kluszkowiec
Strożęcina;Strożęcin;Strożęcina
Łagiewnik Wielkich;Łagiewniki Wielkie;Łagiewnik Wielki
Kościna;Kościno;Kościna
Rudlic;Rudlice;Rudlica
Dubielna;Dubielno;Dubielna
Małkini Małej;Małkinia Mała-Przewóz;Małkini Mała
Zarajca;Zarajec;Zarajca
Kopanek;Kopanki;Kopanka
Kałek;Kałki;Kałka
Nadrybia-Wsi;Nadrybie-Wieś;Nadrybie-Ws
Piasków Morąskich;Piaski Morąskie;Piasek Morąski
Nowych Prus;Nowe Prusy;Nowy Prus
Działów Czarnowskich;Działy Czarnowskie;Dział Czarnowski
Garczyna Dużego;Garczyn Duży;Garczyna Duży
Piechot;Piechoty;Piechota
Lubini Małej;Lubinia Mała;Lubin Mała
Czochań-Góry;Czochanie-Góra;Czochanie-Gór
Szablewa;Szablewo;Szablewa
Zosina;Zosin;Zosina
Budlewa;Budlewo;Budlewa
Dryszczowa;Dryszczów;Dryszczowa
Storkowa;Storkowo;Storkowa
Huty Brudzkiej;Huta Brudzka;Hut Brudzka
Skowron;Skowrony;Skowron
Tworylnego;Tworylne;Tworylny
Rąpic;Rąpice;Rąpic
Załusk;Załuski;Załusk
Okalic;Okalice;Okalica
Biedkowa;Biedkowo;Biedkowa
Mirostowic Dolnych;Mirostowice Dolne;Mirostowica Dolny
Kościerzyna;Kościerzyn;Kościerzyna
Gościeńczyczyc;Gościeńczyce;Gościeńczyczyca
Kadłubskiej Woli;Kadłubska Wola;Kadłubska Wol
Polajn;Polajny;Polajn
Chruśliny;Chruślina;Chruślin
Biedowa;Biedowo;Biedowa
Ślisek;Śliski;Śliska
Kolonii Bięcina;Kolonia Bięcino;Kolonia Bięcina
Bączka;Bączek;Bączka
Węgli-Żukowa;Węgle-Żukowo;Węgiel-Żukowa
Choćmirówka;Choćmirówko;Choćmirówka
Dutrowa;Dutrów;Dutrowa
Teresewa;Teresewo;Teresewa
Wandopola;Wandopol;Wandopola
Łażan;Łażany;Łażan
Kolonii Partyzantów;Kolonia Partyzantów;Kolonia Partyzant
Stawiszy;Stawisza;Stawisz
Jatutowa;Jatutów;Jatutowa
Nawoza;Nawóz;Nawoza
Skrzynic Pierwszych;Skrzynice Pierwsze;Skrzynica Pierwsza
Żanecina;Żanecin;Żanecina
Wiercin;Wierciny;Wiercina
Kalennnego;Kalenne;Kalennny
Skalimowa;Skalimowo;Skalimowa
Kolonii Mielna;Kolonia Mielno;Kolonia Mielna
Lasów;Lasy;Las
Skidlewa;Skidlewo;Skidlewa
Konieck Małych;Koniecki Małe;Konieck Mała
Korytkowa Małego;Korytków Mały;Korytkowa Mały
Pieniążkowa;Pieniążkowo;Pieniążkowa
Rybic;Rybice;Rybica
Bogusławówowa;Bogusławów;Bogusławówowa
Adamowej Góry;Adamowa Góra;Adamowa Gór
Bobrowskiej Woli;Bobrowska Wola;Bobrowska Wol
Linek;Linki;Linka
Roszków Leśnych;Roszki Leśne;Roszek Leśne
Bielinia;Bieliń;Bielinia
Zieleniewa;Zieleniew;Zieleniewa
Warnic;Warnice;Warnica
Mieszałek;Mieszałki;Mieszałka
Krępic;Krępice;Krępic
Wilczkowic Górnych;Wilczkowice Górne;Wilczkowica Górny
Byłyczka;Byłyczek;Byłyczko
Grudzyn;Grudzyny;Grudzyna
Bienduszki;Bienduszka;Bienduszki
Byliczek;Byliczki;Byliczka
Kolonii Moniuszeczek;Kolonia Moniuszeczki;Kolonia Moniuszeczek
Lulina;Lulin;Lulina
Prawęcina;Prawęcin;Prawęcina
Dominowa;Dominowo;Dominowa
Sypina;Sypin;Sypina
Skarbiszowa;Skarbiszów;Skarbiszowa
Kiełbasek;Kiełbaski;Kiełbaska
Michowa;Michowo;Michów
Sulkowa Rzecznego;Sulkowo Rzeczne;Sulkowa Rzeczny
Kolonii Błotnicy;Kolonia Błotnica;Kolonia Błotnik
Ratyczowa;Ratyczów;Ratyczowa
Małoszyc;Małoszyce;Małoszyca
Wietrzychowa;Wietrzychowo;Wietrzychów
Słokowa;Słoków;Słokowa
Kępy Lubawskiej;Kępa Lubawska;Kęp Lubawska
Reszek;Reszki;Reszek
Tomaszowa Mazowieckiego;Tomaszów Mazowiecki;Tomaszowa Mazowiecki
Nalikajm;Nalikajmy;Nalikajma
Chmieli-Pogorzeli;Chmiele-Pogorzele;Chmiel-Pogorzel
Brzegów;Brzegi;Brzeg
Rogierówka;Rogierówko;Rogierówka
Nowego Kawkowa;Nowe Kawkowo;Nowy Kawkowa
Miejskich Nowin;Miejskie Nowiny;Miejski Nowina
Raciborowic;Raciborowice;Raciborowica
Rudniczka;Rudniczek;Rudniczka
Osiecka;Osiecko;Osiecek
Suchej Woli;Sucha Wola;Suchej Wol
Rogit;Rogity;Rogit
Hawryłek;Hawryłki;Hawryłka
Udrycz-Woli;Udrycze-Wola;Udrycz-Wol
Czernikowa;Czerników;Czernikowa
Olszamowic;Olszamowice;Olszamowica
Krasiczyna;Krasiczyn;Krasiczyna
Przykony;Przykona;Przykon
Pilawy;Pilawa;Pilaw
Przytuków;Przytuki;Przytuk
Trojanówka;Trojanówek;Trojanówka
Małych Zań;Małe Zanie;Mała Zanie
Kiersnowa;Kiersnowo;Kiersnowa
Zalesia Krasieńskiego;Zalesie Krasieńskie;Zaleś Krasieński
Pilaw;Pilawy;Pilaw
Warzyna Drugiego;Warzyn Drugi;Warzyna Drugi
Ręszowa;Ręszów;Ręszowa
Przedmieścia Szczebrzeszyńskiego;Przedmieście Szczebrzeszyńskie;Przedmieście Szczebrzeszyński
Zarzecza Łukowskiego;Zarzecz Łukowski;Zarzecze Łukowski
Goździchowa;Goździchowo;Goździchów
Kolonii Kipar;Kolonia Kipary;Kolonia Kipar
Biedrzychowy;Biedrzychowa;Biedrzychów
Korhyń;Korhynie;Korhyni
Ruszczy-Kolonii;Ruszcza-Kolonia;Ruszcz-Kolonia
Beska;Besko;Beska
Nowego Miasta;Nowe Miasto-Folwark;Nowego Miasto
Łążynka;Łążynek;Łążynka
Jarlut Dużych;Jarluty Duże;Jarlut Duży
Kolonii Drawienia;Kolonia Drawień;Kolonia Drawienie
Kępin;Kępiny;Kępina
Śremu;Śrem;Śry
Lipniczek;Lipniczki;Lipniczka
Strachówka;Strachówko;Strachówka
Osjakowa;Osjaków;Osjakowa
Ligoty Dolnej;Ligota Dolna;Ligot Dolna
Sąkieł Małych;Sąkieły Małe;Sąkła Mała
Poniatowa;Poniatów;Poniatow
Kolonii Torzenieńca;Kolonia Torzeniec;Kolonia Torzenieniec
Cyprek;Cyprki;Cyprka
Szwejek Małych;Szwejki Małe;Szwejka Mała
Tarkowa;Tarków;Tarkowa
Konotopia;Konotopie;Konotopia
Dochówka;Dochówko;Dochówka
Pewli Wielkiej;Pewel Wielka;Pewla Wielka
Huty-Złomów;Huta-Złomy;Hut-Złom
Chełmicy;Chełmica;Chełmik
Szczeglacina;Szczeglacin;Szczeglacina
Żochowa;Żochowo;Żochów
Cienina Zabornego;Cienin Zaborny-Parcele;Cienina Zaborne
Wiączemina Polskiego;Wiączemin Polski;Wiączemina Polski
Rusinieńca;Rusiniec;Rusinieniec
Wojcieszkowa;Wojcieszków;Wojcieszkowa
Terpentyny;Terpentyna;Terpentyn
Wielątek-Folwarku;Wielątki-Folwark;Wielątko-Folwark
Żbikowic;Żbikowice;Żbikowica
Kąpiołek;Kąpiołki;Kąpiołek
Lisówek;Lisówki;Lisówka
Radwankowa Szlacheckiego;Radwanków Szlachecki;Radwankowa Szlachecki
Lisówka;Lisówko;Lisówka
Romaniuk;Romaniuki;Romaniuk
Dzierzgowa;Dzierzgów;Dzierzgowa
Mąk;Mąki;Mąk
Dziurkowa;Dziurków;Dziurkowa
Mikulina;Mikulin;Mikulina
Koplina;Koplino;Koplina
Opalenieńca;Opaleniec;Opalenieniec
Niegławek;Niegławki;Niegławka
Zdziemborza;Zdziembórz;Zdziemborze
Przytoka;Przytok;Przytoka
Rożniatowa;Rożniatów;Rożniatow
Kobiernik;Kobierniki;Kobiernik
Weselna;Weselno;Weselna
Ornatowic-Kolonii;Ornatowice-Kolonia;Ornatowica-Kolonia
Balikowa;Balików;Balikowa
Wiszenek-Kolonii;Wiszenki-Kolonia;Wiszenka-Kolonia
Woli Szkuckiej;Wola Szkucka;Wol Szkucka
Podgórza;Podgórz;Podgórze
Burkart;Burkarty;Burkart
Małego Baldrama;Mały Baldram;Mały Baldrama
Kijan;Kijany;Kijanin
Raducza;Raducz;Raducza
Okrzeszyna;Okrzeszyn;Okrzeszyna
Gęsik;Gęsiki;Gęsik
Pętkowic;Pętkowice;Pętkowica
Golina;Golin;Golina
Starejwsi;Starawieś;Starejwieś
Pobłocia Wielkiego;Pobłocie Wielkie;Pobłocie Wielki
Honiatycz-Kolonii;Honiatycze-Kolonia;Honiatycz-Kolonia
Wieściszowic;Wieściszowice;Wieściszowica
Kaniczek;Kaniczki;Kaniczek
Krzymowa;Krzymów;Krzymowa
Kolonii Chmielnik;Kolonia Chmielniki;Kolonia Chmielnik
Czółnowa;Czółnów;Czółnowa
Woli Idzikowskiej;Wola Idzikowska;Wol Idzikowska
Rylska Dużego;Rylsk Duży;Rylska Duży
Żubraczego;Żubracze;Żubraczy
Żebrów-Sławek;Żebry-Sławki;Żeber-Sławka
Poizdowa;Poizdów;Poizdowa
Starych Jabłonek;Stare Jabłonki;Stara Jabłonka
Lask;Laski;Lask
Gartatowic;Gartatowice;Gartatowica
Kolonii Zyndaków;Kolonia Zyndaki;Kolonia Zyndak
Silniczki;Silniczka;Silniczek
Chruśli;Chruśle;Chruśl
Kolonii Machar;Kolonia Machary;Kolonia Machar
Gościejewic;Gościejewice;Gościejewica
Wojkowa;Wojków;Wojkowa
Dunajków;Dunajki;Dunajek
Tczycy;Tczyca;Tczyk
Przebieczan;Przebieczany;Przebieczan
Przyzórzorza;Przyzórz;Przyzórzorza
Nieborza;Niebórz;Nieborze
Lotynia;Lotyń;Lotynia
Smolewa-Parceli;Smolewo-Parcele;Smolewa-Parcela
Biestrzykowa Małego;Biestrzyków Mały;Biestrzykowa Mały
Bierwieckiej Woli;Bierwiecka Wola;Bierwiecka Wol
Górecka;Górecko;Górecek
Anglit;Anglity;Anglit
Malonowa;Malonowo;Malonowa
Woroszył;Woroszyły;Woroszyła
Niepołcka;Niepołcko;Niepołcka
Węgrzynowa;Węgrzynowo;Węgrzynowa
Nowych Krubic;Nowe Krubice;Nowy Krubica
Tymienia;Tymień;Tymienie
Eminowa;Eminów;Eminowa
Leksyna;Leksyn;Leksyna
Starych Kus;Stare Kusy;Stara Kus
Zdedów;Zdedy;Zded
Szczerbików;Szczerbiki;Szczerbik
Piorunkowic;Piorunkowice;Piorunkowica
Kurowa-Wsi;Kurów-Wieś;Kurowa-Ws
Sielpi Małej;Sielpia Mała;Sielpie Mała
Rzadkwina;Rzadkwin;Rzadkwina
Rysi;Rysie;Rys
Potoka KoloniStanów;Potok-Stany Kolonia;Potoka KoloniStan
Płatkowa;Płatków;Płatkowa
Gostkowa;Gostkowo;Gostkowa
Przychojca;Przychojec;Przychojciec
Rewy;Rewa;Rew
Zaminowa;Zaminowo;Zaminowa
Krzemit;Krzemity;Krzemit
Świętoniowy;Świętoniowa;Świętoniowy
Nowego Szwarocina;Nowy Szwarocin;Nowy Szwarocina
Kutyłowa-Bródek;Kutyłowo-Bródki;Kutyłów-Bródka
Ostrzeszowa;Ostrzeszów;Ostrzeszowa
Żytelkowa;Żytelkowo;Żytelkowa
Czarnołóz;Czarnołozy;Czarnołóz
Krzemowa;Krzemów;Krzemowa
Raciborowic-Kolonii;Raciborowice-Kolonia;Raciborowica-Kolonia
Platyn;Platyny;Platyna
Marlewa;Marlewo;Marlewa
Bibiannny;Bibianna;Bibiannna
Grądów Zalewnych;Grądy Zalewne;Grąd Zalewny
Słaboludza;Słaboludz;Słaboludza
Kun;Kuny;Kun
Dzierzbic;Dzierzbice;Dzierzbica
Ludom;Ludomy;Luda
Karolewa;Karolewo;Karolewa
Julkowa;Julków;Julkowa
Radomicka;Radomicko;Radomicka
Uścięcina;Uścięcin;Uścięcina
Kolonii Lipin;Kolonia Lipiny;Kolonia Lipina
Osiedla Poznańskiego;Osiedle Poznańskie;Osiedle Poznański
Gniechowic;Gniechowice;Gniechowica
Kusiczek;Kusiczki;Kusiczka
Starego Bożejewa;Stare Bożejewo;Stary Bożejewa
Niewiarowa;Niewiarowo;Niewiarowa
Iwięcina;Iwięcino;Iwięcina
Nietążkowa;Nietążkowo;Nietążkowa
Lipienka;Lipienek;Lipienka
Kijaszkówca;Kijaszkówiec;Kijaszkówca
Kuńkowiec;Kuńkowce;Kuńkowiec
Radost;Radosty;Radost
Kolonii Lewkowa Starego;Kolonia Lewkowo Stare;Kolonia Lewkowa Stary
Rogóźna-Zamku;Rogóźno-Zamek;Rogóźna-Zamek
Truskolas-Niwiska;Truskolasy-Niwisko;Truskolasa-Niwisko
Dębowic;Dębowice;Dębowica
Leśnianek;Leśnianki;Leśnianka
Błędna;Błędno;Błędna
Olesina;Olesin;Olesina
Wilgoszczy;Wilgoszcza;Wilgoszcz
Chojny;Chojna;Chojny
Łubek;Łubki;Łubka
Karłowic Wielkich;Karłowice Wielkie;Karłowica Wielki
Chojnego;Chojne;Chojny
Włodkowa;Włodków;Włodkowa
Kolonii Pokośna;Kolonia Pokośno;Kolonia Pokośna
Kosmolowa;Kosmolów;Kosmolowa
Kartowic;Kartowice;Kartowica
Potasza;Potasze;Potasz
Pieńczykowa;Pieńczykowo;Pieńczykowa
Smorynia;Smoryń;Smorynia
Strzemiecznych-Hieronim;Strzemieczne-Hieronimy;Strzemieczny-Hieronim
Kłomnic;Kłomnice;Kłomnica
Woli Buczkowskiej;Wola Buczkowska;Wol Buczkowska
Baby;Baba;Bab
Nowych Ręczaj;Nowe Ręczaje;Nowy Ręczaj
Piask Szlacheckich;Piaski Szlacheckie;Piasko Szlachecki
Jawora;Jawor;Jawór
Domaniowa;Domaniów;Domaniowa
Jaworowa-Kłódzi;Jaworowo-Kłódź;Jaworowa-Kłódzia
Bab;Baby;Bab
Kleśnisk;Kleśniska;Kleśnisko
Małujowic;Małujowice;Małujowica
Słonina;Słonino;Słonina
Czyżewa-Chrapek;Czyżew-Chrapki;Czyżewa-Chrapka
Guźlina;Guźlin;Guźlina
Swadzimia;Swadzim;Swadzimia
Wnorowa;Wnorów;Wnorowa
Golasowic;Golasowice;Golasowica
Barcicic Dolnych;Barcice Dolne;Barcicica Dolny
Kolonii Jachowa;Kolonia Jachowo;Kolonia Jachów
Sochocina-Czyżewa;Sochocino-Czyżewo;Sochocina-Czyżewa
Pomierzyna;Pomierzyn;Pomierzyna
Chraboł;Chraboły;Chraboł
Drągowa;Drągów;Drągowa
Święcienina;Święcienin;Święcienina
Czaplego;Czaple;Czaplega
Święchowa;Święchowo;Święchów
Pietrzykówka;Pietrzykówko;Pietrzykówka
Małych Końskich;Małe Końskie;Mała Koński
Zołczy-Ugorów;Zołcza-Ugory;Zołcz-Ugor
Janik Pasłęckich;Janiki Pasłęckie;Janik Pasłęcki
Koźmic;Koźmice;Koźmica
Zarównia;Zarównie;Zarównia
Kompoci;Kompocie;Kompot
Kolonii Kosakowa;Kolonia Kosakowo;Kolonia Kosakowa
Siucicic-Kolonii;Siucice-Kolonia;Siucicica-Kolonia
Bałamątka;Bałamątek;Bałamątko
Czechowa;Czechowo;Czechów
Bąków;Bąki;Bąk
Hutnej Wsi;Hutna Wieś;Hutna Ws
Kolonii Pniewa;Kolonia Pniewo-Czeruchy;Kolonii Pniewa
Wróbli-Wargocina;Wróble-Wargocin;Wróbel-Wargocina
Bubla-Łukowisk;Bubel-Łukowiska;Bubel-Łukowisko
Tuchania;Tuchań;Tuchanie
Strzegocicic;Strzegocice;Strzegocicica
Pieszkowic;Pieszkowice;Pieszkowica
Skibienka;Skibienko;Skibienka
Palmowa;Palmowo;Palmowa
Przypusty;Przypusta;Przypust
Wienieńca-Zdroju;Wieniec-Zdrój;Wienieniec-Zdrój
Wysocka Małego;Wysocko Małe;Wysocka Mały
Dąbrowic;Dąbrowice;Dąbrowica
Solnik Wielkich;Solniki Wielkie;Solnik Wielki
Pilawic;Pilawice;Pilawica
Skoszewka;Skoszewko;Skoszewka
Rytel Suchych;Rytele Suche;Rytel Suchy
Kolonii Trzasek;Kolonia Trzaski;Kolonia Trzaska
Zaręb-Krztętek;Zaręby-Krztęki;Zaręba-Krztętka
Klonówka;Klonówko;Klonówka
Walewic;Walewice;Walewica
Wyszonek-Błonia;Wyszonki-Błonie;Wyszonka-Błoń
Kolonii Przezwodów;Kolonia Przezwody;Kolonia Przezwód
Ceglarek;Ceglarki;Ceglarek
Długich Grodzieckich;Długie Grodzieckie;Długie Grodziecki
Poganowa;Poganowo;Poganowa
Koźlik;Koźliki;Koźlik
Kornacisk;Kornaciska;Kornacisk
Pamr;Pamry;Pamr
Jaroszewic Rychwalskich;Jaroszewice Rychwalskie;Jaroszewica Rychwalski
Bochlina;Bochlin;Bochlina
Samułek Małych;Samułki Małe;Samułka Mała
Czarnolesia;Czarnolesie;Czarnoleś
Kolonii Rzędzian;Kolonia Rzędziany;Kolonia Rzędzian
Kolonii Mostków;Kolonia Mostki;Kolonia Mostek
Rumunek Likieckich;Rumunki Likieckie;Rumunek Likiecki
Studziannnej;Studzianna;Studziannna
Przybysławia;Przybysław;Przybysławie
Cimoszek;Cimoszki;Cimoszka
Mleczna;Mleczno;Mleczna
Piołunowa;Piołunowo;Piołunowa
Piorunówka;Piorunówek;Piorunówka
Wydartowa Drugiego;Wydartowo Drugie;Wydartowa Drugi
Stypułek-Szyman;Stypułki-Szymany;Stypułka-Szyman
Książa Małego;Książ Mały-Kolonia;Książa Mały
Śledziowej Huty;Śledziowa Huta;Śledziowa Hut
Woli Rożkowej;Wola Rożkowa;Wol Rożkowa
Pożdżenic;Pożdżenice;Pożdżenica
Pścinnna;Pścinno;Pścinnna
Nowego Ostrowitego;Nowe Ostrowite;Nowy Ostrowity
Jeromin;Jerominy;Jeromino
Sadów Dolnych;Sady Dolne;Sad Dolny
Płonnnego;Płonne;Płonnny
Kundzina Kościelnego;Kundzin Kościelny;Kundzina Kościelny
Dzierzb Włościańskich;Dzierzby Włościańskie;Dzierzba Włościański
Grządzieli;Grządziele;Grządziel
Starego Karpna;Stare Karpno;Stary Karpno
Redkowic;Redkowice;Redkowica
Krakówek-Dąbków;Krakówki-Dąbki;Krakówka-Dąbek
Cząstkowa Mazowieckiego;Cząstków Mazowiecki;Cząstkowa Mazowiecki
Kapic-Lipnik;Kapice-Lipniki;Kapic-Lipnik
Myczkowiec;Myczkowce;Myczkowiec
Krzywogonieńca;Krzywogoniec;Krzywogonieniec
Wilczkowic nad Szosą;Wilczkowice nad Szosą;Wilczkowica nada Szosa
Woli Miastkowskiej;Wola Miastkowska;Wol Miastkowska
Gut Podleśnych;Guty Podleśne;Gut Podleśne
Ujowa;Ujów;Ujowa
Bolest;Bolesty;Bolesta
Załachowa;Załachowo;Załachów
Kostarowiec;Kostarowce;Kostarowiec
Lubiatówka;Lubiatówko;Lubiatówka
Krosina;Krosino;Krosina
Moniuszeczek;Moniuszeczki;Moniuszeczek
Harasimowicz;Harasimowicze;Harasimowicz
Rybin Leśnych;Rybiny Leśne;Rybina Leśne
Niestępowa Włościańskiego;Niestępowo Włościańskie;Niestępowa Włościański
Konewek;Konewki;Konewka
Podciborza;Podcibórz;Podciborze
Nieszek;Nieszki;Nieszek
Małkini Górnej;Małkinia Górna;Małkini Górna
Kolonii Polesia;Kolonia Polesie-Krzywołęcz;Kolonii Poleś
Kalenia Drugiego;Kaleń Drugi;Kalenie Drugi
Kinic;Kinice;Kinica
Mikulicz;Mikulicze;Mikulicz
Patkowa;Patków;Patkowa
Gór Małych;Góry Małe;Gór Mała
Malinowic;Malinowice;Malinowica
Guzowic;Guzowice;Guzowica
Posadowic;Posadowice;Posadowica
Wierzchominka;Wierzchominko;Wierzchominek
Kłobucka;Kłobuck;Kłobucka
Wiekowic;Wiekowice;Wiekowica
Maciejkowej Góry;Maciejkowa Góra;Maciejkowa Gór
Sianek;Sianki;Sianka
Zagórzan;Zagórzany;Zagórzan
Miejskich Pól;Miejskie Pola;Miejski Pól
Kuczyn;Kuczyny;Kuczyna
Szadkowic;Szadkowice;Szadkowica
Giłujsz;Giłujsze;Giłujsza
Żeliszowa;Żeliszów;Żeliszowa
Żelaznej Góry;Żelazna Góra;Żelazna Gór
Rętwin;Rętwiny;Rętwina
Kuczyny;Kuczyna;Kuczyny
Mnina;Mnin;Mnina
Strzelec Dolnych;Strzelce Dolne;Strzelec Dolny
Pulsz;Pulsze;Pulsza
Szacił;Szaciły;Szaciła
Nowego Sumina;Nowy Sumin;Nowy Sumina
Wojkowic Kościelnych;Wojkowice Kościelne;Wojkowica Kościelny
Jeleniej Głowy;Jelenia Głowa;Jelenia Głów
Radomyśla;Radomyśl;Radomyśla
Imionka;Imionek;Imionka
Starego Mystkówca;Stary Mystkówiec;Stary Mystkówca
Białegostoczku;Białystoczek;Białegostoczek
Bujak;Bujaki;Bujak
Polic Mostowych;Police Mostowe;Polica Mostowe
Giż;Giże;Giż
Kałęczyn;Kałęczyny;Kałęczyna
Kurpiewskich;Kurpiewskie;Kurpiewski
Waliszewa Dworskiego;Waliszew Dworski;Waliszewo Dworski
Steniatyna;Steniatyn;Steniatyna
Karczowa;Karczów;Karczowa
Frampola;Frampol;Frampole
Zaborowa;Zaborów;Zaborowa
Żrekiego;Żrekie;Żreki
Sadkowa;Sadków;Sadkowa
Wygnanowic;Wygnanowice;Wygnanowica
Samostrzela;Samostrzel;Samostrzela
Dobieszczyna;Dobieszczyn;Dobieszczyna
Orenic;Orenice;Orenica
Łazina;Łazin;Łazina
Łomianek;Łomianki;Łomianka
Gładczyna Rządowego;Gładczyn Rządowy;Gładczyna Rządowy
Bulianowa;Bulianów;Bulianowa
Oleśnicy Małej;Oleśnica Mała;Oleśnik Mała
Blinowa-Kolonii;Blinów-Kolonia;Blinowa-Kolonia
Kajnit;Kajnity;Kajnit
Grudznia-Kolonii;Grudzeń-Kolonia;Grudznia-Kolonia
Osowa Lęborskiego;Osowo Lęborskie;Osowa Lęborski
Paszk Dużych;Paszki Duże;Paszk Duży
Witoszyńcniec;Witoszyńce;Witoszyńcniec
Baciut-Kolonii;Baciuty-Kolonia;Baciut-Kolonia
Przezchlebia;Przezchlebie;Przezchlebia
Jakubowa Kisielickiego;Jakubowo Kisielickie;Jakubowa Kisielicki
Jacisk;Jaciska;Jacisk
Chrzanowa;Chrzanów;Chrzanowa
Gąskowa;Gąskowo;Gąskowa
Sarbiewa;Sarbiewo;Sarbiewa
Parsowa;Parsowo;Parsowa
Kapturowa;Kapturów;Kapturowa
Ostrowia Świeckiego;Ostrów Świecki;Ostrowie Świecki
Cieciszewa;Cieciszew;Cieciszewo
Orłówka;Orłówko;Orłówka
Wołczy Wielkiej;Wołcza Wielka;Wołcz Wielka
Jaczewka;Jaczewek;Jaczewka
Choronia;Choroń;Choronia
Nieświnia;Nieświń;Nieświnia
Brzuchowa;Brzuchowo;Brzuchów
Kolonii Przybyszyna;Kolonia Przybyszyn;Kolonia Przybyszyna
Dziecinnnego;Dziecinne;Dziecinnny
Słopnic;Słopnice;Słopnica
Górek k. Młynka;Górki k. Młynka;Górka k. Młynek
Krzeszówka;Krzeszówek;Krzeszówka
Prawiednik;Prawiedniki;Prawiednik
Kolonii Drzonowa;Kolonia Drzonowo;Kolonia Drzonowa
Nowych Minięt;Nowe Minięta;Nowy Minięta
Zakanala;Zakanale;Zakanal
Toprzyn;Toprzyny;Toprzyna
Włościbórka;Włościbórek;Włościbórka
Pieńków Okopnych;Pieńki Okopne;Pieniek Okopny
Gniewowa;Gniewowo;Gniewowa
Nowego Słonego;Nowe Słone;Nowy Słony
Kuchm-Pietruków;Kuchmy-Pietruki;Kuchma-Pietruk
Podwarpia;Podwarpie;Podwarp
