Dopełniacz;Mianownik;Wynik Stemmera
Nowej Paprockiej Kolonii;Nowa Paprocka Kolonia;Nowa Paprocka Kolonia;ADACCAA CBA ADACBAA 
Starej Sławogóry;Stara Sławogóra;Stara Sławogóra;CAA AABCBAB 
Kolonii Praszki;Kolonia Praszka;Kolonia Praszka;ADACBAA ADAB 
Nowego Pawłowa;Nowy Pawłów;Nowy Pawłów;CAB ABABAAA 
Makowicy;Makowica;Makowica;ADACABB 
Nowego Wojciechowa;Nowy Wojciechów;Nowy Wojciechów;CAB ACAABAA 
Lichoca;Lichoc;Lichoc;ACACBC 
Zajeziora;Zajezioro;Zajezioro;AEAAAB 
Jabłowa;Jabłów;Jabłów;ABABAAA 
Żwirowni;Żwirownia;Żwirownia;ADACBAA 
Łopusznej Dolnej;Łopuszna Dolna;Łopuszna Dolna;ADACCBA ADACCBA 
U Gronia;U Gronia;U Gronia;AEBAA ADACBAA 
Srocka Prywatnego;Srock Prywatny;Srock Prywatny;ABAC CAB 
Pietryniakówki;Pietryniakówka;Pietryniakówka;ADAB 
Rawy;Rawa;Rawa;ADAAA 
Cyganki;Cyganka;Cyganka;ADAB 
Niewierszyna;Niewierszyn;Niewierszyn;ACAABAA 
Jagielnika;Jagielnik;Jagielnik;ACABBA 
Sewerynki;Sewerynka;Sewerynka;ADAB 
Kortaju;Kortaj;Kortaj;AAABAB 
Komisji;Komisja;Komisja;ADACBAA 
Walkarzówki;Walkarzówka;Walkarzówka;ADAB 
Krępaka;Krępak;Krępak;ABAC 
Zygląga;Zygląg;Zygląg;ABAC 
Sarkowej;Sarkowa;Sarkowa;CAB 
Regieli;Regiele;Regiele;BBCA 
Zagumienki;Zagumienka;Zagumienka;ADAB 
Tychowa Nowego;Tychów Nowy;Tychów Nowy;ACAABAA CAB 
Mokronosa;Mokronos;Mokronos;ABABAAA 
Przełajki;Przełajka;Przełajka;ADAB 
Osiedla Rycerskiej;Osiedle Rycerska;Osiedle Rycerska;BDA ADACCBB 
Krosny-Parceli;Krosna-Parcela;Krosna-Parcela;ADAAA ADACBABA 
Maksymowszczyzny;Maksymowszczyzna;Maksymowszczyzna;ADAAA 
Wilczego Młyna;Wilczy Młyn;Wilczy Młyn;AAEB ACAABAA 
Pogórza;Pogórze;Pogórze;AEBAB 
Kamieńczaka;Kamieńczak;Kamieńczak;ABAC 
Mocarzewa;Mocarzewo;Mocarzewo;AEAAAB 
Trzeciewnicy;Trzeciewnica;Trzeciewnica;ADACABB 
Lipy Piotrowskiej;Lipa Piotrowska;Lipa Piotrowska;ADAAA ADACCBB 
Cierszewa;Cierszewo;Cierszewo;AEAAAB 
Lubomierza;Lubomierz;Lubomierz;ACACBBA 
Radachowa;Radachów;Radachów;ACAABAA 
Wojtulakówki;Wojtulakówka;Wojtulakówka;ADAB 
Bogdanowizny;Bogdanowizna;Bogdanowizna;ADAAA 
Kruszynki;Kruszynka;Kruszynka;ADAB 
Szczepanka;Szczepanek;Szczepanek;AAADBA 
Frejówki;Frejówka;Frejówka;ADAB 
Krobi;Krobia;Krobia;ADACBAA 
Wólki Ratowieckiej;Wólka Ratowiecka;Wólka Ratowiecka;ADAB CBA 
Przyszosia;Przyszosie;Przyszosie;AEBAC 
Dychowa;Dychów;Dychów;ACAABAA 
Zaogrodzia;Zaogrodzie;Zaogrodzie;AEBAC 
Suktówki;Suktówka;Suktówka;ADAB 
Nowego Zapustu;Nowy Zapust;Nowy Zapust;CAB ACAAAAA 
Nizinki;Nizinka;Nizinka;ADAB 
Śniadówki;Śniadówka;Śniadówka;ADAB 
Wielkiego Lasu;Wielki Las;Wielki Las;CBA ACAAAAA 
Starzawy;Starzawa;Starzawa;ADAAA 
Winiarczykówki;Winiarczykówka;Winiarczykówka;ADAB 
Bystrzycy Górnej;Bystrzyca Górna;Bystrzyca Górna;ADACABB ADACCBA 
Francuskiej Górki;Francuska Górka;Francuska Górka;ADACCBB ADAB 
Lubaszowej;Lubaszowa;Lubaszowa;ADACCAA 
Kczewa;Kczewo;Kczewo;AEAAAB 
Podoby;Podoba;Podoba;ADAAA 
Dąbrówki Wielkiej;Dąbrówka Wielka;Dąbrówka Wielka;ADAB ADACCBB 
Dominium;Dominium;Dominium;AED 
Wielunia;Wieluń;Wieluń;ACACBC 
Pławidła;Pławidło;Pławidło;AEAAAB 
Zamysłowa;Zamysłowo;Zamysłowo;AEAAAB 
Jaźwiny;Jaźwina;Jaźwina;ADAAA 
Wydrzyłba;Wydrzyłeb;Wydrzyłeb;ACAABAB 
Ogrodzenia;Ogrodzenie;Ogrodzenie;AEBAA 
Majdanu Leśniowskiego;Majdan Leśniowski;Majdan Leśniowski;ACAAAAA CBA 
Borku Królewskiego;Borek Królewski;Borek Królewski;ACABBA CBA 
Słójki-Borowszczyzny;Słójka-Borowszczyzna;Słójka-Borowszczyzna;ADAB ADAAA 
Lasku;Lasek;Lasek;AAADBA 
Suchodółki;Suchodółka;Suchodółka;ADAB 
Drapałki;Drapałka;Drapałka;ADAB 
Miławki;Miławka;Miławka;ADAB 
Amerykanki;Amerykanka;Amerykanka;ADAB 
Osikówki;Osikówka;Osikówka;ADAB 
Chyrzyny;Chyrzyna;Chyrzyna;ADAAA 
Wierzbnika;Wierzbnik;Wierzbnik;ACABBA 
Szarłatki;Szarłatka;Szarłatka;ADAB 
Skiereszewa;Skiereszewo;Skiereszewo;AEAAAB 
Bolkowszczyzny;Bolkowszczyzna;Bolkowszczyzna;ADAAA 
Zelgna-Bezdołu;Zelgno-Bezdół;Zelgno-Bezdół;AEAAAB ACAAAAA 
Sawy;Sawa;Sawa;ADAAA 
Nowej Parceli;Nowa Parcela;Nowa Parcela;ADACCAA ADACBABA 
Bodychowa;Bodychów;Bodychów;ACAABAA 
Żeliszewa;Żeliszewo;Żeliszewo;AEAAAB 
Jasionki;Jasionka;Jasionka;ADAB 
Podjangrocia;Podjangrocie;Podjangrocie;AEBAC 
Ustaszewa;Ustaszewo;Ustaszewo;AEAAAB 
Mastelowej;Mastelowa;Mastelowa;CAB 
Siódmaka;Siódmak;Siódmak;ABAC 
Wólki Tanewskiej;Wólka Tanewska;Wólka Tanewska;ADAB ADACCBB 
Machalanki;Machalanka;Machalanka;ADAB 
Wólki;Wólka;Wólka;ADAB 
Moskurni;Moskurnia;Moskurnia;ADACBAA 
Trzcianki Górnej;Trzcianka Górna;Trzcianka Górna;ADAB ADACCBA 
Drobiny;Drobina;Drobina;ADAAA 
Krzywoboru;Krzywobór;Krzywobór;ACAAAAA 
Cegłowa;Cegłów;Cegłów;ABABAAA 
Kaukazu;Kaukaz;Kaukaz;ACAAAAA 
Grześkówki;Grześkówka;Grześkówka;ADAB 
Cabakówki;Cabakówka;Cabakówka;ADAB 
Inwałdu;Inwałd;Inwałd;ACAAAAA 
Leżenicy-Leśniczówki;Leżenica-Leśniczówka;Leżenica-Leśniczówka;ADACABB ADAB 
Kamrudki;Kamrudka;Kamrudka;ADAB 
Przebińdówki;Przebińdówka;Przebińdówka;ADAB 
Antałówki;Antałówka;Antałówka;ADAB 
Górnego Chmielewa;Górny Chmielew;Górny Chmielew;CAB AAADAA 
Leskowej;Leskowa;Leskowa;CAB 
Łomazówki;Łomazówka;Łomazówka;ADAB 
Ponieca-Folwarku;Poniec-Folwark;Poniec-Folwark;ACACBC ACABA 
Węgornika;Węgornik;Węgornik;ACABBA 
Jakubczęciowej;Jakubczęciowa;Jakubczęciowa;ADACCAA 
Sulimierza;Sulimierz;Sulimierz;ACACBBA 
Karbownika;Karbownik;Karbownik;ACABBA 
Wólki Ponikiewskiej;Wólka Ponikiewska;Wólka Ponikiewska;ADAB ADACCBB 
Kolonii Rudki Kozłowieckiej;Kolonia Rudka Kozłowiecka;Kolonia Rudka Kozłowiecka;ADACBAA ADAB CBA 
Eufemii;Eufemia;Eufemia;ADACBAA 
Wybudowania Kaszuby;Wybudowanie Kaszuba;Wybudowanie Kaszuba;AEBAA ADAAA 
Rzadkiego Lasu;Rzadki Las;Rzadki Las;CBA ACAAAAA 
Niecpola;Niecpole;Niecpole;AEBAA 
Sań-Rybakówki;Sanie-Rybakówka;Sanie-Rybakówka;AEBAA ADAB 
Osady Bugaja;Osada Bugaj;Osada Bugaj;ADAAA ABAAAB 
Mokrego Gaju;Mokry Gaj;Mokry Gaj;CAA ACACACB 
Kroszówki;Kroszówka;Kroszówka;ADAB 
Króliczej Górki;Królicza Górka;Królicza Górka;CAB ADAB 
Wólki Łózeckiej;Wólka Łózecka;Wólka Łózecka;ADAB CBA 
Włodzimierzewa;Włodzimierzewo;Włodzimierzewo;AEAAAB 
Zamiechówki;Zamiechówka;Zamiechówka;ADAB 
Grady;Grada;Grada;ADAAA 
Magdasza;Magdasz;Magdasz;ACACBBA 
Józefki;Józefka;Józefka;ADAB 
Wyrzutu;Wyrzut;Wyrzut;ACAAAAA 
Rowiska;Rowisko;Rowisko;AEAAAA 
Zawisnej-Parceli;Zawisna-Parcela;Zawisna-Parcela;CAB ADACBABA 
Gardźca;Gardziec;Gardziec;ABAAAB 
Krzywołęczy;Krzywołęcz;Krzywołęcz;ADCAB 
Wichulca;Wichulec;Wichulec;ACACBC 
Rudnej Małej;Rudna Mała;Rudna Mała;ADACCBA CAB 
Olszewnicy Starej;Olszewnica Stara;Olszewnica Stara;ADACABB CAA 
Paprotni Dolnej;Paprotnia Dolna;Paprotnia Dolna;CAB ADACCBA 
Kiełcza;Kiełcz;Kiełcz;ACACBBA 
Żwadnika;Żwadnik;Żwadnik;ACABBA 
Nowego Kobylnika;Nowy Kobylnik;Nowy Kobylnik;CAB ACABBA 
Koturówki;Koturówka;Koturówka;ADAB 
Trzebosza;Trzebosz;Trzebosz;ACACBBA 
Świąderki;Świąderka;Świąderka;ADAB 
Podrylowej;Podrylowa;Podrylowa;CAB 
Poddanej;Poddana;Poddana;CAB 
Przysypki;Przysypka;Przysypka;ADAB 
Dziarna;Dziarno;Dziarno;AEAAAB 
Łopatki;Łopatka;Łopatka;ADAB 
Kleszczyny Górnej;Kleszczyna Górna;Kleszczyna Górna;ADAAA ADACCBA 
Półwsi;Półwieś;Półwieś;ADCAAA 
Wólki Wybranieckiej;Wólka Wybraniecka;Wólka Wybraniecka;ADAB CBA 
Migówki;Migówka;Migówka;ADAB 
Ciemnika;Ciemnik;Ciemnik;ACABBA 
Radońki;Radońka;Radońka;ADAB 
Majdanu-Sielca;Majdan-Sielec;Majdan-Sielec;ACAAAAA ABAAAB 
Jałówki;Jałówka;Jałówka;ADAB 
Zalezianki Górnej;Zalezianka Górna;Zalezianka Górna;ADAB ADACCBA 
Uśnika-Kolonii;Uśnik-Kolonia;Uśnik-Kolonia;ACABBA ADACBAA 
Borku Szlacheckiego;Borek Szlachecki;Borek Szlachecki;ACABBA CBA 
Ostrzykowizny;Ostrzykowizna;Ostrzykowizna;ADAAA 
Cieślakowej;Cieślakowa;Cieślakowa;CAB 
Kolonii Markowizny;Kolonia Markowizna;Kolonia Markowizna;ADACBAA ADAAA 
Wrzoskowizny;Wrzoskowizna;Wrzoskowizna;ADAAA 
Solnej;Solna;Solna;ADACCBA 
Prudnika;Prudnik;Prudnik;ACABBA 
Podcerkawizny;Podcerkawizna;Podcerkawizna;ADAAA 
Mań;Manie;Manie;AEBAA 
Czarnosieczy;Czarnosiecz;Czarnosiecz;ADCAB 
Lampusza;Lampusz;Lampusz;ACACBBA 
Juchnowca Kościelnego;Juchnowiec Kościelny;Juchnowiec Kościelny;ACACBC CAB 
Suchorowca;Suchorowiec;Suchorowiec;ACACBC 
Nowego Dworu Wejherowskiego;Nowy Dwór Wejherowski;Nowy Dwór Wejherowski;CAB ACAAAAA CBA 
Dworcowego Przysiółka;Dworcowy Przysiółek;Dworcowy Przysiółek;AAEC ACABBA 
Wierzbicy Dolnej;Wierzbica Dolna;Wierzbica Dolna;ADACABB ADACCBA 
Michalinówki;Michalinówka;Michalinówka;ADAB 
Łubowej;Łubowa;Łubowa;CAB 
Niżnego Lasu;Niżny Las;Niżny Las;CAB ACAAAAA 
Srokówki;Srokówka;Srokówka;ADAB 
Bobakówki;Bobakówka;Bobakówka;ADAB 
Zakroczka;Zakroczek;Zakroczek;ACABBA 
Góracza;Góracz;Góracz;AAABD 
Radoryża Kościelnego;Radoryż Kościelny;Radoryż Kościelny;ACACBBA CAB 
Sarkówki;Sarkówka;Sarkówka;ADAB 
Fułowej;Fułowa;Fułowa;ADACCAA 
Malinówki Wielkiej;Malinówka Wielka;Malinówka Wielka;ADAB ADACCBB 
Siedminówki;Siedminówka;Siedminówka;ADAB 
Nowej Bukowicy;Nowa Bukowica;Nowa Bukowica;ADACCAA ADACABB 
Jagody;Jagoda;Jagoda;ADAAA 
Wólki Pierzchnieńskiej;Wólka Pierzchnieńska;Wólka Pierzchnieńska;ADAB ADACCBB 
Mielnicy Dużej;Mielnica Duża;Mielnica Duża;ADACABB ADACCBA 
Osiedla Polnej;Osiedle Polna;Osiedle Polna;BDA ADACCBA 
Sternówki;Sternówka;Sternówka;ADAB 
Królowego Mostu;Królowy Most;Królowy Most;CAB ACAAAAA 
Zaklikówki;Zaklikówka;Zaklikówka;ADAB 
Cierniawy;Cierniawa;Cierniawa;ADAAA 
Sadłowa;Sadłów;Sadłów;ABABAAA 
Możdżeniówki;Możdżeniówka;Możdżeniówka;ADAB 
Głogusza;Głogusz;Głogusz;AAABD 
Pojawia;Pojawie;Pojawie;AEBAC 
Pobłocia;Pobłocie;Pobłocie;AEBAC 
Kornicy;Kornica;Kornica;ADACABB 
Chrostowej;Chrostowa;Chrostowa;CAB 
Ławszowej;Ławszowa;Ławszowa;ADACCAA 
Słowaka;Słowak;Słowak;ACABBA 
Turowoli-Kolonii;Turowola-Kolonia;Turowola-Kolonia;ADACBAA ADACBAA 
Szkodnej Północnej;Szkodna Północna;Szkodna Północna;CAB CAB 
Wielkiej Bokówki;Wielka Bokówka;Wielka Bokówka;ADACCBB ADAB 
Wydminy;Wydmina;Wydmina;ADAAA 
Kolonii Jarosławca;Kolonia Jarosławiec;Kolonia Jarosławiec;ADACBAA ACACBC 
Kolonii Zaździerza;Kolonia Zaździerz;Kolonia Zaździerz;ADACBAA ACACBBA 
Najdałówki;Najdałówka;Najdałówka;ADAB 
Majdanu Gałęzowskiego;Majdan Gałęzowski;Majdan Gałęzowski;ACAAAAA CBA 
Gałęźnika;Gałęźnik;Gałęźnik;ACABBA 
Jabłonicy;Jabłonica;Jabłonica;ADACABB 
Słopnej;Słopna;Słopna;ADACCBA 
Żbika;Żbik;Żbik;ACABBA 
Podzdroju;Podzdrój;Podzdrój;ACACACB 
Wolszanki;Wolszanka;Wolszanka;ADAB 
Lipina;Lipin;Lipin;AAADAA 
Sołtysowstwa;Sołtysowstwo;Sołtysowstwo;AEAAAB 
Niemcówki;Niemcówka;Niemcówka;ADAB 
Diabelca;Diabelec;Diabelec;ABAAAB 
Grabonogu;Grabonóg;Grabonóg;ABAC 
Dębiszczyzny;Dębiszczyzna;Dębiszczyzna;ADAAA 
Załomu Małego;Załom Mały;Załom Mały;ACAAAAA CAB 
Wólki Magierowej;Wólka Magierowa;Wólka Magierowa;ADAB ADACCAA 
Rewałówki;Rewałówka;Rewałówka;ADAB 
Janowicy;Janowica;Janowica;ADACABB 
Mosornego;Mosorne;Mosorne;AEBBB 
Brdyujścia;Brdyujście;Brdyujście;AEBAA 
Rytówki;Rytówka;Rytówka;ADAB 
Kalitnika;Kalitnik;Kalitnik;ABAC 
Rudnika-Kolonii;Rudnik-Kolonia;Rudnik-Kolonia;ACABBA ADACBAA 
Tui;Tuja;Tuja;ADACBAA 
Osiedla Foch;Osiedle Foch;Osiedle Foch;BDA ACAAAB 
Majdanu Starego;Majdan Stary;Majdan Stary;ACAAAAA CAA 
Rozwadówki;Rozwadówka;Rozwadówka;ADAB 
Kośmidrowej;Kośmidrowa;Kośmidrowa;CAB 
Chomaszewa;Chomaszewo;Chomaszewo;AEAAAB 
Podkopanicy;Podkopanica;Podkopanica;ADACABB 
Kraski;Kraska;Kraska;ADAB 
Biadaszka;Biadaszek;Biadaszek;ACABBA 
Gołębia-Kolonii;Gołąb-Kolonia;Gołąb-Kolonia;CBB ADACBAA 
Rogawki;Rogawka;Rogawka;ADAB 
Szałasowej;Szałasowa;Szałasowa;ADACCAA 
Bronisławia;Bronisławie;Bronisławie;AEBAC 
Durkowej;Durkowa;Durkowa;CAB 
Klozykówki;Klozykówka;Klozykówka;ADAB 
Gancarzówki;Gancarzówka;Gancarzówka;ADAB 
Stawnicy-Wybudowania;Stawnica-Wybudowanie;Stawnica-Wybudowanie;ADACABB AEBAA 
Starego Zamku;Stary Zamek;Stary Zamek;CAA ACABBA 
Sławoborza;Sławoborze;Sławoborze;AEBAB 
Syjdówki;Syjdówka;Syjdówka;ADAB 
Drobnika;Drobnik;Drobnik;ABAC 
Słuchacza;Słuchacz;Słuchacz;AAABD 
Pustej Staruszki;Pusta Staruszka;Pusta Staruszka;ADACCBA ADAB 
Czarnej Średniej;Czarna Średnia;Czarna Średnia;CAB CBB 
Mosorowej;Mosorowa;Mosorowa;ADACCAA 
Wektorówki;Wektorówka;Wektorówka;ADAB 
Kolonii Wrzosu;Kolonia Wrzos;Kolonia Wrzos;ADACBAA ACAAAAA 
Oblekonia;Oblekoń;Oblekoń;AAABCA 
Słupa Drugiego;Słup Drugi;Słup Drugi;ACAABAA CBA 
Żubrówki;Żubrówka;Żubrówka;ADAB 
Forglówki;Forglówka;Forglówka;ADAB 
Wysokiej Dużej;Wysoka Duża;Wysoka Duża;ADACCBB ADACCBA 
Cegielni Pęchowskiej;Cegielnia Pęchowska;Cegielnia Pęchowska;ADACBAA ADACCBB 
Olchawy;Olchawa;Olchawa;ADAAA 
Owni;Ownia;Ownia;ADACBAA 
Piłogrzbietu;Piłogrzbiet;Piłogrzbiet;ACAAAAA 
Kondeja;Kondej;Kondej;ACACBC 
Siemiechowa;Siemiechów;Siemiechów;ACAABAA 
Tarniny;Tarnina;Tarnina;ADAAA 
Kuszówki;Kuszówka;Kuszówka;ADAB 
Elżbietki;Elżbietka;Elżbietka;ADAB 
Kolonii Pustelnika;Kolonia Pustelnik;Kolonia Pustelnik;ADACBAA AAACBA 
Gabrysizny;Gabrysizna;Gabrysizna;ADAAA 
Rapaczówki;Rapaczówka;Rapaczówka;ADAB 
Będgoszczy;Będgoszcz;Będgoszcz;ACACAB 
Obrawczyzny;Obrawczyzna;Obrawczyzna;ADAAA 
Stochlówki;Stochlówka;Stochlówka;ADAB 
Chodakówki;Chodakówka;Chodakówka;ADAB 
Wspólnej;Wspólna;Wspólna;ADACCBA 
Ciemnicy;Ciemnica;Ciemnica;ADACABB 
Trybuniówki;Trybuniówka;Trybuniówka;ADAB 
Solanki;Solanka;Solanka;ADAB 
Antoniówki Świerżowskiej;Antoniówka Świerżowska;Antoniówka Świerżowska;ADAB ADACCBB 
Starej Cegielni;Stara Cegielnia;Stara Cegielnia;CAA ADACBAA 
Dyrdówki;Dyrdówka;Dyrdówka;ADAB 
Długosza;Długosz;Długosz;ACACBBA 
Wiśniowej;Wiśniowa;Wiśniowa;ADACCAA 
Pobrzeża;Pobrzeże;Pobrzeże;AEBAB 
Rudy Żelaznej;Ruda Żelazna;Ruda Żelazna;ADAAA ADACCBA 
Gruchawki;Gruchawka;Gruchawka;ADAB 
Swacioka;Swaciok;Swaciok;ABAC 
Gilbowszczyzny;Gilbowszczyzna;Gilbowszczyzna;ADAAA 
Aleksandrii;Aleksandria;Aleksandria;ADACBAA 
Czerniny Górnej;Czernina Górna;Czernina Górna;ADAAA ADACCBA 
Rowca;Rowiec;Rowiec;ACACBC 
Laskówki;Laskówka;Laskówka;ADAB 
Tarnawki Górnej;Tarnawka Górna;Tarnawka Górna;ADAB ADACCBA 
Dębowca Wielkiego;Dębowiec Wielki;Dębowiec Wielki;ABAAAB CBA 
Wójcizny;Wójcizna;Wójcizna;ADAAA 
Dreischpitza;Dreischpitz;Dreischpitz;AAABD 
Starej Dębnicy;Stara Dębnica;Stara Dębnica;CAA ADACABB 
Podpalanki;Podpalanka;Podpalanka;ADAB 
Zelejowej;Zelejowa;Zelejowa;CAB 
Zasichli;Zasichla;Zasichla;ADACBAA 
Ziajowej;Ziajowa;Ziajowa;CAB 
Krasówki;Krasówka;Krasówka;ADAB 
Podścichawy;Podścichawa;Podścichawa;ADAAA 
Zofijki;Zofijka;Zofijka;ADAB 
Sznelowca;Sznelowiec;Sznelowiec;AAACBA 
Papieżowej;Papieżowa;Papieżowa;CAB 
Kolonii Brąswałdu;Kolonia Brąswałd;Kolonia Brąswałd;ADACBAA ACAAAAA 
Wólki Drażniewskiej;Wólka Drażniewska;Wólka Drażniewska;ADAB ADACCBB 
Miąży;Miąża;Miąża;BCCA 
Wólki Panieńskiej;Wólka Panieńska;Wólka Panieńska;ADAB ADACCBB 
Węzłowca;Węzłowiec;Węzłowiec;ACACBC 
Windorpia;Windorp;Windorp;ABAABA 
Sakandrzaka;Sakandrzak;Sakandrzak;ABAC 
Komandorii;Komandoria;Komandoria;ADACBAA 
Podłubka;Podłubek;Podłubek;ACABBA 
Nowego Uniegoszcza;Nowy Uniegoszcz;Nowy Uniegoszcz;CAB AAAAB 
Cmentarnej;Cmentarna;Cmentarna;CAB 
Tarnawki Drugiej;Tarnawka Druga;Tarnawka Druga;ADAB CBA 
Opidowskiej;Opidowska;Opidowska;ADACCBB 
Czarnego Bloku;Czarny Blok;Czarny Blok;CAB ACABA 
Gajówki Stawu Kunowskiego;Gajówka Staw Kunowski;Gajówka Staw Kunowski;ADAB ACAAAAA CBA 
Żołny;Żołna;Żołna;ADAAA 
Lipówki;Lipówka;Lipówka;ADAB 
Cerana;Ceran;Ceran;AAADAA 
Dubicza;Dubicz;Dubicz;ACACBBA 
Podborska;Podborsko;Podborsko;AEAAAA 
Łowcza-Wybudowania;Łowcz-Wybudowanie;Łowcz-Wybudowanie;ACACBBA AEBAA 
Ciapy;Ciapa;Ciapa;AABCBAA 
Sosny;Sosna;Sosna;ADAAA 
Kondysówki;Kondysówka;Kondysówka;ADAB 
Załyczanki;Załyczanka;Załyczanka;ADAB 
Wójeczki;Wójeczka;Wójeczka;ADAB 
Włókien;Włókna;Włókna;AEAAAB 
Cychowa;Cychów;Cychów;ACAABAA 
Buzonia;Buzoń;Buzoń;ABAABA 
Pyrkówki;Pyrkówka;Pyrkówka;ADAB 
Klimówki;Klimówka;Klimówka;ADAB 
Chodzieży;Chodzież;Chodzież;ADCAB 
Zawoli;Zawola;Zawola;BBCA 
Szlązaka;Szlązak;Szlązak;ABAC 
Korczowej;Korczowa;Korczowa;ADACCAA 
Marcinówki;Marcinówka;Marcinówka;ADAB 
Wólki Kościeniewickiej;Wólka Kościeniewicka;Wólka Kościeniewicka;ADAB CBA 
Warchoła;Warchoł;Warchoł;AAACAAAB 
Kolonii Jabłecznej;Kolonia Jabłeczna;Kolonia Jabłeczna;ADACBAA CAB 
Kawki;Kawka;Kawka;ADAB 
Nowego Lubiela;Nowy Lubiel;Nowy Lubiel;CAB AAABCA 
Raczkowej;Raczkowa;Raczkowa;CAB 
Załącza;Załącze;Załącze;AEBAB 
Leśniczówki Dębowca;Leśniczówka Dębowiec;Leśniczówka Dębowiec;ADAB ABAAAB 
Chorówki;Chorówka;Chorówka;ADAB 
Zielenisza;Zielenisz;Zielenisz;ACACBBA 
Kolumny;Kolumna;Kolumna;ADAAA 
U Szarleja;U Szarleja;U Szarleja;AEBAA ADACBAA 
Unieścia;Unieście;Unieście;AEBAA 
Sidłowa;Sidłów;Sidłów;ABABAAA 
Drygi;Dryga;Dryga;ADAB 
Kolonii Hubinka;Kolonia Hubinek;Kolonia Hubinek;ADACBAA AAADBA 
Podbrzezówki;Podbrzezówka;Podbrzezówka;ADAB 
Makucha Niżniego;Makuch Niżni;Makuch Niżni;ACAABB AAFC 
Turowoli;Turowola;Turowola;ADACBAA 
Rydlówki;Rydlówka;Rydlówka;ADAB 
Kustrawy;Kustrawa;Kustrawa;ADAAA 
Średniej Karczmy;Średnia Karczma;Średnia Karczma;CBB ADAAA 
Pęcakówki;Pęcakówka;Pęcakówka;ADAB 
Kocowej;Kocowa;Kocowa;CAB 
Brzozowej Wólki;Brzozowa Wólka;Brzozowa Wólka;ADACCAA ADAB 
Fiodorówki;Fiodorówka;Fiodorówka;ADAB 
Czapli-Młyna;Czapla-Młyn;Czapla-Młyn;CBB ACAABAA 
Jarczewa;Jarczewo;Jarczewo;AEAAAB 
Gołaszówki;Gołaszówka;Gołaszówka;ADAB 
Kaputówki;Kaputówka;Kaputówka;ADAB 
Kolonii Dąbka;Kolonia Dąbek;Kolonia Dąbek;ADACBAA ACABBA 
Szynalówki;Szynalówka;Szynalówka;ADAB 
Kupniny;Kupnina;Kupnina;ADAAA 
Okowizny;Okowizna;Okowizna;ADAAA 
Rokickiej;Rokicka;Rokicka;CBA 
Kapci;Kapcie;Kapcie;AGCC 
Ostródy;Ostróda;Ostróda;ADAAA 
Ciosny;Ciosna;Ciosna;ADAAA 
Bachora;Bachor;Bachor;AAACAAAB 
Łęgu Kościelnego;Łęg Kościelny;Łęg Kościelny;ACABA CAB 
Łodziny;Łodzina;Łodzina;ADAAA 
Blizny;Blizna;Blizna;ADAAA 
Wólki-Kokoszki;Wólka-Kokoszka;Wólka-Kokoszka;ADAB ADAB 
Rudy Waplewskiej;Ruda Waplewska;Ruda Waplewska;ADAAA ADACCBB 
Piłatówki;Piłatówka;Piłatówka;ADAB 
Sośni;Sośnia;Sośnia;ADACBAA 
Górnej Parceli;Górna Parcela;Górna Parcela;ADACCBA ADACBABA 
Poszewki;Poszewka;Poszewka;ADAB 
Zabratówki;Zabratówka;Zabratówka;ADAB 
Krupowej;Krupowa;Krupowa;CAB 
Królowej Górnej;Królowa Górna;Królowa Górna;ADACCAA ADACCBA 
Wiluszówki;Wiluszówka;Wiluszówka;ADAB 
Piekła-Gajówki;Piekło-Gajówka;Piekło-Gajówka;BAFCAB ADAB 
Łążka Zaklikowskiego;Łążek Zaklikowski;Łążek Zaklikowski;ACABBA CBA 
Łubca;Łubiec;Łubiec;ABAAAB 
Pielowej;Pielowa;Pielowa;CAB 
Łaniewszczyzny;Łaniewszczyzna;Łaniewszczyzna;ADAAA 
Kolonii Podolskiej;Kolonia Podolska;Kolonia Podolska;ADACBAA ADACCBB 
Nowego Kośminka;Nowy Kośminek;Nowy Kośminek;CAB ACABBA 
Czerwonej Glinki;Czerwona Glinka;Czerwona Glinka;CAB ADAB 
Stożka Małego;Stożek Mały;Stożek Mały;ACABBA CAB 
Jadwiżki;Jadwiżka;Jadwiżka;ADAB 
Wiktorki;Wiktorka;Wiktorka;ADAB 
Grzebieniówki;Grzebieniówka;Grzebieniówka;ADAB 
Pruchny Dolnej;Pruchna Dolna;Pruchna Dolna;ADAAA ADACCBA 
Gęsawy;Gęsawa;Gęsawa;ADAAA 
Dębka;Dębek;Dębek;ACABBA 
Nowaczyzny;Nowaczyzna;Nowaczyzna;ADAAA 
Annostawu;Annostaw;Annostaw;ACAAAAA 
Wojnówki Chorońskiej;Wojnówka Chorońska;Wojnówka Chorońska;ADAB ADACCBB 
Grabacza;Grabacz;Grabacz;ABAAC 
Gałęźnej;Gałęźna;Gałęźna;ADACCBA 
Twardawy;Twardawa;Twardawa;ADAAA 
Blachowni;Blachownia;Blachownia;ADACBAA 
Wysokiego Garbu;Wysoki Garb;Wysoki Garb;CBA ACAAAAA 
U Cokota;U Cokota;U Cokota;AEBAA ADAAA 
Kolonii Olszowej;Kolonia Olszowa;Kolonia Olszowa;ADACBAA ADACCAA 
Surochowa;Surochów;Surochów;ACAABAA 
Izabeli;Izabela;Izabela;ADACBAA 
Molzy;Molza;Molza;ADAAA 
