Dopełniacz;Mianownik
Rodak;Rodaki
Lasek;Laski
Szczerbaka;Szczerbak
Chruśli;Chruśle
Szyi;Szyja
Kłosków;Kłoski
Dunajków;Dunajki
Kupimierza;Kupimierz
Przyzórzorza;Przyzórz
Perespy;Perespa
Nieborza;Niebórz
Otmętu;Otmęt
Raciborek;Raciborki
Lotynia;Lotyń
Przytoni;Przytoń
Woroszył;Woroszyły
Zdedów;Zdedy
Szczerbików;Szczerbiki
Podkonia;Podkonie
Płanków;Płanki
Badonia;Badonie
Rysi;Rysie
Zameczku;Zameczek
Przychojca;Przychojec
Rewy;Rewa
Grodecznej;Grodeczna
Klimasa;Klimas
Sadłogoszczy;Sadłogoszcz
Podkraja;Podkraje
Grobli;Grobel
Zatropia;Zatropie
Platyn;Platyny
Bibianny;Bibianna
Zakrętu;Zakręt
Podsytek;Podsytki
Ludom;Ludomy
Jurowa;Juroszków
Podprzywózek;Podprzywózki
Humla;Humel
Krzyżuli;Krzyżula
Wąkopu;Wąkop
Kusiczek;Kusiczki
Kuńkowiec;Kuńkowce
Radost;Radosty
Koskajm;Koskajmy
Skarbimierza;Skarbimierz
Będusza;Będusz
Caru;Car
Błędnej;Błędna
Olesia;Olesie
Wilgoszczy;Wilgoszcza
Kołatek;Kołatki
Łubek;Łubki
Chojnego;Chojne
Korzenistego;Korzeniste
Potasza;Potasze
Kurzychowego;Kurzychowe
Smorynia;Smoryń
Kontrewersa;Kontrewers
Świętek;Świętki
Baby;Baba
Słoninin;Słoniny
Podkoźla;Podkoźle
Bab;Baby
Knybawy;Knybawa
Żywczańskiego;Żywczańskie
Postrzedniego;Postrzedni
Salpiku;Salpik
Becyrku;Becyrk
Wrzącej;Wrząca
Gazurowia;Gazurowie
Cepigów;Cepigi
Czapli;Czapla
Czaplego;Czaple
Dynatywy;Dynatywa
Spylów;Spylowie
Zarównia;Zarównie
Dożywocia;Dożywocie
Kompoci;Kompocie
Parzych;Parzychy
Nort;Norty
Bąków;Bąki
Superaty;Superata
Tuchania;Tuchań
Galatu;Galat
Strzegocicic;Strzegocice
Zedermana;Zederman
Ślęzienia;Ślęzień
Grabowieckiej;Grabowiecka
Chudzików;Chudziki
Krasnogrudy;Krasnogruda
Raszaw;Raszawy
Chałaci;Chałacie
Skoszewka;Skoszewko
Dziesięciozagonów;Dziesięciozagony
Podgruszawia;Podgruszawie
Stefanów;Stefany
Wylag;Wylagi
Marzysza;Marzysz
Nędzy;Nędza
Kobyłkowskiej;Kobyłkowska
Nędzów;Nędze
Bulasów;Bulasy
Ceglarek;Ceglarki
Połoda;Połód
Prowentu;Prowent
Koźlik;Koźliki
Pamr;Pamry
Czarnolesia;Czarnolesie
Studziannej;Studzianna
Barwineka;Barwinek
Przybysławia;Przybysław
Cimoszek;Cimoszki
Spóroka;Spórok
Krokusiów;Krokusie
Kajdasa;Kajdas
Grzesi;Grzesie
Pścinna;Pścinno
Beaty;Beata
Płonnego;Płonne
Grządzieli;Grządziele
Ukazów;Ukazy
Myczkowiec;Myczkowce
Lizaka;Lizak
Bolest;Bolesty
Kostarowiec;Kostarowce
Moniuszeczek;Moniuszeczki
Szczedrzyka;Szczedrzyk
Harasimowicz;Harasimowicze
Drzystek;Drzystki
Podciborza;Podcibórz
Załowia;Załowie
Nieszek;Nieszki
Słończa;Słończ
Baruta;Barut
Czerwonej;Czerwona
Mikulicz;Mikulicze
Kładek;Kładki
Przymusu;Przymus
Urzeka;Urzek
Podberwów;Podberwy
Zamostnego;Zamostne
Kłobucka;Kłobuck
Wydzierek;Wydzierki
Pińskiego;Pińskie
Wydartucha;Wydartuch
Szali;Szale
Kuczyn;Kuczyny
Nowaszków;Nowaszki
Skalmierza;Skalmierz
Giłujsz;Giłujsze
Jadamczyków;Jadamczyki
Piaszcza;Piaszcze
Rycybałtu;Rycybałt
Pulsz;Pulsze
Szacił;Szaciły
Miłosnej;Miłosna
Syropiasta;Syropiast
Radomyśla;Radomyśl
Białegostoczku;Białystoczek
Kuchów;Kuchy
Giż;Giże
Kałęczyn;Kałęczyny
Podświerka;Podświerk
Kurpiewskich;Kurpiewskie
Kirsajt;Kirsajty
Bachnaci;Bachnacie
Frampola;Frampol
Okroługów;Okroługi
Samostrzela;Samostrzel
Tworoga;Tworóg
Szwajcarów;Szwajcary
Mechów;Mechy
Cykawy;Cykawa
Kamyka;Kamyk
Olków;Olki
Pędzichy;Pędzicha
Zawąwoza;Zawąwóz
Witoszyniec;Witoszyńce
Przezchlebia;Przezchlebie
Jacisk;Jaciska
Przyborza;Przyborze
Otoboli;Otobole
Choronia;Choroń
Nieświnia;Nieświń
Dziecinnego;Dziecinne
Otap;Otapy
Majątku;Majątek
Grzyba;Grzyb
Zakanala;Zakanale
Białogardu;Białogard
Toprzyn;Toprzyny
Gniewowa;Gniewowo
Kloca;Kloc
Podwarpia;Podwarpie
Stanisławia;Stanisławie
Zbysławia;Zbysław
Wrzejscy;Wrzejsce
Rozterku;Rozterk
Zagroby;Zagroba
Maryszek;Maryszki
Zagrobów;Zagroby
Gahury;Gahura
Podkolawia;Podkolawie
Złotnik;Złotniki
Bożejewiczek;Bożejewiczki
Nielbarku;Nielbark
Mołoczek;Mołoczki
Kabał;Kabały
Pietreli;Pietrele
Bodyka;Bodyk
Głubczyczyc;Głubczyce
Zadzienia;Zadzień
Kanady;Kanada
Steinbrucha;Steinbruch
Zdrochechca;Zdrochec
Chochoła;Chochoł
Kwiatek;Kwiatki
Wigier;Wigry
Nicponi;Nicponie
Suchar;Suchary
Ladenisk;Ladeniska
Połymia;Połymie
Gosania;Gosań
Góreczek;Góreczki
Szpitalnego;Szpitalne
Olędzkich;Olędzkie
Sokolików;Sokoliki
Opoczysk;Opoczyska
Branna;Branno
Aniołów;Anioły
Koserza;Koserz
Porostów;Porosty
Podjaz;Podjazy
Bielczyn;Bielczyny
Pręczek;Pręczki
Woniołów;Wonioły
Grobów;Groby
Zwodzieckich;Zwodzieckie
Szopowego;Szopowe
Zabrodu;Zabród
Horodła;Horodło
Łagwi;Łagiew
Siemyśla;Siemyśl
Groniów;Gronie
Wartołów;Wartoły
Głodków;Głodki
Bełku;Bełek
Chożyn;Chożyny
Kocietowych;Kocietowy
Zbylczyczyc;Zbylczyce
Chomiąży;Chomiąża
Sytej;Syta
Czarczy;Czarcza
Gościmierza;Gościmierz
Chrośli;Chrośle
Ormińskiego;Ormińskie
Chrośli;Chrośla
Bączej;Bącza
Wronów;Wrony
Zawinnia;Zawinnie
Dołgiego;Dołgie
Trygortu;Trygort
Drogoszów;Drogosze
Kotucza;Kotucz
Zagosieśka;Zagosiek
Staszica;Staszic
Dębowoli;Dębowola
Koziboru;Kozibor
Basiów;Basie
Dusznik;Duszniki
Głębców;Głębce
Hamery;Hamera
Krekol;Krekole
Mesza;Mesze
Izery;Izera
Nowolipia;Nowolipie
Płóz;Płozy
Kuziego;Kuzie
Zubacz;Zubacze
Prokocimia;Prokocim
Kikliców;Kiklice
Plennej;Plenna
Barskiego;Barskie
Czyżyn;Czyżyny
Podsotu;Podsot
Księżpola;Księżpol
Podwiśla;Podwiśle
Uścia;Uść
Sejmiku;Sejmik
Derlacza;Derlacz
Chruścielów;Chruściele
Rypacza;Rypacz
Łopieńskich;Łopieńskie
Nowowoli;Nowowola
Kaplińskich;Kaplińskie
Szkopek;Szkopki
Żardyn;Żardyny
Wyręby;Wyręba
Sobiesek;Sobieski
Wyrębów;Wyręby
Tarcz;Tarcze
Przyjezierców;Przyjezierce
Tołczów;Tołcze
Cegrów;Cegry
Zimowisk;Zimowiska
Tretek;Tretki
Rossosza;Rossosz
Świętomierza;Świętomierz
Maławy;Maława
Owsianej;Owsiana
Męczennic;Męczennice
Żołędzi;Żołądź
Chotyz;Chotyze
Nadzowskiej;Nadzowska
Przedgrojowia;Przedgrojowie
Łowinia;Łowiń
Obłapianej;Obłapiana
Głąbi;Głąbie
Grądów;Grądy
Statków;Statki
Sieleckiego;Sieleckie
Kręczek;Kręczki
Wołyńców;Wołyńce
Polańczyka;Polańczyk
Mesznar;Mesznary
Dzierżąznej;Dzierżązna
Okrąglaka;Okrąglak
Dworków;Dworki
Plonu;Plon
Tumidaja;Tumidaj
Jaskółek;Jaskółki
Sułoszowy;Sułoszowa
Dziela;Dziele
Grzybowców;Grzybowce
Gustaka;Gustak
Czarnotek;Czarnotki
Macharcharc;Macharce
Zamojskiej;Zamojska
Rychwała;Rychwał
Odpadków;Odpadki
Białogorców;Białogorce
Gwizdołków;Gwizdołki
Hażlacha;Hażlach
Łazorów;Łazory
Hanonei;Hanoneja
Siągów;Siągi
Zaleszczyn;Zaleszczyny
Chorzeli;Chorzele
Gatnik;Gatniki
Czekaja;Czekaj
Osypa;Osyp
Dańców;Dańce
Rudnych;Rudne
Bagien;Bagna
Bagnów;Bagny
Puchów;Puchy
Klukowicz;Klukowicze
Lipca;Lipiec
Żardek;Żardki
Ratnaw;Ratnawy
Dzielaw;Dzielawy
Truskawia;Truskaw
Wałycza;Wałycz
Powaby;Powaba
Chmielnej;Chmielna
Zastucza;Zastucze
Chmielnego;Chmielne
Wykrotów;Wykroty
Żureka;Żurek
Skotawska;Skotawsko
Wolimierza;Wolimierz
Gumolastego;Gumolaste
Skobieliczek;Skobieliczki
Silnej;Silna
Lubocienia;Lubocień
Popodwału;Popodwał
Lubsk;Lubska
Sieliszczów;Sieliszcze
Kluk;Kluki
Srokaja;Srokaj
Niedźwiedzia;Niedźwiedź
Podkawcza;Podkawcze
Wyr;Wyry
Rusiborza;Rusibórz
Podmajdanu;Podmajdan
Chaniek;Chańki
Pałęku;Pałęk
Cotonia;Cotoń
Kamaszy;Kamasze
Rybotycz;Rybotycze
Wolkowych;Wolkowe
Prześnisk;Prześniska
Molendy;Molenda
Podzawrocia;Podzawrocie
Molend;Molendy
Wąsosia;Wąsosie
Stradynia;Stradyń
Lesieśca;Lesiec
Budowy;Budowa
Piekucza;Piekucz
Krzywosądza;Krzywosądz
Myszka;Myszkowo
Mokracza;Mokracz
Reczyczyc;Reczyce
Janczyczyc;Janczyce
Bogusów;Bogusy
Irek;Irki
Galmana;Galman
Niekłania;Niekłań
Sawałów;Sawały
Ząbków;Ząbki
Szczebry;Szczebra
Kwart;Kwarty
Parysa;Parys
Pawluk;Pawluki
Stołowego;Stołowe
Brończyczyc;Brończyce
Brzyskorzystwi;Brzyskorzystew
Ossowy;Ossowa
Jacznego;Jaczne
Dębrów;Dębry
Rzek;Rzeki
Podrzektej;Podrzekta
Duninopola;Duninopol
Proszkowców;Proszkowce
Checwody;Checwoda
Siennej;Sienna
Sienna;Sienno
Stępnia;Stępień
Jurguci;Jurgucie
Fanisławiczek;Fanisławiczki
Gartków;Gartki
Walsztatu;Walsztat
Hetnałów;Hetnały
Wawrzyn;Wawrzyny
Kołdrąbia;Kołdrąb
Szpęgawy;Szpęgawa
Karczyczyc;Karczyce
Skrzypek;Skrzypki
Zagajku;Zagajek
Baścików;Baściki
Budzisk;Budziski
Budzisk;Budziska
Skawki;Skawka
Babięt;Babięty
Kobyłochy;Kobyłocha
Ptuszy;Ptusza
Mucznego;Muczne
Napola;Napole
Nadstawu;Nadstaw
Bógwidz;Bógwidze
Rokitek;Rokitki
Przyrw;Przyrwy
Wiłkupi;Wiłkupie
Dąbrów;Dąbrowy
Dąbrowy;Dąbrowa
Przyrwy;Przyrwa
Sarnikrza;Sarnikierz
Bugaju;Bugaj
Kaczyczyc;Kaczyce
Dębczyn;Dębczyny
Nizienia;Nizień
Pobiedra;Pobiedr
Stoszek;Stoszki
Leszcza;Leszcze
Szpinku;Szpinek
Prusaka;Prusak
Zagranicza;Zagranicze
Zdziar;Zdziary
Knupiarzy;Knupiarze
Białogór;Białogóry
Goczowskiej;Goczowska
Wop;Wopy
Białogóry;Białogóra
Nowojewa;Nowojewo
Staropola;Staropole
Reguta;Regut
Bołdonów;Bołdony
Długosiodła;Długosiodło
Grabicza;Grabicz
Koryciarzy;Koryciarze
Niewiesza;Niewiesze
Burdyli;Burdyle
Gryzikamienia;Gryzikamień
Łańcutów;Łańcuty
Ostrolesia;Ostrolesie
Tądli;Tądle
Pindalu;Pindal
Karaczonów;Karaczony
Pochwałek;Pochwałki
Samar;Samary
Krzywińskich;Krzywińskie
Zawodzianów;Zawodzianie
Podgronia;Podgronie
Kucłów;Kucły
Raczyczyc;Raczyce
Łabuzek;Łabuzki
Korczowisk;Korczowiska
Krzekotówka;Krzekotówko
Charcicic;Charcice
Księżego;Księże
Sielczyka;Sielczyk
Piątkowiska;Piątkowisko
Ostrybóregoboru;Ostrybór
Podsmykowego;Podsmykowe
Więcławów;Więcławy
Stengien;Stengny
Wygnańców;Wygnańcy
Smydów;Smydy
Dubia;Dubie
Podkościela;Podkościele
Chylińskiego;Chylińskie
Podobórek;Podobórki
Zaskala;Zaskale
Podkamionki;Podkamionka
Zwolenia;Zwoleń
Rowisty;Rowista
Antonia;Antonie
Flisów;Flisy
Przesady;Przesada
Rękusów;Rękusy
Podosia;Podosie
Borów;Bory
Kasztela;Kasztel
Wełcza;Wełecz
Siemcicich;Siemcichy
Kinkajm;Kinkajmy
Podporąb;Podporęby
Michałowego;Michałowe
Jaszkotla;Jaszkotle
Nieżurawy;Nieżurawa
Myszkowskiego;Myszkowskie
Drodzysk;Drodzyska
Godzieszek;Godzieszki
Sąpola;Sąpole
Sikorków;Sikorki
Repetajek;Repetajki
Dzieraw;Dzierawy
Krócicic;Krócice
Waszkowskiego;Waszkowskie
Podrudawia;Podrudawie
Siemiwołoków;Siemiwołoki
Kuśmierek;Kuśmierki
Młokicia;Młokicie
Zagórnych;Zagórne
Hameru;Hamer
Zawietraka;Zawietrak
Zagórnej;Zagórna
Ujsoł;Ujsoły
Świętosławia;Świętosław
Woziwody;Woziwoda
Wilczogąb;Wilczogęby
Zagórniego;Zagórni
Krakusów;Krakusy
Figał;Figały
Podrysia;Podrysie
Bronocicic;Bronocice
Żórawi;Żórawie
Gołonoga;Gołonóg
Złockiego;Złockie
Zawichojskiego;Zawichojskie
Spalastrów;Spalastry
Radziwiłłłowa;Radziwiłłów
Podpola;Podpole
Świerdża;Świerdże
Niedomierza;Niedomierz
Międzyzdrojów;Międzyzdroje
Podgozdu;Podgózd
Podkoziniec;Podkozińce
Kuligów;Kuligi
Sienickich;Sienickie
Skrzynisk;Skrzyniska
Kałkowskiego;Kałkowskie
Chrojszczy;Chrojszcza
Podkasiłania;Podkasiłanie
Staroźreb;Staroźreby
Lubocza;Lubocz
Kumek;Kumki
Dworzysk;Dworzyska
Gościeni;Gościenie
Goszczur;Goszczury
Suchawy;Suchawa
Widawy;Widawa
Obudowy;Obudowa
Niedasu;Niedas
Łużyka;Łużyk
Świelubia;Świelubie
Podstola;Podstole
Wydziałów;Wydziały
Boruczy;Borucza
Tuczek;Tuczki
Poduboczek;Poduboczki
Wierzby;Wierzba
Rybnik;Rybniki
Wierzb;Wierzby
Pożyczek;Pożyczki
Nitek;Nitki
Maresza;Maresz
Łapkiejm;Łapkiejmy
Zadwórcza;Zadwórcze
Zawygonia;Zawygonie
Parasola;Parasol
Kieci;Kiecie
Gibały;Gibała
Tatków;Tatki
Pietrusów;Pietrusy
Klimek;Klimki
Okupników;Okupniki
Wyźrała;Wyźrał
Rzałek;Rzałki
Nieborowy;Nieborowa
Wysiekier;Wysiekiery
Pustego;Puste
Pustej;Pusta
Giżyczek;Giżyczki
Kazamatów;Kazamaty
Limży;Limża
Wodącej;Wodąca
Bagińskich;Bagińskie
Dziepółci;Dziepółć
Dropia;Drop
Potoku;Potok
Podbrzózy;Podbrzóza
Parchali;Parchale
Niedoradza;Niedoradz
Mleczar;Mleczary
Ładnego;Ładne
Ładnej;Ładna
Bułgarii;Bułgaria
Cyku;Cyk
Skorupów;Skorupy
Nadliwia;Nadliwie
Jeziorowskich;Jeziorowskie
Staisk;Staiska
Zgrzebich;Zgrzebichy
Przykopca;Przykopiec
Uśniaka;Uśniak
Granatów;Granaty
Kormonów;Kormony
Franopola;Franopol
Białoróg;Białorogi
Przysiecza;Przysiecz
Bajów;Baje
Osad;Osady
Łosiów;Łosie
Berskiego;Berskie
Cieszeni;Cieszenie
Nieleszczy;Nieleszcze
Osady;Osada
Ogorzela;Ogorzele
Regnów;Regny
Prząsławia;Prząsław
Rachań;Rachanie
Bańdurów;Bańdury
Koziołków;Koziołki
Samocicic;Samocice
Żeroniczek;Żeroniczki
Mrałtów;Mrałty
Wętfia;Wętfie
Proczek;Proczki
Świrnej;Świrna
Warszkajt;Warszkajty
Podmałca;Podmałec
Bącza;Bącz
Grubal;Grubale
Galii;Galia
Golędzkiego;Golędzkie
Oborów;Obory
Pofolwarcznych;Pofolwarczne
Żebraka;Żebrak
Jaracza;Jaracz
Dobrogosławia;Dobrogosław
Mańczyczyc;Mańczyce
Obory;Obora
Tofiłowców;Tofiłowce
Fiugat;Fiugaty
Wodziaka;Wodziak
Kosisisk;Kosiska
Podchruściela;Podchruściel
Łąkcia;Łąkcie
Podniebyla;Podniebyle
Zakościela;Zakościele
Marywila;Marywil
Jasionny;Jasionna
Jasionna;Jasionno
Trompoliszek;Trompoliszki
Wicusiów;Wicusie
Podgrabia;Podgrabie
Mirosławiczek;Mirosławiczki
Cierznia;Cierznie
Klitek;Klitki
Bogumiłek;Bogumiłki
Rogazów;Rogazy
Pachutek;Pachutki
Zielęcicic;Zielęcice
Zastępy;Zastępa
Beali;Beale
Madery;Madera
Szedźca;Szedziec
Pasterczyka;Pasterczyk
Wygarek;Wygarki
Koneckiego;Koneckie
Radomi;Radomia
Tauroszyszek;Tauroszyszki
Radomila;Radomil
Wołyńskiego;Wołyńskie
Kurzebieli;Kurzebiela
Pątków;Pątki
Karszni;Karsznie
Powyżek;Powyżki
Tomaników;Tomaniki
Witułtułt;Witułty
Anielskiej;Anielska
Radoni;Radonie
Świerkoszy;Świerkosze
Zawojek;Zawojki
Zawiesiuch;Zawiesiuchy
Szataników;Szataniki
Obszy;Obsza
Lewsz;Lewsze
Drymaka;Drymak
Biesieśca;Biesiec
Przedłęcza;Przedłęcze
Kowalichy;Kowalicha
Morzysławia;Morzysław
Uchaczów;Uchacze
Szymanów;Szymany
Anglii;Anglia
Zązków;Zązki
Damięt;Damięty
Podgłębokiego;Podgłębokie
Dubryka;Dubryk
Olimpii;Olimpia
Macieryża;Macieryż
Srebrnej;Srebrna
Ogrodziarskiego;Ogrodziarskie
Warysia;Waryś
Radosławia;Radosław
Szadów;Szady
Besiekier;Besiekiery
Kawulowia;Kawulowie
Paszałci;Paszałcie
Oleszcza;Oleszcze
Zabołojcza;Zabołojcze
Kosiborów;Kosibory
Gołębia;Gołąb
Fabisi;Fabisie
Miedawy;Miedawa
Złotokłosu;Złotokłos
Brzozowia;Brzozowie
Suszczy;Suszcze
Ganiek;Gańki
Klepy;Klepa
Barkwedy;Barkweda
Nadbagiena;Nadbagien
Grządek;Grządki
Tomaszków;Tomaszki
Haratykowia;Haratykowie
Hubal;Hubale
Cymbarku;Cymbark
Zamiedzy;Zamiedza
Stokowiska;Stokowisko
Ostrzy;Ostrza
Gosi;Gosie
Krychóowa;Krychów
Cipków;Cipki
Igiozy;Igioza
Polnej;Polna
Polnego;Polne
Gązwy;Gązwa
Obli;Oble
Obli;Obla
Dobiegały;Dobiegała
Szarłata;Szarłat
Kogutków;Kogutki
Tajsów;Tajsy
Romanów;Romany
Dziemionny;Dziemionna
Ladomierza;Ladomierz
Ogólsia;Ogólsie
Monkinia;Monkinie
Chudoby;Chudoba
Bruzieźka;Bruziek
Ratynia;Ratyń
Waganisk;Waganiska
Bartkowskiego;Bartkowskie
Kamionnej;Kamionna
Jędryń;Jędrynie
Mrowców;Mrowce
Węgierskiego;Węgierski
Czempinia;Czempiń
Żber;Żbery
Zaszopy;Zaszopa
Podwysokiego;Podwysokie
Walendziuk;Walendziuki
Buławy;Buława
Kurcji;Kurcja
Plusk;Pluski
Szczypia;Szczypie
Rejczuchów;Rejczuchy
Winkla;Winkiel
Derła;Derło
Stawigudy;Stawiguda
Zubola;Zubole
Kondycji;Kondycja
Roszek;Roszki
Dziczy;Dzicz
Dzikich;Dzicy
Świerczynia;Świerczynie
Brodów;Brody
Brody;Broda
Olbrycha;Olbrych
Utnik;Utniki
Rzeczysk;Rzeczyska
Bunaru;Bunar
Pożorów;Pożory
Rakowicz;Rakowicze
Rzęśnik;Rzęśniki
Mendralów;Mendrale
Szczytnik;Szczytniki
Naćmierza;Naćmierz
Koziochów;Koziochy
Wodacza;Wodacz
Ostrego;Ostre
Węglarzy;Węglarze
Ostrej;Ostra
Aulsa;Auls
Trzebienia;Trzebień
Swajni;Swajnie
Nadłącza;Nadłącze
Ochotek;Ochotki
Mocarzy;Mocarze
Japonii;Japonia
Dargacza;Dargacz
Kawkazów;Kawkazy
Zajazdu;Zajazd
Poćwiartków;Poćwiartki
Charciabałdy;Charciabałda
Drożdżyn;Drożdżyny
Czyża;Czyż
Jędrasów;Jędrasy
Łumbi;Łumbie
Bieńka;Bieniek
Drzewia;Drzewie
Kanachrowizny;Kanachrowizna
Pecek;Pecki
Pozducia;Pozduć
Kwadratu;Kwadrat
Leopolda;Leopold
Szczepek;Szczepki
Przewozu;Przewóz
Kucharzów;Kucharze
Pługów;Pługi
Pleszawy;Pleszawa
Bogudzięków;Bogudzięki
Uciąch;Uciąchy
Wardy;Warda
Budzowego;Budzowy
Kaźmierek;Kaźmierki
Podrogowia;Podrogowie
Dobrzyk;Dobrzyki
Szczebli;Szczeble
Puchrów;Puchry
Olszewców;Olszewce
Pogorzelisk;Pogorzeliska
Załucza;Załucze
Dorohuczy;Dorohucza
Pawełek;Pawełki
Kleśnisk;Kleśniska
Węgrzynku;Węgrzynek
Marusz;Marusze
Zubrzyka;Zubrzyk
Krzydłowiczek;Krzydłowiczki
Maruszy;Marusza
Gębałek;Gębałki
Krasnołęgu;Krasnołęg
Przewrotnego;Przewrotne
Barembarka;Barembark
Ustronia;Ustronie
Horodnianian;Horodniany
Zabłonia;Zabłonie
Dębnia;Dębień
Semborza;Semborze
Nadziar;Nadziary
Jadamów;Jadamy
Sambrodu;Sambród
Krosnowy;Krosnowa
Hoszowczyka;Hoszowczyk
Maślocha;Maśloch
Futomy;Futoma
Skalanego;Skalane
Strzałek;Strzałki
Łupich;Łupichy
Stacji;Stacja
Putnowiec;Putnowce
Łupichy;Łupicha
Siekierzyniec;Siekierzyńce
Ferdynanda;Ferdynand
Zwierciadłek;Zwierciadłki
Kapkasza;Kapkasz
Pracza;Pracz
Kabikiejm;Kabikiejmy
Piaszczytego;Piaszczyte
Dzierzg;Dzierzgi
Studnisk;Studniska
Sagajów;Sagaje
Boconów;Bocony
Wydmuchów;Wydmuchy
Zazamcza;Zazamcze
Dziedzinów;Dziedziny
Przecławia;Przecław
Łągwi;Łągiew
Dobrydziału;Dobrydział
Kapłani;Kapłań
Borzymia;Borzymie
Weresek;Wereski
Parkiecia;Parkiecie
Motawów;Motawy
Kawli;Kawle
Gorzekał;Gorzekały
Zaracha;Zarach
Wrzosków;Wrzoski
Rudnej;Rudna
Talków;Talki
Kosorek;Kosorki
Belenia;Beleń
Zarynia;Zaryń
Szałego;Szałe
Smreczników;Smreczniki
Gorącej;Gorąca
Kącików;Kąciki
Kohutowia;Kohutowie
Sikorowskiego;Sikorowskie
Gadomskich;Gadomskie
Jawczy;Jawcza
Guderli;Guderla
Isek;Iski
Graczów;Gracze
Wojdyt;Wojdyty
Jeżowego;Jeżowe
Farskich;Farskie
Kowalczęciowej;Kowalczęciowa
Ślamy;Ślama
Sarun;Saruny
Mariasza;Mariasz
Opalenia;Opaleń
Podchoinia;Podchoinie
Furmana;Furman
Paniwoli;Paniwola
Biernej;Bierna
Kupcaszków;Kupcaszki
Giertugów;Giertugi
Miśków;Miśki
Gapinina;Gapinin
Paców;Pace
Zakapisza;Zakapisze
Czaczyka;Czaczyk
Pachu;Pach
Talarków;Talarki
Wączosa;Wączos
Lubli;Lubla
Matybudów;Matybudy
Olindrów;Olindry
Podfary;Podfara
Wieszagów;Wieszagi
Pikieł;Pikły
Dziwla;Dziwle
Andrespola;Andrespol
Bilików;Biliki
Świdra;Świder
Podpuszczy;Podpuszcza
Wyromiejek;Wyromiejki
Facułowic;Facułowie
Raciborza;Racibórz
Szwabów;Szwaby
Janopola;Janopole
Chojaczków;Chojaczki
Dobiegniewia;Dobiegniew
Baczewskich;Baczewskie
Bargłów;Bargły
Osieka;Osiek
Chocieborza;Chociebórz
Trzęsacza;Trzęsacz
Kaskajm;Kaskajmy
Podczekaja;Podczekaj
Jeleńcza;Jeleńcz
Nadjeziora;Nadjezioro
Kądzielaka;Kądzielak
Chomęca;Chomęc
Zaków;Zakupnicy
Gruszków;Gruszki
Mokrusa;Mokrus
Srebrnego;Srebrne
Gałązek;Gałązki
Bobrzy;Bobrza
Wyspy;Wyspa
Bruchwałdu;Bruchwałd
Pikani;Pikanie
Bógzapłać;Bógzapłać
Burzniw;Burzniwy
Koczerg;Koczergi
Orleckiego;Orleckie
Suchoręcza;Suchoręcz
Podgacy;Podgace
Skrzyneczek;Skrzyneczki
Zrębów;Zręby
Łubów;Łuby
Belwederu;Belweder
Baniek;Bańki
Chudej;Chuda
Bagieńcy;Bagieńce
Prania;Pranie
Umienia;Umień
Świderków;Świderki
Stępek;Stępki
Wonieścia;Wonieść
Susznia;Suszeń
Chrobot;Chroboty
Czernianian;Czerniany
Zanarcia;Zanarcie
Bratoni;Bratonie
Lipy;Lipa
Lipego;Lipe
Lip;Lipy
Zydląga;Zydląg
Kiewłak;Kiewłaki
Żodynia;Żodyń
Zaborcza;Zaborcze
Daniela;Daniele
Zagońców;Zagońce
Waszety;Waszeta
Czamży;Czamża
Bachurów;Bachury
Wrotek;Wrotki
Płończoka;Płończok
Hucisk;Huciska
Brzysk;Brzyska
Świątek;Świątki
Pilch;Pilchy
Gzykowowa;Gzykowo
Skorczyczyc;Skorczyce
Puczyczyc;Puczyce
Francuskiej;Francuska
Krety;Kreta
Kretów;Krety
Bielewicz;Bielewicze
Powiercia;Powiercie
Sokołów;Sokoły
Kierpnia;Kierpień
Liciążnej;Liciążna
Litwinowicz;Litwinowicze
Słowiacków;Słowiacy
Skrajnego;Skrajne
Russsowa;Russów
Chulbojów;Chulboje
Podkącia;Podkącie
Wawra;Wawer
Przejęsławia;Przejęsław
Wawelu;Wawel
Ciecierz;Ciecierze
Wierobi;Wierobie
Dubasa;Dubas
Wąkopów;Wąkopy
Zmyślonej;Zmyślona
Dowiaciszek;Dowiaciszki
Sadu;Sad
Radzioch;Radziochy
Konczan;Konczanie
Wisek;Wiski
Bugerii;Bugeria
Knapczyków;Knapczyki
Bawarii;Bawaria
Barujca;Barujec
Odrowąża;Odrowąż
Podkamyka;Podkamyk
Zaleszcza;Zaleszcze
Osowiec;Osowce
Talafusów;Talafusy
Chwił;Chwiły
Pawłowicz;Pawłowicze
Podłężec;Podłężce
Kłaja;Kłaj
Kłaka;Kłak
Nartu;Nart
Kaczmarzy;Kaczmarze
Fary;Fara
Świątnik;Świątniki
Płuskiego;Płuskie
Bieńkuli;Bieńkula
Przebendy;Przebenda
Rębacza;Rębacz
Wygryn;Wygryny
Dębca;Dębiec
Witaszewiczek;Witaszewiczki
Gruntów;Grunta
Pniewitego;Pniewite
Podzamku;Podzamek
Bułowego;Bułowe
Brusa;Brus
Bruku;Bruk
Krobusza;Krobusz
Spalisk;Spaliska
Suchleba;Suchleb
Ciesz;Ciesze
Święcicic;Święcice
Żyrowy;Żyrowa
Suchodołu;Suchodół
Boręt;Boręty
Widłaka;Widłak
Bykowiec;Bykowce
Pietrzyków;Pietrzyki
Danowskich;Danowskie
Miejsca;Miejsce
Zabłotników;Zabłotniki
Paliwody;Paliwoda
