Dopełniacz;Mianownik
Przeciszewa;Przeciszewo
Jankowej;Jankowa
Krejwiniec;Krejwińce
Jankowa;Jankowo
Rekowa;Rekowo
Tarnowa;Tarnowo
Przybyradza;Przybyradz
Łysych;Łyse
Tarnowy;Tarnowa
Kocięby;Kocięba
Pszowa;Pszów
Dziśnit;Dziśnity
Krostkowa;Krostkowo
Łajsk;Łajski
Prusia;Prusie
Kozołup;Kozołupy
Preczowa;Preczów
Prusimia;Prusim
Słupowca;Słupowiec
Zborowczyka;Zborowczyk
Kobyłki;Kobyłka
Kluczników;Kluczniki
Sowinek;Sowinki
Sowinka;Sowinko
Mizerowa;Mizerów
Podkupientyna;Podkupientyn
Kaczyńca;Kaczyniec
Kluszkowiec;Kluszkowce
Strożęcina;Strożęcin
Kowalowa;Kowalów
Rudlic;Rudlice
Dubielna;Dubielno
Zarajca;Zarajec
Kopanek;Kopanki
Duchnowa;Duchnów
Topolan;Topolany
Zielna;Zielno
Żylin;Żyliny
Piechot;Piechoty
Zabłudowa;Zabłudów
Szablewa;Szablewo
Zosina;Zosin
Budlewa;Budlewo
Dryszczowa;Dryszczów
Leman;Lemany
Mierkiennnik;Mierkienniki
Tworylnego;Tworylne
Rąpic;Rąpice
Biadacza;Biadacz
Salaty;Salata
Załusek;Załuski
Okalic;Okalice
Biedkowa;Biedkowo
Leszczynek;Leszczynki
Kościerzyna;Kościerzyn
Gościeńczyczyc;Gościeńczyce
Leszczynki;Leszczynka
Polajn;Polajny
Chruśliny;Chruślina
Biedowa;Biedowo
Ślisek;Śliski
Bączka;Bączek
Przyłęgowa;Przyłęgów
Dutrowa;Dutrów
Teresewa;Teresewo
Wandopola;Wandopol
Łażan;Łażany
Stręgoborzyc;Stręgoborzyce
Stawiszy;Stawisza
Jatutowa;Jatutów
Sepna;Sepno
Żanecina;Żanecin
Wiercin;Wierciny
Podjeziora;Podjezioro
Kalennnego;Kalenne
Skalimowa;Skalimowo
Gąsówki;Gąsówka
Lasów;Lasy
Skidlewa;Skidlewo
Kawnic;Kawnice
Hruskiego;Hruskie
Pieniążkowa;Pieniążkowo
Rybic;Rybice
Bogusławówowa;Bogusławów
Linek;Linki
Ciecierówki;Ciecierówka
Szypłowa;Szypłów
Zieleniewa;Zieleniew
Warnic;Warnice
Mieszałek;Mieszałki
Krępic;Krępice
Krępicy;Krępica
Byłyczka;Byłyczek
Dmosina;Dmosin
Bienduszki;Bienduszka
Byliczek;Byliczki
Strękowa;Strękowo
Lulina;Lulin
Bokini;Bokinia
Dominowa;Dominowo
Sypina;Sypin
Kępinki;Kępinka
Skarbiszowa;Skarbiszów
Kiełbasek;Kiełbaski
Draminka;Draminek
Rydzówki;Rydzówka
Michowa;Michowo
Ratyczowa;Ratyczów
Stacewicz;Stacewicze
Stadnicy;Stadnica
Wietrzychowa;Wietrzychowo
Moskorzyna;Moskorzyn
Liwcza;Liwcze
Jelicy;Jelica
Reszek;Reszki
Nalikajm;Nalikajmy
Trutowa;Trutowo
Rogierówka;Rogierówko
Gródczanek;Gródczanki
Zofii;Zofia
Raciborowic;Raciborowice
Rudniczka;Rudniczek
Matysówki;Matysówka
Osiecka;Osiecko
Rogit;Rogity
Hawryłek;Hawryłki
Czernikowa;Czerników
Olszamowic;Olszamowice
Krasiczyna;Krasiczyn
Przykony;Przykona
Pilawy;Pilawa
Przytuków;Przytuki
Drahimka;Drahimek
Trojanówka;Trojanówek
Płęsna;Płęsno
Kiersnowa;Kiersnowo
Pilaw;Pilawy
Choszczewki;Choszczewka
Ręszowa;Ręszów
Szafranowa;Szafranów
Goździchowa;Goździchowo
Biedrzychowy;Biedrzychowa
Korhyń;Korhynie
Bramek;Bramki
Beska;Besko
Bramki;Bramka
Łążynka;Łążynek
Parszewa;Parszewo
Teremisek;Teremiski
Lipniczek;Lipniczki
Osjakowa;Osjaków
Jastrzębca;Jastrzębiec
Lipówek;Lipówki
Przyborówka;Przyborówko
Włostowa;Włostowo
Cyprek;Cyprki
Zdziechowy;Zdziechowa
Tarkowa;Tarków
Konotopia;Konotopie
Starężyna;Starężyn
Drężna;Drężno
Chełmicy;Chełmica
Szczeglacina;Szczeglacin
Żochowa;Żochowo
Rusińca;Rusiniec
Wojcieszkowa;Wojcieszków
Terpentyny;Terpentyna
Żbikowic;Żbikowice
Kąpiołek;Kąpiołki
Lisówek;Lisówki
Podkiejsza;Podkiejsze
Lisówka;Lisówko
Romaniuk;Romaniuki
Mąk;Mąki
Maliniaka;Maliniak
Dziurkowa;Dziurków
Mikulina;Mikulin
Koplina;Koplino
Opaleńca;Opaleniec
Niegławek;Niegławki
Zdziemborza;Zdziembórz
Przytoka;Przytok
Rożniatowa;Rożniatów
Kobiernik;Kobierniki
Weselna;Weselno
Podgóry;Podgóra
Balikowa;Balików
Podgórza;Podgórz
Burkart;Burkarty
Podgór;Podgóry
Kijan;Kijany
Raducza;Raducz
Okrzeszyna;Okrzeszyn
Gęsik;Gęsiki
Pętkowic;Pętkowice
Golina;Golin
Starejwsi;Starawieś
Rościna;Rościno
Wieściszowic;Wieściszowice
Kaniczek;Kaniczki
Krzymowa;Krzymów
Brześcia;Brzeście
Włoczewa;Włoczewo
Czółnowa;Czółnów
Esterpola;Esterpole
Skrzebowej;Skrzebowa
Żubraczego;Żubracze
Rodak;Rodaki
Poizdowa;Poizdów
Lasek;Laski
Laski;Laska
Czerlejnka;Czerlejnko
Silniczki;Silniczka
Kierzka;Kierzek
Chruśli;Chruśle
Dubasiewszczyzny;Dubasiewszczyzna
Gościejewic;Gościejewice
Wojkowa;Wojków
Dunajków;Dunajki
Kornelówki;Kornelówka
Kupimierza;Kupimierz
Tczycy;Tczyca
Przebieczan;Przebieczany
Przyzórzorza;Przyzórz
Perespy;Perespa
Nieborza;Niebórz
Lotynia;Lotyń
Miąsowej;Miąsowa
Przytoni;Przytoń
Mogilnic;Mogilnice
Górecka;Górecko
Anglit;Anglity
Pleśnika;Pleśnik
Malonowa;Malonowo
Woroszył;Woroszyły
Niepołcka;Niepołcko
Węgrzynowa;Węgrzynowo
Eminowa;Eminów
Leksyna;Leksyn
Zdedów;Zdedy
Szczerbików;Szczerbiki
Piorunkowic;Piorunkowice
Rybnicy;Rybnica
Rzadkwina;Rzadkwin
Rysi;Rysie
Zameczku;Zameczek
Płatkowa;Płatków
Gostkowa;Gostkowo
Przychojca;Przychojec
Rewy;Rewa
Zaminowa;Zaminowo
Sadłogoszczy;Sadłogoszcz
Tulic;Tulice
Krzemit;Krzemity
Świętoniowy;Świętoniowa
Koziarni;Koziarnia
Borsukówki;Borsukówka
Ostrzeszowa;Ostrzeszów
Żytelkowa;Żytelkowo
Czarnołóz;Czarnołozy
Wielączy;Wielącza
Platyn;Platyny
Marlewa;Marlewo
Bibiannny;Bibianna
Zakrętu;Zakręt
Delastowic;Delastowice
Kozubszczyzny;Kozubszczyzna
Płonki;Płonka
Dzierzbic;Dzierzbice
Ludom;Ludomy
Karolewa;Karolewo
Julkowa;Julków
Kuderewszczyzny;Kuderewszczyzna
Radomicka;Radomicko
Uścięcina;Uścięcin
Gniechowic;Gniechowice
Kusiczek;Kusiczki
Niewiarowa;Niewiarowo
Iwięcina;Iwięcino
Nietążkowa;Nietążkowo
Lipienka;Lipienek
Kijaszkówca;Kijaszkówiec
Kuńkowiec;Kuńkowce
Radost;Radosty
Skarbimierza;Skarbimierz
Dębowic;Dębowice
Leśnianek;Leśnianki
Błędna;Błędno
Sobiałkowa;Sobiałkowo
Wilgoszczy;Wilgoszcza
Kołatki;Kołatka
Łubki;Łubka
Chojny;Chojna
Łubek;Łubki
Trzebuchowa;Trzebuchów
Frycowej;Frycowa
Brzyczyny;Brzyczyna
Włodkowa;Włodków
Kosmolowa;Kosmolów
Korzenistego;Korzeniste
Kartowic;Kartowice
Potasza;Potasze
Smorynia;Smoryń
Kontrewersu;Kontrewers
Uliszkowic;Uliszkowice
Kłomnic;Kłomnice
Leziony;Leziona
Prądnika;Prądnik
Baby;Baba
Domaniowa;Domaniów
Chełmienka;Chełmienko
Rostkowic;Rostkowice
Kleśnisk;Kleśniska
Małujowic;Małujowice
Słonina;Słonino
Ziemska;Ziemsko
Guźlina;Guźlin
Salpiku;Salpik
Wnorowa;Wnorów
Golasowic;Golasowice
Chwalikówki;Chwalikówka
Drągowa;Drągów
Czapli;Czapla
Święcienina;Święcienin
Czaplego;Czaple
Święchowa;Święchowo
Pietrzykówka;Pietrzykówko
Osławicy;Osławica
Kalnika;Kalnik
Koźmic;Koźmice
Zarównia;Zarównie
Kompoci;Kompocie
Nurzyny;Nurzyna
Niewierza;Niewierz
Kuzawki;Kuzawka
Bałamątka;Bałamątek
Czechowa;Czechowo
Borchówki;Borchówka
Ogorzelnika;Ogorzelnik
Pstrążnej;Pstrążna
Tuchania;Tuchań
Szlichtyngowej;Szlichtyngowa
Pieszkowic;Pieszkowice
Zedermana;Zederman
Skibienka;Skibienko
Palmowa;Palmowo
Widawki;Widawka
Strzeniówki;Strzeniówka
Dąbrowicy;Dąbrowica
Dąbrowic;Dąbrowice
Krasnogrudy;Krasnogruda
Pilawic;Pilawice
Skoszewka;Skoszewko
Pogorzelca;Pogorzelec
Marzysza;Marzysz
Nędzy;Nędza
Klonówka;Klonówko
Borusowej;Borusowa
Klonówki;Klonówka
Ceglarek;Ceglarki
Poganowa;Poganowo
Antoniówki;Antoniówka
Słupeczki;Słupeczka
Koźlik;Koźliki
Raszowa;Raszów
Dobiesławca;Dobiesławiec
Pamr;Pamry
Bochlina;Bochlin
Czarnolesia;Czarnolesie
Zapurdki;Zapurdka
Studziannnej;Studzianna
Czaplina;Czaplin
Barwinka;Barwinek
Przybysławia;Przybysław
Cimoszek;Cimoszki
Piołunowa;Piołunowo
Spóroka;Spórok
Piorunówka;Piorunówek
Kajdasa;Kajdas
Pożdżenic;Pożdżenice
Wichowa;Wichów
Binarowej;Binarowa
Jeromin;Jerominy
Płonnnego;Płonne
Grządzieli;Grządziele
Redkowic;Redkowice
Zaliszcza;Zaliszcze
Myczkowiec;Myczkowce
Kuleszówki;Kuleszówka
Sobkowa;Sobków
Ujowa;Ujów
Bolest;Bolesty
Załachowa;Załachowo
Kostarowiec;Kostarowce
Lubiatówka;Lubiatówko
Izbiczna;Izbiczno
Moniuszeczek;Moniuszeczki
Szczedrzyka;Szczedrzyk
Harasimowicz;Harasimowicze
Konewek;Konewki
Podciborza;Podcibórz
Konewki;Konewka
Nieszek;Nieszki
Baruta;Barut
Czerwonej;Czerwona
Lidzbarku;Lidzbark
Mikulicz;Mikulicze
Patkowa;Patków
Rososzki;Rososzka
Malinowic;Malinowice
Guzowic;Guzowice
Rudołtowic;Rudołtowice
Wierzchominka;Wierzchominko
Zamostnego;Zamostne
Kłobucka;Kłobuck
Wiekowic;Wiekowice
Latonic;Latonice
Sianek;Sianki
Zagórzan;Zagórzany
Kuczyn;Kuczyny
Skalmierza;Skalmierz
Giłujsz;Giłujsze
Żeliszowa;Żeliszów
Rętwin;Rętwiny
Siemek;Siemki
Mnina;Mnin
Łukowa;Łuków
Pulsz;Pulsze
Szacił;Szaciły
Łaźniewa;Łaźniew
Miłosnej;Miłosna
Tywicy;Tywica
Radomyśla;Radomyśl
Imionka;Imionek
Pstrągowej;Pstrągowa
Białegostoczku;Białystoczek
Bujak;Bujaki
Chrząszczewka;Chrząszczewko
Kałęczyn;Kałęczyny
Kurpiewskich;Kurpiewskie
Steniatyna;Steniatyn
Karczowa;Karczów
Frampola;Frampol
Zaborowa;Zaborów
Truszczyzny;Truszczyzna
Górczycy;Górczyca
Sadkowa;Sadków
Wygnanowic;Wygnanowice
Samostrzela;Samostrzel
Dobieszczyna;Dobieszczyn
Orenic;Orenice
Porzewnicy;Porzewnica
Łazina;Łazin
Łomianek;Łomianki
Bulianowa;Bulianów
Browiny;Browina
Kamyka;Kamyk
Kajnit;Kajnity
Witoszyniec;Witoszyńce
Przezchlebia;Przezchlebie
Jacisk;Jaciska
Chrzanowa;Chrzanów
Gąskowa;Gąskowo
Kamieńszczyzny;Kamieńszczyzna
Szeszupki;Szeszupka
Sarbiewa;Sarbiewo
Pustelnika;Pustelnik
Kapturowa;Kapturów
Cieciszewa;Cieciszew
Orłówka;Orłówko
Jaczewka;Jaczewek
Choronia;Choroń
Nieświnia;Nieświń
Poliks;Poliksy
Dziecinnnego;Dziecinne
Słopnic;Słopnice
Traczy;Tracze
Prawiednik;Prawiedniki
Grzyba;Grzyb
Zakanala;Zakanale
Białogardu;Białogard
Toprzyn;Toprzyny
Włościbórka;Włościbórek
Sekłaku;Sekłak
Kolnika;Kolnik
Podwarpia;Podwarpie
Kończewka;Kończewko
Stanisławia;Stanisławie
Kaługi;Kaługa
Blizianki;Blizianka
Rozterku;Rozterk
Kumelska;Kumelsk
Falkowej;Falkowa
Zagroby;Zagroba
Podoryszewa;Podoryszew
Zagrobów;Zagroby
Skowron;Skowrony
Radunicy;Radunica
Szydłówka;Szydłówko
Złotnik;Złotniki
Rębic;Rębice
Bożejewiczek;Bożejewiczki
Nielbarku;Nielbark
Pował;Powały
Mołoczek;Mołoczki
Kabał;Kabały
Pietreli;Pietrele
Głubczyczyc;Głubczyce
Sulkowa;Sulkowo
Liksajn;Liksajny
Podgajewa;Podgajew
Sewerynowa;Sewerynowo
Zaszkowa;Zaszków
Kanady;Kanada
Więciórki;Więciórka
Podgajka;Podgajek
Bołtryk;Bołtryki
Ogieniowa;Ogieniowo
Wardęgowa;Wardęgowo
Nieczajny;Nieczajna
Luborzycy;Luborzyca
Wigier;Wigry
Grodkowa;Grodkowo
Nicponi;Nicponie
Kotlarni;Kotlarnia
Nicponi;Nicponia
Jabłowa;Jabłowo
Milonek;Milonki
Ladenisk;Ladeniska
Gosania;Gosań
Góreczek;Góreczki
Berkowa;Berkowo
Olędzkich;Olędzkie
Sławkowa;Sławkowo
Sokolików;Sokoliki
Dąbrówek;Dąbrówki
Opoczysk;Opoczyska
Brannna;Branno
Dąbrówki;Dąbrówka
Wartuli;Wartule
Koserza;Koserz
Zezut;Zezuty
Łowynia;Łowyń
Bochowa;Bochowo
Sobolewa;Sobolewo
Podjaz;Podjazy
Bielczyn;Bielczyny
Pręczek;Pręczki
Warnika;Warnik
Grodkowa;Grodków
Grzebieniska;Grzebienisko
Szopowego;Szopowe
Zabrodu;Zabród
Horodła;Horodło
Naborówca;Naborówiec
Kraśniczyna;Kraśniczyn
Topólki;Topólka
Bużki;Bużka
Niemcowej;Niemcowa
Skowieszyna;Skowieszyn
Siemyśla;Siemyśl
Groniów;Gronie
Faściszowej;Faściszowa
Bełku;Bełek
Grzymysławic;Grzymysławice
Wopit;Wopity
Zbylczyczyc;Zbylczyce
Chomiąży;Chomiąża
Gawin;Gawiny
Bystrowic;Bystrowice
Kopny;Kopna
Potrzymowa;Potrzymowo
Cyprzanowa;Cyprzanów
Skierbieszowa;Skierbieszów
Jaślikowa;Jaślików
Gościmierza;Gościmierz
Chrośli;Chrośle
Chrośli;Chrośla
Wron;Wrony
Dołgiego;Dołgie
Trzebisławek;Trzebisławki
Trygortu;Trygort
Wiewiórowa;Wiewiórowo
Kołdowa;Kołdów
Binowa;Binowo
Pierszyc;Pierszyce
Drogoszów;Drogosze
Zakurzewa;Zakurzewo
Staszica;Staszic
Tomaszkowa;Tomaszkowo
Mokin;Mokiny
Dębowoli;Dębowola
Prędocinka;Prędocinek
Mateuszewa;Mateuszewo
Szczytnika;Szczytnik
Dusznik;Duszniki
Basina;Basin
Walewa;Walew
Krekol;Krekole
Zajezierc;Zajezierce
Łukowicy;Łukowica
Łukowic;Łukowice
Okrasina;Okrasin
Nadborowa;Nadborowo
Szynkówka;Szynkówko
Płóz;Płozy
Kuzia;Kuzie
Zubacz;Zubacze
Młynowa;Młynów
Gosławic;Gosławice
Pniaków;Pniaki
Plennnej;Plenna
Parkoszewa;Parkoszewo
Biechowa;Biechów
Bratkowic;Bratkowice
Głódek;Głódki
Księżpola;Księżpol
Julkowa;Julkowo
Rudzicy;Rudzica
Rosowa;Rosowo
Kołoczka;Kołoczek
Plechówki;Plechówka
Uścia;Uść
Wojkowa;Wojkowo
Chruścieli;Chruściele
Zyń;Zynie
Wojkowej;Wojkowa
Henrykówki;Henrykówka
Nowowoli;Nowowola
Rdzuchowa;Rdzuchów
Cięciny;Cięcina
Bachanowa;Bachanowo
Werska;Wersk
Morowa;Morowo
Dawidowa;Dawidów
Żardyn;Żardyny
Wyręby;Wyręba
Kurzeszynka;Kurzeszynek
Sobiesek;Sobieski
Wyrębów;Wyręby
Korytyny;Korytyna
Tarcz;Tarcze
Ciosny;Ciosna
Tołczów;Tołcze
Jadwiżyna;Jadwiżyn
Sochy;Socha
Zimowisk;Zimowiska
Rossosza;Rossosz
Świętomierza;Świętomierz
Grabkowa;Grabkowo
Dobrzycy;Dobrzyca
Rozwarowa;Rozwarowo
Męczennnic;Męczennice
Bliskowic;Bliskowice
Beznatki;Beznatka
Chotyz;Chotyze
Niedanowa;Niedanowo
Bęćkowa;Bęćkowo
Rogoźniczki;Rogoźniczka
Łowinia;Łowiń
Grądów;Grądy
Chocieszowa;Chocieszów
Kręczek;Kręczki
Wołyńców;Wołyńce
Polańczyka;Polańczyk
Grużajn;Grużajny
Marianówki;Marianówka
Mesznar;Mesznary
Pukawicy;Pukawica
Dzierżąznej;Dzierżązna
Dworków;Dworki
Żalina;Żalin
Rogalowa;Rogalów
Liwina;Liwin
Tumidaja;Tumidaj
Janiszewa;Janiszewo
Przeuszyna;Przeuszyn
Słonecznika;Słonecznik
Jaskółek;Jaskółki
Sułoszowy;Sułoszowa
Grzybowców;Grzybowce
Czarnotek;Czarnotki
Macharcharc;Macharce
Czarnotki;Czarnotka
Rychwała;Rychwał
Mulawicz;Mulawicze
Białogorców;Białogorce
Rudna;Rudno
Świerkowa;Świerków
Łazorów;Łazory
Suchorzewka;Suchorzewko
Pułkownikówki;Pułkownikówka
Wejda;Wejdo
Zaleszczyn;Zaleszczyny
Chorzel;Chorzele
Gatnik;Gatniki
Swobnicy;Swobnica
Zakrzewka;Zakrzewek
Czekaja;Czekaj
Dańców;Dańce
Myślinowa;Myślinów
Bagna;Bagno
Falczewa;Falczewo
Bagien;Bagna
Pardalina;Pardalin
Spólnika;Spólnik
Bagnów;Bagny
Puchów;Puchy
Klukowicz;Klukowicze
Skawicy;Skawica
Bodzewa;Bodzewo
Lipca;Lipiec
Żardek;Żardki
Borowa;Borów
Bronkowic;Bronkowice
Zembrzyc;Zembrzyce
Głobina;Głobino
Dzielaw;Dzielawy
Bartniczki;Bartniczka
Truskawia;Truskaw
Głuszycy;Głuszyca
Baciut;Baciuty
Wojtkowic;Wojtkowice
Galinek;Galinki
Zborowa;Zborów
Katlewa;Katlewo
Wałycza;Wałycz
Śliwina;Śliwin
Kozarowa;Kozarów
Cedrowic;Cedrowice
Chmielna;Chmielno
Chodorążka;Chodorążek
Łążyna;Łążyn
Miłocina;Miłocin
Wolimierza;Wolimierz
Wilczyna;Wilczyn
Silna;Silno
Silny;Silna
Biezdrowa;Biezdrowo
Lubocienia;Lubocień
Frankowa;Franków
Skrajnicy;Skrajnica
Andrzejowa;Andrzejów
Kopalin;Kopaliny
Łukaszowa;Łukaszów
Błażejewic;Błażejewice
Lubsk;Lubska
Glinianian;Gliniany
Lubska;Lubsko
Matyldzina;Matyldzin
Kopaliny;Kopalina
Kluk;Kluki
Ostrowieczka;Ostrowieczko
Jakubowa;Jakubów
Mierkowa;Mierków
Niedźwiedzia;Niedźwiedź
Wyr;Wyry
Rusiborza;Rusibórz
Chaniek;Chańki
Baszyna;Baszyn
Wolkowa;Wolkowo
Cotonia;Cotoń
Wągrodna;Wągrodno
Rybotycz;Rybotycze
Wolkowych;Wolkowe
Sapowic;Sapowice
Dzierżna;Dzierżno
Ruchny;Ruchna
Rudaków;Rudaki
Dobroszowa;Dobroszów
Oleszyc;Oleszyce
Niekładzia;Niekładź
Żyrzyna;Żyrzyn
Molend;Molendy
Szewny;Szewna
Przysieki;Przysieka
Stradynia;Stradyń
Szewna;Szewno
Przysiek;Przysieki
Chwałkowic;Chwałkowice
Budowa;Budowo
Lesiewa;Lesiew
Krzywosądza;Krzywosądz
Goździkowa;Goździków
Strupiechowa;Strupiechów
Myszka;Myszkowo
Mokracza;Mokracz
Reczyczyc;Reczyce
Janczyczyc;Janczyce
Zglechowa;Zglechów
Wierszczycy;Wierszczyca
Kompiny;Kompina
Kalborni;Kalbornia
Księżyc;Księżyce
Ściebielca;Ściebielec
Opatowic;Opatowice
Suliszowic;Suliszowice
Kłobukowa;Kłobukowo
Sawał;Sawały
Dojazdowa;Dojazdów
Piaszna;Piaszno
Ząbków;Ząbki
Łącka;Łącko
Harbułtowic;Harbułtowice
Pawluk;Pawluki
Stołowa;Stołowo
Salkowszczyzny;Salkowszczyzna
Ramsówka;Ramsówko
Puścin;Puściny
Brończyczyc;Brończyce
Ostrzykówka;Ostrzykówek
Łebna;Łebno
Grabowszczyzny;Grabowszczyzna
Brzyskorzystwi;Brzyskorzystew
Rzeczniówka;Rzeczniówek
Mierzynka;Mierzynko
Jaczna;Jaczno
Ossowy;Ossowa
Ossowa;Ossowo
Jacznego;Jaczne
Bartąga;Bartąg
Wojszyna;Wojszyn
Duninopola;Duninopol
Rachelan;Rachelany
Najmowa;Najmowo
Siennnej;Sienna
Węgorzewa;Węgorzewo
Podkomorzyc;Podkomorzyce
Siennna;Sienno
Niemirowa;Niemirów
Charzowic;Charzowice
Sowina;Sowin
Jurguci;Jurgucie
Fanisławiczek;Fanisławiczki
Gartków;Gartki
Radestowa;Radestów
Amelina;Amelin
Dzikowizny;Dzikowizna
Stużna;Stużno
Wawrzyn;Wawrzyny
Ginetówki;Ginetówka
Kołdrąbia;Kołdrąb
Nożyna;Nożyno
Szpęgawy;Szpęgawa
Koszyna;Koszyn
Jamielnego;Jamielne
Wilanowa;Wilanów
Dalboszka;Dalboszek
Gościejewa;Gościejewo
Zagajewa;Zagajew
Kanic;Kanice
Budzisk;Budziski
Cekanowa;Cekanowo
Budziska;Budzisko
Budzisk;Budziska
Sławocina;Sławocin
Babięt;Babięta
Rukosina;Rukosin
Liciszew;Liciszewy
Kobyłochy;Kobyłocha
Strupin;Strupiny
Żanęcina;Żanęcin
Błogoszowa;Błogoszów
Strupiny;Strupina
Mucznego;Muczne
Domkowa;Domkowo
Napola;Napole
Stróżówki;Stróżówka
Miłachowa;Miłachowo
Bógwidz;Bógwidze
Rokitek;Rokitki
Kuczowa;Kuczów
Mrzezina;Mrzezino
Wiłkupi;Wiłkupie
Ocieki;Ocieka
Dąbrów;Dąbrowy
Gulewa;Gulewo
Dąbrowy;Dąbrowa
Dąbrowa;Dąbrowo
Bartlewa;Bartlewo
Szkopów;Szkopy
Kukułczyna;Kukułczyn
Domaradzic;Domaradzice
Puchaczówki;Puchaczówka
Grabowa;Grabów
Bilczy;Bilcza
Sarnikrza;Sarnikierz
Ciećmierza;Ciećmierz
Żebraczki;Żebraczka
Bugaju;Bugaj
Dębczyny;Dębczyna
Klęśnika;Klęśnik
Dębczyna;Dębczyno
Kaczyczyc;Kaczyce
Chwaszczewa;Chwaszczewo
Goźlic;Goźlice
Furmanowa;Furmanów
Gizewa;Gizewo
Rejmanki;Rejmanka
Skidniowa;Skidniów
Kotowiny;Kotowina
Kalwińszczyzny;Kalwińszczyzna
Tłucznic;Tłucznice
Rozpędzin;Rozpędziny
Maurzyc;Maurzyce
Leszcza;Leszcze
Urowa;Urowo
Prusaka;Prusak
Zdziar;Zdziary
Straszowic;Straszowice
Białogór;Białogóry
Pasynek;Pasynki
Jaryszewa;Jaryszewo
Wop;Wopy
Stasinki;Stasinka
Białogóry;Białogóra
Nowojewa;Nowojewo
Lipówca;Lipówiec
Staropola;Staropole
Koniuch;Koniuchy
Gostkowa;Gostków
Wiktorowa;Wiktorowo
Chorzyny;Chorzyna
Świdnika;Świdnik
Rączyny;Rączyna
Grabicy;Grabica
Długosiodła;Długosiodło
Strączna;Strączno
Niewiesza;Niewiesze
Lutyni;Lutynia
Brulina;Brulin
Gryzikamienia;Gryzikamień
Szyszkowca;Szyszkowiec
Tłuczewa;Tłuczewo
Sucumina;Sucumin
Huciny;Hucina
Ostrolesia;Ostrolesie
Boguszyńca;Boguszyniec
Tądli;Tądle
Pindalu;Pindal
Brzączowic;Brzączowice
Pochwałek;Pochwałki
Samar;Samary
Krzywińskich;Krzywińskie
Bujenki;Bujenka
Rychowa;Rychowo
Raczyczyc;Raczyce
Ochudna;Ochudno
Sielnicy;Sielnica
Korczowisk;Korczowiska
Charcicic;Charcice
Kuleszki;Kuleszka
Baryczki;Baryczka
Budkowa;Budków
Kosowic;Kosowice
Opina;Opin
Piątkowiska;Piątkowisko
Rosołówki;Rosołówka
Ostrybóregoboru;Ostrybór
Mojszewka;Mojszewko
Świerchowej;Świerchowa
Dubia;Dubie
Szczerbakowa;Szczerbaków
Dubina;Dubin
Mieczewa;Mieczewo
Zaskala;Zaskale
Zwolenia;Zwoleń
Urszulewa;Urszulewo
Rowisty;Rowista
Wojtokiemi;Wojtokiemie
Rzymkowic;Rzymkowice
Dosina;Dosin
Flisów;Flisy
Brudzewka;Brudzewek
Suliszewka;Suliszewek
Grzybowszczyzny;Grzybowszczyzna
Grabiszewa;Grabiszew
Kiemian;Kiemiany
Papierni;Papiernia
Dęborzeczki;Dęborzeczka
Podosia;Podosie
Kołaczkowic;Kołaczkowice
Lutomierzyna;Lutomierzyn
Miodnicy;Miodnica
Barczygłowa;Barczygłów
Żarka;Żarek
Wełcza;Wełecz
Siemcicich;Siemcichy
Kinkajm;Kinkajmy
Michałowa;Michałowo
Bachowic;Bachowice
Niesułkowa;Niesułków
Dziemięrzyc;Dziemięrzyce
Nieżurawy;Nieżurawa
Żabina;Żabin
Godzieszek;Godzieszki
Szóstki;Szóstka
Dzikowic;Dzikowice
Świchowa;Świchowo
Burzyna;Burzyn
Iłownicy;Iłownica
Repetajki;Repetajka
Sikorek;Sikorki
Gorzkowa;Gorzków
Ściborzyc;Ściborzyce
Dzieraw;Dzierawy
Hecznarowic;Hecznarowice
Księżyków;Księżyki
Ożynnika;Ożynnik
Mielca;Mielec
Ostaszowa;Ostaszów
Rakówki;Rakówka
Dywit;Dywity
Chalina;Chalin
Koskowic;Koskowice
Słaboszowic;Słaboszowice
Bobrowa;Bobrów
Kuśmierek;Kuśmierki
Puszczy;Puszcza
Wierzchosławic;Wierzchosławice
Oleszkowa;Oleszkowo
Jerzmionek;Jerzmionki
Hameru;Hamer
Zagórnej;Zagórna
Ujsoł;Ujsoły
Świętosławia;Świętosław
Woziwody;Woziwoda
Wilczogąb;Wilczogęby
Balewa;Balewo
Kąpławek;Kąpławki
Malankowa;Malankowo
Kobiernic;Kobiernice
Kramarzówki;Kramarzówka
Bronocicic;Bronocice
Janowszczyzny;Janowszczyzna
Żytowiecka;Żytowiecko
Mołdzia;Mołdzie
Żórawi;Żórawie
Płochocinka;Płochocinek
Korytowa;Korytów
Turzan;Turzany
Złockiego;Złockie
Radziwiłłłowa;Radziwiłłów
Widzowa;Widzów
Szańca;Szaniec
Kleczkowa;Kleczkowo
Podjenina;Podjenin
Bożacina;Bożacin
Międzyzdrojów;Międzyzdroje
Słączna;Słączno
Rasztowa;Rasztów
Nowiny;Nowina
Kuligów;Kuligi
Podłosienka;Podłosienek
Pomocni;Pomocnia
Nowin;Nowiny
Drzązgowa;Drzązgowo
Kałkowskiego;Kałkowskie
Ochotnika;Ochotnik
Chrojszczy;Chrojszcza
Wielanowa;Wielanowo
Brzostówca;Brzostówiec
Staroźreb;Staroźreby
Luboczy;Lubocz
Drulit;Drulity
Kumek;Kumki
Dworzyska;Dworzysko
Dworzysk;Dworzyska
