Dopełniacz;Mianownik
Skały;Skała
Łętownicy;Łętownica
Smardzów;Smardze
Przyjaźni;Przyjaźń
Chróścicic;Chróścice
Odwiśla;Odwiśle
Czech;Czechy
Przesiecznej;Przesieczna
Nowielina;Nowielin
Dobroszyc;Dobroszyce
Dronik;Droniki
Siekowa;Siekowo
Kneblowa;Kneblowo
Kosior;Kosiory
Śliwnicy;Śliwnica
Raduchowa;Raduchów
Dobrynki;Dobrynka
Barszczy;Barszcze
Kulek;Kulki
Załawy;Zaława
Łomi;Łomia
Chojnika;Chojnik
Hadykówki;Hadykówka
Kaszewa;Kaszew
Czyszkówka;Czyszkówek
Koczukówki;Koczukówka
Rachowej;Rachowa
Bujakowa;Bujaków
Gogolewka;Gogolewko
Pierzchnianki;Pierzchnianka
Leszczycy;Leszczyca
Wiącki;Wiącka
Lucjanowa;Lucjanów
Ramiszowa;Ramiszów
Gaworkowa;Gaworkowo
Kawęczyna;Kawęczyn
Krześniakowa;Krześniaków
Miałkiego;Miałkie
Gągoliny;Gągolina
Komornej;Komorna
Mogilna;Mogilno
Chojęcina;Chojęcin
Pleca;Plec
Rzewina;Rzewin
Wełnicy;Wełnica
Zendka;Zendek
Wiklina;Wiklino
Szczurowej;Szczurowa
Sobiemirowa;Sobiemirowo
Prądów;Prądy
Kaproń;Kapronie
Niedbałek;Niedbałki
Łuczajów;Łuczaje
Szczedrzyka;Szczedrzyk
Gorzkowa;Gorzków
Leńc;Leńce
Pożarek;Pożarki
Czosnówki;Czosnówka
Klewek;Klewki
Parcicic;Parcice
Straszyna;Straszyn
Henina;Henin
Lubiechowa;Lubiechowo
Kuźminy;Kuźmina
Hebdowa;Hebdów
Czołnochowa;Czołnochów
Dziechna;Dziechno
Czażowa;Czażów
Mniowa;Mniów
Opok;Opoki
Biernik;Bierniki
Przechówka;Przechówko
Miłogórza;Miłogórze
Lubikowa;Lubików
Baborowa;Baborowo
Mieleszynka;Mieleszynek
Czajek;Czajki
Tulibowa;Tulibowo
Klatki;Klatka
Andrzejówki;Andrzejówka
Grochotowa;Grochotów
Garbalina;Garbalin
Prosinka;Prosinko
Leszkomina;Leszkomin
Krzywia;Krzywie
Ublinka;Ublinek
Żurawina;Żurawin
Szydłówki;Szydłówka
Sójkowej;Sójkowa
Dorotowa;Dorotów
Zazdrości;Zazdrość
Krzywina;Krzywin
Koszelew;Koszelewy
Rogotwórska;Rogotwórsk
Lipniaków;Lipniaki
Kownacicy;Kownacica
Tyskowej;Tyskowa
Podgórzyna;Podgórzyn
Mzurowej;Mzurowa
Bachorzy;Bachorza
Jelitowa;Jelitowo
Drozdowa;Drozdowo
Wolenic;Wolenice
Pawłosiowa;Pawłosiów
Konewek;Konewki
Cichoradza;Cichoradz
Piersna;Piersno
Karolinowa;Karolinowo
Kolenek;Kolenki
Piersny;Piersna
Parzęczewa;Parzęczew
Gralewa;Gralewo
Podśmigla;Podśmigiel
Gumienic;Gumienice
Gogoliny;Gogolina
Rudni;Rudnia
Krapkowic;Krapkowice
Kuzek;Kuzki
Milęcicic;Milęcice
Małszewa;Małszewo
Łaskarzewa;Łaskarzew
Jerzykowa;Jerzykowo
Słucza;Słucz
Mierzanowic;Mierzanowice
Górska;Górsk
Rozpętka;Rozpętek
Witanek;Witanki
Moskwy;Moskwa
Izb;Izby
Sokołowic;Sokołowice
Dębowca;Dębowiec
Franopola;Franopol
Wilczyna;Wilczyn
Świeżaw;Świeżawy
Zofiowa;Zofiowo
Rui;Ruja
Sudołu;Sudoł
Kiersów;Kiersy
Nowinki;Nowinka
Rędzin;Rędziny
Tryńczy;Tryńcza
Orzechowicz;Orzechowicze
Stykowa;Styków
Dopiewa;Dopiewo
Kiczyczyc;Kiczyce
Surbajn;Surbajny
Szyby;Szyba
Chobrzan;Chobrzany
Kolechowic;Kolechowice
Zuzanowa;Zuzanów
Żeroniczek;Żeroniczki
Juraszowej;Juraszowa
Miastowic;Miastowice
Skurowej;Skurowa
Morzyszowa;Morzyszów
Kuchar;Kuchary
Mieleszyna;Mieleszyn
Dzierzkowa;Dzierzków
Sęsowa;Sęsów
Karnówka;Karnówko
Jaświł;Jaświły
Gnat;Gnaty
Kowroza;Kowróz
Busówna;Busówno
Kujana;Kujan
Strzelcowizny;Strzelcowizna
Parzniewa;Parzniew
Korbońca;Korboniec
Trzebieli;Trzebiel
Karasia;Karaś
Korzecznika;Korzecznik
Nowinek;Nowinki
Zarzewka;Zarzewek
Kurczego;Kurcze
Gorgoszewa;Gorgoszewo
Rzeczkowa;Rzeczków
Broczyna;Broczyno
Rawiczowa;Rawiczów
Łazowa;Łazów
Sarnowej;Sarnowa
Pordenowa;Pordenowo
Broczyny;Broczyna
Proszyszysk;Proszyska
Kadziaka;Kadziak
Konopnego;Konopne
Michowic;Michowice
Sarnowów;Sarnowy
Czermnicy;Czermnica
Głębowic;Głębowice
Równi;Równia
Łęcza;Łęcze
Patrykoz;Patrykozy
Lubojny;Lubojna
Pękanina;Pękanino
Bielichy;Bielicha
Włosieni;Włosień
Reczpola;Reczpol
Ubyszowa;Ubyszów
Gościszewa;Gościszewo
Zagłówek;Zagłówki
Drzonówka;Drzonówko
Ościęcina;Ościęcin
Goleniaw;Goleniawy
Troszczyna;Troszczyn
Lubowierza;Lubowierz
Dobiegniewa;Dobiegniewo
Wałek;Wałki
Harkabuza;Harkabuz
Buka;Buk
Swoszowej;Swoszowa
Strzelinka;Strzelinko
Rybakowa;Rybakowo
Żakowic;Żakowice
Moniatycz;Moniatycze
Wrocenia;Wroceń
Szczuczyna;Szczuczyn
Wróblewa;Wróblewo
Wierzchomina;Wierzchomino
Miłowa;Miłowo
Gozdowa;Gozdów
Mikulicz;Mikulicze
Pniewia;Pniewie
Sadówca;Sadówiec
Kołybek;Kołybki
Kalinowa;Kalinowo
Szklanowa;Szklanów
Kalinowej;Kalinowa
Uścikówca;Uścikówiec
Kajn;Kajny
Stowięcina;Stowięcino
Kowalika;Kowalik
Skitławek;Skitławki
Roszek;Roszki
Sielachowskich;Sielachowskie
Mechowa;Mechowo
Stępiny;Stępina
Mokowa;Mokowo
Krzywinia;Krzywiń
Samsieczynka;Samsieczynek
Szynkielewa;Szynkielew
Krwon;Krwony
Żwirówki;Żwirówka
Ceranowa;Ceranów
Steklinka;Steklinek
Orzecha;Orzech
Możnego;Możne
Burkatowa;Burkatów
Łucjanowa;Łucjanowo
Trzebonia;Trzeboń
Koweły;Koweła
Gawrońca;Gawroniec
Białkowic;Białkowice
Sędziszowa;Sędziszów
Łopuchówki;Łopuchówka
Jedwabnego;Jedwabne
Ratoszyna;Ratoszyn
Zielnik;Zielniki
Wędrogowa;Wędrogów
Załęcza;Załęcze
Jedwabna;Jedwabno
Juliszewa;Juliszewo
Skał;Skały
Straszew;Straszewy
Szczerków;Szczerki
Ćwierdzina;Ćwierdzin
Zabełkowa;Zabełków
Kulina;Kulin
Saków;Saki
Puszyny;Puszyna
Radziszowa;Radziszów
Sławoszewka;Sławoszewek
Bobek;Bobki
Trościanki;Trościanka
Strojcowa;Strojców
Przeździedzy;Przeździedza
Barkocina;Barkocin
Tarkówka;Tarkówek
Ruszek;Ruszki
Szczycionka;Szczycionek
Bukowicy;Bukowica
Niewodnik;Niewodniki
Poddąbrowy;Poddąbrowa
Waliszewic;Waliszewice
Żywek;Żywki
Gołotczyzny;Gołotczyzna
Makarek;Makarki
Legęzowa;Legęzów
Ujeźdźca;Ujeździec
Niksowizny;Niksowizna
Błaków;Błaki
Kraśnicy;Kraśnica
Tylwicy;Tylwica
Oćwieki;Oćwieka
Hałdrychowic;Hałdrychowice
Wesołowa;Wesołów
Krzepocina;Krzepocin
Mierzenia;Mierzeń
Glińska;Glińsko
Podlubienia;Podlubień
Dobrociesza;Dobrociesz
Biernacicic;Biernacice
Bromierzyka;Bromierzyk
Hyżnego;Hyżne
Sielnicy;Sielnica
Mchówka;Mchówek
Gołąbka;Gołąbek
Łabiszyna;Łabiszyn
Ściechowa;Ściechów
Wiadrowa;Wiadrów
Bohukał;Bohukały
Łutynowa;Łutynowo
Dłużyny;Dłużyna
Zawadówki;Zawadówka
Sławoszowic;Sławoszowice
Buchcicic;Buchcice
Radostowa;Radostowo
Siucicic;Siucice
Zebrzydowic;Zebrzydowice
Mnichowic;Mnichowice
Młynów;Młyny
Szadek;Szadki
Gnojna;Gnojno
Rowin;Rowiny
Będkowic;Będkowice
Janówki;Janówka
Krasowic;Krasowice
Janówka;Janówko
Ranachowa;Ranachów
Stróż;Stróże
Gnojnej;Gnojna
Kalinek;Kalinki
Łukian;Łukiany
Szkocji;Szkocja
Pustkowa;Pustkowo
Zosinowa;Zosinów
Oporówka;Oporówko
Kozenina;Kozenin
Parchania;Parchanie
Szymaniszek;Szymaniszki
Gołychłąk;Gołełąki
Garbna;Garbno
Prusinowiczek;Prusinowiczki
Osły;Osła
Słotowej;Słotowa
Rzucewa;Rzucewo
Pisarzowej;Pisarzowa
Zapiecków;Zapiecki
Lisicy;Lisica
Stajkowa;Stajkowo
Błądkowa;Błądkowo
Mikołajowej;Mikołajowa
Pierściećca;Pierściec
Mściszewa;Mściszewo
Płomieńca;Płomieniec
Grochowów;Grochowy
Wynek;Wynki
Dziemion;Dziemiony
Miniszewa;Miniszewo
Gołczy;Gołcza
Babiaka;Babiak
Trzebini;Trzebinia
Żydomic;Żydomice
Grochowa;Grochowo
Mościenicy;Mościenica
Słupcy;Słupca
Sławna;Sławno
Zgórzyńskiego;Zgórzyńskie
Grochowej;Grochowa
Nart;Narty
Rygałówki;Rygałówka
Wadochowic;Wadochowice
Grochowego;Grochowe
Dębienia;Dębień
Wierzawic;Wierzawice
Krobielowic;Krobielowice
Juszków;Juszki
Maniów;Maniowy
Kletni;Kletnia
Glińca;Gliniec
Kłudzia;Kłudzie
Siemichochocz;Siemichocze
Drożyny;Drożyna
Zamiarów;Zamiary
Chrobrza;Chroberz
Pogorzelców;Pogorzelce
Dziadkowa;Dziadkowo
Legbąda;Legbąd
Kołomani;Kołomań
Wrotkowa;Wrotkowo
Urbanowa;Urbanów
Stobca;Stobiec
Królikowa;Królikowo
Studniska;Studnisko
Rdziostowa;Rdziostów
Chamska;Chamsk
Dołu;Dół
Krępek;Krępki
Sośnicy;Sośnica
Kuropasa;Kuropas
Nowinik;Nowiniki
Katrynki;Katrynka
Marychnowa;Marychnów
Horczaków;Horczaki
Ostrożnicy;Ostrożnica
Man;Many
Machowina;Machowino
Ziomaków;Ziomaki
Toplina;Toplin
Chmielonka;Chmielonek
Brąswałdu;Brąswałd
Lucin;Luciny
Białogórzyna;Białogórzyno
Łazisk;Łaziska
Boboliczek;Boboliczki
Dziurdziowa;Dziurdziów
Morzeszczyna;Morzeszczyn
Siestrzechowic;Siestrzechowice
Zadębiec;Zadębce
Burakowskiego;Burakowskie
Strzeszewa;Strzeszewo
Grochowiec;Grochowce
Łaziska;Łazisko
Wdy;Wda
Buszkowa;Buszków
Wrzosu;Wrzos
Moszczanicy;Moszczanica
Grudzy;Grudza
Medyn;Medyny
Nowodzielnika;Nowodzielnik
Zdroju;Zdrój
Rąkczyna;Rąkczyn
Lubomyśla;Lubomyśle
Kupienina;Kupienino
Redocin;Redociny
Cieszkowic;Cieszkowice
Drzycimia;Drzycim
Joasina;Joasin
Sukowicz;Sukowicze
Buczkowa;Buczkowo
Naczysławek;Naczysławki
Dybowa;Dybów
Sochy;Socha
Hruda;Hrud
Hipolitowa;Hipolitów
Dzierżysławic;Dzierżysławice
Kalist;Kalisty
Wiślicy;Wiślica
Chociszewa;Chociszewo
Sałkowic;Sałkowice
Suliborka;Suliborek
Kurcewa;Kurcew
Mszanki;Mszanka
Słosinka;Słosinko
Chilmonów;Chilmony
Lasonia;Lasoń
Bogucina;Bogucin
Opolnicy;Opolnica
Targoszyna;Targoszyn
Upartowa;Upartowo
Chruścików;Chruściki
Gniewomierza;Gniewomierz
Osieka;Osiek
Piskorzowic;Piskorzowice
Gołębiówki;Gołębiówka
Zakrzewca;Zakrzewiec
Polonisza;Polonisz
Skarbkowej;Skarbkowa
Gołubia;Gołubie
Janowiczek;Janowiczki
Dziedzic;Dziedzice
Darża;Darż
Zagórzan;Zagórzany
Ubieszyna;Ubieszyn
Dulowej;Dulowa
Wilim;Wilimy
Kargowej;Kargowa
Drozdówki;Drozdówka
Donatowa;Donatowo
Mnicha;Mnich
Gleźna;Gleźno
Kaziopola;Kaziopole
Kuczynki;Kuczynka
Kowali;Kowale
Kurozwęk;Kurozwęki
Leśnogóry;Leśnogóra
Mysiakowca;Mysiakowiec
Fidur;Fidury
Wojęcina;Wojęcino
Wyrand;Wyrandy
Szrop;Szropy
Boroszewa;Boroszewo
Zbyszewic;Zbyszewice
Piekart;Piekarty
Ciopana;Ciopan
Uniecka;Unieck
Trutowa;Trutowo
Anastazowa;Anastazów
Ciecierska;Cieciersk
Podstoły;Podstoła
Łosinnna;Łosinno
Siemkowic;Siemkowice
Durlasów;Durlasy
Makrut;Makruty
Łambinowic;Łambinowice
Chotkowa;Chotków
Różankowa;Różankowo
Koszarawy;Koszarawa
Bądkówka;Bądkówek
Łobza;Łobez
Gamratki;Gamratka
Husynnnego;Husynne
Morska;Morsko
Korzeniowa;Korzeniów
Sieprawic;Sieprawice
Elżbietowa;Elżbietów
Celin;Celiny
Dzięglewa;Dzięglewo
Przewala;Przewale
Borychowa;Borychów
Tywoni;Tywonia
Radlic;Radlice
Łukszt;Łukszty
Jedlinek;Jedlinki
Kazimierza;Kazimierz
Lesiowa;Lesiów
Kinwąg;Kinwągi
Marwałdu;Marwałd
Bekieszy;Bekiesza
Klonowic;Klonowice
Jedlinki;Jedlinka
Wrześnicy;Wrześnica
Kotlisk;Kotliska
Rapat;Rapaty
Jędrychówka;Jędrychówko
Suszyny;Suszyna
Gościna;Gościno
Brennnej;Brenna
Czarnostowa;Czarnostów
Chociszewa;Chociszew
Siedleczki;Siedleczka
Malińca;Maliniec
Białawody;Białawoda
Brennna;Brenno
Mściszewic;Mściszewice
Uniszowic;Uniszowice
Kochcicic;Kochcice
Łupstycha;Łupstych
Suliradzic;Suliradzice
Winnnik;Winniki
Rogozina;Rogozino
Dochowej;Dochowa
Zborówka;Zborówek
Brodku;Brodek
Garwacza;Garwacz
Chrzemcy;Chrzemce
Potyr;Potyry
Kierzkówki;Kierzkówka
Ciecierzyna;Ciecierzyn
Kierzenka;Kierzenko
Korabia;Korab
Jakub;Jakuby
Skałąg;Skałągi
Obic;Obice
Mroczy;Mrocza
Pliszczyna;Pliszczyn
Gądkowic;Gądkowice
Wrocieryża;Wrocieryż
Dębca;Dębiec
Nastazina;Nastazin
Gaszyna;Gaszyn
Lubstowa;Lubstów
Gruszowa;Gruszów
Dzierdziówki;Dzierdziówka
Głębokiej;Głęboka
Smolajn;Smolajny
Ostrówca;Ostrówiec
Ustrobnej;Ustrobna
Sosnowca;Sosnowiec
Aniołowa;Aniołowo
Otoków;Otoki
Zalesnej;Zalesna
Chwalęcina;Chwalęcin
Starkówka;Starkówek
Siemek;Siemki
Osowa;Osowo
Krzynki;Krzynka
Danowskich;Danowskie
Trzebielina;Trzebielino
Turza;Turze
Osowej;Osowa
Krzynek;Krzynki
Podróżnej;Podróżna
Binkowic;Binkowice
Uszczyna;Uszczyn
Sławicy;Sławica
Karlikowa;Karlików
Kostrzyny;Kostrzyna
Chlebnej;Chlebna
Chlebna;Chlebno
Borchowa;Borchów
Słabkowic;Słabkowice
Szpicy;Szpica
Szarglewa;Szarglew
Salinka;Salinko
Lubowa;Lubów
Ręczna;Ręczno
Porudzia;Porudzie
Orzełka;Orzełek
Świecka;Świecko
Rachowic;Rachowice
Kodłutowa;Kodłutowo
Wąsic;Wąsice
Urządkowa;Urządków
Rzeczycy;Rzeczyca
Zabłota;Zabłoto
Rosów;Rosy
Przyjma;Przyjmo
Rościszewa;Rościszewo
Komarna;Komarno
Lemierzy;Lemierze
Jaworznej;Jaworzna
Orawki;Orawka
Jaworzna;Jaworzno
Modrza;Modrze
Drybusa;Drybus
Karwna;Karwno
Dąbrówczyna;Dąbrówczyn
Ostrożan;Ostrożany
Łachy;Łacha
Nielubia;Nielub
Czymanowa;Czymanowo
Złotowa;Złotów
Rempina;Rempin
Klesztowa;Klesztów
Cierzpięt;Cierzpięty
Lesiopola;Lesiopole
Łaszówki;Łaszówka
Olszy;Olsza
Warszkówka;Warszkówko
Rajszewa;Rajszew
Gzinki;Gzinka
Żerzuszyc;Żerzuszyce
Chorzepina;Chorzepin
Leszkowów;Leszkowy
Poćwiardówki;Poćwiardówka
Chromny;Chromna
Garbatki;Garbatka
Głobikówki;Głobikówka
Wierzbia;Wierzbie
Drużykowy;Drużykowa
Uhowa;Uhowo
Wysogotowa;Wysogotowo
Sobina;Sobin
Jagodzin;Jagodziny
Jaśkowa;Jaśkowo
Gościmia;Gościm
Pszczyny;Pszczyna
Bielska;Bielsk
Helenówki;Helenówka
Bucharzewa;Bucharzewo
Brzemion;Brzemiona
Milikowa;Milików
Nalewajkowa;Nalewajków
Rochalik;Rochaliki
Minogi;Minoga
Kuklinowa;Kuklinów
Częstocina;Częstocin
Szóstaków;Szóstaki
Sulimic;Sulimice
Szczutkowa;Szczutkowo
Ziółkowa;Ziółków
Strzałów;Strzały
Dziewierzewa;Dziewierzewo
Kadłuba;Kadłub
Pścininka;Pścininek
Rykaczy;Rykacze
Chmielówki;Chmielówka
Kolebek;Kolebki
Krukówka;Krukówko
Fiukówki;Fiukówka
Bonikowa;Boników
Nowodworu;Nowodwór
Krukówki;Krukówka
Kotuszewa;Kotuszewo
Budziłowa;Budziłowo
Syrkowic;Syrkowice
Cebra;Ceber
Radomyśla;Radomyśl
Rżańca;Rżaniec
Iżyc;Iżyce
Gniewkowa;Gniewków
Sumiężnego;Sumiężne
Kizielan;Kizielany
Gospodarza;Gospodarz
Spokojnej;Spokojna
Balcarzowic;Balcarzowice
Pieńpola;Pieńpole
Podkampinosu;Podkampinos
Polkajn;Polkajny
Koszkowa;Koszkowo
Smolenki;Smolenka
Dalni;Dalnia
Szarwarku;Szarwark
Przyłuk;Przyłuki
Masanowa;Masanów
Żabojadów;Żabojady
Jelczy;Jelcza
Wolimirzyc;Wolimirzyce
Podlasek;Podlaski
Konina;Konin
Jurzynka;Jurzynek
Mietla;Mietel
Oleksowa;Oleksów
Pęplina;Pęplino
Ulesia;Ulesie
Baczek;Baczki
Mszczonowa;Mszczonów
Bądek;Bądki
Jezierc;Jezierce
Zadwornej;Zadworna
Gnatowa;Gnatowo
Trzebawia;Trzebawie
Rdzowa;Rdzów
Czernic;Czernice
Rośla;Rośle
Czernicy;Czernica
Kotar;Kotary
Strużnicy;Strużnica
Bokowa;Boków
Karszewa;Karszew
Szczeberki;Szczeberka
Krępkowa;Krępkowo
Leżachowa;Leżachów
Kliszkowic;Kliszkowice
Smolug;Smolugi
Garna;Garno
Plechowa;Plechów
Komorzewa;Komorzewo
Będargowa;Będargowo
Kacicic;Kacice
Lelit;Lelity
Łoży;Łoża
Dołhobrodów;Dołhobrody
Rokitnika;Rokitnik
Skwirynowa;Skwirynowo
Motogi;Motoga
Kręgu;Krąg
Michałowa;Michałów
Bajtkowa;Bajtkowo
Słowenkowa;Słowenkowo
Bełszewa;Bełszewo
Kłodawy;Kłodawa
Sośni;Sośnie
Kąkolewnicy;Kąkolewnica
Święci;Święcia
Gołoszyc;Gołoszyce
Połosek;Połoski
Bożenic;Bożenice
Mielinka;Mielinek
Ciuślic;Ciuślice
Kępniewa;Kępniewo
Brudzynia;Brudzyń
Zachodzka;Zachodzko
Oleszny;Oleszna
Żurawinka;Żurawinek
Pawełków;Pawełki
Białężyna;Białężyn
Śluzy;Śluza
Ewelina;Ewelin
Dretynka;Dretynek
Elżbiecin;Elżbieciny
Uścianku;Uścianek
Sobienic;Sobienice
Wilkowej;Wilkowa
Miłoszyc;Miłoszyce
Reducza;Reducz
Gumien;Gumna
Dobryni;Dobrynia
Ossali;Ossala
Iłowca;Iłowiec
Praslit;Praslity
Podklasztoru;Podklasztor
Przybyszewa;Przybyszew
Werlasu;Werlas
Sikorowa;Sikorowo
Rumska;Rumsko
Młynka;Młynek
Dobrynina;Dobrynin
Kożuch;Kożuchy
Chabówka;Chabówko
Wlewa;Wlewo
Piskorzeńca;Piskorzeniec
Łaska;Łasko
Koszewa;Koszewo
Hersztupowa;Hersztupowo
Dąblina;Dąblin
Brąchnowa;Brąchnowo
Borucina;Borucin
Polichny;Polichna
Piotrowszczyzny;Piotrowszczyzna
Trzykosów;Trzykosy
Kołacz;Kołacze
Bilczowa;Bilczów
Semlina;Semlin
Dębów;Dęby
Swobodnej;Swobodna
Ostrówika;Ostrówik
Czartajewa;Czartajew
Konopat;Konopaty
Wigraniec;Wigrańce
Bestwinki;Bestwinka
Dęby;Dęba
Koszalina;Koszalin
Leszczowatego;Leszczowate
Dębego;Dębe
Bzitego;Bzite
Ryczowa;Ryczów
Jarczowa;Jarczów
Pańkowa;Pańków
Łabędziowa;Łabędziów
Okrąglika;Okrąglik
Jeleniowa;Jeleniowo
Sambor;Sambory
Rząc;Rzące
Dziećmiarek;Dziećmiarki
Mikołajek;Mikołajki
Reklinka;Reklinek
Redy;Reda
Przekolna;Przekolno
Barczewka;Barczewo
Ożarowa;Ożarów
Kiełbas;Kiełbasy
Podgaci;Podgać
Toporków;Toporki
Gortatowic;Gortatowice
Rus;Rusy
Kniei;Knieja
Gad;Gady
Nadziejewa;Nadziejewo
Szczygłowa;Szczygłów
Czyżowic;Czyżowice
Leszni;Lesznia
Hopkiego;Hopkie
Podgórzna;Podgórzno
Prawdzisk;Prawdziska
Bratowic;Bratowice
Suchorca;Suchorzec
Dalkowa;Dalkowo
Stramnicy;Stramnica
Prusinowa;Prusinowo
Orchówka;Orchówek
Wierzbiczan;Wierzbiczany
Koczały;Koczała
Dziećmorowic;Dziećmorowice
Piotrówka;Piotrówek
Humina;Humin
Wichernika;Wichernik
Lenartowic;Lenartowice
Podwilcza;Podwilcze
Poświętna;Poświętno
Jerzmanowa;Jerzmanowo
Suchorzewa;Suchorzew
Góraszki;Góraszka
Rzechówka;Rzechówek
Godnowej;Godnowa
Lisięcicic;Lisięcice
Jerzmanowej;Jerzmanowa
Obłudzina;Obłudzin
Krzywki;Krzywka
Jutrosina;Jutrosin
Klucza;Klucz
Jerzmanek;Jerzmanki
Przybyłowic;Przybyłowice
Gabrielni;Gabrielnia
Cadówka;Cadówek
Wildna;Wildno
Lubiszewic;Lubiszewice
Maudy;Mauda
Łąkomina;Łąkomin
Zbeltowic;Zbeltowice
Makosiejów;Makosieje
Wandzinowa;Wandzinów
Smagowa;Smagów
Strażnicy;Strażnica
Krowiarek;Krowiarki
Mizerowa;Mizerów
Niwnej;Niwna
Kukinki;Kukinka
Jadowa;Jadów
Kupiatycz;Kupiatycze
Wojnas;Wojnasy
Paproci;Paproć
Chojeńca;Chojeniec
Wronina;Wronino
Giełzowa;Giełzów
Kościelisk;Kościeliska
Tylawy;Tylawa
Milejczyczyc;Milejczyce
Polesia;Polesie
Trzebuski;Trzebuska
Muławek;Muławki
Zamiechowa;Zamiechów
Ciszewa;Ciszewo
Zdzieborza;Zdziebórz
Tomaryn;Tomaryny
Przęsina;Przęsin
Serbowa;Serbów
Pomianowa;Pomianowo
Idzikowa;Idzików
Faustynowa;Faustynowo
Brodowa;Brodów
Parkowa;Parkowo
Sokóla;Sokóle
Rawałowic;Rawałowice
Koziegłów;Koziegłowy
Jacznik;Jaczniki
Ciemnik;Ciemniki
Starygrodu;Starygród
Krakuszowic;Krakuszowice
Wielopola;Wielopole
Włościejewek;Włościejewki
Kilianowa;Kilianów
Radłówki;Radłówka
Oporowa;Oporowo
Rybojedzka;Rybojedzko
Staczy;Stacze
Dąbrowna;Dąbrowno
Grójczyka;Grójczyk
Wądzyna;Wądzyn
Andryjanek;Andryjanki
Postolic;Postolice
Załusina;Załusin
Grąsina;Grąsino
Joninin;Joniny
Wipławek;Wipławki
Pielaszkowic;Pielaszkowice
Łopienki;Łopienka
Kluczewnicy;Kluczewnica
Witowęża;Witowąż
Niemczyna;Niemczyn
Czyżówki;Czyżówka
Kacwina;Kacwin
Ulanowa;Ulanów
Stodolska;Stodolsko
Maciejowca;Maciejowiec
Lgoty;Lgota
Prusinowa;Prusinów
Łużnej;Łużna
Kubików;Kubiki
Krytna;Krytno
Sowińców;Sowińce
Leśniczówki;Leśniczówka
Goślinowa;Goślinowo
Gaczkowic;Gaczkowice
Jazgarzewszczyzny;Jazgarzewszczyzna
Rzeczek;Rzeczki
Trojanowa;Trojanów
Kadzic;Kadzice
Jagowa;Jagów
Nożyczyna;Nożyczyn
Woźbina;Woźbin
Rzeczki;Rzeczka
Prudziszek;Prudziszki
Talków;Talki
Mogilnic;Mogilnice
Łówczy;Łówcza
Żrekiego;Żrekie
Okuniewa;Okuniew
Przytuł;Przytuły
Aleksicz;Aleksicze
Ławiczka;Ławiczek
Koziebród;Koziebrody
Klęczan;Klęczany
Lusiny;Lusina
Bladowa;Bladowo
Mszannny;Mszanna
Kłębowca;Kłębowiec
Steniatyna;Steniatyn
Komasina;Komasin
Pieńkowa;Pieńków
Trzcianka;Trzcianek
Higieniewa;Higieniewo
Gogółkowa;Gogółkowo
Grzymkowic;Grzymkowice
Myszadeł;Myszadła
Wszemborza;Wszembórz
Pluskowęs;Pluskowęsy
Lubiewic;Lubiewice
Dobla;Doble
Gacek;Gacki
Wilkowic;Wilkowice
Wierzchosławiczek;Wierzchosławiczki
Zimnodołu;Zimnodół
Kopaczysk;Kopaczyska
Grabnika;Grabnik
Lewek;Lewki
Wiewiórczyna;Wiewiórczyn
Pierstnicy;Pierstnica
Karkoszek;Karkoszki
Klukowa;Klukowo
Pielaków;Pielaki
Hołodów;Hołody
Jurancicic;Jurancice
Rasząga;Rasząg
Białobrzeskich;Białobrzeskie
Kłopoczyna;Kłopoczyn
Książek;Książki
Kobieli;Kobiela
Gorzyna;Gorzyno
Kniatów;Kniatowy
Wiłkajci;Wiłkajcie
Zboisk;Zboiska
Rogiedli;Rogiedle
Kalonki;Kalonka
Ostrołęki;Ostrołęka
Świderka;Świderek
Kiedrowic;Kiedrowice
Transboru;Transbór
Józefówki;Józefówka
Niewistki;Niewistka
Adamus;Adamusy
Szczepańcowej;Szczepańcowa
Zabuża;Zabuże
Lubomi;Lubomia
Ludowinki;Ludowinka
Zaborni;Zabornia
Malanowa;Malanowo
Godzieb;Godzieby
Bialik;Bialiki
Kosiorek;Kosiorki
Brzustowy;Brzustowa
Pleszówki;Pleszówka
Lutkowa;Lutków
Opatowiny;Opatowina
Sobiałkowa;Sobiałkowo
Skrzyszewa;Skrzyszew
Chrościna;Chrościn
Michrówka;Michrówek
Struszewa;Struszewo
Osiek;Osieki
Makowczyczyc;Makowczyce
Gniewu;Gniew
Zaścianek;Zaścianki
Chłądowa;Chłądowo
Piwody;Piwoda
Przejmy;Przejma
Osieki;Osieka
Dzięciar;Dzięciary
Barłomina;Barłomino
Korycin;Koryciny
Żoch;Żochy
Anielowa;Anielów
Bojanowa;Bojanów
Otoku;Otok
Przewłoki;Przewłoka
Brunar;Brunary
Bełwina;Bełwin
Osiczyny;Osiczyna
Gobiat;Gobiaty
Bobina;Bobin
Księżyków;Księżyki
Skuz;Skuze
Lisowic;Lisowice
Dziwnowa;Dziwnów
Gniszewa;Gniszewo
Radziejowa;Radziejów
Godziątkowa;Godziątków
Wieścicic;Wieścice
Kruszewa;Kruszewo
Zdziechowic;Zdziechowice
Twardowa;Twardów
Łagiew;Łagwy
Emilowa;Emilów
Ciechocinka;Ciechocinek
Ciemnoszyj;Ciemnoszyje
Posiłowa;Posiłów
Ostrowitego;Ostrowite
Lelowic;Lelowice
Zabrzeży;Zabrzeż
