Dopełniacz;Mianownik
Żórawi;Żórawie
Gołonoga;Gołonóg
Płochocinka;Płochocinek
Korytowa;Korytów
Turzan;Turzany
Złockiego;Złockie
Zawichojskiego;Zawichojskie
Spalastrów;Spalastry
Żdżenic;Żdżenice
Dumienika;Dumienik
Radziwiłłłowa;Radziwiłłów
Podpola;Podpole
Świerdża;Świerdże
Widzowa;Widzów
Niedomierza;Niedomierz
Ragusina;Ragusin
Kleczkowa;Kleczkowo
Podjenina;Podjenin
Bożacina;Bożacin
Międzyzdrojów;Międzyzdroje
Słączna;Słączno
Podgozdu;Podgózd
Halina;Halin
Nowiny;Nowina
Podkoziniec;Podkozińce
Kuligów;Kuligi
Kowiesowa;Kowiesowo
Macurzonki;Macurzonka
Zwierzówki;Zwierzówka
Pomocni;Pomocnia
Sienickich;Sienickie
Nowin;Nowiny
Skrzynisk;Skrzyniska
Zagocianki;Zagocianka
Celinówka;Celinówek
Drzązgowa;Drzązgowo
Kałkowskiego;Kałkowskie
Ochotnika;Ochotnik
Chrojszczy;Chrojszcza
Bijasowic;Bijasowice
Wielanowa;Wielanowo
Ziębiaków;Ziębiaki
Podkasiłania;Podkasiłanie
Świączynka;Świączynek
Brzostówca;Brzostówiec
Staroźreb;Staroźreby
Basiagówki;Basiagówka
Lubocza;Lubocz
Drulit;Drulity
Kumek;Kumki
Babalic;Babalice
Dworzysk;Dworzyska
Gościeni;Gościenie
Dobryniowa;Dobryniów
Olszanicy;Olszanica
Goszczur;Goszczury
Kołatkowej;Kołatkowa
Suchawy;Suchawa
Glisna;Glisno
Widawy;Widawa
Ryszardowa;Ryszardów
Boguchwałowa;Boguchwałów
Chocianowca;Chocianowiec
Obudowy;Obudowa
Niedasu;Niedas
Łużyka;Łużyk
Świelubia;Świelubie
Kubraków;Kubraki
Knychówka;Knychówek
Podstola;Podstole
Wydziałów;Wydziały
Różanicy;Różanica
Drabinianki;Drabinianka
Dorotowa;Dorotów
Boruczy;Borucza
Szydłowca;Szydłowiec
Topolna;Topolno
Brudaków;Brudaki
Tuczek;Tuczki
Browarówki;Browarówka
Poduboczek;Poduboczki
Szronki;Szronka
Skrzeczkowej;Skrzeczkowa
Sośliny;Soślina
Bakowa;Baków
Żmijewa;Żmijewo
Wierzby;Wierzba
Bandlowa;Bandlów
Rybnik;Rybniki
Soślin;Sośliny
Krzelowa;Krzelów
Małyszówki;Małyszówka
Wierzb;Wierzby
Jadwinowa;Jadwinowo
Morawicy;Morawica
Bardziejowa;Bardziejów
Karsowa;Karsów
Orkiszówki;Orkiszówka
Wandowa;Wandowo
Tuszewa;Tuszewo
Sierowa;Sierowo
Pożyczek;Pożyczki
Nitek;Nitki
Łońska;Łońsko
Orlika;Orlik
Maresza;Maresz
Łapkiejm;Łapkiejmy
Plewicy;Plewica
Rzepina;Rzepin
Staniowic;Staniowice
Zadwórcza;Zadwórcze
Zawygonia;Zawygonie
Jaszkowa;Jaszków
Goszczyna;Goszczyn
Parasola;Parasol
Kieci;Kiecie
Kuklina;Kuklin
Silic;Silice
Gibały;Gibała
Goliszowa;Goliszów
Tatków;Tatki
Barzowic;Barzowice
Pietrusów;Pietrusy
Klimek;Klimki
Borowca;Borowiec
Okupników;Okupniki
Wyźrała;Wyźrał
Nieborowa;Nieborowo
Rzałek;Rzałki
Nieborowy;Nieborowa
Zdanowa;Zdanów
Wysiekier;Wysiekiery
Barnisławic;Barnisławice
Nakielnicy;Nakielnica
Pustego;Puste
Trzchowa;Trzchów
Pustej;Pusta
Stachlewa;Stachlew
Giżyczek;Giżyczki
Cesarzówki;Cesarzówka
Ostrowca;Ostrowiec
Kazamatów;Kazamaty
Kucowa;Kuców
Dębniaków;Dębniaki
Limży;Limża
Wodącej;Wodąca
Szpicy;Szpica
Bagińskich;Bagińskie
Dziepółci;Dziepółć
Dropia;Drop
Kołowrotni;Kołowrotnia
Prostyni;Prostynia
Potoku;Potok
Hajdugi;Hajduga
Urodówki;Urodówka
Podbrzózy;Podbrzóza
Słopanowa;Słopanowo
Masówki;Masówka
Franciszkowa;Franciszkowo
Sikorowizny;Sikorowizna
Parchali;Parchale
Niedoradza;Niedoradz
Mleczar;Mleczary
Mszalnicy;Mszalnica
Machasturni;Machasturnia
Połajewka;Połajewek
Ładnego;Ładne
Ładnej;Ładna
Piekarszczyzny;Piekarszczyzna
Bułgarii;Bułgaria
Pajągowa;Pajągowo
Krześniczki;Krześniczka
Wrzeczka;Wrzeczko
Cyku;Cyk
Zielątkowa;Zielątkowo
Łochocina;Łochocin
Skorupów;Skorupy
Koźlenic;Koźlenice
Nadliwia;Nadliwie
Mycielina;Mycielin
Kępna;Kępno
Jeziorowskich;Jeziorowskie
Paszkowic;Paszkowice
Poddzwonka;Poddzwonek
Staisk;Staiska
Zgrzebich;Zgrzebichy
Przykopca;Przykopiec
Uśniaka;Uśniak
Granatów;Granaty
Berezowa;Berezów
Kormonów;Kormony
Juliuszówka;Juliuszówek
Wawrzelakówki;Wawrzelakówka
Krzeczówki;Krzeczówka
Trestna;Trestno
Franopola;Franopol
Przydworzyc;Przydworzyce
Brukowa;Brukowo
Klarni;Klarnia
Granowic;Granowice
Załozia;Załozie
Białoróg;Białorogi
Przysiecza;Przysiecz
Chmielkowa;Chmielkowo
Bajów;Baje
Zelowej;Zelowa
Osad;Osady
Łosiów;Łosie
Berskiego;Berskie
Cieszeni;Cieszenie
Altanki;Altanka
Nieleszczy;Nieleszcze
Osady;Osada
Kozłowa;Kozłów
Ogorzela;Ogorzele
Regnów;Regny
Jedlanki;Jedlanka
Prząsławia;Prząsław
Wydmuchowa;Wydmuchów
Rachań;Rachanie
Podłysakowa;Podłysaków
Bańdurów;Bańdury
Podhorodyska;Podhorodysko
Rzyc;Rzyce
Trzyńca;Trzyniec
Koziołków;Koziołki
Samocicic;Samocice
Czernichówka;Czernichówek
Żeroniczek;Żeroniczki
Litoborka;Litoborek
Mrałtów;Mrałty
Krutycy;Krutyca
Wętfia;Wętfie
Petrynowa;Petrynów
Proczek;Proczki
Kartlewka;Kartlewko
Lebiedówki;Lebiedówka
Fiutówki;Fiutówka
Mamczarzowa;Mamczarzów
Kołdaczki;Kołdaczka
Daniszewa;Daniszewo
Okczyna;Okczyn
Świrnej;Świrna
Jażdżówek;Jażdżówki
Żelazkowizny;Żelazkowizna
Warszkajt;Warszkajty
Podmałca;Podmałec
Wojnowa;Wojnów
Bącza;Bącz
Grubal;Grubale
Żukowa;Żuków
Galii;Galia
Golędzkiego;Golędzkie
Łapitowej;Łapitowa
Wołka;Wołek
Oborów;Obory
Murkowa;Murków
Pofolwarcznych;Pofolwarczne
Żebraka;Żebrak
Gościnka;Gościnko
Jaracza;Jaracz
Dobrogosławia;Dobrogosław
Mańczyc;Mańczyce
Pastorówki;Pastorówka
Bogunic;Bogunice
Obory;Obora
Darzowic;Darzowice
Tofiłowców;Tofiłowce
Kłapowa;Kłapowo
Fiugat;Fiugaty
Tarszewa;Tarszewo
Głodkowej;Głodkowa
Tomczykówki;Tomczykówka
Wodziaka;Wodziak
Kosisk;Kosiska
Podchruściela;Podchruściel
Ulowa;Ulów
Łąkcia;Łąkcie
Kościuszkowa;Kościuszkowo
Groszkowa;Groszków
Kraszewa;Kraszew
Dobrzęcina;Dobrzęcino
Cielca;Cielec
Suszew;Suszewy
Podniebyla;Podniebyle
Suszewa;Suszewo
Kleszewa;Kleszewo
Kordowca;Kordowiec
Zwierzchowa;Zwierzchów
Zakościela;Zakościele
Bytówki;Bytówka
Gadejówki;Gadejówka
Bytówka;Bytówko
Marywila;Marywil
Dobiszówki;Dobiszówka
Jasionny;Jasionna
Jasionna;Jasionno
Zarębowa;Zarębów
Trompoliszek;Trompoliszki
Sokolca;Sokolec
Ziemiełowic;Ziemiełowice
Bondówki;Bondówka
Bożykowa;Bożykowo
Panoszkowej;Panoszkowa
Pełczyna;Pełczyn
Moczyska;Moczysko
Zarzyna;Zarzyn
Nagórzan;Nagórzany
Wicusiów;Wicusie
Podgrabia;Podgrabie
Mirosławiczek;Mirosławiczki
Cierznia;Cierznie
Klitek;Klitki
Bogumiłek;Bogumiłki
Cierzni;Cierznia
Rogazów;Rogazy
Pachutek;Pachutki
Zielęcicic;Zielęcice
Czołny;Czołna
Mogilicy;Mogilica
Rykaczewa;Rykaczewo
Zdunkowa;Zdunków
Andzina;Andzin
Zastępy;Zastępa
Taszewka;Taszewko
Olbrachtowic;Olbrachtowice
Ząbczykówki;Ząbczykówka
Golędzina;Golędzin
Balczewa;Balczewo
Jaszkowic;Jaszkowice
Kamaszki;Kamaszka
Beali;Beale
Puścizny;Puścizna
Kaczorowni;Kaczorownia
Chwałkówka;Chwałkówko
Siesławic;Siesławice
Madery;Madera
Trzcińska;Trzcińsko
Niedamowa;Niedamowo
Szedźca;Szedziec
Pasterczyka;Pasterczyk
Droszkowa;Droszków
Wygarek;Wygarki
Paulinowa;Paulinów
Koneckiego;Koneckie
Radomi;Radomia
Krzywańskowej;Krzywańskowa
Tauroszyszek;Tauroszyszki
Radomila;Radomil
Wołyńskiego;Wołyńskie
Radomina;Radomin
Zarębka;Zarębek
Wężyczyna;Wężyczyn
Podemszczyzny;Podemszczyzna
Puchaczowa;Puchaczów
Maszew;Maszewy
Mysłakowic;Mysłakowice
Mędrzechowa;Mędrzechów
Kurzebieli;Kurzebiela
Pątków;Pątki
Karszni;Karsznie
Wacyna;Wacyn
Kierkielewszczyzny;Kierkielewszczyzna
Powyżek;Powyżki
Maszewa;Maszewo
Żerechowa;Żerechów
Hanuszowa;Hanuszów
Tomaników;Tomaniki
Witułtułt;Witułty
Różkowa;Różkowo
Mianinka;Mianinek
Czereńki;Czereńka
Feliksówki;Feliksówka
Skoraczewa;Skoraczewo
Anielskiej;Anielska
Mirochówki;Mirochówka
Domecka;Domecko
Aleksandrówka;Aleksandrówek
Radoni;Radonia
Radoni;Radonie
Świerkoszy;Świerkosze
Radziejowej;Radziejowa
Bamburówki;Bamburówka
Zawojek;Zawojki
Czarliny;Czarlina
Zawiesiuch;Zawiesiuchy
Zbiorowic;Zbiorowice
Czarlina;Czarlino
Kijanek;Kijanki
Strzyżowic;Strzyżowice
Kijanki;Kijanka
Żeglanówki;Żeglanówka
Szataników;Szataniki
Ziółkówki;Ziółkówka
Obszy;Obsza
Lewsz;Lewsze
Drymaka;Drymak
Fortunki;Fortunka
Wrzoskowizny;Wrzoskowizna
Bieśca;Biesiec
Mikolina;Mikolin
Łąkietki;Łąkietka
Giedni;Giednia
Przedłęcza;Przedłęcze
Parkoszowic;Parkoszowice
Krzyżkowic;Krzyżkowice
Kowalichy;Kowalicha
Morzysławia;Morzysław
Grodziszczan;Grodziszczany
Szerominka;Szerominek
Uchaczów;Uchacze
Glizny;Glizna
Szymanów;Szymany
Miłowa;Miłowo
Sikorowa;Sikorowo
Anglii;Anglia
Zązków;Zązki
Dobieszewka;Dobieszewko
Nadolnika;Nadolnik
Słupianki;Słupianka
Wawrzynowa;Wawrzynów
Ptaszkowa;Ptaszków
Wojciechówka;Wojciechówek
Wereszczycy;Wereszczyca
Damięt;Damięty
Zdrużna;Zdrużno
Ostrężnika;Ostrężnik
Podwłodzimierzowa;Podwłodzimierzów
Jastkowic;Jastkowice
Podgłębokiego;Podgłębokie
Wojcieszyna;Wojcieszyn
Dubryka;Dubryk
Obielewka;Obielewko
Olimpii;Olimpia
Czerniczna;Czerniczno
Darżyna;Darżyno
Macieryża;Macieryż
Pierzchowic;Pierzchowice
Srebrnej;Srebrna
Olimpina;Olimpin
Ogrodziarskiego;Ogrodziarskie
Poduchańki;Poduchańka
Warysia;Waryś
Sikawicy;Sikawica
Głowaczki;Głowaczka
Podedrogi;Podedroga
Radosławia;Radosław
Bzówka;Bzówek
Mochelka;Mochelek
Szadów;Szady
Kłoni;Kłonia
Chałupianki;Chałupianka
Besiekier;Besiekiery
Klotyldowa;Klotyldów
Podlalin;Podlaliny
Cegielniska;Cegielnisko
Kawulowia;Kawulowie
Paszałci;Paszałcie
Oleszcza;Oleszcze
Tatarszczyzny;Tatarszczyzna
Udziejka;Udziejek
Korzeniówki;Korzeniówka
Zabołojcza;Zabołojcze
Kosiborów;Kosibory
Polakowca;Polakowiec
Gołębia;Gołąb
Paskówki;Paskówka
Fabisi;Fabisie
Miedawy;Miedawa
Ratowej;Ratowa
Kozłowej;Kozłowa
Wyrc;Wyrce
Złotokłosu;Złotokłos
Jałowic;Jałowice
Kozłowa;Kozłowo
Strąkowca;Strąkowiec
Brzozowia;Brzozowie
Suszczy;Suszcze
Ganiek;Gańki
Klepy;Klepa
Krobowa;Krobów
Nielepic;Nielepice
Barkwedy;Barkweda
Stachoniowa;Stachoniowo
Nadbagiena;Nadbagien
Grządek;Grządki
Lejna;Lejno
Szczepanowa;Szczepanów
Salomejowa;Salomejów
Tomaszków;Tomaszki
Grządki;Grządka
Przyszowa;Przyszów
Haratykowia;Haratykowie
Namysłaków;Namysłaki
Krzyszkówki;Krzyszkówka
Ulrychowa;Ulrychów
Jaromirowic;Jaromirowice
Turchałówki;Turchałówka
Hubal;Hubale
Chełmska;Chełmsko
Sajdaków;Sajdaki
Rochówka;Rochówek
Pawlikowej;Pawlikowa
Cymbarku;Cymbark
Prawikowa;Prawików
Myszczyna;Myszczyn
Flakówki;Flakówka
Zamiedzy;Zamiedza
Kulpówki;Kulpówka
Lubaczowa;Lubaczów
Stokowiska;Stokowisko
Żabnika;Żabnik
Ciarki;Ciarka
Sterkowca;Sterkowiec
Ostrzy;Ostrza
Szczepankowic;Szczepankowice
Ferkówki;Ferkówka
Mochowa;Mochów
Gosi;Gosie
Krychóowa;Krychów
Grotkowa;Grotkowo
Marynowa;Marynów
Archutówka;Archutówko
Nerwika;Nerwik
Złotnicy;Złotnica
Cieśnika;Cieśnik
Boroszowa;Boroszów
Cipków;Cipki
Podglinic;Podglinice
Pazurowic;Pazurowice
Gotowizny;Gotowizna
Uścikowa;Uścikowo
Spądoszyna;Spądoszyn
Igiozy;Igioza
Polnej;Polna
Polnego;Polne
Stefankowa;Stefanków
Polna;Polno
Gązwy;Gązwa
Obli;Oble
Żędowa;Żędowo
Obli;Obla
Jerkowa;Jerkowo
Dobrzanowa;Dobrzanów
Krzekotowa;Krzekotów
Sołectwa;Sołectwo
Niezabyszewka;Niezabyszewko
Kaczorkowa;Kaczorków
Dobiegały;Dobiegała
Malichowa;Malichów
Białut;Białuty
Jatynki;Jatynka
Szarłata;Szarłat
Longinówki;Longinówka
Fijaków;Fijaki
Jaśkiewiczówki;Jaśkiewiczówka
Kosiówki;Kosiówka
Kogutków;Kogutki
Piechowic;Piechowice
Tajsów;Tajsy
Ziębic;Ziębice
Romanów;Romany
Tarchomina;Tarchomin
Dziemionny;Dziemionna
Butlerowa;Butlerów
Jaksonowa;Jaksonów
Krzywicy;Krzywica
Ladomierza;Ladomierz
Strzybogi;Strzyboga
Bielowa;Bielów
Pępówki;Pępówka
Ogólsia;Ogólsie
Niszczew;Niszczewy
Żyrardowa;Żyrardów
Jeleniewa;Jeleniewo
Spiczyna;Spiczyn
Monkinia;Monkinie
Mistrzowic;Mistrzowice
Barańcówki;Barańcówka
Chudoby;Chudoba
Warzymic;Warzymice
Bruźka;Bruziek
Ratynia;Ratyń
Godziszowej;Godziszowa
Silgin;Silginy
Waganisk;Waganiska
Cecygówki;Cecygówka
Bronaczowej;Bronaczowa
Hubiaków;Hubiaki
Szumowa;Szumów
Przedborowej;Przedborowa
Bartkowskiego;Bartkowskie
Goczałkowic;Goczałkowice
Posmykowizny;Posmykowizna
Proniewszczyzny;Proniewszczyzna
Kochan;Kochany
Kamionnej;Kamionna
Grzybna;Grzybno
Jędryń;Jędrynie
Mrowców;Mrowce
Węgierskiego;Węgierski
Sułowa;Sułowo
Czempinia;Czempiń
Bożenczyzny;Bożenczyzna
Żber;Żbery
Zaszopy;Zaszopa
Podwysokiego;Podwysokie
Uśnika;Uśnik
Drewna;Drewno
Walendziuk;Walendziuki
Buławy;Buława
Borysika;Borysik
Kurcji;Kurcja
Plusk;Pluski
Radecka;Radecko
Szczypia;Szczypie
Gorzejowej;Gorzejowa
Iwierzyc;Iwierzyce
Ryżówki;Ryżówka
Rejczuchów;Rejczuchy
Karkoszówki;Karkoszówka
Maciejówka;Maciejówek
Bachorzowej;Bachorzowa
Maryniowa;Maryniów
Winkla;Winkiel
Małachowa;Małachowo
Derła;Derło
Stawigudy;Stawiguda
Petronelowa;Petronelów
Zubola;Zubole
Sierzchowa;Sierzchowo
Roszki;Roszka
Kondycji;Kondycja
Roszek;Roszki
Dziczy;Dzicz
Dzikich;Dzicy
Dwudniówek;Dwudniówki
Kordowa;Kordowo
Przeborowa;Przeborowo
Świerczynia;Świerczynie
Brodów;Brody
Zaleszczewa;Zaleszczewo
Proszowa;Proszów
Brody;Broda
Wrotnowa;Wrotnów
Olbrycha;Olbrych
Utnik;Utniki
Kajetanki;Kajetanka
Płonki;Płonka
Łobżenicy;Łobżenica
Dzierniakowa;Dzierniakowo
Przęsławic;Przęsławice
Sadokrzyc;Sadokrzyce
Rzeczysk;Rzeczyska
Bunaru;Bunar
Pożorów;Pożory
Rakowicz;Rakowicze
Rzęśnik;Rzęśniki
Czekanowa;Czekanów
Smolajn;Smolajny
Lekławek;Lekławki
Mendralów;Mendrale
Wiślan;Wiślany
Graboszewa;Graboszewo
Zbereżki;Zbereżka
Ulanicy;Ulanica
Ciszkowa;Ciszkowo
Gumowa;Gumowo
Kozakowic;Kozakowice
Kosin;Kosiny
Cyranki;Cyranka
Otfinowa;Otfinów
Kosina;Kosino
Szczytnik;Szczytniki
Naćmierza;Naćmierz
Zokówki;Zokówka
Koziochów;Koziochy
Kosiny;Kosina
Kórnika;Kórnik
Wodacza;Wodacz
Ostrego;Ostre
Węglarzy;Węglarze
Ostrej;Ostra
Mielewszczyzny;Mielewszczyzna
Krzywólki;Krzywólka
Aulsa;Auls
Piesna;Piesno
Horyc;Horyce
Trzebienia;Trzebień
Rokitowca;Rokitowiec
Swajni;Swajnie
Nadłącza;Nadłącze
Ochotki;Ochotka
Kopojna;Kopojno
Klęskowa;Klęskowo
Ochotek;Ochotki
Radońska;Radońsk
Mocarzy;Mocarze
Japonii;Japonia
Podkochlewa;Podkochlew
Czartówka;Czartówek
Świerczyna nii;Świerczyn
Lipkówki;Lipkówka
Dargacza;Dargacz
Kukrzyska;Kukrzysko
Zakuczyny;Zakuczyna
Radakowic;Radakowice
Pauzewa;Pauzew
Siemirowic;Siemirowice
Kawkazów;Kawkazy
Zajazdu;Zajazd
Poćwiartków;Poćwiartki
Kłobucka;Kłobucko
Kalwaryki;Kalwaryka
Bagrówki;Bagrówka
Ołbina;Ołbin
Sycowej;Sycowa
Charciabałdy;Charciabałda
Drożdżyny;Drożdżyna
Wierciszewa;Wierciszewo
Zamyślina;Zamyślin
Drożdżyn;Drożdżyny
Czyża;Czyż
Bolkowa;Bolków
Szkolmaków;Szkolmaki
Jędrasów;Jędrasy
Środkowej;Środkowa
Grędówki;Grędówka
Łumbi;Łumbie
Klepaczówki;Klepaczówka
Boruszyna;Boruszyn
Okrężnicy;Okrężnica
Bełtna;Bełtno
Drapki;Drapka
Hostki;Hostka
Bieńka;Bieniek
Drzewia;Drzewie
Browarzyska;Browarzysko
Wyganowa;Wyganowo
Bieńca;Bieniec
Mizerowa;Mizerów
Kanachrowizny;Kanachrowizna
Pecek;Pecki
Pozducia;Pozduć
Czerniewic;Czerniewice
Bieniewa;Bieniew
Rycerzówki;Rycerzówka
Kwadratu;Kwadrat
Mentolowa;Mentolowo
Nagodowa;Nagodów
Rowka;Rowek
Sochowej;Sochowa
Solnówka;Solnówek
Koczałówki;Koczałówka
Mąkolina;Mąkolin
Szczepki;Szczepka
Zajęczyzny;Zajęczyzna
Leopolda;Leopold
Szczepek;Szczepki
Przewozu;Przewóz
Szczuczanka;Szczuczanek
Kucharzów;Kucharze
Pługów;Pługi
Pleszawy;Pleszawa
Jasieńca;Jasieniec
Błądkowa;Błądkowo
Wełdkowa;Wełdkowo
Moskorzyna;Moskorzyn
Biestrzykowic;Biestrzykowice
Ciochowic;Ciochowice
Bogudzięków;Bogudzięki
Zieleńca;Zieleniec
Uciąch;Uciąchy
Chłapówki;Chłapówka
Wardy;Warda
Bonarki;Bonarka
Kołakowa;Kołakowo
Jagodowa;Jagodowo
Budzowego;Budzowy
Kaźmierek;Kaźmierki
Podrogowia;Podrogowie
Rzuchowa;Rzuchów
Sobanic;Sobanice
Domanowa;Domanowo
Janiszewa;Janiszew
Dobrzyk;Dobrzyki
Szczebli;Szczeble
Tryszczyna;Tryszczyn
Mściowa;Mściów
Murawki;Murawka
Bubiaków;Bubiaki
Murawek;Murawki
Stanicówki;Stanicówka
Dawnicy;Dawnica
Potrochówki;Potrochówka
Samagowa;Samagowo
Puchrów;Puchry
Strzebielina;Strzebielino
Pogorzeliska;Pogorzelisko
Olszewców;Olszewce
Pogorzelisk;Pogorzeliska
Grąbkowa;Grąbków
Szczerbanówki;Szczerbanówka
Nurwic;Nurwice
Raszówki;Raszówka
Raszówek;Raszówki
Załucza;Załucze
Straszkówka;Straszkówek
Gibałki;Gibałka
Pauliny;Paulina
Dorohuczy;Dorohucza
Świcowa;Świców
Jastrzębowa;Jastrzębowo
Pawełek;Pawełki
Piesaków;Piesaki
Kleśnisk;Kleśniska
Klemencina;Klemencin
Elektrowni;Elektrownia
Węgrzynku;Węgrzynek
Marusz;Marusze
Zubrzyka;Zubrzyk
Krzydłowiczek;Krzydłowiczki
Maruszy;Marusza
Gębałek;Gębałki
Krasnołęgu;Krasnołęg
Przewrotnego;Przewrotne
Gębałki;Gębałka
Czepurki;Czepurka
Sobolizny;Sobolizna
Lubieszyna;Lubieszyn
Dobrzechowa;Dobrzechów
Kaczkowa;Kaczkowo
Skibina;Skibin
Chraplewa;Chraplewo
Kantnerowizny;Kantnerowizna
Barembarka;Barembark
Ustronia;Ustronie
Pączkowizny;Pączkowizna
Buzdygówki;Buzdygówka
Kajanki;Kajanka
Rogówki;Rogówka
Horodnianian;Horodniany
Małuszowa;Małuszów
Zabłonia;Zabłonie
Świecka;Świecko
Grędziny;Grędzina
Dębnia;Dębień
Semborza;Semborze
Kłonic;Kłonice
Rogówka;Rogówko
Nadziar;Nadziary
Klonownicy;Klonownica
Jadamów;Jadamy
Sambrodu;Sambród
Krosnowy;Krosnowa
Lisin;Lisiny
Chromakowa;Chromakowo
Hoszowczyka;Hoszowczyk
Maślocha;Maśloch
Futomy;Futoma
Łaźniewa;Łaźniew
Pągowa;Pągów
Skalanego;Skalane
Arntowa;Arntowo
Wojtyckówki;Wojtyckówka
Łykoszyna;Łykoszyn
Strzałek;Strzałki
Jarocina;Jarocin
Brodzikowa;Brodzikowo
Koprosy;Koprosa
Łupich;Łupichy
Stacji;Stacja
Putnowiec;Putnowce
Łupichy;Łupicha
Siekierzyniec;Siekierzyńce
Ojcowizny;Ojcowizna
Radeckówki;Radeckówka
Prac;Prace
Pracy;Praca
Ferdynanda;Ferdynand
Zwierciadłek;Zwierciadłki
Zenonowa;Zenonów
Dziadówka;Dziadówek
Kapkasza;Kapkasz
Strykowa;Stryków
Słonowa;Słonów
Pracza;Pracz
Kabikiejm;Kabikiejmy
Walkowizny;Walkowizna
Jabłkowa;Jabłków
Miesiączki;Miesiączka
Raciszowa;Raciszów
Worowic;Worowice
Piaszczytego;Piaszczyte
Dzierzg;Dzierzgi
Studnisk;Studniska
Kurówka;Kurówek
Chrząstówka;Chrząstówko
Jurdyki;Jurdyka
Mirachowa;Mirachowo
Sagajów;Sagaje
Jajkowic;Jajkowice
Rakowic;Rakowice
Boconów;Bocony
Rolewic;Rolewice
Kozylowa;Kozylów
Boniowic;Boniowice
Sepienka;Sepienko
Poniwca;Poniwiec
Dziedziny;Dziedzina
Wełnowca;Wełnowiec
Wydmuchów;Wydmuchy
Modrzycy;Modrzyca
Sapałówki;Sapałówka
Wlewa;Wlewo
Zazamcza;Zazamcze
Zabierzowa;Zabierzów
Dziedzinów;Dziedziny
Przecławia;Przecław
Radoszewa;Radoszewo
Giełczynka;Giełczynek
Mykanowa;Mykanów
Kotnowa;Kotnowo
Łągwi;Łągiew
Borzymina;Borzymin
Karkówki;Karkówka
Dobrydziału;Dobrydział
Kapłani;Kapłań
Borzymia;Borzymie
Kmieciówki;Kmieciówka
Weresek;Wereski
Parkiecia;Parkiecie
Powroźnika;Powroźnik
Motawów;Motawy
Paruszki;Paruszka
Kawli;Kawle
Byszewic;Byszewice
Gorzekał;Gorzekały
Krzysztowiakówki;Krzysztowiakówka
Żabówka;Żabówko
Zaracha;Zarach
Wrzosków;Wrzoski
Karwicy;Karwica
Koszelewa;Koszelew
Poletka;Poletko
Karwic;Karwice
Połańca;Połaniec
Rudnej;Rudna
Talków;Talki
Danielowic;Danielowice
Bąkowni;Bąkownia
Barzyny;Barzyna
Haleńska;Haleńsko
Celinowa;Celinowo
Kosorek;Kosorki
Belenia;Beleń
Gołęczyny;Gołęczyna
Duszna;Duszno
Marszówki;Marszówka
Zarynia;Zaryń
Szałego;Szałe
Straconki;Straconka
Smreczników;Smreczniki
Giedut;Gieduty
Gorącej;Gorąca
Kącików;Kąciki
Czarzyzny;Czarzyzna
Kącian;Kąciany
Kohutowia;Kohutowie
Sikorowskiego;Sikorowskie
Potrubowszczyzny;Potrubowszczyzna
Łazarzówki;Łazarzówka
Niezdrowic;Niezdrowice
Myszkowic;Myszkowice
Gadomskich;Gadomskie
Jawczy;Jawcza
Rygłówki;Rygłówka
Guderli;Guderla
Kraskowa;Krasków
Szelewa;Szelewo
Kliszówki;Kliszówka
Isek;Iski
Graczów;Gracze
Papajowej;Papajowa
Jeżowej;Jeżowa
Wojdyt;Wojdyty
Jeżowego;Jeżowe
Żabinki;Żabinka
Górakówki;Górakówka
Kawic;Kawice
Farskich;Farskie
Droniowic;Droniowice
Żabinka;Żabinko
Biekieszówki;Biekieszówka
Kowalczęciowej;Kowalczęciowa
Terenina;Terenin
Kopciewa;Kopciewo
Ślamy;Ślama
Sarun;Saruny
Mariasza;Mariasz
Sobacówki;Sobacówka
Nikolska;Nikolsk
Opalenia;Opaleń
Bruszkowszczyzny;Bruszkowszczyzna
Podchoinia;Podchoinie
Furmana;Furman
Paniwoli;Paniwola
Biernej;Bierna
Piskorzyńca;Piskorzyniec
Kuźnicy;Kuźnica
Kupcaszków;Kupcaszki
Kuźnic;Kuźnice
Giertugów;Giertugi
Miśków;Miśki
Sompolna;Sompolno
Szorc;Szorce
Gapinina;Gapinin
Paców;Pace
Zakapisza;Zakapisze
Czaczyka;Czaczyk
Żdżogi;Żdżoga
Pachu;Pach
Łasztowni;Łasztownia
Stanka;Stanek
Smuniewa;Smuniew
Talarków;Talarki
Stawna;Stawno
Busieńca;Busieniec
Gorylówki;Gorylówka
Wączosa;Wączos
Lubli;Lubla
Bucmanówki;Bucmanówka
Matybudów;Matybudy
Krętówek;Krętówki
Braniowa;Braniów
Olindrów;Olindry
Podfary;Podfara
Wieszagów;Wieszagi
Pikieł;Pikły
Bachnatowej;Bachnatowa
Dziwla;Dziwle
Andrespola;Andrespol
Bilików;Biliki
Zdzieradowca;Zdzieradowiec
Godziszowa;Godziszów
Wieski;Wieska
Rywałdzika;Rywałdzik
Świdra;Świder
Trankwic;Trankwice
Podpuszczy;Podpuszcza
Szymankowszczyzny;Szymankowszczyzna
Wyromiejek;Wyromiejki
Facułowic;Facułowie
Raciborza;Racibórz
Pokrzywnicy;Pokrzywnica
Szwabów;Szwaby
Puczniewa;Puczniew
Bochniarki;Bochniarka
Janopola;Janopole
Chojaczków;Chojaczki
Janiakówki;Janiakówka
Kulinowa;Kulinowo
Dobiegniewia;Dobiegniew
Piątkowizny;Piątkowizna
