Dopełniacz;Mianownik;Wynik Stemmera
Trzemesnej;Trzemesna;Trzemesny;
Rżuchowa;Rżuchów;Rżuchowy;
Sietejowa;Sietejów;Sietejowy;
Bućkciek;Bućki;Bućkciek;
Pińczyczyc;Pińczyce;Pińczyczyca;
Mieni;Mienia;Miony;
Nosalina;Nosalin;Nosalino;
Konstantynowa;Konstantynów;Konstantynowy;
Piastowa;Piastów;Piastowa;
Strachomina;Strachomino;Strachominać;
Faltyjanek;Faltyjanki;Faltyjanek;
Głupoń;Głuponie;Głupoń;
Świdrowa;Świdrów;Świdrowy;
Góreczna;Góreczno;Góreczny;
Karścina;Karścino;Karścinać;
Sicin;Siciny;Sicina;
Słupna;Słupno;Słupny;
Mechnicy;Mechnica;Mechnik;
Mechnic;Mechnice;Mechnica;
Błocka;Błocko;Błocka;
Kucharek;Kucharki;Kucharka;
Ubiedrza;Ubiedrze;Ubiedrzać;
Murkowa;Murkowo;Murkowy;
Świby;Świba;Ść;
Tylmanowej;Tylmanowa;Tylmanowy;
Winowna;Winowno;Winowny;
Cisówki;Cisówka;Cisówki;
Mariampola;Mariampol;Mariampole;
Nowoszyc;Nowoszyce;Nowoszyca;
Darzlubia;Darzlubie;Darzlubiać;
Gronit;Gronity;Gronit;
Dobkowa;Dobków;Dobkowy;
Niezwojowic;Niezwojowice;Niezwojowica;
Chmielarzy;Chmielarze;Chmielarz;
Skarbienic;Skarbienice;Skarbienica;
Dratowa;Dratów;Dratowy;
Obelzanek;Obelzanki;Obelzanka;
Biedruska;Biedrusko;Biedruska;
Ogorzelic;Ogorzelice;Ogorzelica;
Recławia;Recław;Recławiać;
Minkowic;Minkowice;Minkowica;
Rakowa;Raków;Rakowy;
Kochanówki;Kochanówka;Kochanówki;
Galinowa;Galinowo;Galinowy;
Pieruchów;Pieruchy;Pieruch;
Brożanego;Brożane;Brożany;
Niezabyszewa;Niezabyszewo;Niezabyszewać;
Czachorów;Czachory;Czachor;
Karwit;Karwity;Karwit;
Dylewa;Dylew;Dylewać;
Koperni;Kopernia;Koperny;
Niwki;Niwka;Niwek;
Przymuszewa;Przymuszewo;Przymuszewać;
Niwek;Niwki;Niwek;
Kędzierzyna;Kędzierzyn;Kędzierzyna;
Fajmu;Fajum;Fajem;
Klęcina;Klęcino;Klęcina;
Perwit;Perwilty;Perwit;
Brunek;Brunki;Brunek;
Osłonina;Osłonino;Osłonina;
Snochowic;Snochowice;Snochowica;
Jarynia;Jaryń;Jarynia;
Golejewa;Golejewo;Golejewać;
Tenczyna;Tenczyn;Tenczyna;
Gęzyna;Gęzyn;Gęzyna;
Matul;Matule;Matulić;
Kulerzowa;Kulerzów;Kulerzowy;
Żubronajcia;Żubronajcie;Żubronajcio;
Muszkowa;Muszkowo;Muszkowy;
Rudzi;Rudzie;Rudzić;
Kołońca;Kołoniec;Kołońce;
Sędziejowic;Sędziejowice;Sędziejowica;
Wilkas;Wilkasy;Wilkas;
Okuniewa;Okuniew;Okuniewać;
Jaborowic;Jaborowice;Jaborowica;
Nadbieli;Nadbiel;Nadbieć;
Cichmiany;Cichmiana;Cichmiany;
Mazurowa;Mazurowo;Mazurowy;
Stepków;Stepki;Stepek;
Maciowakrza;Maciowakrze;Maciowakrzać;
Lutkowa;Lutków;Lutkowy;
Sieciejowa;Sieciejów;Sieciejowy;
Kostrzewy;Kostrzewa;Kostrzew;
Tyliczek;Tyliczki;Tyliczka;
Kukli;Kukle;Kuc;
Pakoszowa;Pakoszów;Pakoszowy;
Kiślak;Kiślaki;Kiślak;
Konarzewa;Konarzewo;Konarzewać;
Bylewa;Bylew;Bylewać;
Krajna;Krajno;Krajna;
Bukowskiego;Bukowskie;Bukowski;
Rychławy;Rychława;Rychławy;
Siadczy;Siadcza;Siadczyć;
Główczyna;Główczyn;Główczyna;
Gozdawy;Gozdawa;Gozdawy;
Chwałowa;Chwałów;Chwałowy;
Gorysławic;Gorysławice;Gorysławica;
Grąblinka;Grąblinek;Grąblinka;
Krasowej;Krasowa;Krasowy;
Opatowa;Opatów;Opatowy;
Wygwizdowa;Wygwizdów;Wygwizdowy;
Borzęciczek;Borzęciczki;Borzęciczka;
Łebcza;Łebcz;Łebczy;
Łabna;Łabno;Łabny;
Konarzy;Konarze;Konarz;
Podozieran;Podozierany;Podozieran;
Ról;Role;Rolić;
Wierzbnej;Wierzbna;Wierzbny;
Wierzbna;Wierzbno;Wierzbny;
Budzieszowic;Budzieszowice;Budzieszowica;
Sępochowa;Sępochów;Sępochować;
Zblewa;Zblewo;Zblewać;
Kiersnówka;Kiersnówek;Kiersnówka;
Koskowa;Koskowo;Koskowy;
Ruszowic;Ruszowice;Ruszowica;
Piwaków;Piwaki;Piwak;
Nakonowa;Nakonowo;Nakonowy;
Jeruzalemu;Jeruzalem;Jeruzali;
Bolesławic;Bolesławice;Bolesławica;
Brzostkowa;Brzostków;Brzostkowy;
Piwek;Piwki;Piwek;
Felina;Felin;Felina;
Nidka;Nidek;Nidka;
Mlewa;Mlewo;Mlewać;
Sieradza;Sieradz;Sieradzać;
Pomorzowiczek;Pomorzowiczki;Pomorzowiczka;
Karsznic;Karsznice;Karsznica;
Piastowic;Piastowice;Piastowica;
Kiedrowa;Kiedrowo;Kiedrowy;
Flesz;Flesze;Flać;
Bobów;Boby;Bob;
Libartowa;Libartowo;Libartowy;
Gniazdowic;Gniazdowice;Gniazdowica;
Ludkowa;Ludkowo;Ludkowy;
Kępy;Kępa;Kęp;
Malczkówka;Malczkówko;Malczkówka;
Ślemienia;Ślemień;Ślemię;
Kęp;Kępy;Kępić;
Wełny;Wełna;Wełny;
Ołudzy;Ołudza;Oługi;
Skurpia;Skurpie;Skurpi;
Łączan;Łączany;Łączan;
Goździelina;Goździelin;Goździelina;
Gołygowa;Gołygów;Gołygowy;
Koczarek;Koczarki;Koczarka;
Narajt;Narajty;Narajta;
Męciszowa;Męciszów;Męciszowy;
Stanowisk;Stanowiska;Stanowisko;
Kozer;Kozery;Kozer;
Mszanowa;Mszanowo;Mszanowy;
Staniszewic;Staniszewice;Staniszewica;
Landzmierza;Landzmierz;Landzmierzać;
Kobylnik;Kobylniki;Kobylnik;
Bielan;Bielany;Bielan;
Kiełczyna;Kiełczyn;Kiełczyna;
Podłazisk;Podłaziska;Podłazisko;
Maksymilianowa;Maksymilianowo;Maksymilianowy;
Dąbków;Dąbki;Dąbek;
Wielonka;Wielonek;Wielonka;
Madełów;Madeły;Madeł;
Czartowa;Czartowo;Czartowy;
Woźnik;Woźniki;Woźnik;
Radzynka;Radzynek;Radzynka;
Sprowy;Sprowa;Sprowy;
Iwin;Iwiny;Iwina;
Domaniewka;Domaniewek;Domaniewka;
Rzewnówka;Rzewnówko;Rzewnówka;
Poświętna;Poświętno;Poświętny;
Rudziszek;Rudziszki;Rudziszek;
Gorzowa;Gorzów;Gorzowy;
Poświętnego;Poświętne;Poświętny;
Antolina;Antolin;Antolina;
Nosowa;Nosów;Nosowy;
Gzdowa;Gzdów;Gzdowy;
Rybki;Rybka;Rybek;
Rybek;Rybki;Rybek;
Solnik;Solniki;Solnik;
Krągoli;Krągola;Krągolić;
Bieglowa;Bieglów;Bieglowy;
Kowalina;Kowalin;Kowalina;
Bądli;Bądle;Bądlić;
Radyczyn;Radyczyny;Radyczyna;
Skrzynic;Skrzynice;Skrzynica;
Skrzynicy;Skrzynica;Skrzynik;
Pludwin;Pludwiny;Pludwina;
Bejd;Bejdy;Bejda;
Latyczowa;Latyczów;Latyczowy;
Warszyc;Warszyce;Warszyca;
Szymon;Szymony;Szymon;
Kaszewa;Kaszewo;Kaszewać;
Ramt;Ramty;Ramt;
Radzanka;Radzanek;Radzanka;
Dziadkowic;Dziadkowice;Dziadkowica;
Rudniwy;Rudniwa;Rudniwy;
Kotuszowa;Kotuszów;Kotuszowy;
Kałdowa;Kałdowo;Kałdowy;
Waków;Waki;Wak;
Chruślic;Chruślice;Chruślica;
Rozgit;Rozgity;Rozgit;
Poniatowic;Poniatowice;Poniatowica;
Włynkówka;Włynkówko;Włynkówka;
Piotrkosic;Piotrkosice;Piotrkosica;
Wiecinina;Wiecinin;Wiecinina;
Częstochowy;Częstochowa;Częstochowy;
Koźlina;Koźlin;Koźlina;
Solin;Soliny;Solina;
Walerianowa;Walerianowo;Walerianowy;
Sztutowa;Sztutowo;Sztutowy;
Charbinowic;Charbinowice;Charbinowica;
Regielnicy;Regielnica;Regielnik;
Sowińców;Sowińce;Sowiniec;
Garlina;Garlino;Garlin;
Ostrowska;Ostrowsko;Ostrowski;
Łańcuta;Łańcut;Łańcuty;
Ojrzenia;Ojrzeń;Ojrzenie;
Brzostowa;Brzostowo;Brzostowy;
Brzostowej;Brzostowa;Brzostowy;
Skalina;Skalin;Skalina;
Obozina;Obozin;Obozina;
Zagrobla;Zagroble;Zagrobla;
Chorążyc;Chorążyce;Chorążyca;
Augustynowa;Augustynów;Augustynowy;
Sieniawy;Sieniawa;Sieniawy;
Antoniewic;Antoniewice;Antoniewica;
Karszowa;Karszów;Karszowy;
Czesina;Czesin;Czesina;
Likszan;Likszany;Likszan;
Bolimowa;Bolimów;Bolimowy;
Szczodruch;Szczodruchy;Szczodruch;
Kierwin;Kierwiny;Kierwina;
Koćmierzowa;Koćmierzów;Koćmierzowy;
Karnej;Karna;Karny;
Kiliman;Kilimany;Kiliman;
Baniewa;Baniewo;Baniewać;
Monic;Monice;Monica;
Siedzowa;Siedzów;Siedzowy;
Przybędzy;Przybędza;Przybędzy;
Pawlina;Pawlin;Pawlina;
Jasionowa;Jasionowo;Jasionowy;
Zabieżek;Zabieżki;Zabieżka;
Dygowa;Dygowo;Dygowy;
Różowej;Różowa;Różowy;
Żychc;Żychce;Żyć;
Płoszowa;Płoszów;Płoszowy;
Milżynka;Milżynek;Milżynka;
Olbrachtowa;Olbrachtowo;Olbrachtowy;
Falmierowa;Falmierowo;Falmierowy;
Koszęcina;Koszęcin;Koszęcina;
Bierzewic;Bierzewice;Bierzewica;
Mierucinka;Mierucinek;Mierucinka;
Przyłanek;Przyłanki;Przyłanka;
Biczek;Biczki;Biczka;
Myscowej;Myscowa;Myscowy;
Wilknit;Wilknity;Wilknit;
Biodrów;Biodry;Bioder;
Lipska;Lipsko;Lipski;
Obielewa;Obielewo;Obielewać;
Krępin;Krępiny;Krępina;
Łupawska;Łupawsko;Łupawski;
Tulec;Tulce;Tulec;
Gąbina;Gąbin;Gąbina;
Sieciechowic;Sieciechowice;Sieciechowica;
Solinek;Solinki;Solinka;
Byszkowa;Byszkowo;Byszkowy;
Studzien;Studnie;Studzien;
Rzepczyna;Rzepczyno;Rzepczyna;
Barwic;Barwice;Barwica;
Myszewka;Myszewko;Myszewka;
Jagiełłłowa;Jagiełłów;Jagiełłłowy;
Kaniosów;Kaniosy;Kanios;
Pionek;Pionki;Pionka;
Słoi;Słoja;Słoić;
Dziewczopola;Dziewczopole;Dziewczopola;
Bralewnicy;Bralewnica;Bralewnik;
Ugiertowa;Ugiertowo;Ugiertowy;
Przyrowa;Przyrów;Przyrowy;
Górnik;Górniki;Górnik;
Przenoszy;Przenosza;Przenoszyć się;
Raszew;Raszewy;Raszwa;
Garnków;Garnki;Garnek;
Kominek;Kominki;Kominek;
Godynic;Godynice;Godynica;
Pieczysk;Pieczyski;Pieczysko;
Dobryszyc;Dobryszyce;Dobryszyca;
Pieczysk;Pieczyska;Pieczysko;
Brzydowa;Brzydowo;Brzydowy;
Prądzewa;Prądzew;Prądzewać;
Kętrzyna;Kętrzyn;Kętrzyna;
Opożdżewa;Opożdżew;Opożdżewać;
Borkowa;Borków;Borkowy;
Sołtman;Sołtmany;Sołtman;
Kozuba;Kozub;Kozuba;
Ujezny;Ujezna;Ujezny;
Budkowa;Budkowo;Budkowy;
Przyrownicy;Przyrownica;Przyrownik;
Szyg;Szygi;Szyga;
Chłopowa;Chłopowo;Chłopowy;
Brysków;Bryski;Brysk;
Miłowa;Miłów;Miłowy;
Białyszewa;Białyszewo;Białyszewać;
Raczka;Raczek;Raczka;
Chłopowów;Chłopowy;Chłopów;
Proni;Pronie;Pronić;
Dziewiętlina;Dziewiętlin;Dziewiętlina;
Wyżnic;Wyżnice;Wyżnica;
Elizewa;Elizewo;Elizewać;
Szczodrowa;Szczodrowo;Szczodrowy;
Ogartowa;Ogartowo;Ogartowy;
Niechobrza;Niechobrz;Niechobrzać;
Forestowa;Forestowo;Forestowy;
Kruczynka;Kruczynek;Kruczynka;
Gardzina;Gardzin;Gardzina;
Korczewa;Korczew;Korczewać;
Kibisów;Kibisy;Kibis;
Kostrzewic;Kostrzewice;Kostrzewica;
Wielobyczy;Wielobycz;Wielobyczyć się;
Szarleja;Szarlej;Szarlejać;
Władysławowa;Władysławowo;Władysławowy;
Przydworza;Przydwórz;Przydworze;
Gawronek;Gawronki;Gawronek;
Liczów;Licze;Licz;
Kalenia;Kaleń;Kalenie;
Klewa;Klew;Klewać;
Lechlina;Lechlin;Lechlina;
Skrudek;Skrudki;Skrudka;
Iławy;Iława;Iławy;
Białaszewa;Białaszewo;Białaszewać;
Małcza;Małcz;Małczy;
Słomnik;Słomniki;Słomnik;
Pniówka;Pniówek;Pniówka;
Zalesiaków;Zalesiaki;Zalesiak;
Strubna;Strubno;Strubny;
Polskowoli;Polskowola;Polskowolić;
Ibramowic;Ibramowice;Ibramowica;
Obrubnik;Obrubniki;Obrubnik;
Rozłazina;Rozłazino;Rozłazina;
Gromot;Gromoty;Gromot;
Radaczewa;Radaczewo;Radaczewać;
Sadulaków;Sadulaki;Sadulak;
Skorzęcina;Skorzęcin;Skorzęcina;
Antonowa;Antonowo;Antonowy;
Srok;Sroki;Srok;
Nasiłowa;Nasiłowo;Nasiłowy;
Długołęki;Długołęka;Długołęki;
Polkajm;Polkajmy;Polkajma;
Brudzaw;Brudzawy;Brudzawić się;
Luboradowa;Luboradów;Luboradowy;
Wawrzyszewa;Wawrzyszew;Wawrzyszewać;
Złatnej;Złatna;Złatny;
Sajz;Sajzy;Sajza;
Petryk;Petryki;Petryk;
Grabinki;Grabinka;Grabinek;
Kalei;Kalej;Kaleja;
Gopła;Gopło;Gopły;
Niewodowa;Niewodowo;Niewodowy;
Spytkowa;Spytków;Spytkowy;
Brwic;Brwice;Brwica;
Dzikowa;Dzików;Dzikowy;
Pęczkowa;Pęczków;Pęczkowy;
Brońska;Brońsko;Broński;
Gulzowa;Gulzów;Gulzowy;
Paplinka;Paplinek;Paplinka;
Łomna;Łomno;Łomny;
Chochołowa;Chochołów;Chochołowy;
Łomnej;Łomna;Łomny;
Przedkowic;Przedkowice;Przedkowica;
Kujawek;Kujawki;Kujawka;
Zębowic;Zębowice;Zębowica;
Cieszewka;Cieszewko;Cieszewka;
Porosiuk;Porosiuki;Porosiuk;
Masłowic;Masłowice;Masłowica;
Juchnajci;Juchnajcie;Juchnajć;
Smołdzin;Smołdziny;Smołdzina;
Koszut;Koszuty;Koszut;
Witów;Wity;Wit;
Smołdzina;Smołdzino;Smołdzina;
Sibina;Sibin;Sibina;
Chmielewa;Chmielewo;Chmielewać;
Buszkówca;Buszkówiec;Buszkówca;
Sławęcina;Sławęcin;Sławęcina;
Broniewiczek;Broniewiczki;Broniewiczek;
Urbanic;Urbanice;Urbanica;
Karczewa;Karczew;Karczewać;
Gotard;Gotardy;Gotarda;
Protowa;Protowo;Protowy;
Samogoszcza;Samogoszcz;Samogoszczać;
Szcześnik;Szcześniki;Szcześnik;
Karkoszowa;Karkoszów;Karkoszowy;
Bartkowic;Bartkowice;Bartkowica;
Samul;Samule;Samulić;
Tyczyna;Tyczyn;Tyczyna;
Jeziorzca;Jeziorzec;Jeziorzca;
Zbytowej;Zbytowa;Zbytowy;
Kwasów;Kwasy;Kwas;
Zadusznik;Zaduszniki;Zadusznik;
Libiszowa;Libiszów;Libiszowy;
Lasomina;Lasomin;Lasominać;
Rzekcina;Rzekcin;Rzekcina;
Mieczysławówowa;Mieczysławów;Mieczysławówowy;
Zaręby;Zaręba;Zarąb;
Zaręb;Zaręby;Zaręb;
Dziersławic;Dziersławice;Dziersławica;
Gluz;Gluzy;Gluz;
Wolbromia;Wolbrom;Wolbromia;
Ostałówka;Ostałówek;Ostałówka;
Mierogoniewic;Mierogoniewice;Mierogoniewica;
Podolszyna;Podolszyn;Podolszyna;
Matytyt;Matyty;Matytyt;
Piertani;Piertanie;Piertań;
Zmysłówki;Zmysłówka;Zmysłówek;
Cewkowa;Cewków;Cewkowy;
Skurgiew;Skurgwy;Skurgiew;
Worławek;Worławki;Worławka;
Sobieszewka;Sobieszewko;Sobieszewka;
Bestwin;Bestwiny;Bestwina;
Rukławek;Rukławki;Rukławka;
Koźlin;Koźliny;Koźlina;
Przestrzeli;Przestrzele;Przestrzelić;
Łukęcina;Łukęcin;Łukęcina;
Dzierzek;Dzierzki;Dzierzek;
Gronkowa;Gronków;Gronkowy;
Kowanówka;Kowanówko;Kowanówka;
Krzywczyczyc;Krzywczyce;Krzywczyczyca;
Kluczkowic;Kluczkowice;Kluczkowica;
Lubockiego;Lubockie;Lubocki;
Wancerzowa;Wancerzów;Wancerzowy;
Smogorzewa;Smogorzewo;Smogorzewać;
Jugoszowa;Jugoszów;Jugoszowy;
Bobowicka;Bobowicko;Bobowicki;
Szastał;Szastały;Szastać;
Siemierza;Siemierz;Siemierzać;
Gronia;Groń;Gronia;
Modrzan;Modrzany;Modrzan;
Widlina;Widlino;Widlina;
Aleksandrynowa;Aleksandrynów;Aleksandrynowy;
Wielenia;Wieleń;Wielenie;
Rzeszutek;Rzeszutki;Rzeszutka;
Chłopkowa;Chłopków;Chłopkowy;
Sikorzyna;Sikorzyn;Sikorzynać;
Rychtyna;Rychtyn;Rychtyna;
Zdzieszewa;Zdzieszewo;Zdzieszewać;
Konit;Konity;Konit;
Opaczy;Opacz;Opaczyć;
Antoninin;Antoniny;Antoninina;
Wolsztyna;Wolsztyn;Wolsztyna;
Frankopola;Frankopol;Frankopola;
Czchowa;Czchów;Czchowy;
Gulbieniszek;Gulbieniszki;Gulbieniszek;
Żyźniewa;Żyźniewo;Żyźniewać;
Lubowidzy;Lubowidza;Lubowig;
Botkun;Botkuny;Botkun;
Chrobrowa;Chrobrów;Chrobrowy;
Przeźmierowa;Przeźmierowo;Przeźmierowy;
Skołoszowa;Skołoszów;Skołoszowy;
Drężewa;Drężewo;Drężewać;
Igrzyczna;Igrzyczno;Igrzyczny;
Szmezdrowa;Szmezdrowo;Szmezdrowy;
Radoszyna;Radoszyn;Radoszyna;
Worowa;Worowo;Worowy;
Kopaniewa;Kopaniewo;Kopaniewać;
Rożnowej;Rożnowa;Rożnowy;
Pieniężnicy;Pieniężnica;Pieniężnik;
Kmiecina;Kmiecin;Kmiecina;
Rożnowa;Rożnowo;Rożnowy;
Nowielic;Nowielice;Nowielica;
Dobreniczek;Dobreniczki;Dobreniczka;
Utonia;Utonie;Utonia;
Zubowic;Zubowice;Zubowica;
Kolenek;Kolenki;Kolenek;
Kolenka;Kolenko;Kolenka;
Wylewy;Wylewa;Wylew;
Grześki;Grześka;Grześki;
Trzebicka;Trzebicko;Trzebicki;
Kozolina;Kozolin;Kozolina;
Kwilcza;Kwilcz;Kwilczy;
Suwina;Suwin;Suwina;
Skarbony;Skarbona;Skarbon;
Dębinek;Dębinki;Dębinka;
Trkusowa;Trkusów;Trkusowy;
Chrcynnna;Chrcynno;Chrcynnny;
Kosssak;Kossaki;Kosssak;
Gumek;Gumki;Gumka;
Mintowa;Mintowo;Mintowy;
Parchowa;Parchowo;Parchowy;
Żórawiny;Żórawina;Żórawiny;
Dręszewa;Dręszew;Dręszewać;
Czerwięcicic;Czerwięcice;Czerwięcicica;
Spudłowa;Spudłów;Spudłowy;
Trzyrzeczek;Trzyrzeczki;Trzyrzeczka;
Romualdowa;Romualdów;Romualdowy;
Dorszy;Dorsze;Dorszyć;
Rzuszcza;Rzuszcze;Rzuszczać;
Zdzisławina;Zdzisławin;Zdzisławina;
Siannna;Sianno;Siannny;
Bolemina;Bolemin;Bolemina;
Kozarzy;Kozarze;Kozarz;
Wyczechów;Wyczechy;Wyczech;
Stawów;Stawy;Staw;
Braszowic;Braszowice;Braszowica;
Skalic;Skalice;Skalica;
Mrówczyna;Mrówczyno;Mrówczyna;
Pawłocina;Pawłocin;Pawłocina;
Berezyszczyszcz;Berezyszcze;Berezyszczyszcz;
Stodolnego;Stodolne;Stodolny;
Rumianki;Rumianka;Rumianek;
Hipolitowa;Hipolitowo;Hipolitowy;
Prosperowa;Prosperowo;Prosperowy;
Czyściećca;Czyściec;Czyścieciec;
Bierzgłowa;Bierzgłowo;Bierzgłowy;
Wycisłowa;Wycisłowo;Wycisłowy;
Dubeczna;Dubeczno;Dubeczny;
Pobondzi;Pobondzie;Pobond;
Habkowiec;Habkowce;Habkowiec;
Płonkowa;Płonkowo;Płonkowy;
Leonowa;Leonowo;Leonowy;
Źródelni;Źródelnia;Źródelny;
Konstantowa;Konstantów;Konstantowy;
Krzeczanowa;Krzeczanowo;Krzeczanowy;
Hrebennnego;Hrebenne;Hrebennny;
Góralików;Góraliki;Góralik;
Pomianowic;Pomianowice;Pomianowica;
Lubiesza;Lubiesz;Lubieszać;
Bielawek;Bielawki;Bielawka;
Kalniszek;Kalniszki;Kalniszek;
Zmysłowa;Zmysłowo;Zmysłowy;
Dadaja;Dadaj;Dadajać;
Matyszczyków;Matyszczyki;Matyszczyk;
Ginawy;Ginawa;Ginawy;
Masłomiącej;Masłomiąca;Masłomiący się;
Trzasek;Trzaski;Trzaska;
Wrzępi;Wrzępia;Wrzępić;
Limanowej;Limanowa;Limanowy;
Szerń;Szernie;Szernić;
Honoratowa;Honoratów;Honoratowy;
Rzemienowic;Rzemienowice;Rzemienowica;
Tłubic;Tłubice;Tłubica;
Markocina;Markocin;Markocina;
Równego;Równe;Równy;
Łaźni;Łaźnie;Łaźny;
Równa;Równo;Równać;
Samlina;Samlino;Samlina;
Kiełbasinka;Kiełbasinek;Kiełbasinka;
Rygarbów;Rygarby;Rygarb;
Siemian;Siemiany;Siemianin;
Liszkowic;Liszkowice;Liszkowica;
Pręgowa;Pręgowo;Pręgowy;
Żołędna;Żołędno;Żołędny;
Mołożowa;Mołożów;Mołożowy;
Białynina;Białynin;Białynina;
Borowik;Borowiki;Borowik;
Koniewa;Koniewo;Koniewać;
Przylaska;Przylasek;Przylaska;
Łopiszewa;Łopiszewo;Łopiszewać;
Pęclina;Pęclin;Pęclina;
Podskala;Podskale;Podskalać;
Grębowa;Grębów;Grębowy;
Mycyn;Mycyny;Mycyna;
Krzyworzeki;Krzyworzeka;Krzyworzek;
Czyż;Czyże;Czyc;
Dąbrówna;Dąbrówno;Dąbrównać;
Szostakowa;Szostakowo;Szostakowy;
Różannny;Różanna;Różannny;
Sobniowa;Sobniów;Sobniowy;
Celbówka;Celbówko;Celbówka;
Krzyżanowa;Krzyżanów;Krzyżanowy;
Mstowa;Mstów;Mstowy;
Pędzewa;Pędzewo;Pędzewać;
Lisuń;Lisunie;Lisunąć;
Podładzina;Podładzin;Podładzina;
Cerli;Cerle;Cerlić się;
Górkła;Górkło;Górkły;
Dziembakowa;Dziembakowo;Dziembakowy;
Drwalewa;Drwalew;Drwalewać;
Wyków;Wyki;Wyk;
Bieniowic;Bieniowice;Bieniowica;
Wejsun;Wejsuny;Wejsun;
Wojtkowa;Wojtkowo;Wojtkowy;
Torek;Torki;Torka;
Grudzkowoli;Grudzkowola;Grudzkowolić;
Boglewic;Boglewice;Boglewica;
Gorenic;Gorenice;Gorenica;
Uchorowa;Uchorowo;Uchorowy;
Wylezinka;Wylezinek;Wylezinka;
Ługowin;Ługowiny;Ługowina;
Bielów;Bielowy;Biel;
Świerczewa;Świerczewo;Świerczewać;
Plebanówki;Plebanówka;Plebanówki;
Małowistej;Małowista;Małowisty;
Albinowa;Albinów;Albinowy;
Dolaszewa;Dolaszewo;Dolaszewać;
Sucharzowa;Sucharzów;Sucharzowy;
Imna;Imno;Imny;
Dziewanowa;Dziewanowo;Dziewanowy;
Ulasków;Ulaski;Ulask;
Nerwik;Nerwiki;Nerwik;
Gruszyn;Gruszyny;Gruszyna;
Szczerzbowa;Szczerzbowo;Szczerzbowy;
Wojtel;Wojtele;Wojtel;
Opiesina;Opiesin;Opiesina;
Jagoszyc;Jagoszyce;Jagoszyca;
Lwowian;Lwowiany;Lwowian;
Włodzimierzowa;Włodzimierzów;Włodzimierzowy;
Nienowic;Nienowice;Nienowica;
Tarnawatki;Tarnawatka;Tarnawatek;
Kłódzia;Kłódzie;Kłódzia;
Miętna;Miętno;Miętny;
Łabędzi;Łabędzie;Łabędzi;
Miętnego;Miętne;Miętny;
Łabędzina;Łabędzin;Łabędzina;
Drążewa;Drążewo;Drążewać;
Poleśnej;Poleśna;Poleśny;
Krześnicy;Krześnica;Krześnik;
Władzina;Władzin;Władzina;
Nowaczkowa;Nowaczkowo;Nowaczkowy;
Brudzyna;Brudzyno;Brudzyna;
Mysłakowa;Mysłaków;Mysłakowy;
Goczałkowa;Goczałków;Goczałkowy;
Napoleonowa;Napoleonów;Napoleonowy;
Krąplewic;Krąplewice;Krąplewica;
Bronowa;Bronowo;Bronowy;
Kalinowa;Kalinów;Kalinowy;
Świętochów;Świętochy;Świętoch;
Pląchot;Pląchoty;Pląchota;
Taniborza;Tanibórz;Taniborze;
Mzyków;Mzyki;Mzyk;
Kapuściaków;Kapuściaki;Kapuściak;
Lalkowów;Lalkowy;Lalków;
Sulmic;Sulmice;Sulmica;
Maluszyna;Maluszyn;Maluszyna;
Miechowa;Miechów;Miechowy;
Kwiatkowic;Kwiatkowice;Kwiatkowica;
Zawodnego;Zawodne;Zawodny;
Dzieszkowa;Dzieszkowo;Dzieszkowy;
Cichoborza;Cichobórz;Cichoborze;
Kieź;Kiezie;Kieźć;
Grzędy;Grzęda;Grzęd;
Starnic;Starnice;Starnica;
Strońska;Strońsko;Stroński;
Grząd;Grzędy;Grząd;
Sowczyczyc;Sowczyce;Sowczyczyca;
Adamina;Adamin;Adamina;
Oszkowic;Oszkowice;Oszkowica;
Skwieraw;Skwierawy;Skwierawić;
Przybiernowa;Przybiernowo;Przybiernowy;
Ziemięcicic;Ziemięcice;Ziemięcicica;
Garcza;Garcz;Garczać;
Wrzeszczewic;Wrzeszczewice;Wrzeszczewica;
Strzakłów;Strzakły;Strzakieł;
Gojsca;Gojsc;Gojsce;
Maszkowa;Maszkowo;Maszkowy;
Ułanowic;Ułanowice;Ułanowica;
Pawłoszewa;Pawłoszewo;Pawłoszewać;
Szlachcina;Szlachcin;Szlachcinać;
Żółcina;Żółcino;Żółcinać;
Józina;Józin;Józina;
Ruszajn;Ruszajny;Ruszajn;
Żebrowa;Żebrowo;Żebrowy;
Szast;Szasty;Szast;
Powalic;Powalice;Powalica;
Rzepedzi;Rzepedź;Rzepeda;
Elgiszewa;Elgiszewo;Elgiszewać;
Kraśniewa;Kraśniewo;Kraśniewać;
Zakopanego;Zakopane;Zakopany;
Wołowna;Wołowno;Wołowny;
Soców;Soce;Soc;
Zalesiczek;Zalesiczki;Zalesiczka;
Rozdrażewa;Rozdrażew;Rozdrażewać;
Abramowa;Abramów;Abramowy;
Karczni;Karcznia;Karczny;
Wałdówka;Wałdówko;Wałdówka;
Trójczyczyc;Trójczyce;Trójczyczyca;
Zader;Zadry;Zader;
Starzy;Starza;Starz;
Pilszcza;Pilszcz;Pilszczać;
Zawąskiego;Zawąskie;Zawąski;
Świniowic;Świniowice;Świniowica;
Grybowa;Grybów;Grybowy;
Jadwigowa;Jadwigów;Jadwigowy;
Miękoszyna;Miękoszyn;Miękoszyna;
Godek;Godki;Godek;
Klępczewa;Klępczewo;Klępczewać;
Piaśnicy;Piaśnica;Piaśnik;
Mirenia;Mireń;Mirenia;
