Dopełniacz;Mianownik;Wynik Stemmera
Bierzewic;Bierzewice;Bierzewica;
Mierucinka;Mierucinek;Mierucinka;
Przyłanek;Przyłanki;Przyłanka;
Biczek;Biczki;Biczka;
Myscowej;Myscowa;Myscowy;
Wilknit;Wilknity;Wilknit;
Biodrów;Biodry;Bioder;
Lipska;Lipsko;Lipski;
Obielewa;Obielewo;Obielew;
Krępin;Krępiny;Krępina;
Łupawska;Łupawsko;Łupawski;
Tulec;Tulce;Tulec;
Gąbina;Gąbin;Gąbina;
Sieciechowic;Sieciechowice;Sieciechowica;
Solinek;Solinki;Solinka;
Byszkowa;Byszkowo;Byszkowy;
Studzien;Studnie;Studzien;
Rzepczyna;Rzepczyno;Rzepczyna;
Barwic;Barwice;Barwica;
Myszewka;Myszewko;Myszewka;
Jagiełłłowa;Jagiełłów;Jagiełłłowy;
Kaniosów;Kaniosy;Kanios;
Pionek;Pionki;Pionka;
Słoi;Słoja;Słój;
Dziewczopola;Dziewczopole;Dziewczopola;
Bralewnicy;Bralewnica;Bralewnik;
Ugiertowa;Ugiertowo;Ugiertowy;
Przyrowa;Przyrów;Przyrowy;
Górnik;Górniki;Górnik;
Przenoszy;Przenosza;Przenosz;
Raszew;Raszewy;Raszwa;
Garnków;Garnki;Garnek;
Kominek;Kominki;Kominek;
Godynic;Godynice;Godynica;
Pieczysk;Pieczyski;Pieczysko;
Dobryszyc;Dobryszyce;Dobryszyca;
Pieczysk;Pieczyska;Pieczysko;
Brzydowa;Brzydowo;Brzydowy;
Prądzewa;Prądzew;Prądzewo;
Kętrzyna;Kętrzyn;Kętrzyna;
Opożdżewa;Opożdżew;Opożdżewa;
Borkowa;Borków;Borkowy;
Sołtman;Sołtmany;Sołtman;
Kozuba;Kozub;Kozuba;
Ujezny;Ujezna;Ujezny;
Budkowa;Budkowo;Budkowy;
Przyrownicy;Przyrownica;Przyrownik;
Szyg;Szygi;Szyga;
Chłopowa;Chłopowo;Chłopowy;
Brysków;Bryski;Brysk;
Miłowa;Miłów;Miłowy;
Raczka;Raczek;Raczka;
Chłopowów;Chłopowy;Chłopów;
Proni;Pronie;Proń;
Dziewiętlina;Dziewiętlin;Dziewiętlina;
Wyżnic;Wyżnice;Wyżnica;
Szczodrowa;Szczodrowo;Szczodrowy;
Ogartowa;Ogartowo;Ogartowy;
Niechobrza;Niechobrz;Niechobrze;
Forestowa;Forestowo;Forestowy;
Kruczynka;Kruczynek;Kruczynka;
Gardzina;Gardzin;Gardzina;
Korczewa;Korczew;Korczewo;
Kibisów;Kibisy;Kibis;
Kostrzewic;Kostrzewice;Kostrzewica;
Szarleja;Szarlej;Szarleja;
Władysławowa;Władysławowo;Władysławowy;
Przydworza;Przydwórz;Przydworze;
Gawronek;Gawronki;Gawronek;
Liczów;Licze;Licz;
Kalenia;Kaleń;Kalenie;
Lechlina;Lechlin;Lechlina;
Skrudek;Skrudki;Skrudka;
Iławy;Iława;Iławy;
Małcza;Małcz;Małczy;
Słomnik;Słomniki;Słomnik;
Pniówka;Pniówek;Pniówka;
Zalesiaków;Zalesiaki;Zalesiak;
Strubna;Strubno;Strubny;
Ibramowic;Ibramowice;Ibramowica;
Obrubnik;Obrubniki;Obrubnik;
Rozłazina;Rozłazino;Rozłazina;
Gromot;Gromoty;Gromot;
Sadulaków;Sadulaki;Sadulak;
Skorzęcina;Skorzęcin;Skorzęcina;
Antonowa;Antonowo;Antonowy;
Srok;Sroki;Srok;
Nasiłowa;Nasiłowo;Nasiłowy;
Długołęki;Długołęka;Długołęki;
Polkajm;Polkajmy;Polkajma;
Brudzaw;Brudzawy;Brudzawa;
Luboradowa;Luboradów;Luboradowy;
Wawrzyszewa;Wawrzyszew;Wawrzyszewo;
Złatnej;Złatna;Złatny;
Sajz;Sajzy;Sajza;
Petryk;Petryki;Petryk;
Grabinki;Grabinka;Grabinek;
Kalei;Kalej;Kaleja;
Gopła;Gopło;Gopły;
Niewodowa;Niewodowo;Niewodowy;
Spytkowa;Spytków;Spytkowy;
Brwic;Brwice;Brwica;
Dzikowa;Dzików;Dzikowy;
Pęczkowa;Pęczków;Pęczkowy;
Brońska;Brońsko;Broński;
Gulzowa;Gulzów;Gulzowy;
Paplinka;Paplinek;Paplinka;
Łomna;Łomno;Łomny;
Chochołowa;Chochołów;Chochołowy;
Łomnej;Łomna;Łomny;
Przedkowic;Przedkowice;Przedkowica;
Kujawek;Kujawki;Kujawka;
Zębowic;Zębowice;Zębowica;
Cieszewka;Cieszewko;Cieszewka;
Porosiuk;Porosiuki;Porosiuk;
Masłowic;Masłowice;Masłowica;
Juchnajci;Juchnajcie;Juchnajć;
Smołdzin;Smołdziny;Smołdzina;
Koszut;Koszuty;Koszut;
Witów;Wity;Wit;
Smołdzina;Smołdzino;Smołdzina;
Sibina;Sibin;Sibina;
Chmielewa;Chmielewo;Chmielew;
Buszkówca;Buszkówiec;Buszkówca;
Sławęcina;Sławęcin;Sławęcina;
Broniewiczek;Broniewiczki;Broniewiczek;
Urbanic;Urbanice;Urbanica;
Karczewa;Karczew;Karczewo;
Gotard;Gotardy;Gotarda;
Protowa;Protowo;Protowy;
Szcześnik;Szcześniki;Szcześnik;
Karkoszowa;Karkoszów;Karkoszowy;
Bartkowic;Bartkowice;Bartkowica;
Samul;Samule;Samula;
Tyczyna;Tyczyn;Tyczyna;
Jeziorzca;Jeziorzec;Jeziorzca;
Zbytowej;Zbytowa;Zbytowy;
Kwasów;Kwasy;Kwas;
Zadusznik;Zaduszniki;Zadusznik;
Libiszowa;Libiszów;Libiszowy;
Rzekcina;Rzekcin;Rzekcina;
Mieczysławówowa;Mieczysławów;Mieczysławówowy;
Zaręby;Zaręba;Zarąb;
Zaręb;Zaręby;Zaręba;
Dziersławic;Dziersławice;Dziersławica;
Gluz;Gluzy;Gluz;
Wolbromia;Wolbrom;Wolbromia;
Ostałówka;Ostałówek;Ostałówka;
Mierogoniewic;Mierogoniewice;Mierogoniewica;
Podolszyna;Podolszyn;Podolszyna;
Matytyt;Matyty;Matytyt;
Piertani;Piertanie;Piertań;
Zmysłówki;Zmysłówka;Zmysłówek;
Cewkowa;Cewków;Cewkowy;
Skurgiew;Skurgwy;Skurgiew;
Worławek;Worławki;Worławka;
Sobieszewka;Sobieszewko;Sobieszewka;
Bestwin;Bestwiny;Bestwina;
Rukławek;Rukławki;Rukławka;
Koźlin;Koźliny;Koźlina;
Przestrzeli;Przestrzele;Przestrzela;
Łukęcina;Łukęcin;Łukęcina;
Dzierzek;Dzierzki;Dzierzek;
Gronkowa;Gronków;Gronkowy;
Kowanówka;Kowanówko;Kowanówka;
Krzywczyczyc;Krzywczyce;Krzywczyczyca;
Kluczkowic;Kluczkowice;Kluczkowica;
Lubockiego;Lubockie;Lubocki;
Wancerzowa;Wancerzów;Wancerzowy;
Jugoszowa;Jugoszów;Jugoszowy;
Bobowicka;Bobowicko;Bobowicki;
Szastał;Szastały;Szastał;
Gronia;Groń;Gronia;
Modrzan;Modrzany;Modrzan;
Widlina;Widlino;Widlina;
Aleksandrynowa;Aleksandrynów;Aleksandrynowy;
Wielenia;Wieleń;Wielenie;
Rzeszutek;Rzeszutki;Rzeszutka;
Chłopkowa;Chłopków;Chłopkowy;
Sikorzyna;Sikorzyn;Sikorzyna;
Rychtyna;Rychtyn;Rychtyna;
Konit;Konity;Konit;
Antoninin;Antoniny;Antoninina;
Wolsztyna;Wolsztyn;Wolsztyna;
Frankopola;Frankopol;Frankopola;
Czchowa;Czchów;Czchowy;
Gulbieniszek;Gulbieniszki;Gulbieniszek;
Żyźniewa;Żyźniewo;Żyźniewa;
Lubowidzy;Lubowidza;Lubowig;
Botkun;Botkuny;Botkun;
Chrobrowa;Chrobrów;Chrobrowy;
Przeźmierowa;Przeźmierowo;Przeźmierowy;
Skołoszowa;Skołoszów;Skołoszowy;
Drężewa;Drężewo;Drężewa;
Igrzyczna;Igrzyczno;Igrzyczny;
Szmezdrowa;Szmezdrowo;Szmezdrowy;
Radoszyna;Radoszyn;Radoszyna;
Worowa;Worowo;Worowy;
Kopaniewa;Kopaniewo;Kopaniewa;
Rożnowej;Rożnowa;Rożnowy;
Pieniężnicy;Pieniężnica;Pieniężnik;
Kmiecina;Kmiecin;Kmiecina;
Rożnowa;Rożnowo;Rożnowy;
Nowielic;Nowielice;Nowielica;
Dobreniczek;Dobreniczki;Dobreniczka;
Utonia;Utonie;Utonia;
Zubowic;Zubowice;Zubowica;
Kolenek;Kolenki;Kolenek;
Kolenka;Kolenko;Kolenka;
Wylewy;Wylewa;Wylew;
Grześki;Grześka;Grześki;
Trzebicka;Trzebicko;Trzebicki;
Kozolina;Kozolin;Kozolina;
Kwilcza;Kwilcz;Kwilczy;
Suwina;Suwin;Suwina;
Skarbony;Skarbona;Skarbon;
Dębinek;Dębinki;Dębinka;
Trkusowa;Trkusów;Trkusowy;
Chrcynnna;Chrcynno;Chrcynnny;
Kosssak;Kossaki;Kosssak;
Gumek;Gumki;Gumka;
Mintowa;Mintowo;Mintowy;
Parchowa;Parchowo;Parchowy;
Żórawiny;Żórawina;Żórawiny;
Dręszewa;Dręszew;Dręszewo;
Czerwięcicic;Czerwięcice;Czerwięcicica;
Spudłowa;Spudłów;Spudłowy;
Trzyrzeczek;Trzyrzeczki;Trzyrzeczka;
Romualdowa;Romualdów;Romualdowy;
Dorszy;Dorsze;Dorszy;
Rzuszcza;Rzuszcze;Rzuszcza;
Zdzisławina;Zdzisławin;Zdzisławina;
Siannna;Sianno;Siannny;
Bolemina;Bolemin;Bolemina;
Kozarzy;Kozarze;Kozarz;
Wyczechów;Wyczechy;Wyczech;
Stawów;Stawy;Staw;
Braszowic;Braszowice;Braszowica;
Skalic;Skalice;Skalica;
Mrówczyna;Mrówczyno;Mrówczyna;
Pawłocina;Pawłocin;Pawłocina;
Berezyszczyszcz;Berezyszcze;Berezyszczyszcz;
Stodolnego;Stodolne;Stodolny;
Rumianki;Rumianka;Rumianek;
Hipolitowa;Hipolitowo;Hipolitowy;
Prosperowa;Prosperowo;Prosperowy;
Czyściećca;Czyściec;Czyścieciec;
Bierzgłowa;Bierzgłowo;Bierzgłowy;
Wycisłowa;Wycisłowo;Wycisłowy;
Dubeczna;Dubeczno;Dubeczny;
Pobondzi;Pobondzie;Pobond;
Habkowiec;Habkowce;Habkowiec;
Płonkowa;Płonkowo;Płonkowy;
Leonowa;Leonowo;Leonowy;
Źródelni;Źródelnia;Źródelny;
Konstantowa;Konstantów;Konstantowy;
Krzeczanowa;Krzeczanowo;Krzeczanowy;
Hrebennnego;Hrebenne;Hrebennny;
Góralików;Góraliki;Góralik;
Pomianowic;Pomianowice;Pomianowica;
Bielawek;Bielawki;Bielawka;
Kalniszek;Kalniszki;Kalniszek;
Zmysłowa;Zmysłowo;Zmysłowy;
Matyszczyków;Matyszczyki;Matyszczyk;
Ginawy;Ginawa;Ginawy;
Masłomiącej;Masłomiąca;Masłomiący się;
Trzasek;Trzaski;Trzaska;
Wrzępi;Wrzępia;Wrzępy;
Limanowej;Limanowa;Limanowy;
Szerń;Szernie;Szerń;
Honoratowa;Honoratów;Honoratowy;
Rzemienowic;Rzemienowice;Rzemienowica;
Tłubic;Tłubice;Tłubica;
Markocina;Markocin;Markocina;
Równego;Równe;Równy;
Łaźni;Łaźnie;Łaźny;
Równa;Równo;Równy;
Samlina;Samlino;Samlina;
Kiełbasinka;Kiełbasinek;Kiełbasinka;
Rygarbów;Rygarby;Rygarb;
Siemian;Siemiany;Siemianin;
Liszkowic;Liszkowice;Liszkowica;
Pręgowa;Pręgowo;Pręgowy;
Żołędna;Żołędno;Żołędny;
Mołożowa;Mołożów;Mołożowy;
Białynina;Białynin;Białynina;
Borowik;Borowiki;Borowik;
Koniewa;Koniewo;Koniewa;
Przylaska;Przylasek;Przylaska;
Pęclina;Pęclin;Pęclina;
Podskala;Podskale;Podskal;
Grębowa;Grębów;Grębowy;
Mycyn;Mycyny;Mycyna;
Krzyworzeki;Krzyworzeka;Krzyworzek;
Czyż;Czyże;Czyż;
Dąbrówna;Dąbrówno;Dąbrówny;
Szostakowa;Szostakowo;Szostakowy;
Różannny;Różanna;Różannny;
Sobniowa;Sobniów;Sobniowy;
Celbówka;Celbówko;Celbówka;
Krzyżanowa;Krzyżanów;Krzyżanowy;
Mstowa;Mstów;Mstowy;
Lisuń;Lisunie;Lisunia;
Podładzina;Podładzin;Podładzina;
Cerli;Cerle;Cerl;
Górkła;Górkło;Górkły;
Dziembakowa;Dziembakowo;Dziembakowy;
Drwalewa;Drwalew;Drwalewa;
Wyków;Wyki;Wyk;
Bieniowic;Bieniowice;Bieniowica;
Wejsun;Wejsuny;Wejsun;
Wojtkowa;Wojtkowo;Wojtkowy;
Torek;Torki;Torka;
Boglewic;Boglewice;Boglewica;
Gorenic;Gorenice;Gorenica;
Uchorowa;Uchorowo;Uchorowy;
Wylezinka;Wylezinek;Wylezinka;
Ługowin;Ługowiny;Ługowina;
Bielów;Bielowy;Biel;
Plebanówki;Plebanówka;Plebanówki;
Małowistej;Małowista;Małowisty;
Albinowa;Albinów;Albinowy;
Sucharzowa;Sucharzów;Sucharzowy;
Imna;Imno;Imny;
Dziewanowa;Dziewanowo;Dziewanowy;
Ulasków;Ulaski;Ulask;
Nerwik;Nerwiki;Nerwik;
Gruszyn;Gruszyny;Gruszyna;
Szczerzbowa;Szczerzbowo;Szczerzbowy;
Wojtel;Wojtele;Wojtel;
Opiesina;Opiesin;Opiesina;
Jagoszyc;Jagoszyce;Jagoszyca;
Lwowian;Lwowiany;Lwowian;
Włodzimierzowa;Włodzimierzów;Włodzimierzowy;
Nienowic;Nienowice;Nienowica;
Tarnawatki;Tarnawatka;Tarnawatek;
Kłódzia;Kłódzie;Kłódzia;
Miętna;Miętno;Miętny;
Łabędzi;Łabędzie;Łabędzi;
Miętnego;Miętne;Miętny;
Łabędzina;Łabędzin;Łabędzina;
Drążewa;Drążewo;Drążewa;
Poleśnej;Poleśna;Poleśny;
Krześnicy;Krześnica;Krześnik;
Władzina;Władzin;Władzina;
Nowaczkowa;Nowaczkowo;Nowaczkowy;
Brudzyna;Brudzyno;Brudzyna;
Mysłakowa;Mysłaków;Mysłakowy;
Goczałkowa;Goczałków;Goczałkowy;
Napoleonowa;Napoleonów;Napoleonowy;
Krąplewic;Krąplewice;Krąplewica;
Bronowa;Bronowo;Bronowy;
Kalinowa;Kalinów;Kalinowy;
Świętochów;Świętochy;Świętoch;
Pląchot;Pląchoty;Pląchota;
Taniborza;Tanibórz;Taniborze;
Mzyków;Mzyki;Mzyk;
Kapuściaków;Kapuściaki;Kapuściak;
Lalkowów;Lalkowy;Lalków;
Sulmic;Sulmice;Sulmica;
Maluszyna;Maluszyn;Maluszyna;
Miechowa;Miechów;Miechowy;
Kwiatkowic;Kwiatkowice;Kwiatkowica;
Zawodnego;Zawodne;Zawodny;
Dzieszkowa;Dzieszkowo;Dzieszkowy;
Cichoborza;Cichobórz;Cichoborze;
Kieź;Kiezie;Kieź;
Grzędy;Grzęda;Grzęd;
Starnic;Starnice;Starnica;
Strońska;Strońsko;Stroński;
Grząd;Grzędy;Grząd;
Sowczyczyc;Sowczyce;Sowczyczyca;
Adamina;Adamin;Adamina;
Oszkowic;Oszkowice;Oszkowica;
Skwieraw;Skwierawy;Skwierawa;
Przybiernowa;Przybiernowo;Przybiernowy;
Ziemięcicic;Ziemięcice;Ziemięcicica;
Garcza;Garcz;Garczy;
Wrzeszczewic;Wrzeszczewice;Wrzeszczewica;
Strzakłów;Strzakły;Strzakieł;
Gojsca;Gojsc;Gojsce;
Maszkowa;Maszkowo;Maszkowy;
Ułanowic;Ułanowice;Ułanowica;
Szlachcina;Szlachcin;Szlachcina;
Żółcina;Żółcino;Żółcina;
Józina;Józin;Józina;
Ruszajn;Ruszajny;Ruszajn;
Żebrowa;Żebrowo;Żebrowy;
Szast;Szasty;Szast;
Powalic;Powalice;Powalica;
Rzepedzi;Rzepedź;Rzepeda;
Kraśniewa;Kraśniewo;Kraśniewa;
Zakopanego;Zakopane;Zakopany;
Wołowna;Wołowno;Wołowny;
Soców;Soce;Soc;
Zalesiczek;Zalesiczki;Zalesiczka;
Rozdrażewa;Rozdrażew;Rozdrażewa;
Abramowa;Abramów;Abramowy;
Karczni;Karcznia;Karczny;
Wałdówka;Wałdówko;Wałdówka;
Trójczyczyc;Trójczyce;Trójczyczyca;
Zader;Zadry;Zader;
Starzy;Starza;Starz;
Zawąskiego;Zawąskie;Zawąski;
Świniowic;Świniowice;Świniowica;
Grybowa;Grybów;Grybowy;
Jadwigowa;Jadwigów;Jadwigowy;
Miękoszyna;Miękoszyn;Miękoszyna;
Godek;Godki;Godek;
Piaśnicy;Piaśnica;Piaśnik;
Mirenia;Mireń;Mirenia;
Łętówka;Łętówko;Łętówka;
Żelaźni;Żelaźnia;Żelaźny;
Smół;Smoły;Smóła;
Starowiskitek;Starowiskitki;Starowiskitka;
Markuszowej;Markuszowa;Markuszowy;
Rościcic;Rościce;Rościcica;
Ładnówka;Ładnówko;Ładnówek;
Szczerków;Szczerki;Szczerk;
Garbnik;Garbniki;Garbnik;
Ścibowa;Ścibowo;Ścibowy;
Żalna;Żalno;Żalny;
Jaksic;Jaksice;Jaksica;
Sitnego;Sitne;Sitny;
Władysławia;Władysław;Władysławie;
Sitna;Sitno;Sitny;
Dymina;Dymin;Dymina;
Zasadnego;Zasadne;Zasadny;
Siodłkowa;Siodłków;Siodłkowy;
Tolejn;Tolejny;Tolejn;
Maszewa;Maszew;Maszewo;
Działynia;Działyń;Działynia;
Połęcza;Połęcze;Połęczy;
Kotunia;Kotuń;Kotunia;
Celbowa;Celbowo;Celbowy;
Wiśniowa;Wiśniów;Wiśniowy;
Rajchotki;Rajchotka;Rajchotki;
Kacprówka;Kacprówek;Kacprówka;
Lucjanowa;Lucjanów;Lucjanowy;
Kleosina;Kleosin;Kleosina;
Radyszyna;Radyszyn;Radyszyna;
Guzowa;Guzów;Guzowy;
Ludgierzowic;Ludgierzowice;Ludgierzowica;
Okocimia;Okocim;Okocimia;
Mechowa;Mechowo;Mechowy;
Krężołek;Krężołki;Krężołek;
Żelazkowa;Żelazkowo;Żelazkowy;
Kotwasic;Kotwasice;Kotwasica;
Legendzina;Legendzin;Legendzina;
Werchraty;Werchrata;Werchrat;
Jeży;Jeże;Jeż;
Chrobrza;Chroberz;Chrobrze;
Karpowa;Karpowo;Karpowy;
Dzierżek;Dzierżki;Dzierżka;
Orłowicz;Orłowicze;Orłowicz;
Ocinka;Ocinek;Ocinka;
Chodaczowa;Chodaczów;Chodaczowy;
Delowa;Delowo;Delowy;
Dobiercicic;Dobiercice;Dobiercicica;
Węgorzynka;Węgorzynko;Węgorzynka;
Słomkowa;Słomkowo;Słomkowy;
Karczewic;Karczewice;Karczewica;
Międzydróża;Międzydróże;Międzydróż;
Lińska;Lińsk;Liński;
Muchowa;Muchów;Muchowy;
Ojcowa;Ojców;Ojcowy;
Łęczysk;Łęczyska;Łęczysko;
Pieńkowa;Pieńkowo;Pieńkowy;
Podpakula;Podpakule;Podpakulum;
Porządzia;Porządzie;Porządzi;
Chełmna;Chełmno;Chełmny;
Siołkowej;Siołkowa;Siołkowy;
Prohalina;Prohalino;Prohalina;
Jadwinina;Jadwinin;Jadwinina;
Małęczyna;Małęczyn;Małęczyna;
Michala;Michale;Michal;
Sterdyni;Sterdyń;Sterdyn;
Podoblina;Podoblin;Podoblina;
Krzeszyc;Krzeszyce;Krzeszyca;
Łosienka;Łosienek;Łosienko;
Krokowej;Krokowa;Krokowy;
Krokowa;Krokowo;Krokowy;
Krzecz;Krzecze;Krzecz;
Księżyna;Księżyno;Księżyna;
Zborowskiego;Zborowskie;Zborowski;
Chylczowa;Chylczów;Chylczowy;
Tomawy;Tomawa;Tomawy;
Jurowa;Jurów;Jurowy;
Ołużnej;Ołużna;Ołużny;
Owiesna;Owiesno;Owiesny;
Drabów;Draby;Drab;
Synogaci;Synogać;Synogaty;
Zawadowa;Zawadów;Zawadowy;
Dziadkówka;Dziadkówko;Dziadkówka;
Ożarowic;Ożarowice;Ożarowica;
Doby;Doba;Dób;
Daniłowiec;Daniłowce;Daniłowiec;
Lubawy;Lubawa;Lubaw;
Klimontowa;Klimontów;Klimontowy;
Wujskiego;Wujskie;Wujski;
Proniek;Prońki;Prońka;
Piskor;Piskory;Piskora;
Widna;Widno;Widny;
Żyrakowa;Żyraków;Żyrakowy;
Ulhówka;Ulhówek;Ulhówka;
Chonowy;Chonowa;Chonowy;
Siemczyna;Siemczyno;Siemczyna;
Rumów;Rumy;Rum;
Gnieździsk;Gnieździska;Gnieździsko;
Rokocina;Rokocin;Rokocina;
Chichów;Chichy;Chich;
Kądzielna;Kądzielno;Kądzielny;
Wąbnic;Wąbnice;Wąbnica;
Zielonej;Zielona;Zielony;
Kądzielnej;Kądzielna;Kądzielny;
Kruczyna;Kruczyn;Kruczyna;
Pieniążkowic;Pieniążkowice;Pieniążkowica;
Barycza;Barycz;Barycza;
Huby;Huba;Hub;
Hub;Huby;Hub;
Trzebowa;Trzebów;Trzebowy;
Łukowego;Łukowe;Łukowy;
Łukowej;Łukowa;Łukowy;
Kreków;Kreki;Krek;
Łukowa;Łukowo;Łukowy;
Grabiążka;Grabiążek;Grabiążka;
Słupska;Słupsk;Słupski;
Sufczyna;Sufczyn;Sufczyna;
Łebków;Łebki;Łebek;
Rokitna;Rokitno;Rokitny;
Smarklic;Smarklice;Smarklica;
Odrzechowej;Odrzechowa;Odrzechowy;
Przybrdy;Przybrda;Przybrd;
Żywocina;Żywocin;Żywocina;
Żulina;Żulin;Żulina;
Podkłokocka;Podkłokock;Podkłokocka;
Królówka;Królówek;Królówka;
Kietlina;Kietlin;Kietlina;
Klonowa;Klonów;Klonowy;
Bikówka;Bikówek;Bikówka;
Okurowa;Okurowo;Okurowy;
Bieli;Biela;Biel;
Bieli;Biele;Biel;
Modlinka;Modlinek;Modlinka;
Kruszewka;Kruszewek;Kruszewka;
Chojnik;Chojniki;Chojnik;
Sabni;Sabnie;Sabny;
Suchej;Sucha;Suchy;
Łysakowa;Łysaków;Łysakowy;
Stupska;Stupsk;Stupski;
Okartowa;Okartowo;Okartowy;
Chronowa;Chronów;Chronowy;
Milżyna;Milżyn;Milżyna;
Babiczek;Babiczki;Babiczka;
Naprat;Napraty;Naprat;
Sasin;Sasiny;Sasina;
Sasina;Sasino;Sasina;
Matejek;Matejki;Matejka;
Krzemieniewa;Krzemieniew;Krzemieniewa;
Sawit;Sawity;Sawit;
Ruchocicic;Ruchocice;Ruchocicica;
Strabli;Strabla;Strable;
Osieczka;Osieczek;Osieczka;
Módłek;Módłki;Módłka;
Dłutowa;Dłutowo;Dłutowy;
Węgierskiego;Węgierskie;Węgierski;
Storkówka;Storkówko;Storkówka;
Gacka;Gack;Gacki;
Czesławówowa;Czesławów;Czesławówowy;
Tałowa;Tałowo;Tałowy;
Głuszynka;Głuszynko;Głuszynka;
Bronisławowa;Bronisławowo;Bronisławowy;
Dyszna;Dyszno;Dyszny;
Lgniącej;Lgniąca;Lgniąca się;
Domanowic;Domanowice;Domanowica;
Goworówka;Goworówek;Goworówka;
Trześni;Trześnia;Trzesień;
Siliwonek;Siliwonki;Siliwonek;
Chudka;Chudek;Chudka;
Bożniewic;Bożniewice;Bożniewica;
Łabowej;Łabowa;Łabowy;
Dzikowa;Dzikowo;Dzikowy;
Dzikowej;Dzikowa;Dzikowy;
Liża;Liż;Liże;
Gryźlin;Gryźliny;Gryźlina;
Karolewa;Karolew;Karolewa;
Żytniej;Żytnia;Żytni;
Gręzina;Gręzino;Gręzina;
Wrąbczyna;Wrąbczyn;Wrąbczyna;
Gęczewa;Gęczew;Gęczewo;
Gręzin;Gręziny;Gręzina;
Męczek;Męczki;Męczek;
Budnik;Budniki;Budnik;
Domasławia;Domasław;Domasławie;
Marciniaków;Marciniaki;Marciniak;
Kisit;Kisity;Kisito;
Tomiszowic;Tomiszowice;Tomiszowica;
Solnicy;Solnica;Solnik;
Uniedrożyna;Uniedrożyn;Uniedrożyna;
Karniewa;Karniewo;Karniewa;
Wojtyniowa;Wojtyniów;Wojtyniowy;
Sikorza;Sikórz;Sikorz;
Biesnej;Biesna;Biesny;
Żylic;Żylice;Żylica;
Wilkszyna;Wilkszyn;Wilkszyna;
Bolenia;Boleń;Bolenie;
Hanulina;Hanulin;Hanulina;
Luszawy;Luszawa;Luszawy;
Domosławia;Domosław;Domosławie;
Chorużowiec;Chorużowce;Chorużowiec;
Linnnego;Linne;Linnny;
Rudgerzowic;Rudgerzowice;Rudgerzowica;
Dobrogostowa;Dobrogostowo;Dobrogostowy;
Chorągwic;Chorągwice;Chorągwica;
Grabin;Grabiny;Grabina;
Węglinka;Węglinek;Węglinka;
Pienic;Pienice;Pienica;
Tejstym;Tejstymy;Tejsty;
Brnia;Breń;Brnia;
Słabuszewic;Słabuszewice;Słabuszewica;
Liwu;Liw;Liwo;
Żabojadów;Żabojady;Żabojad;
Macikowa;Macikowo;Macikowy;
Suradowa;Suradowo;Suradowy;
Rąblowa;Rąblów;Rąblowy;
Świebodowa;Świebodów;Świebodowy;
Zieleniewa;Zieleniewo;Zieleniewa;
Sakowa;Saków;Sakowy;
Swędowa;Swędów;Swędowy;
Anielewa;Anielewo;Anielew;
Kuśnia;Kuśnie;Kuśnia;
Baldwinowic;Baldwinowice;Baldwinowica;
Zasad;Zasady;Zasada;
Czarnożył;Czarnożyły;Czarnożyła;
Monetek;Monetki;Monetka;
Juliszewa;Juliszew;Juliszewo;
Goślin;Gośliny;Goślina;
Bałek;Bałki;Bałka;
Barlewiczek;Barlewiczki;Barlewiczek;
Rębielic;Rębielice;Rębielica;
Bałażówki;Bałażówka;Bałażówki;
Janczowej;Janczowa;Janczowy;
Śródlesia;Śródlesie;Śródleś;
Orszymowa;Orszymowo;Orszymowy;
Grabarki;Grabarka;Grabark;
Chodkowa;Chodkowo;Chodkowy;
Pargowa;Pargowo;Pargowy;
Przysowa;Przysów;Przysowy;
Chorzowa;Chorzów;Chorzowy;
Emilianowa;Emilianów;Emilianowy;
Radłowa;Radłów;Radłowy;
Makomaz;Makomazy;Makomaz;
Stawianych;Stawiane;Stawiany;
Sławutowa;Sławutowo;Sławutowy;
Stawian;Stawiany;Stawian;
Piekarzewa;Piekarzew;Piekarzewo;
Rogaszyc;Rogaszyce;Rogaszyca;
Soboszowa;Soboszów;Soboszowy;
Grzymałki;Grzymałka;Grzymałki;
Kwietnik;Kwietniki;Kwietnik;
Trepczy;Trepcza;Trepczy;
Tolowa;Tolów;Tolowy;
Ryczegodołu;Ryczydół;Ryczegodół;
Miechowic;Miechowice;Miechowica;
Nieprześni;Nieprześnia;Nieprzesień;
Imiełkowa;Imiełków;Imiełkowy;
Mysłak;Mysłaki;Mysłak;
Smogorzowa;Smogorzów;Smogorzowy;
Strzyżyna;Strzyżyno;Strzyżyna;
Dolska;Dolsko;Dolski;
Starzynki;Starzynka;Starzynki;
Rzecina;Rzecino;Rzecina;
Górnicy;Górnica;Górnik;
Strzyżyny;Strzyżyna;Strzyżyny;
Ożańska;Ożańsk;Ożański;
Wydrzynowa;Wydrzynów;Wydrzynowy;
Rosławowic;Rosławowice;Rosławowica;
Jordanowa;Jordanów;Jordanowy;
Obrażejowic;Obrażejowice;Obrażejowica;
Sarbska;Sarbsk;Sarbski;
Kłonówka;Kłonówek;Kłonówka;
Folsztyna;Folsztyn;Folsztyna;
Sieroszowa;Sieroszów;Sieroszowy;
Antoninowa;Antoninów;Antoninowy;
Anielin;Anieliny;Anielina;
Kochonia;Kochoń;Kochonia;
Zamchu;Zamch;Zamech;
Pucołowa;Pucołowo;Pucołowy;
Łępic;Łępice;Łępic;
