Dopełniacz;Mianownik;Wynik Stemmera
Koleśników;Koleśniki;Koleśnik;
Szymiszowa;Szymiszów;Szymiszowa;
Łochowa;Łochowo;Łochów;
Dybek;Dybki;Dybek;
Pierzchał;Pierzchały;Pierzchała;
Rabinowa;Rabinowo;Rabinowa;
Przanowic;Przanowice;Przanowica;
Skierwin;Skierwiny;Skierwina;
Szembekowa;Szembekowo;Szembekowa;
Mirowic;Mirowice;Mirowica;
Wandalinka;Wandalinek;Wandalinka;
Słupic;Słupice;Słupic;
Komratowa;Komratowo;Komratowa;
Lubiejewa;Lubiejew;Lubiejewa;
Ogonowa;Ogonowo;Ogonowa;
Podmarszczyna;Podmarszczyn;Podmarszczyna;
Żychlina;Żychlin;Żychlina;
Gołocina;Gołocin;Gołocina;
Kamieńczyna;Kamieńczyn;Kamieńczyna;
Wrzeszczyna;Wrzeszczyn;Wrzeszczyna;
Świętna;Świętno;Świętna;
Świętnego;Świętne;Świętny;
Gałkowa;Gałkowo;Gałkowa;
Skórzennna;Skórzenno;Skórzennna;
Gorzanowic;Gorzanowice;Gorzanowica;
Warpęs;Warpęsy;Warpęs;
Buszkowic;Buszkowice;Buszkowica;
Dzbanowa;Dzbanów;Dzbanowa;
Tymianka;Tymianek;Tymianka;
Tomaszy;Tomasze;Tomasz;
Łyszkowic;Łyszkowice;Łyszkowica;
Gładkowa;Gładków;Gładkowa;
Drwał;Drwały;Drwał;
Smykówka;Smykówko;Smykówka;
Majk;Majki;Majk;
Dzierżysławia;Dzierżysław;Dzierżysławie;
Przytyka;Przytyk;Przytyka;
Droździc;Droździce;Droździca;
Mortąg;Mortęgi;Mortąg;
Czołek;Czołki;Czołek;
Szapska;Szapsk;Szapsko;
Stróżewic;Stróżewice;Stróżewica;
Marylek;Marylki;Marylek;
Młoszowa;Młoszów;Młoszowa;
Chotynina;Chotynin;Chotynina;
Chotyni;Chotynia;Chotyn;
Redyków;Redyki;Redyk;
Toboły;Toboła;Tobół;
Dłutkowa;Dłutkowo;Dłutkowa;
Jancewicz;Jancewicze;Jancewicz;
Jaksonka;Jaksonek;Jaksonka;
Warzyna;Warzyn;Warzyna;
Sękoradów;Sękorady;Sękorad;
Cząstkowic;Cząstkowice;Cząstkowica;
Przybynowa;Przybynów;Przybynowa;
Opaki;Opaka;Opak;
Ogrodna;Ogrodno;Ogrodna;
Bierzowa;Bierzów;Bierzowa;
Rolek;Rolki;Rolka;
Kowalskiego;Kowalskie;Kowalski;
Kębła;Kębło;Kębeł;
Janopola;Janopol;Janopola;
Brzękowic;Brzękowice;Brzękowica;
Policka;Policko;Policka;
Bendorzyna;Bendorzyn;Bendorzyna;
Włodowic;Włodowice;Włodowica;
Świnic;Świnice;Świnica;
Much;Muchy;Much;
Studzianek;Studzianki;Studzianka;
Wysławic;Wysławice;Wysławica;
Koninka;Koninko;Koninka;
Lichnówek;Lichnówki;Lichnówka;
Gusina;Gusin;Gusina;
Izbiszcz;Izbiszcze;Izbiszcza;
Rojęczyna;Rojęczyn;Rojęczyna;
Szulbor;Szulbory;Szulbor;
Orlinka;Orlinek;Orlinka;
Widaczowa;Widaczów;Widaczowa;
Szymaków;Szymaki;Szymak;
Bolewic;Bolewice;Bolewica;
Rodrysina;Rodrysin;Rodrysina;
Cetenia;Ceteń;Cetenia;
Wygnanowa;Wygnanów;Wygnanowa;
Suchobrzeźnicy;Suchobrzeźnica;Suchobrzeźnik;
Rarwina;Rarwino;Rarwina;
Tonkiel;Tonkiele;Tonkiel;
Chrząstowic;Chrząstowice;Chrząstowica;
Kowalowic;Kowalowice;Kowalowica;
Bodaczek;Bodaczki;Bodaczka;
Żukówka;Żukówko;Żukówka;
Kłonnny;Kłonna;Kłonnna;
Skudzaw;Skudzawy;Skudzawa;
Promnic;Promnice;Promnica;
Nieciesławic;Nieciesławice;Nieciesławica;
Czerwonek;Czerwonki;Czerwonka;
Sękowa;Sęków;Sękowa;
Turzynowa;Turzynów;Turzynowa;
Chwalęcicic;Chwalęcice;Chwalęcicica;
Jarkowic;Jarkowice;Jarkowica;
Sobowa;Sobowo;Sobowa;
Nikutowa;Nikutowo;Nikutowa;
Pilichowa;Pilichowo;Pilichów;
Kominów;Kominy;Komin;
Witaszyc;Witaszyce;Witaszyca;
Mostołtów;Mostołty;Mostołt;
Łobdowa;Łobdowo;Łobdowa;
Włostowa;Włostów;Włostowa;
Fułek;Fułki;Fułka;
Zdrap;Zdrapy;Zdrap;
Zgniłochy;Zgniłocha;Zgniłoch;
Tłok;Tłoki;Tłok;
Milczan;Milczany;Milczan;
Wargowa;Wargowo;Wargowa;
Siemienic;Siemienice;Siemienica;
Cybulina;Cybulin;Cybulina;
Karsina;Karsino;Karsina;
Chełstówka;Chełstówek;Chełstówka;
Góralic;Góralice;Góralica;
Wielgomłynów;Wielgomłyny;Wielgomłyn;
Świbia;Świbie;Świbia;
Szarocina;Szarocin;Szarocina;
Wituchowa;Wituchowo;Wituchów;
Wyglądaczy;Wyglądacze;Wyglądacz;
Piecowic;Piecowice;Piecowica;
Magierowa;Magierów;Magierowa;
Kiełek;Kiełki;Kiełko;
Moniatycz;Moniatycze;Moniatycz;
Starost;Starosty;Starost;
Kaźmierzyna;Kaźmierzyn;Kaźmierzyna;
Wojnit;Wojnity;Wojnit;
Borzygniewia;Borzygniew;Borzygniewie;
Michen;Michny;Michna;
Masłomęcza;Masłomęcz;Masłomęcze;
Glinika;Glinik;Glinika;
Zawad;Zawady;Zawada;
Zwierzna;Zwierzno;Zwierzna;
Lnisna;Lnisno;Lnisna;
Byków;Byki;Byk;
Brzózego;Brzóze;Brzózy;
Skawy;Skawa;Skaw;
Janocina;Janocin;Janocina;
Paprotna;Paprotno;Paprotna;
Powałczyna;Powałczyn;Powałczyna;
Sierbowiec;Sierbowce;Sierbowiec;
Zdrojewa;Zdrojewo;Zdrojewa;
Bełchatowa;Bełchatów;Bełchatow;
Stojanowic;Stojanowice;Stojanowica;
Stronnna;Stronno;Stronnna;
Żołyni;Żołynia;Żołyni;
Zarańska;Zarańsko;Zarańska;
Zastawka;Zastawek;Zastawka;
Zarzeki;Zarzeka;Zarzek;
Choszczowego;Choszczowe;Choszczowy;
Moniuszek;Moniuszki;Moniuszek;
Nieprowic;Nieprowice;Nieprowica;
Ludzisławic;Ludzisławice;Ludzisławica;
Rusak;Rusaki;Rusak;
Wiślin;Wiśliny;Wiślina;
Radominy;Radomina;Radomin;
Żeńska;Żeńsko;Żeńska;
Jurgów;Jurgi;Jurg;
Maszkienic;Maszkienice;Maszkienica;
Zahorowa;Zahorów;Zahorowa;
Wojcieciech;Wojciechy;Wojcieciecha;
Rożniat;Rożniaty;Rożniat;
Sudzina;Sudzin;Sudzina;
Działów;Działy;Dział;
Kuranowa;Kuranów;Kuranowa;
Popówka;Popówek;Popówka;
Krzywczy;Krzywcza;Krzywczy;
Kolonowskiego;Kolonowskie;Kolonowski;
Kosewa;Kosewo;Kosewa;
Ponikowa;Ponikowo;Ponikowa;
Malżyna;Malżyn;Malżyna;
Gadzowic;Gadzowice;Gadzowica;
Sychowa;Sychowo;Sychów;
Podrwinowa;Podrwinów;Podrwinowa;
Pogódek;Pogódki;Pogódka;
Pianowa;Pianowo;Pianowa;
Wocław;Wocławy;Wocława;
Daćbogów;Daćbogi;Daćbóg;
Karmina;Karmin;Karmina;
Głupianki;Głupianki;Głupianka;
Lubieniowa;Lubieniów;Lubieniowa;
Gęstowic;Gęstowice;Gęstowica;
Cisewa;Cisew;Cisewa;
Audyniszek;Audyniszki;Audyniszek;
Ciska;Cisek;Cisko;
Helina;Helin;Helina;
Kajetanowic;Kajetanowice;Kajetanowica;
Lewoszowa;Lewoszów;Lewoszowa;
Bartolina;Bartolino;Bartolina;
Lubiana;Lubian;Lubiana;
Trzebonia;Trzeboń;Trzebonia;
Sani;Sanie;San;
Trzebosi;Trzeboś;Trzebos;
Przeczy;Przecza;Przecze;
Ropocicic;Ropocice;Ropocicica;
Jastkowa;Jastków;Jastkowa;
Wycinek;Wycinki;Wycinek;
Milewa;Milew;Milewa;
Klesna;Klesno;Klesna;
Chobielina;Chobielin;Chobielina;
Kusic;Kusice;Kusica;
Klementynowa;Klementynów;Klementynowa;
Lekowa;Lekowo;Lekowa;
Śliwakowa;Śliwaków;Śliwakowa;
Grzybków;Grzybki;Grzybek;
Rzędkowa;Rzędków;Rzędkowa;
Boryszyna;Boryszyn;Boryszyna;
Wierzbianek;Wierzbianki;Wierzbianka;
Łózek;Łózki;Łózka;
Nielestna;Nielestno;Nielestna;
Jędrychowa;Jędrychowo;Jędrychów;
Brzechowa;Brzechowo;Brzechów;
Zadowic;Zadowice;Zadowica;
Nasławic;Nasławice;Nasławica;
Biesiadek;Biesiadki;Biesiadka;
Herb;Herby;Herb;
Jośków;Jośki;Josiek;
Kawieczyna;Kawieczyno;Kawieczyna;
Wiaderna;Wiaderno;Wiaderna;
Kulej;Kuleje;Kulej;
Fredropola;Fredropol;Fredropola;
Paruszowic;Paruszowice;Paruszowica;
Malżyc;Malżyce;Malżyca;
Malęcina;Malęcino;Malęcina;
Pątnowa;Pątnów;Pątnowa;
Lachowskiego;Lachowskie;Lachowski;
Napoleonowa;Napoleonowo;Napoleonowa;
Ryjewa;Ryjewo;Ryjewa;
Zbiroży;Zbiroża;Zbiroże;
Pacholąt;Pacholęta;Pacholę;
Cieszkowa;Cieszków;Cieszkowa;
Klonówca;Klonówiec;Klonówca;
Kolwin;Kolwiny;Kolwin;
Kopek;Kopki;Kopka;
Alfonsowa;Alfonsowo;Alfonsowa;
Turów;Tury;Tur;
Karlusina;Karlusin;Karlusina;
Krojczyna;Krojczyn;Krojczyna;
Tura;Turo;Tura;
Olewina;Olewin;Olewina;
Popielarzy;Popielarze;Popielarz;
Bratoszewic;Bratoszewice;Bratoszewica;
Żytowic;Żytowice;Żytowica;
Podłęża;Podłęże;Podłąż;
Niemodlina;Niemodlin;Niemodlina;
Wiernowa;Wiernowo;Wiernowa;
Szynczyczyc;Szynczyce;Szynczyczyca;
Ruszek;Ruszki;Ruszka;
Dolnego;Dolne;Dolny;
Dwikozów;Dwikozy;Dwikoz;
Filipinowa;Filipinów;Filipinowa;
Purgałek;Purgałki;Purgałka;
Witkowic;Witkowice;Witkowica;
Kolkowa;Kolkowo;Kolkowa;
Darnkowa;Darnków;Darnkowa;
Zdziłowic;Zdziłowice;Zdziłowica;
Sedranek;Sedranki;Sedranka;
Górzenka;Górzenko;Górzenka;
Będzitowa;Będzitowo;Będzitowa;
Siemoni;Siemonia;Siemon;
Cieciórk;Cieciórki;Cieciórk;
Posadówka;Posadówek;Posadówka;
Binina;Binino;Binina;
Łobżonki;Łobżonka;Łobżonki;
Bolumina;Bolumin;Bolumina;
Podatkówka;Podatkówek;Podatkówka;
Zakościelnego;Zakościelne;Zakościelny;
Gierwat;Gierwaty;Gierwat;
Balewka;Balewko;Balewka;
Zajączkowic;Zajączkowice;Zajączkowica;
Taczał;Taczały;Taczał;
Gierczyna;Gierczyn;Gierczyna;
Sierzywka;Sierzywk;Sierzywka;
Zakulina;Zakulin;Zakulina;
Skrbeńska;Skrbeńsko;Skrbeńska;
Bogoniowic;Bogoniowice;Bogoniowica;
Pankowa;Panków;Pankowa;
Kościołkowa;Kościołków;Kościołkowa;
Bolesławka;Bolesławek;Bolesławka;
Szymbor;Szymbory;Szymbor;
Oporowa;Oporów;Oporowa;
Bartłomiejowic;Bartłomiejowice;Bartłomiejowica;
Szczukowic;Szczukowice;Szczukowica;
Broszęcina;Broszęcin;Broszęcina;
Kłódnej;Kłódno;Kłódna;
Jedzbarku;Jedzbark;Jedzbarek;
Dzierżkowic;Dzierżkowice;Dzierżkowica;
Krzywiczyn;Krzywiczyny;Krzywiczyna;
Mirawna;Mirawno;Mirawna;
Barcinka;Barcinek;Barcinka;
Izabelowa;Izabelów;Izabelowa;
Mąkolna;Mąkolno;Mąkolna;
Asun;Asuny;Asun;
Kakulina;Kakulin;Kakulina;
Krzemowa;Krzemów;Krzemowa;
Wyrzyk;Wyrzyki;Wyrzyk;
Zahutynia;Zahutyń;Zahutynia;
Ramion;Ramiona;Ramię;
Jaktorowa;Jaktorów;Jaktorowa;
Jazów;Jazy;Jaz;
Korzystna;Korzystno;Korzystna;
Jurkiszek;Jurkiszki;Jurkiszka;
Namyślina;Namyślin;Namyślina;
Dziennnic;Dziennice;Dziennnica;
Kolana;Kolano;Kolana;
Żakla;Żakle;Żakiel;
Gruszkowa;Gruszków;Gruszkowa;
Moszenek;Moszenki;Moszenka;
Halickich;Halickie;Halicki;
Swornychgać;Swornegacie;Swornychgać;
Czapic;Czapice;Czapic;
Złotogłowic;Złotogłowice;Złotogłowica;
Kunek;Kunki;Kunek;
Wrzelewa;Wrzelewo;Wrzelew;
Skrobowa;Skrobów;Skrobowa;
Wręczy;Wręcza;Wręcz;
Goszczyna;Goszczyno;Goszczyna;
Młynar;Młynary;Młynar;
Zdunowa;Zdunów;Zdunowa;
Opatówka;Opatówko;Opatówka;
Czernica;Czernic;Czernica;
Czerni;Czernie;Czernia;
Śniekóz;Śniekozy;Śniekoza;
Czernina;Czernin;Czernina;
Rudawia;Rudaw;Rudawie;
Rogojn;Rogojny;Rogojn;
Gomulina;Gomulin;Gomulina;
Ostrowieczna;Ostrowieczno;Ostrowieczna;
Suchowa;Suchowo;Suchów;
Malczyna;Malczyn;Malczyna;
Goszczewic;Goszczewice;Goszczewica;
Lubówca;Lubówiec;Lubówca;
Poniszowic;Poniszowice;Poniszowica;
Jastrzębnik;Jastrzębniki;Jastrzębnik;
Świerkowa;Świerkowo;Świerkowa;
Fijałkowa;Fijałkowo;Fijałkowa;
Kadzidłowa;Kadzidłowa;Kadzidłów;
Łowiczka;Łowiczek;Łowiczka;
Kadzidłowa;Kadzidłowo;Kadzidłów;
Chorzewy;Chorzewa;Chorzew;
Opacia;Opacie;Opat;
Jaworowa;Jaworowo;Jaworowa;
Żubrowa;Żubrów;Żubrowa;
Skórca;Skórzec;Skórca;
Pudzikowa;Pudzików;Pudzikowa;
Błogocicic;Błogocice;Błogocicica;
Woliborza;Wolibórz;Woliborze;
Piskarek;Piskarki;Piskarka;
Troszczyna;Troszczyno;Troszczyna;
Gradek;Gradki;Gradka;
Honiatyna;Honiatyn;Honiatyna;
Kobyłczyczyc;Kobyłczyce;Kobyłczyczyca;
Kręćkowa;Kręćkowo;Kręćkowa;
Zagróbek;Zagróbki;Zagróbka;
Sędowic;Sędowice;Sędowica;
Tarzec;Tarce;Tarzec;
Zawody;Zawoda;Zawód;
Malewic;Malewice;Malewica;
Pigłowic;Pigłowice;Pigłowica;
Zberek;Zberki;Zberek;
Blizanówka;Blizanówek;Blizanówka;
Zienek;Zienki;Zienka;
Bryliniec;Brylińce;Bryliniec;
Siemnówka;Siemnówek;Siemnówka;
Żegar;Żegary;Żegar;
Glaznot;Glaznoty;Glaznota;
Mędrzyk;Mędrzyki;Mędrzyk;
Szumlina;Szumlin;Szumlina;
Przybudek;Przybudki;Przybudka;
Żużoł;Żużoły;Żużoł;
Chróstowa;Chróstowo;Chróstowa;
Dawidów;Dawidy;Dawid;
Goździówki;Goździówka;Goździówki;
Strojcowa;Strojców;Strojcowa;
Jakubkowic;Jakubkowice;Jakubkowica;
Zągotów;Zągoty;Zągot;
Wojciechowic;Wojciechowice;Wojciechowica;
Bronkowa;Bronków;Bronkowa;
Miłotków;Miłotki;Miłotek;
Dobrzelina;Dobrzelin;Dobrzelina;
Wierzyc;Wierzyce;Wierzyca;
Leźna;Leźno;Leźna;
Mołstowa;Mołstowo;Mołstowa;
Złotniczek;Złotniczki;Złotniczka;
Rogaczów;Rogacze;Rogacz;
Chwalborzyc;Chwalborzyce;Chwalborzyca;
Maurycy;Mauryca;Mauryk;
Miszewka;Miszewko;Miszewka;
Sarnowa;Sarnów;Sarnowa;
Głoguszyna;Głoguszyn;Głoguszyna;
Suchowolców;Suchowolce;Suchowolec;
Wary;Wara;War;
Owinka;Owink;Owinka;
Tynia;Tyń;Tynia;
Kalisk;Kaliski;Kaliska;
Kaliska;Kalisko;Kaliska;
Radzichowa;Radzichowo;Radzichów;
Kolebek;Kolebki;Kolebka;
Judyt;Judyty;Judyt;
Żółtnicy;Żółtnica;Żółtnik;
Przędzela;Przędzel;Przędzela;
Oborzan;Oborzany;Oborzanin;
Nienaszowa;Nienaszów;Nienaszowa;
Dywana;Dywan;Dywana;
Sarzyna;Sarzyn;Sarzyna;
Zurzyc;Zurzyce;Zurzyca;
Zbigniewic;Zbigniewice;Zbigniewica;
Tążew;Tążewy;Tążwa;
Różnowa;Różnowo;Różnowa;
Leszczewka;Leszczewek;Leszczewka;
Karlinka;Karlinko;Karlinka;
Wysieki;Wysieka;Wysieki;
Morasów;Morasy;Moras;
Dworzyska;Dworzysk;Dworzysko;
Wylowa;Wylów;Wylowa;
Witaniowa;Witaniów;Witaniowa;
Chojnic;Chojnice;Chojnica;
Dzierzgowa;Dzierzgowo;Dzierzgowa;
Łasku;Łask;Łasek;
Partyni;Partynia;Partyn;
Proćwina;Proćwin;Proćwina;
Żytowania;Żytowań;Żytowanie;
Brusieśka;Brusiek;Brusieśka;
Bochówka;Bochówko;Bochówka;
Krucicic;Krucice;Krucicica;
Radostkowa;Radostków;Radostkowa;
Żmiarek;Żmiarki;Żmiarka;
Lisów;Lisy;Lis;
Robaczyna;Robaczyn;Robaczyna;
Różańska;Różańsko;Różańska;
Kłosowa;Kłosowo;Kłosowa;
Gliznowa;Gliznowo;Gliznowa;
Kaszewa;Kaszew;Kaszewo;
Gołot;Gołoty;Gołota;
Ogiernicza;Ogiernicze;Ogiernicz;
Dęborogów;Dęborogi;Dęboróg;
Giżyna;Giżyn;Giżyna;
Chropów;Chropy;Chrop;
Uhrynia;Uhryń;Uhrynia;
Leżajny;Leżajna;Leżajn;
Domurat;Domuraty;Domurat;
Nidzgory;Nidzgora;Nidzgor;
Plajn;Plajny;Plajn;
Domaniowic;Domaniowice;Domaniowica;
Wolaninin;Wolaniny;Wolaninina;
Pęcherzy;Pęcherze;Pęcherz;
Wisłoczka;Wisłoczek;Wisłoczka;
Swaryczowa;Swaryczów;Swaryczowa;
Gierowa;Gierów;Gierowa;
Uniszowic;Uniszowice;Uniszowica;
Płosek;Płoski;Płoska;
Jaślisk;Jaśliska;Jaślisko;
Nagórek;Nagórki;Nagórek;
Bądzynia;Bądzyń;Bądzynia;
Mielęcina;Mielęcin;Mielęcina;
Szczawna;Szczawno;Szczawna;
Bródka;Bródek;Bródka;
Smagowa;Smagów;Smagowa;
Sobczyczyc;Sobczyce;Sobczyczyca;
Kocioła;Kocioł;Kociół;
Małżewa;Małżewo;Małżewa;
Strzeżewka;Strzeżewko;Strzeżewka;
Kraczewa;Kraczew;Kraczewo;
Podmyszadeł;Podmyszadła;Podmyszadło;
Holonek;Holonki;Holonka;
Grochowic;Grochowice;Grochowica;
Gągolina;Gągolin;Gągolina;
Rydzyn;Rydzyny;Rydzyna;
Szczelatyna;Szczelatyn;Szczelatyna;
Rucian;Ruciany;Rucian;
Paniowic;Paniowice;Paniowica;
Rzeczniowa;Rzeczniów;Rzeczniowa;
Kaliszkowic;Kaliszkowice;Kaliszkowica;
Karszanka;Karszanek;Karszanka;
Wierznicy;Wierznica;Wierznik;
Twardowa;Twardowo;Twardowa;
Gutek;Gutki;Gutka;
Wyszanowa;Wyszanowo;Wyszanowa;
Ursynowa;Ursynów;Ursynowa;
Bądzyna;Bądzyn;Bądzyna;
Skarszewic;Skarszewice;Skarszewica;
Marianowa;Marianów;Marianowa;
Grzęzna;Grzęzno;Grzęzna;
Dunina;Dunino;Dunina;
Stolna;Stolno;Stolna;
Gronajnajn;Gronajny;Gronajnajn;
Annetowa;Annetów;Annetowa;
Czostkowa;Czostków;Czostkowa;
Jonnnego;Jonne;Jonnny;
Krastud;Krastudy;Krastuda;
Miniszewa;Miniszew;Miniszewo;
Nowomłynów;Nowomłyny;Nowomłyn;
Kurmanowa;Kurmanów;Kurmanowa;
Pomykowa;Pomykowo;Pomykowa;
Pacanowa;Pacanów;Pacanowa;
Elżbiecina;Elżbiecin;Elżbiecina;
Doboszowic;Doboszowice;Doboszowica;
Raczyńskiego;Raczyńskie;Raczyński;
Butrymowiec;Butrymowce;Butrymowiec;
Tyszowiec;Tyszowce;Tyszowiec;
Udzicowa;Udziców;Udzicowa;
Żnina;Żnin;Żnina;
Siemszyc;Siemszyce;Siemszyca;
Gąbina;Gąbino;Gąbina;
Nieznanic;Nieznanice;Nieznanica;
Czarniewa;Czarniewo;Czarniewa;
Jurkowic;Jurkowice;Jurkowica;
Cudkowa;Cudków;Cudkowa;
Melanówka;Melanówek;Melanówka;
Michałkowa;Michałków;Michałkowa;
Święcina;Święcino;Święcina;
Sieniewic;Sieniewice;Sieniewica;
Mościsk;Mościska;Mościsko;
Klawka;Klawek;Klawka;
Święcin;Święciny;Święcina;
Pełt;Pełty;Pełt;
Boguszy;Bogusza;Bogusz;
Masun;Masuny;Masun;
Bogusz;Bogusze;Bogusz;
Smogorzewca;Smogorzewiec;Smogorzewce;
Nadzowa;Nadzów;Nadzowa;
Szmurłów;Szmurły;Szmurzeł;
Olganowa;Olganów;Olganowa;
Tulewa;Tulewo;Tulewa;
Przywsia;Przywsie;Przywś;
Świętochłowic;Świętochłowice;Świętochłowica;
Gogołów;Gogoły;Gogoł;
Wólna;Wólne;Wólna;
Wiecka;Wieck;Wiecek;
Czułówka;Czułówek;Czułówka;
Raduczyczyc;Raduczyce;Raduczyczyca;
Julinka;Julinek;Julinka;
Witoroża;Witoroż;Witoroże;
Szczeglic;Szczeglice;Szczeglica;
Krzywopłotów;Krzywopłoty;Krzywopłot;
Siedlec;Siedlece;Siedlec;
Żelisławek;Żelisławki;Żelisławka;
Samowicz;Samowicze;Samowicz;
Nehrybki;Nehrybka;Nehrybek;
Osolina;Osolin;Osolina;
Witowic;Witowice;Witowica;
Spytkówek;Spytkówki;Spytkówka;
Maćkowic;Maćkowice;Maćkowica;
Skolwit;Skolwity;Skolwit;
Porwit;Porwity;Porwit;
Rokosowa;Rokosowo;Rokosowa;
Srokowa;Srokowo;Srokowa;
Śledzianowa;Śledzianów;Śledzianowa;
Pogroszyna;Pogroszyn;Pogroszyna;
Tłustorębów;Tłustoręby;Tłustorąb;
Mostowic;Mostowice;Mostowica;
Tynicy;Tynica;Tynik;
Pokrówki;Pokrówka;Pokrówki;
Jaworówka;Jaworówko;Jaworówka;
Wierzchosławia;Wierzchosław;Wierzchosławie;
Kruszyna;Kruszyn;Kruszyna;
Pruszyna;Pruszyn;Pruszyna;
Zielonek;Zielonki;Zielonka;
Wojd;Wojdy;Wojda;
Chlebic;Chlebice;Chlebica;
Arbas;Arbasy;Arbas;
Jaszczowa;Jaszczów;Jaszczowa;
Krępy;Krępa;Kręp;
Trzebujewa;Trzebujewo;Trzebujewa;
Ewopola;Ewopole;Ewopola;
Radul;Radule;Radula;
Kruszówca;Kruszówiec;Kruszówca;
Widryk;Widryki;Widryk;
Wódek;Wódki;Wódka;
Rosów;Rosy;Ros;
Zygmuntów;Zygmunty;Zygmunt;
Targowa;Targowo;Targowa;
Bożejowic;Bożejowice;Bożejowica;
Puzdrowa;Puzdrowo;Puzdrowa;
Spoczynka;Spoczynek;Spoczynka;
Lelusina;Lelusin;Lelusina;
Cyprianowa;Cyprianów;Cyprianowa;
Bogdańczowic;Bogdańczowice;Bogdańczowica;
Leska;Lesko;Leska;
Goworowa;Goworowo;Goworowa;
Joachimowa;Joachimów;Joachimowa;
Dobkowic;Dobkowice;Dobkowica;
Trakiszek;Trakiszki;Trakiszka;
Lęborka;Lębork;Lęborek;
Gościęcicic;Gościęcice;Gościęcicica;
Ewcina;Ewcin;Ewcina;
Dorbozów;Dorbozy;Dorbóz;
Raźniewa;Raźniewo;Raźniewa;
Przecznicy;Przecznica;Przecznik;
Słodkówka;Słodkówko;Słodkówka;
Breńska;Breńsk;Breńska;
Pławna;Pławno;Pławna;
Morawiny;Morawina;Morawiny;
Karpinka;Karpinek;Karpinka;
Koprek;Koprki;Koprka;
Michałów;Michały;Michał;
Brudnowa;Brudnów;Brudnowa;
Boduszyna;Boduszyn;Boduszyna;
Paterka;Paterek;Paterka;
Dzwonkowic;Dzwonkowice;Dzwonkowica;
Pyszczyna;Pyszczyn;Pyszczyna;
Sycowa;Syców;Sycowa;
Połajewic;Połajewice;Połajewica;
Binkowa;Binkowo;Binkowa;
Łagiewnik;Łagiewniki;Łagiewnik;
Ryk;Ryki;Ryk;
Rytwian;Rytwiany;Rytwian;
Wielewa;Wielewo;Wielew;
Gończyczyc;Gończyce;Gończyczyca;
Wargówka;Wargówko;Wargówka;
Makowic;Makowice;Makowica;
Grzebieni;Grzebienie;Grzebień;
Parolic;Parolice;Parolica;
Swarzynic;Swarzynice;Swarzynica;
Raw;Rawy;Rawa;
Jasnowa;Jasnowo;Jasnowa;
Wojcieszowa;Wojcieszów;Wojcieszowa;
Szymankowa;Szymankowo;Szymankowa;
Adelinowa;Adelinów;Adelinowa;
Niemojowa;Niemojów;Niemojowa;
Ślęzan;Ślęzany;Ślęzan;
Kasek;Kaski;Kasek;
Wrocimowic;Wrocimowice;Wrocimowica;
Wrotkowa;Wrotków;Wrotkowa;
Kudelczyna;Kudelczyn;Kudelczyna;
Gościnnnej;Gościnna;Gościnnna;
Włoszczowic;Włoszczowice;Włoszczowica;
Dobrocieciech;Dobrociechy;Dobrocieciecha;
Kruszynek;Kruszynki;Kruszynek;
Wielochowa;Wielochowo;Wielochów;
Chotelka;Chotelek;Chotelka;
Kraszkowa;Kraszków;Kraszkowa;
Kielczy;Kielcza;Kielcz;
Wajsnor;Wajsnory;Wajsnora;
Barwina;Barwino;Barwina;
Kłodkowa;Kłodkowo;Kłodkowa;
Płośnicy;Płośnica;Płośnik;
Kudelicz;Kudelicze;Kudelicz;
Donosów;Donosy;Donos;
Woroblina;Woroblin;Woroblina;
Barwin;Barwiny;Barwina;
Gardlina;Gardlin;Gardlina;
Rochali;Rochale;Rochal;
Cołdanek;Cołdanki;Cołdanka;
Kociborza;Kocibórz;Kociborze;
Gostunia;Gostuń;Gostunia;
Śniadówka;Śniadówko;Śniadówka;
Kuskowa;Kuskowo;Kuskowa;
Ostromęczyna;Ostromęczyn;Ostromęczyna;
Hruszewa;Hruszew;Hruszewo;
Duńkowiczek;Duńkowiczki;Duńkowiczka;
Kamlarek;Kamlarki;Kamlarka;
Rykoszyna;Rykoszyn;Rykoszyna;
Wołowic;Wołowice;Wołowica;
Godacz;Godacze;Godacz;
Paradowa;Paradowo;Paradowa;
Desna;Desno;Desna;
Zdunowic;Zdunowice;Zdunowica;
Swaderek;Swaderki;Swaderka;
Gugnów;Gugny;Gugnum;
Kolbarku;Kolbark;Kolbarek;
Piotrkowa;Piotrkowo;Piotrkowa;
Budzistowa;Budzistowo;Budzistowa;
Czarnot;Czarnoty;Czarnota;
Gaczysk;Gaczyska;Gaczysko;
Lipowczyczyc;Lipowczyce;Lipowczyczyca;
Bronina;Bronin;Bronina;
Nicka;Nick;Nicka;
Sępopola;Sępopol;Sępopola;
Pęczyn;Pęczyny;Pęczyna;
Budziszewka;Budziszewko;Budziszewka;
Derylaków;Derylaki;Derylak;
Kronówka;Kronówko;Kronówka;
Jaźwin;Jaźwiny;Jaźwina;
Byszowa;Byszów;Byszowa;
Tatar;Tatary;Tatar;
Świętochowa;Świętochowo;Świętochów;
Marczykowskiego;Marczykowskie;Marczykowski;
Poćkun;Poćkuny;Poćkun;
Wygranego;Wygrane;Wygrany;
Ścigowa;Ścigów;Ścigowa;
Chwostka;Chwostek;Chwostka;
Suchoczasów;Suchoczasy;Suchoczas;
Janowa;Janów;Janowa;
