Dopełniacz;Mianownik;Wynik Stemmera
Kolonii Krerów;Kolonia Krery;Kolonia Krer
Obudzienka;Obudzienko;Obudzienka
Pomianowa Dolnego;Pomianów Dolny;Pomianowa Dolny
Gajówki Seredzic;Gajówka Seredzice;Gajówka Seredzica
Mościsk;Mościska;Mościsko
Klawka;Klawek;Klawka
Święcin;Święciny;Święcina
Pełt;Pełty;Pełt
Boguszy;Bogusza;Bogusz
Wąsowa;Wąsów;Wąsowa
Masun;Masuny;Masun
Bogusz;Bogusze;Bogusz
Nadzowa;Nadzów;Nadzowa
Wydartuchów;Wydartuchy;Wydartuch
Kupniewa;Kupniewo;Kupniewa
Szepietowa-Żak;Szepietowo-Żaki;Szepietowa-Żak
Szmurłów;Szmurły;Szmurzeł
Tulewa;Tulewo;Tulewa
Przywsia;Przywsie;Przywś
Chełch-Klimek;Chełchy-Klimki;Chee-Klimek
Jazków;Jazki;Jazek
Kolonii Ceranowa;Kolonia Ceranów;Kolonia Ceranowa
Mienników;Mienniki;Miennik
Gawronowa;Gawronów;Gawronowa
Lisia;Lisie;Lisia
Gogołów;Gogoły;Gogoł
Cyganowa;Cyganowo;Cyganowa
Pod Lubiewice;Pod Lubiewice;Poda Lubiewica
Wólna;Wólne;Wólna
Wiecka;Wieck;Wiecek
Nowego Bornego;Nowe Borne;Nowy Borne
Raduczyczyc;Raduczyce;Raduczyczyca
Julinka;Julinek;Julinka
Ciółkowa Małego;Ciółkowo Małe;Ciółkowa Mały
Soszyna-Młyna;Soszyn-Młyn;Soszyna-Młyn
Hubek Gościeszynka;Hubki Gościeszynka;Hubka Gościeszynka
Duchów;Duchy;Duch
Kochanków;Kochanki;Kochanek
Szczeglic;Szczeglice;Szczeglica
Krzywopłotów;Krzywopłoty;Krzywopłot
Siedlec;Siedlece;Siedlec
Kroczyczyc Okupnych;Kroczyce Okupne;Kroczyczyca Okupny
Do Graniów;Do Graniów;Da Granium
Żelisławek;Żelisławki;Żelisławka
Samowicz;Samowicze;Samowicz
Wielkich Radowisk;Wielkie Radowiska;Wielki Radowisko
Truszek-Zalesia;Truszki-Zalesie;Truszka-Zaleś
Miętałowa;Miętałów;Miętałowa
Salpika Średniego;Salpik Średni;Salpika Średni
Nehrybki;Nehrybka;Nehrybek
Do Lużnej;Do Lużnej;Da Lużna
Brodowa-Bąbół;Brodowo-Bąboły;Brodowa-Bąbół
Miechucińskich Chróstów;Miechucińskie Chrósty;Miechuciński Chrósta
Witowic;Witowice;Witowica
Smolic Górnych;Smolice Górne;Smolica Górny
Kolonii Wróbli;Kolonia Wróble;Kolonia Wróbel
Bratek;Bratki;Bratka
Spytkówek;Spytkówki;Spytkówka
Skrzetuska;Skrzetusko;Skrzetuska
Gór Gostwickich;Góry Gostwickie;Gór Gostwicki
Maćkowic;Maćkowice;Maćkowica
Skolwit;Skolwity;Skolwit
Kamoli;Kamola;Kamol
Woli Gałęzowskiej;Wola Gałęzowska;Wol Gałęzowska
Porwit;Porwity;Porwit
Krupińskich;Krupińskie;Krupiński
Średnicy-Maćkowiąt;Średnica-Maćkowięta;Średnik-Maćkowię
Swolszewic-Działów;Swolszewice-Działy;Swolszewica-Dział
Zygmuntów;Zygmunty;Zygmunt
Dłuskiej Woli;Dłuska Wola;Dłuska Wol
Nowych Nieżychowic;Nowe Nieżychowice;Nowy Nieżychowica
Szczytowa;Szczytów;Szczytowa
Wilczych Ługów;Wilcze Ługi;Wilczy Ług
Wziąchowa Małego;Wziąchowo Małe;Wziąchów Mały
Nowego Waliszowa;Nowy Waliszów;Nowy Waliszowa
Perek-Lachów;Perki-Lachy;Perka-Lach
Kolonii Tyrowa;Kolonia Tyrowo;Kolonia Tyrowa
Kopczynowa;Kopczynowo;Kopczynowa
Malesina;Malesin;Malesina
Nowych Kozimin;Nowe Koziminy;Nowy Kozimina
Stodółek;Stodółki;Stodółka
Nowych Grochali;Nowe Grochale;Nowy Grochal
Mostowic;Mostowice;Mostowica
Kołaków-Wietrzychowa;Kołaki-Wietrzychowo;Kołak-Wietrzychów
Tynicy;Tynica;Tynik
Szotkowic;Szotkowice;Szotkowica
Jeziorek Północnych;Jeziorki Północne;Jeziorko Północny
Pokrówki;Pokrówka;Pokrówki
Jaworówka;Jaworówko;Jaworówka
Wierzchosławia;Wierzchosław;Wierzchosławie
Kruszyna;Kruszyn;Kruszyna
Krężołów-Kolonii;Krężoły-Kolonia;Krężół-Kolonia
Przespolewa Pańskiego;Przespolew Pański;Przespolewa Pański
Pruszyna;Pruszyn;Pruszyna
Kamieńskich Chałup;Kamieńskie Chałupy;Kamieński Chałupa
Radańskich;Radańska;Radański
Nienałt-Szyman;Nienałty-Szymany;Nienałt-Szyman
Komorników Rogowskich;Komorniki Rogowskie;Komornik Rogowski
Wierzbia Poprzecznego;Wierzbie Poprzeczne;Wierzbia Poprzeczny
Kożuch Wielkich;Kożuchy Wielkie;Kożuch Wielki
Choćkowskiego;Choćkowskie;Choćkowski
Rudna-Kosił;Rudno-Kosiły;Rudna-Kosiła
Kudłaczów;Kudłacze;Kudłacz
Krępego;Krępe;Krępy
Jaszczowa;Jaszczów;Jaszczowa
Wiesławówowa;Wiesławów;Wiesławówowa
Krępy;Krępa;Kręp
Bud Szustkowskich;Budy Szustkowskie;Buda Szustkowski
Łęczyczyc;Łęczyce;Łęczyczyca
Kolonii Berejowa;Kolonia Berejów;Kolonia Berejowa
Skokówka;Skokówko;Skokówka
Siekierek-Hub;Siekierki-Huby;Siekierka-Hub
Zasp Wielkich;Zaspy Wielkie;Zaspa Wielki
Ewopola;Ewopole;Ewopola
Radul;Radule;Radula
Kolonii Niemienic;Kolonia Niemienice;Kolonia Niemienica
Woli Krobowskiej;Wola Krobowska;Wol Krobowska
Teodorów-Osiedla;Teodory-Osiedle;Teodór-Osiedle
Zarybinka;Zarybinek;Zarybinka
Kruszówca;Kruszówiec;Kruszówca
Gap;Gapy;Gap
Widryk;Widryki;Widryk
Dobrzynieńca;Dobrzyniec;Dobrzynieniec
Do Szerszenia;Do Szerszenia;Da Szerszeń
Rosów;Rosy;Ros
Pypkowa;Pypkowo;Pypkowa
Myślinieńca;Myśliniec;Myślinieniec
Perek-Wypych;Perki-Wypychy;Perka-Wypy
Targowa;Targowo;Targowa
Górnego Przedmieścia;Górne Przedmieście;Górny Przedmieście
Puzdrowa;Puzdrowo;Puzdrowa
Zielonej Puszczy;Zielona Puszcza;Zielona Puszcz
Stokowa-Szerszeń;Stokowo-Szerszenie;Stokowa-Szerszeń
Tokarowa;Tokarów;Tokarowa
Spoczynka;Spoczynek;Spoczynka
Podpnisk;Podpniska;Podpnisko
Podbrzościów;Podbrzościa;Podbrzość
Lisiczyna;Lisiczyn;Lisiczyna
Za Kiecką;Za Kiecką;Ze Kiecka
Czarnicy;Czarnica;Czarnik
Cyprianowa;Cyprianów;Cyprianowa
Chorokowy;Chorokowa;Chorokowy
Szklanowa;Szklanów;Szklanowa
Sokolnik Wielkich;Sokolniki Wielkie;Sokolnik Wielki
Wężykowa;Wężyków;Wężykowa
Bogdańczowic;Bogdańczowice;Bogdańczowica
Świniarek;Świniarki;Świniarka
Czartek Dużych;Czartki Duże;Czartka Duży
Leska;Lesko;Leska
Starego Rembertowa;Stary Rembertów;Stary Rembertowa
Goworowa;Goworowo;Goworowa
Biadaczka;Biadaczek;Biadaczka
Golczewka;Golczewko;Golczewka
Dobkowic;Dobkowice;Dobkowica
Trakiszek;Trakiszki;Trakiszka
Lęborka;Lębork;Lęborek
Podlipkowa;Podlipków;Podlipkowa
Jeziorowa;Jeziorowo;Jeziorowa
Gościęcicic;Gościęcice;Gościęcicica
Ewcina;Ewcin;Ewcina
Dorbozów;Dorbozy;Dorbóz
Helenowa Trębskiego;Helenów Trębski;Helenowa Trębski
Pod Bartnią Górą;Pod Bartnią Górą;Poda Bartnia Góra
Biadaczewa;Biadaczew;Biadaczewo
Kółeczka;Kółeczko;Kółeczka
Gajdzikowych Górek;Gajdzikowe Górki;Gajdzikowa Górka
Przecznicy;Przecznica;Przecznik
Zgliczyna Witowego;Zgliczyn Witowy;Zgliczyna Witowy
Słodkówka;Słodkówko;Słodkówka
Na Bukową;Na Bukową;Ne Bukowa
Łabunia Małego;Łabuń Mały;Łabunia Mały
Starego Pilczyna;Stary Pilczyn;Stary Pilczyna
Piłki-Folwarku;Piłka-Folwark;Piłek-Folwark
Breńska;Breńsk;Breńska
Kobylaków-Koryszy;Kobylaki-Korysze;Kobylak-Korysz
Do Lacha pod Fabryką;Do Lacha pod Fabryką;Da Lach poda Fabryka
Dobrocicic Górnych;Dobrocice Górne;Dobrocicica Górny
Pławna;Pławno;Pławna
W Smreczniku;W Smreczniku;W Smrecznik
Uniszek-Cegielni;Uniszki-Cegielnia;Uniszek-Cegielnia
Morawiny;Morawina;Morawiny
Karpinka;Karpinek;Karpinka
Kwaśnego;Kwaśne;Kwaśny
Koprek;Koprki;Koprka
Rogowa-Majątku;Rogowo-Majątek;Rogowa-Majątek
Piwonic-Kolonii;Piwonice-Kolonia;Piwonica-Kolonia
Gajówki Osieka;Gajówka Osiek-Włostybory;Gajówki Osieka
Michałów;Michały;Michał
Wolicy-Kolonii;Wolica-Kolonia;Wolik-Kolonia
Franek-Dąbrowy;Franki-Dąbrowa;Franka-Dąbrowa
Żabiochy;Żabiocha;Żabioch
Brudnowa;Brudnów;Brudnowa
Krzydliny Małej;Krzydlina Mała;Krzydliny Mała
Gór Strachanowskich;Góry Strachanowskie;Gór Strachanowski
Szostkowa;Szostkowo;Szostkowa
Jasinieńca;Jasiniec;Jasinieniec
Przedwabia;Przedwabie;Przedwab
Kolonii Łupowa;Kolonia Łupowo;Kolonia Łupowa
Załęża-Gartek;Załęże-Gartki;Załąż-Gartka
Boduszyna;Boduszyn;Boduszyna
Studnisk Górnych;Studniska Górne;Studnisko Górny
Kolonii Baranowa;Kolonia Baranowo;Kolonia Baranowa
Bogdanówki;Bogdanówka;Bogdanówki
Dzwonkowic;Dzwonkowice;Dzwonkowica
Osiedla Borowiny;Osiedle Borowina;Osiedle Borowiny
Woli Rzeplińskiej;Wola Rzeplińska;Wol Rzeplińska
Wrzeszczewic-Skrejni;Wrzeszczewice-Skrejnia;Wrzeszczewica-Skrejny
Pyszczyna;Pyszczyn;Pyszczyna
Rumaków;Rumaki;Rumak
Wsi Górnej;Wieś Górna;Ws Górna
Gościeradowa Ukazowego;Gościeradów Ukazowy;Gościeradowa Ukazowy
Podbrowarza;Podbrowarze;Podbrowarz
Myśliborskich Holendrów;Myśliborskie Holendry;Myśliborski Holender
Domanic-Majątku;Domanice-Majątek;Domanica-Majątek
Lubranieńca;Lubraniec;Lubranieniec
Kotermania;Kotermań;Kotermania
Binkowa;Binkowo;Binkowa
Głębiny-Byłka;Głębina-Byłek;Głębina-Byłka
Korzenity;Korzenita;Korzenit
Folęgów;Folęgowie;Folęg
Kunic;Kunice;Kunica
Tymienieńca-Jastrzębia;Tymieniec-Jastrząb;Tymienieniec-Jastrząb
Karpisk-Kolonii;Karpiska-Kolonia;Karpisko-Kolonia
Kolonii Świętego;Kolonia Święte;Kolonia Święty
Gabrielów;Gabriele;Gabriel
Słodkowa Pierwszego;Słodków Pierwszy;Słodkowa Pierwszy
Zagród Witowskich;Zagrody Witowskie;Zagroda Witowski
Golanek Dolnych;Golanki Dolne;Golanka Dolny
Ustrzeszy;Ustrzesz;Ustrzesza
Chmur;Chmury;Chmura
Łagiewnik;Łagiewniki;Łagiewnik
Ciapkowa;Ciapków;Ciapkowa
Kolonii Żegot;Kolonia Żegoty;Kolonia Żegot
Łęku-Osieka;Łęk-Osiek;Łęk-Osieka
Małachowa-Kępego;Małachowo-Kępe;Małachów-Kępy
Ryków;Ryki;Ryk
Krzywych Gór;Krzywe Góry;Krzywa Gór
Kolonii Kobylina;Kolonia Kobylin-Kruszewo;Kolonii Kobylina
Kłopotek;Kłopotki;Kłopotka
Balic-Kolonii;Balice-Kolonia;Balica-Kolonia
Rytwian;Rytwiany;Rytwian
Murzynki;Murzynka;Murzynki
Jackowic;Jackowice;Jackowica
Wielewa;Wielewo;Wielew
Gończyczyc;Gończyce;Gończyczyca
Wargówka;Wargówko;Wargówka
Nowych Zaręb;Nowe Zaręby;Nowy Zaręba
Józefowa Głównego;Józefów Główny;Józefowa Główne
Drankówki;Drankówka;Drankówki
Kolonii Pęczek;Kolonia Pęczki-Kozłowo;Kolonii Pęczek
Koziebrodzkich Budek;Koziebrodzkie Budki;Koziebrodzki Budek
Kalna-Wostówki;Kalno-Wostówka;Kalna-Wostówka
Gocy;Goca;Goc
Krzenowisk;Krzenowiska;Krzenowisko
Kolonii Jurgów;Kolonia Jurgi;Kolonia Jurg
Wojciechowic Małych;Wojciechowice Małe;Wojciechowica Mała
Hajduk Wielkich;Hajduki Wielkie;Hajduk Wielki
Powodowa Trzeciego;Powodów Trzeci;Powodowa Trzeci
Grzebieni;Grzebienie;Grzebień
Subli;Suble;Subel
Parolic;Parolice;Parolica
Sępólna Krajeńskiego;Sępólno Krajeńskie;Sępólna Krajeński
Swarzynic;Swarzynice;Swarzynica
Bielan Wrocławskich;Bielany Wrocławskie;Bielan Wrocławski
Zarudni;Zarudnia;Zarudzień
Raw;Rawy;Rawa
Krosnowic;Krosnowice;Krosnowica
Ligoty Zabrskiej;Ligota Zabrska;Ligot Zabrska
Rucianego-Nidy;Ruciane-Nida;Ruciany-Nidy
Starej Śnietni;Stara Śnietnia;Stara Śniecień
Suska Starego;Susk Stary;Suska Stary
Bukowego Pola;Bukowe Pole;Bukowy Pola
Na Szwedach;Na Szwedach;Ne Szweda
Gosk-Pełk;Goski-Pełki;Goska-Pełk
Cygusów;Cygusy;Cygus
Równego Dużego;Równe Duże;Równe Duży
Korkowa;Korkowo;Korkowa
Cyganek;Cyganki;Cyganek
Łanów Tyczyńskich;Łany Tyczyńskie;Łan Tyczyński
Wojcieszowa;Wojcieszów;Wojcieszowa
Na Beskidzie;Na Beskidzie;Ne Beskid
Szymankowa;Szymankowo;Szymankowa
Adelinowa;Adelinów;Adelinowa
Wroczyn Dużych;Wroczyny Duże;Wroczyna Duży
Mołożewa-Wsi;Mołożew-Wieś;Mołożewa-Ws
Gierczyczyc Poduchownych;Gierczyce Poduchowne;Gierczyczyca Poduchowny
Niemojowa;Niemojów;Niemojowa
Dębonosów;Dębonosy;Dębonos
Kolska;Kolsko;Kolska
Kasek;Kaski;Kasek
Rdułtowic;Rdułtowice;Rdułtowica
Wronkówki;Wronkówka;Wronkówki
Patkowa-Józefowa;Patków-Józefów;Patkowa-Józefowa
Woli Czarnyskiej;Wola Czarnyska;Wol Czarnyska
Blizanowa Poduchownego;Blizanów Poduchowny;Blizanowa Poduchowny
Grochola;Grochol;Grochola
Starego Kocina;Stary Kocin;Stary Kocina
Okrąglic;Okrąglice;Okrąglica
Osiedla Wiatrakowego;Osiedle Wiatrakowe;Osiedle Wiatrakowy
Wrotkowa;Wrotków;Wrotkowa
Pod Stacją;Pod Stacją;Poda Stacja
Płomykowa;Płomyków;Płomykowa
Kolonii Ryszek;Kolonia Ryszki;Kolonia Ryszka
Kudelczyna;Kudelczyn;Kudelczyna
Gościnnnej;Gościnna;Gościnnna
Lewickich;Lewickie;Lewicki
Dobrocieciech;Dobrociechy;Dobrocieciecha
Tuszków;Tuszkowy;Tuszek
Lekówca;Lekówiec;Lekówca
Gołębina-Parceli;Gołębin-Parcele;Gołębina-Parcela
Wielochowa;Wielochowo;Wielochów
Tymianek-Buci;Tymianki-Bucie;Tymianek-Buta
U Jochimki;U Jochimki;U Jochimek
Nowych Kozub;Nowe Kozuby;Nowy Kozub
Chotelka;Chotelek;Chotelka
Kraszkowa;Kraszków;Kraszkowa
Osiedla Sielskiego;Osiedle Sielskie;Osiedle Sielski
Majdanu-Obleszcza;Majdan-Obleszcze;Majdan-Obleszcz
Osiedla Poręby;Osiedle Poręba;Osiedle Porąb
Starego Witoszyna;Stary Witoszyn;Stary Witoszyna
Drugiego Plewna;Drugie Plewno;Drugi Plewna
Trzebieszowa Pierwszego;Trzebieszów Pierwszy;Trzebieszowa Pierwszy
Zawist-Wit;Zawisty-Wity;Zawist-Wit
Wędziszewa;Wędziszew;Wędziszewo
Barwina;Barwino;Barwina
Urbasi;Urbasie;Urbas
Wisienek;Wisienki;Wisienka
Kłodkowa;Kłodkowo;Kłodkowa
Płośnicy;Płośnica;Płośnik
Podstocza;Podstocze;Podstocz
Kudelicz;Kudelicze;Kudelicz
Rucina;Rucin;Rucina
Donosów;Donosy;Donos
Woroblina;Woroblin;Woroblina
Małysiaków;Małysiaki;Małysiak
Gardlina;Gardlin;Gardlina
Godziesz Małych;Godziesze Małe;Godziesza Mała
Raczkowa-Hub;Raczkowo-Huby;Raczkowa-Hub
Zaporowa;Zaporowo;Zaporowa
Rochali;Rochale;Rochal
Kokoszyc;Kokoszyce;Kokoszyca
Kolonii Kozińca;Kolonia Kozińce;Kolonia Koziniec
Niezabitowa-Kolonii;Niezabitów-Kolonia;Niezabitowa-Kolonia
Woli Wysokiej;Wola Wysoka;Wol Wysoka
Pieczynka;Pieczynek;Pieczynka
Kociborza;Kocibórz;Kociborze
Nowego Miasta nad Pilicą;Nowe Miasto nad Pilicą;Nowy Miasto nada Pilica
Puchaczowa-Lasu;Puchaczów-Las;Puchaczowa-Las
Idziek;Idźki;Idźka
Nadrybia Ukazowego;Nadrybie Ukazowe;Nadrybie Ukazowy
Bajek-Zalesia;Bajki-Zalesie;Bajka-Zaleś
Kolonii Starego Tajna;Kolonia Stare Tajno;Kolonia Stary Tajna
Pięciu Domków;Pięć Domków;Pięcie Domek
Skowierzyna;Skowierzyn;Skowierzyna
Zastronia Wilczkowskiego;Zastronie Wilczkowskie;Zastronie Wilczkowski
Julianowa Drugiego;Julianów Drugi;Julianowa Drugi
Kolonii Sarbinowa;Kolonia Sarbinowo;Kolonia Sarbinowa
Ostrowa Krzyckiego;Ostrowo Krzyckie;Ostrowa Krzycki
Kożuch Małych;Kożuchy Małe;Kożuch Mała
Wyrębla;Wyrębel;Wyrębla
Ostromęczyna;Ostromęczyn;Ostromęczyna
Kolonii Rożków;Kolonia Rożki;Kolonia Rożek
Kolonii Jagodnik;Kolonia Jagodniki;Kolonia Jagodnik
Hruszewa;Hruszew;Hruszewo
Rutek-Bronisz;Rutki-Bronisze;Rutka-Bronisz
Duńkowiczek;Duńkowiczki;Duńkowiczka
Kamlarek;Kamlarki;Kamlarka
Rykoszyna;Rykoszyn;Rykoszyna
Osiedla Wieczorka Pierwszego;Osiedle Wieczorka Pierwsze;Osiedle Wieczorek Pierwszy
Kolonii Rożka;Kolonia Rożka;Kolonia Rożek
Wołowic;Wołowice;Wołowica
Folusznego;Foluszne;Foluszny
Duchownych;Duchowne;Duchowny
Kolonii Grodny;Kolonia Grodna;Kolonia Grodny
Godacz;Godacze;Godacz
Długokątów Małych;Długokąty Małe;Długokąt Mała
Kolonii Feliksina;Kolonia Feliksin;Kolonia Feliksina
Piaskowic-Parceli;Piaskowice-Parcela;Piaskowica-Parcela
Desna;Desno;Desna
Zdunowic;Zdunowice;Zdunowica
Swaderek;Swaderki;Swaderka
Gugnów;Gugny;Gugnum
Kotlewa;Kotlewo;Kotlewa
Kolbarku;Kolbark;Kolbarek
Masiówek;Masiówki;Masiówka
Drugiej Strony Wsi;Druga Strona Wsi-Północna;Drugiej Strony Ws
Rywocin;Rywociny;Rywocina
Kotlew;Kotlewy;Kotlew
Jasienicy-Parceli;Jasienica-Parcele;Jasienica-Parcela
Woli Gołymińskiej;Wola Gołymińska;Wol Gołymińska
Piotrkowa;Piotrkowo;Piotrkowa
Budzistowa;Budzistowo;Budzistowa
Woli Knyszyńskiej;Wola Knyszyńska;Wol Knyszyńska
Antoniewa-Lubochy;Antoniew-Lubocha;Antoniewa-Luboch
Grabowa-Padaków;Grabowo-Padaki;Grabowa-Padak
Za Wieprzem;Za Wieprzem;Ze Wieprz
Chabia;Chabie;Chabia
Pod Lubomierzem;Pod Lubomierzem;Poda Lubomierz
Szczepiatyna-Osady;Szczepiatyn-Osada;Szczepiatyna-Osada
Czarnot;Czarnoty;Czarnota
Osiedla Bodzanów;Osiedle Bodzanów;Osiedle Bodzan
Strączków;Strączki;Strączek
Zalesic-Kolonii;Zalesice-Kolonia;Zalesica-Kolonia
Gaczysk;Gaczyska;Gaczysko
Lipowczyczyc;Lipowczyce;Lipowczyczyca
Gajówki Łazów;Gajówka Łazy;Gajówka Łaz
Czyrzni;Czyrznie;Czyrznia
Parceli-Hałasów;Parcele-Halasy;Parcela-Hałas
Bronina;Bronin;Bronina
Bronimia;Bronim;Bronimia
Nicka;Nick;Nicka
Pławideł;Pławidła;Pławidło
Sępopola;Sępopol;Sępopola
Zalesia-Lenek;Zalesie-Lenki;Zaleś-Lenka
Korwinowa-Łąk;Korwinów-Łąki;Korwinowa-Łąk
Pęczyn;Pęczyny;Pęczyna
Budziszewka;Budziszewko;Budziszewka
Hub Godawskich;Huby Godawskie;Hub Godawski
Dalów;Dale;Dal
Pożarzyc;Pożarzyce;Pożarzyca
Klępów;Klępy;Klęp
Derylaków;Derylaki;Derylak
Pągowa-Kolonii;Pągów-Kolonia;Pągowa-Kolonia
Zawrot;Zawroty;Zawrot
Tonina;Tonin;Tonina
Grabienic Wielkich;Grabienice Wielkie;Grabienica Wielki
Kronówka;Kronówko;Kronówka
Solajn;Solajny;Solajn
Jaźwin;Jaźwiny;Jaźwina
Byszowa;Byszów;Byszowa
Warzechów;Warzechy;Warzech
Tatarów;Tatary;Tatar
Kudłówki;Kudłówka;Kudłówki
Chaberek;Chaberki;Chaberek
Woli-Chojnaty;Wola-Chojnata;Wol-Chojnat
Świętochowa;Świętochowo;Świętochów
Piasków Wróblewskich;Piaski Wróblewskie;Piasek Wróblewski
Nadwiśla;Nadwiśle;Nadwiśla
Rzepiennika Biskiego;Rzepiennik Biskupi;Rzepiennik Biski
Starych Konopek;Stare Konopki;Stara Konopek
Wierzbowego Miasta;Wierzbowe Miasto;Wierzbowy Miasto
Marczykowskiego;Marczykowskie;Marczykowski
Poćkun;Poćkuny;Poćkun
Nowej Kakawy;Nowa Kakawa;Nowa Kakaw
Pociejowa;Pociejów;Pociejowa
Kolonii Krzywina;Kolonia Krzywin;Kolonia Krzywina
Otręby;Otręba;Otręby
Wygranego;Wygrane;Wygrany
Ścigowa;Ścigów;Ścigowa
Rybołowów;Rybołowy;Rybołów
Siustrów;Siustry;Siustr
Chwostka;Chwostek;Chwostka
Mściszewic;Mściszewice;Mściszewica
Łuszczek;Łuszczki;Łuszczka
Suchoczasów;Suchoczasy;Suchoczas
Nastola-Giżyc;Nastole-Giżyce;Nastol-Giżyca
Piasku Wielkiego;Piasek Wielki;Piasko Wielki
Krzyżowej Woli;Krzyżowa Wola;Krzyżowa Wol
Nowych Płud;Nowe Płudy;Nowy Płuda
Osikówek;Osikówki;Osikówka
Osiedla Ostródzkiego;Osiedle Ostródzkie;Osiedle Ostródzki
Bryzdzyna;Bryzdzyn;Bryzdzyna
Kolonii Daniszewic;Kolonia Daniszewice;Kolonia Daniszewica
Bud Krasińskich;Budy Krasińskie;Buda Krasiński
Witostowic;Witostowice;Witostowica
Wydutek;Wydutki;Wydutka
Gręd;Grędy;Gręd
Masuńskich Włók;Masuńskie Włóki;Masuński Włók
Ciachcina;Ciachcin;Ciachcina
Krausów;Krause;Kraus
Celestynowa;Celestynów;Celestynowa
Głodów;Głody;Głód
Krausów;Krausy;Kraus
Jaciążka;Jaciążek;Jaciążka
Mokrej Lewej;Mokra Lewa;Mokrej Lewa
Starego Bostowa;Stary Bostów;Stary Bostowa
Użranek;Użranki;Użranka
Tyczynynóg;Tyczynynogi;Tyczynynóg
Ramendowskich;Ramendowskie;Ramendowski
Budek Szóstakowskich;Budki Szóstakowskie;Budek Szóstakowski
Bebechówka;Bebechówek;Bebechówka
Łazów Malenickich;Łazy Malenickie;Łaz Malenicki
Na Dziale;Na Dziale;Ne Dział
Woli Szczygiełkowej;Wola Szczygiełkowa;Wol Szczygiełkowa
Goduszyna;Goduszyn;Goduszyna
Porażynka;Porażynko;Porażynka
Mchowa;Mchowo;Mchów
Brzezia-Wsi;Brzezie-Wieś;Brzeź-Ws
Małego Łupstycha;Mały Łupstych;Mały Łupstycha
Jasionek;Jasionki;Jasionko
Karpicka;Karpicko;Karpicka
Bracholina;Bracholin;Bracholina
Kupowa;Kupowo;Kupowa
Kolonii Tołwina;Kolonia Tołwin;Kolonia Tołwina
Starych Tarnowic;Stare Tarnowice;Stara Tarnowica
Barnowa;Barnowo;Barnowa
Sowich Gór;Sowie Góry;Sowi Gór
Wolnicy;Wolnica;Wolnik
Lisiej Huty;Lisia Huta;Lisiej Hut
Czyżówka;Czyżówek;Czyżówka
Woli Dobranowskiej;Wola Dobranowska;Wol Dobranowska
Jaszczowa-Kolonii;Jaszczów-Kolonia;Jaszczowa-Kolonia
Kuźnicy Zagrzebskiej;Kuźnica Zagrzebska-Kolonia;Kuźnicy Zagrzebska
Domania;Domanie;Domania
Wronczyna;Wronczyn;Wronczyna
Mataków;Mataki;Matak
Pełka;Pełk;Pełko
Gliszcza;Gliszcz;Gliszcza
Zbludowic;Zbludowice;Zbludowica
Junkrowów;Junkrowy;Junkrów
Nad Brzeziną;Nad Brzeziną;Nada Brzezina
Kolonii Wielkolasa;Kolonia Wielkolas;Kolonia Wielkolasa
Kieljan;Kieljany;Kieljan
Kolonii Broszęcin;Kolonia Broszęcin;Kolonia Broszęcina
Zdun-Cegielni;Zduny-Cegielnia;Zdun-Cegielnia
Gajówki Smardzewic;Gajówka Smardzewice;Gajówka Smardzewica
Popielewic;Popielewice;Popielewica
Woli Żelichowskiej;Wola Żelichowska;Wol Żelichowska
Mostkowej Góry;Mostkowa Góra;Mostkowa Gór
Zakobyla;Zakobyle;Zakobyl
Wałkowisk;Wałkowiska;Wałkowisko
Łapszy Niżnych;Łapsze Niżne;Łapsz Niżna
Działoszyc;Działoszyce;Działoszyca
Gołuszkowa;Gołuszkowo;Gołuszkowa
Pietrzaków;Pietrzaki;Pietrzak
Nowego Bystrego;Nowe Bystre;Nowy Bystry
Kotarwic;Kotarwice;Kotarwica
Gałasi;Gałasie;Gałas
Żabiej;Żabia;Żaba
Goszczynnna;Goszczynno;Goszczynnna
Kornatowa;Kornatowo;Kornatow
Buchowa Kikolskiego;Buchowo Kikolskie;Buchów Kikolski
Perka;Perek;Perka
Ostrowitego-Wybudowania;Ostrowite-Wybudowanie;Ostrowity-Wybudowanie
Klejnówka;Klejnówko;Klejnówka
Kwasowic;Kwasowice;Kwasowica
Rzepina Drugiego;Rzepin Drugi;Rzepina Drugi
Osiedla Przodowników Pracy;Osiedle Przodowników Pracy;Osiedle Przodownik Praca
Pieńkówka;Pieńkówko;Pieńkówka
Niechcicic-Bloków;Niechcice-Bloki;Niechcicica-Blok
Gass-Kopyt;Gassy-Kopyty;Gassa-Kopyto
Rzewuszek;Rzewuszki;Rzewuszka
Skrzatów;Skrzaty;Skrzat
Rzozowa;Rzozów;Rzozowa
Sitarzów;Sitarze;Sitarz
Kolibek;Kolibki;Kolibka
Nowego Karmina;Nowy Karmin;Nowy Karmina
Pękowa;Pękowo;Pękowa
Leśnej WieStarej;Leśna-Stara Wieś;Leśnej WieStara
Pyrówek;Pyrówki;Pyrówka
Miłostajek;Miłostajki;Miłostajka
Waliszewic;Waliszewice;Waliszewica
Perlina-Wybudowy;Perlino-Wybudowa;Perlin-Wybudowa
Łukaszów;Łukasze;Łukasz
Dolnych Wymiarów;Dolne Wymiary;Dolny Wymiar
Mysoków;Mysoki;Mysok
Kuczy Małych;Kucze Małe;Kucza Mała
Krzyżewa-Marków;Krzyżewo-Marki;Krzyżewa-Marek
