Dopełniacz;Mianownik;Wynik Stemmera
Stępki;Stępka;Stępek
Górek Napękowskich;Górki Napękowskie;Górka Napękowski
Rybarzowic;Rybarzowice;Rybarzowica
Chrobot;Chroboty;Chrobot
Kępy Wólczyńskiej;Kępa Wólczyńska;Kęp Wólczyńska
Pijanowa;Pijanów;Pijanowa
Niemicy;Niemica;Niemik
Lipego;Lipe;Lipy
Witnicy;Witnica;Witnik
Strug Krzywickich;Strugi Krzywickie;Strug Krzywicki
Szczepkowa Borowego;Szczepkowo Borowe;Szczepkowa Borowy
Bud Wandalińskich;Budy Wandalińskie;Buda Wandaliński
Lip;Lipy;Lipa
Korzecznika-Podlesia;Korzecznik-Podlesie;Korzecznik-Podleś
Pińska;Pińsko;Pińska
Kiewłak;Kiewłaki;Kiewłak
Bedlna-Wsi;Bedlno-Wieś;Bedlna-Ws
Niw Postękalickich;Niwy Postękalickie;Niwo Postękalicki
Żodynia;Żodyń;Żodynia
Gorzkowic;Gorzkowice;Gorzkowica
Zaborcza;Zaborcze;Zaborcz
Krynek-Soboli;Krynki-Sobole;Krynka-Sobol
Sompolna;Sompolno;Sompolna
Lutowa;Lutowo;Lutowa
Chrząstowa;Chrząstów;Chrząstowa
Ozorowa;Ozorów;Ozorowa
Jazgarzewa;Jazgarzew;Jazgarzewo
Skolina;Skolin;Skolina
Jeżewic;Jeżewice;Jeżewica
Bachurów;Bachury;Bachur
Wrotek;Wrotki;Wrotka
Brzeźc;Brzeźce;Brzeźc
Świerkówca;Świerkówiec;Świerkówca
Dziektarzewa;Dziektarzew;Dziektarzewo
Świedziebni;Świedziebnia;Świedziebny
Hucisk;Huciska;Hucisk
Nagodzic;Nagodzice;Nagodzica
Suliszewic;Suliszewice;Suliszewica
Wiewca;Wiewiec;Wiewca
Brzysk;Brzyska;Brzysko
Woli Bystrzyckiej;Wola Bystrzycka;Wol Bystrzycka
Szymbor-Włodków;Szymbory-Włodki;Szymbor-Włodek
Świątków;Świątki;Świątek
Pilch;Pilchy;Pilch
Kłaczkowa;Kłaczkowo;Kłaczkowa
Śliwkowa;Śliwkowo;Śliwkowa
Skorczyczyc;Skorczyce;Skorczyczyca
Kolonii Sochocina;Kolonia Sochocin;Kolonia Sochocina
Puczyczyc;Puczyce;Puczyczyca
Targowskiej Woli;Targowska Wola;Targowska Wol
Jełmunia;Jełmuń;Jełmunia
Lubstówka;Lubstówek;Lubstówka
Godowa;Godowo;Godowa
Godowy;Godowa;Godowy
Nowego Strącza;Nowe Strącze;Nowy Strącze
Woli Wierzbowskiej;Wola Wierzbowska;Wol Wierzbowska
Bielewicz;Bielewicze;Bielewicz
Godlewa;Godlewo;Godlewa
Okalinieńca;Okaliniec;Okalinieniec
Mroczkowa Gościnnnego;Mroczków Gościnny;Mroczkowa Gościnnny
Sokołów;Sokoły;Sokół
Glin Wielkich;Gliny Wielkie;Glina Wielki
Starego Komunina;Stary Komunin;Stary Komunina
Litwinowicz;Litwinowicze;Litwinowicz
Skrajnego;Skrajne;Skrajny
Russsowa;Russów;Russsowa
Nawojowa Łużyckiego;Nawojów Łużycki;Nawojowa Łużycki
Blizocina;Blizocin;Blizocina
Prężyc;Prężyce;Prężyc
Siernicz Wielkich;Siernicze Wielkie;Siernicz Wielki
Przejęsławia;Przejęsław;Przejęsławie
Górki Klonowskiej;Górka Klonowska-Kolonia;Górki Klonowska
Wielimowa;Wielimowo;Wielimowa
Cieszowa;Cieszów;Cieszowa
Lewikowa;Lewików;Lewikowa
Ciecierz;Ciecierze;Ciecierz
Białego Dunajca;Biały Dunajec;Biały Dunajca
Wierobi;Wierobie;Wierobia
Pieryszewa;Pieryszew;Pieryszewo
Kłobi Nowej;Kłobia Nowa;Kłob Nowa
Pustkowa;Pustków;Pustkowa
Wiszczelic;Wiszczelice;Wiszczelica
Łap-Pluśniaków;Łapy-Pluśniaki;Łap-Pluśniak
Chałupek Chotynieckich;Chałupki Chotynieckie;Chałupka Chotyniecki
Piasków Królewskich;Piaski Królewskie;Piasek Królewski
Radzioch;Radziochy;Radzioch
Barczkowa;Barczków;Barczkowa
Kidałowic;Kidałowice;Kidałowica
Perklic;Perklice;Perklica
Zwanowic;Zwanowice;Zwanowica
Wisek;Wiski;Wisek
Żuklina;Żuklin;Żuklina
Szepietowa;Szepietowo;Szepietowa
Szczytnik Duchownych;Szczytniki Duchowne;Szczytnik Duchowny
Cecenowa;Cecenowo;Cecenowa
Starego Bógpomoża;Stary Bógpomóż;Stary Bógpomoże
Grabców Wręckich;Grabce Wręckie;Grabiec Wręcki
Ostrzykowa;Ostrzykowo;Ostrzykowa
Gołaczew;Gołaczewy;Gołaczew
Osowiec;Osowce;Osowiec
Starego Szelkowa;Stary Szelków;Stary Szelkowa
Sułkowic Drugich;Sułkowice Drugie;Sułkowica Drugie
Szczotkowic;Szczotkowice;Szczotkowica
Strumian;Strumiany;Strumian
Szczeglina;Szczeglin;Szczeglina
Nawojowej Góry;Nawojowa Góra;Nawojowa Gór
Pawłowicz;Pawłowicze;Pawłowicz
Niałka Wielkiego;Niałek Wielki;Niałka Wielki
Starego Zbrachlina;Stary Zbrachlin;Stary Zbrachlina
Falkowa;Falków;Falkowa
Niesłuchowa;Niesłuchowo;Niesłuchów
Nowego Objezierza;Nowe Objezierze;Nowy Objezierze
Żerów-Czubików;Żery-Czubiki;Żer-Czubik
Pszczonowa;Pszczonów;Pszczonowa
Łysomic;Łysomice;Łysomica
Uścianka Wielkiego;Uścianek Wielki;Uścianka Wielki
Huty Palędzkiej;Huta Palędzka;Hut Palędzka
Nowej Kubry;Nowa Kubra;Nowa Kubr
Huty Porajskiej;Huta Porajska;Hut Porajska
Tworkowa;Tworków;Tworkowa
Wygryn;Wygryny;Wygryna
Niegosławic;Niegosławice;Niegosławica
Marszowa;Marszów;Marszowa
Pniewitego;Pniewite;Pniewity
Nieznanowic;Nieznanowice;Nieznanowica
Starego Bulkowa;Stare Bulkowo;Stary Bulkowa
Nowego Kamienia;Nowy Kamień;Nowy Kamienie
Bud Krępskich;Budy Krępskie;Buda Krępski
Husowa;Husów;Husowa
Żarki nad Nysą;Żarka nad Nysą;Żarka nada Nysa
Krobusza;Krobusz;Krobusza
Woli Chorzelowskiej;Wola Chorzelowska;Wol Chorzelowska
Prusowego Borku;Prusowy Borek;Prusowe Borek
Kobylnicy;Kobylnica;Kobylnik
Jeziórka;Jeziórko;Jeziórka
Marianowa Kołackiego;Marianów Kołacki;Marianowa Kołacki
Urzędowa;Urzędów;Urzędowa
Lelkowa;Lelkowo;Lelkowa
Ciesz;Ciesze;Ciesza
Grzybin;Grzybiny;Grzybina
Chwalęcina;Chwalęcin;Chwalęcina
Wielkiego Buczka;Wielki Buczek;Wielki Buczka
Steklinka;Steklinko;Steklinka
Święcicic;Święcice;Święcicica
Wrzosowa;Wrzosów;Wrzosowa
Żyrowy;Żyrowa;Żyrowy
Turzna;Turzno;Turzna
Czapli Wolnych;Czaple Wolne;Czapla Wolny
Boręt;Boręty;Boręt
Jagoczan;Jagoczany;Jagoczan
Gruntowic;Gruntowice;Gruntowica
Pigan;Pigany;Pigan
Golanek;Golanki;Golanka
Pietrzyków;Pietrzyki;Pietrzyk
Danowskich;Danowskie;Danowski
Dynowa;Dynów;Dynowa
Kręska;Kręsk;Kręsek
Lipuskiej Huty;Lipuska Huta;Lipuska Hut
Spręcowa;Spręcowo;Spręcowa
Stanów Dużych;Stany Duże;Stan Duży
Starych Budkowic;Stare Budkowice;Stara Budkowica
Radusza;Radusz;Radusza
Woli Osowej;Wola Osowa;Wol Osowa
Skorosz;Skorosze;Skorosz
Domaszewa;Domaszew;Domaszewo
Chłopiatyna;Chłopiatyn;Chłopiatyna
Goli Wielkiej;Gola Wielka;Gol Wielka
Zopów-Osiedla;Zopowy-Osiedle;Zop-Osiedle
Jamiołek-Świetlik;Jamiołki-Świetliki;Jamiołek-Świetlik
Kołaczkowa;Kołaczków;Kołaczkowa
Rogolina;Rogolin;Rogolina
Dylaków;Dylaki;Dylak
Czerwonej Niwy;Czerwona Niwa-Parcel;Czerwonej Niwus
Lipiec Reymontowskich;Lipce Reymontowskie;Lipiec Reymontowski
Głodowa Wielkiego;Głodowo Wielkie;Głodowa Wielki
Strzebinia;Strzebiń;Strzebinia
Smolna Wielkiego;Smolno Wielkie;Smolna Wielki
Kretkowa;Kretków;Kretkowa
Gościęcina;Gościęcino;Gościęcina
Rypina;Rypin;Rypina
Klikawy;Klikawa;Klikaw
Oczesał;Oczesały;Oczesał
Dalęcinka;Dalęcinko;Dalęcinka
Siomek;Siomki;Siomek
Jezior Dolnych;Jeziory Dolne;Jezioro Dolny
Wikrowa;Wikrowo;Wikrowa
Siemieni;Siemienie;Siemień
Wielan;Wielany;Wielan
Sulejówka;Sulejówek;Sulejówka
Stajenczynek;Stajenczynki;Stajenczynek
Mirosławia;Mirosław;Mirosławie
Sieroszowic;Sieroszowice;Sieroszowica
Krzewa-Plebanek;Krzewo-Plebanki;Krzewo-Plebanka
Przeworna;Przeworno;Przeworn
Lysek;Lyski;Lyska
Szczerkowa;Szczerkowo;Szczerkowa
Ryłowic;Ryłowice;Ryłowica
Chutkowic;Chutkowice;Chutkowica
Gościsławia;Gościsław;Gościsławie
Starzenic;Starzenice;Starzenica
Turowa;Turowo;Turowa
Kruklina;Kruklin;Kruklina
Grabianowa;Grabianów;Grabianowa
Osłowic;Osłowice;Osłowica
Brodzięcina;Brodzięcin;Brodzięcina
Kęsowa;Kęsowo;Kęsowa
Kopydłówka;Kopydłówek;Kopydłówka
Chinowa;Chinów;Chinowa
Odnogi-Kuźmów;Odnoga-Kuźmy;Odnoga-Kuźm
Libiąża;Libiąż;Libiąża
Zaryszyna;Zaryszyn;Zaryszyna
Grabowna Małego;Grabowno Małe;Grabown Mały
Krzyżowic;Krzyżowice;Krzyżowica
Deszkowic-Kolonii;Deszkowice-Kolonia;Deszkowica-Kolonia
Brodów Małych;Brody Małe;Bród Mała
Karniszyna;Karniszyn;Karniszyna
Ukty;Ukta;Ukt
Mełpina;Mełpin;Mełpina
Kominek;Kominki;Kominek
Tomnic;Tomnice;Tomnica
Osieka-Włostyborów;Osiek-Włostybory;Osieka-Włostybór
Zaborówca;Zaborówiec;Zaborówca
Kucicic;Kucice;Kucicica
Bruskowa Małego;Bruskowo Małe;Bruskowa Mały
Cienina Zabornego;Cienin Zaborny;Cienina Zaborne
Rzeszotar-Chwał;Rzeszotary-Chwały;Rzeszotara-Chwała
Kniazi;Kniazie;Kniaź
Swolszewic Dużych;Swolszewice Duże;Swolszewica Duży
Brodowych Łąk;Brodowe Łąki;Brodowy Łąk
Żmijewa-Ponek;Żmijewo-Ponki;Żmijewa-Ponka
Pomarzanowic;Pomarzanowice;Pomarzanowica
Plutek;Plutki;Plutek
Maszkowic;Maszkowice;Maszkowica
Remieńkinia;Remieńkiń;Remieńkinia
Gozdów;Gozdy;Gozd
Milikowic;Milikowice;Milikowica
Samul;Samule;Samula
Mąkolina-Kolonii;Mąkolin-Kolonia;Mąkolina-Kolonia
Sokołówka;Sokołówek;Sokołówka
Zaręb-Jartuz;Zaręby-Jartuzy;Zaręba-Jartuz
Brelek;Brelki;Brelka
Iwanowic Małych;Iwanowice Małe;Iwanowica Mała
Glanowa;Glanów;Glanowa
Czałczyna;Czałczyn;Czałczyna
Sołdan;Sołdany;Sołdan
Ziębowa;Ziębów;Ziębowa
Rakoniewic;Rakoniewice;Rakoniewica
Wojciechowa;Wojciechowo;Wojciechów
Michalinowa;Michalinowo;Michalinowa
Podwód;Podwody;Podwód
Sierzput-Marek;Sierzputy-Marki;Sierzput-Marka
Sumowa;Sumowo;Sumowa
Motkowic;Motkowice;Motkowica
Molestowic;Molestowice;Molestowica
Milinowa;Milinów;Milinowa
Warnina;Warnino;Warnina
Irenowa;Irenów;Irenowa
Racibor;Racibory;Racibora
Średnicy-Maćkowiąt;Średnica-Maćkowięta;Średnik-Maćkowię
Bużysk;Bużyski;Bużysko
Gregorowiec;Gregorowce;Gregorowiec
Prałkowiec;Prałkowce;Prałkowiec
Bużysk;Bużyska;Bużysko
Zbytkowa;Zbytków;Zbytkowa
Poświątna;Poświątno;Poświątna
Żukowa-Strusi;Żukowo-Strusie;Żukowa-Strusia
Suchocina;Suchocin;Suchocina
Wilczopola;Wilczopole;Wilczopola
Brzemion;Brzemiona;Brzemię
Zadębiec;Zadębce;Zadębiec
Wichrowic;Wichrowice;Wichrowica
Barwik;Barwiki;Barwik
Zaborowa Starego;Zaborów Stary;Zaborowa Stary
Gułek;Gułki;Gułka
Stefanowa Ruszkowskiego;Stefanów Ruszkowski;Stefanowa Ruszkowski
Nowej Wsi Niechanowskiej;Nowa Wieś Niechanowska;Nowa Ws Niechanowska
Rzyk;Rzyki;Rzyk
Bogatyni;Bogatynia;Bogatyn
Chotylubia;Chotylub;Chotylubia
Siemiątkowa-Rogal;Siemiątkowo-Rogale;Siemiątkowa-Rogal
Piórkowa-Kolonii;Piórków-Kolonia;Piórkowa-Kolonia
Warszawic;Warszawice;Warszawica
Świniowa;Świniów;Świniowa
Przesieczan;Przesieczany;Przesieczan
Płochocina;Płochocin;Płochocina
Nowego Skórowa;Nowe Skórowo;Nowy Skórowa
Cisewa;Cisewo;Cisewa
Kalska;Kalsko;Kalska
Kosmowa;Kosmowo;Kosmowa
Janczewic;Janczewice;Janczewica
Zubek;Zubki;Zubka
Zahoczewia;Zahoczewie;Zahoczew
Kaczał;Kaczały;Kaczał
Milewskich;Milewskie;Milewski
Trutnowów;Trutnowy;Trutnów
Brzósek-Tatar;Brzóski-Tatary;Brzóska-Tatar
Paniszczowa;Paniszczów;Paniszczowa
Golkowa;Golków;Golkowa
Trutnowa;Trutnowo;Trutnowa
Białych-Papieży;Białe-Papieże;Biały-Papież
Markowicz;Markowicze;Markowicz
Pępocina;Pępocin;Pępocina
Myczkowa;Myczków;Myczkowa
Kiełczygłówka;Kiełczygłówek;Kiełczygłówka
Chołowic;Chołowice;Chołowica
Bieliszowa;Bieliszów;Bieliszowa
Gozdna;Gozdno;Gozdna
Badowa-Mścisk;Badowo-Mściska;Badowa-Mścisk
Ochla;Ochle;Ochla
Garbnik;Garbniki;Garbnik
Tybor-Jezierni;Tybory-Jeziernia;Tybor-Jeziernia
Franciszkowa;Franciszków;Franciszkowa
Woli Maćkowej;Wola Maćkowa;Wol Maćkowa
Adaminowa;Adaminowo;Adaminowa
Piękocina;Piękocin;Piękocina
Pilaszkowic Drugich;Pilaszkowice Drugie;Pilaszkowica Drugie
Leszczyn Małych;Leszczyny Małe;Leszczyna Mała
Nietiah;Nietiahy;Nietiaha
Tuchlina;Tuchlin;Tuchlina
Grzecznej Pannny;Grzeczna Panna;Grzeczna Pannna
Tylki;Tylka;Tylek
Wasił;Wasiły;Wasiła
Ujmy Małej;Ujma Mała;Ujem Mała
Łaganowa;Łaganów;Łaganowa
Zimnowody;Zimnowoda;Zimnowód
Losów;Losy;Los
Głogowian-Wrzosów;Głogowiany-Wrzosy;Głogowian-Wrzos
Pszczelin;Pszczeliny;Pszczelina
Lubomina;Lubomino;Lubomin
Annnowa;Annów;Annnowa
Świnkowa;Świnków;Świnkowa
Dargikowa;Dargikowo;Dargikowa
Jatwiezi Małej;Jatwieź Mała;Jatwiezie Mała
Wielmoży;Wielmoża;Wielmoże
Kamienia Górowskiego;Kamień Górowski;Kamienie Górowski
Poczernina;Poczernin;Poczernina
Nidy;Nida;Nidy
Zawisełcza;Zawisełcze;Zawisełcz
Plebanek;Plebanki;Plebanka
Borysławic;Borysławice;Borysławica
Nowego Krzewa;Nowe Krzewo;Nowy Krzewo
Starego Strachocina;Stary Strachocin;Stary Strachocina
Kępy Tolnickiej;Kępa Tolnicka;Kęp Tolnicka
Niegoszowic;Niegoszowice;Niegoszowica
Zbroszek;Zbroszki;Zbroszka
Kanclerzowic;Kanclerzowice;Kanclerzowica
Gór Witowskich;Góry Witowskie;Gór Witowski
Stefanówki;Stefanówka;Stefanówki
Stanisławic;Stanisławice;Stanisławica
Jeninka;Jeninek;Jeninka
Starych Osip;Stare Osipy;Stara Osipa
Turzynka;Turzynek;Turzynka
Zadeklina;Zadeklino;Zadeklina
Nowych Studzianek;Nowe Studzianki;Nowy Studzianka
Dargomyśla;Dargomyśl;Dargomyśla
Wywły;Wywła;Wywł
Wielgłów;Wielgłowy;Wielgłów
Kowalewa-Parcel;Kowalewo-Parcele;Kowalewa-Parcela
Grudowa;Grudów;Grudowa
Modlęcina;Modlęcin;Modlęcina
Dobrzewina;Dobrzewino;Dobrzewina
Jastrząbki Młodej;Jastrząbka Młoda;Jastrząbek Młoda
Potrzebowa;Potrzebowo;Potrzebowa
Wszemirowa;Wszemirów;Wszemirowa
Brzozówki Koronnnej;Brzozówka Koronna;Brzozówka Koronnna
Tapina;Tapin;Tapina
Zębówca;Zębówiec;Zębówca
Borówca;Borówiec;Borówca
Orlisk;Orliska;Orlisko
Koziczyna;Koziczyn;Koziczyna
Dobrosławówowa;Dobrosławów;Dobrosławówowa
Czerniejowa-Kolonii;Czerniejów-Kolonia;Czerniejowa-Kolonia
Suchej Górnej;Sucha Górna;Suchej Górna
Konopczyna;Konopczyn;Konopczyna
Koconi;Koconia;Kocoń
Skowronnna Dolnego;Skowronno Dolne;Skowronnna Dolny
Bukówka;Bukówek;Bukówka
Czaplic Wielkich;Czaplice Wielkie;Czaplica Wielki
Józefowa-Kolonii;Józefów-Kolonia;Józefowa-Kolonia
Łubowiczek;Łubowiczki;Łubowiczka
Bluszczowa;Bluszczów;Bluszczowa
Kikowa;Kików;Kikowa
Wargielit;Wargielity;Wargielit
Nowego Bożejewa;Nowe Bożejewo;Nowy Bożejewa
Słupi Nadbrzeżnej;Słupia Nadbrzeżna;Słup Nadbrzeżna
Łężka;Łężek;Łężka
Świecinek;Świecinki;Świecinka
Krępkowa;Krępkowo;Krępkowa
Troszynka;Troszynek;Troszynka
Widnej Góry;Widna Góra;Widna Gór
Sławna-Kolonii;Sławno-Kolonia;Sławna-Kolonia
Myszaków;Myszaki;Myszak
Skrzyńska;Skrzyńsko;Skrzyńska
Banachów;Banachy;Banach
Paluchów;Paluchy;Paluch
Kalinowic;Kalinowice;Kalinowica
Bieleckich Młynów;Bieleckie Młyny;Bielecki Młyn
Marszewca;Marszewiec;Marszewc
Pożarowa;Pożarów;Pożarowa
Płudnicy;Płudnica;Płudnik
Trzebniowa;Trzebniów;Trzebniowa
Ochraniewa;Ochraniew;Ochraniewa
Obłaczkowa;Obłaczkowo;Obłaczkowa
Dmosina Pierwszego;Dmosin Pierwszy;Dmosina Pierwszy
Juniewicz;Juniewicze;Juniewicz
Dalikowa;Dalików;Dalikowa
Daszowa;Daszów;Daszowa
Borysewa;Borysew;Borysewa
Karczem;Karczmy;Karcz
Cieciorek;Cieciorki;Cieciorka
Czortowic;Czortowice;Czortowica
Siedlewa;Siedlew;Siedlewa
Gołkowa;Gołków;Gołkowa
Krzymoszy;Krzymosze;Krzymosz
Bnina;Bnin;Bnina
Krzyżewka;Krzyżewko;Krzyżewka
Podlaska Małego;Podlasek Mały;Podlaska Mały
Zakrzowa;Zakrzów;Zakrzowa
Gorzewka;Gorzewko;Gorzewka
Lipnej Woli;Lipna Wola;Lipna Wol
Ciechanowic;Ciechanowice;Ciechanowica
Woli Malowanej;Wola Malowana;Wol Malowana
Matcza;Matcze;Matcz
Kobylanek;Kobylanki;Kobylanka
Dzierwan;Dzierwany;Dzierwana
Grali-Dąbrowizny;Grala-Dąbrowizna;Gral-Dąbrowizna
Jaguszewic;Jaguszewice;Jaguszewica
Iłówca;Iłówiec;Iłówca
Ropeli;Ropele;Ropel
Sobikowa;Sobików;Sobikowa
Rywaczek;Rywaczki;Rywaczka
Wrząsowic;Wrząsowice;Wrząsowica
Niedrzewa Drugiego;Niedrzew Drugi;Niedrzewo Drugi
Ramsowa;Ramsowo;Ramsowa
Kołczygłówek;Kołczygłówki;Kołczygłówka
Nowego Puznowa;Nowy Puznów;Nowy Puznowa
Żołnowa;Żołnowo;Żołnowa
Orzeszkowa-Kolonii;Orzeszków-Kolonia;Orzeszkowa-Kolonia
Milęcicic;Milęcice;Milęcicica
Czatolina;Czatolin;Czatolina
Szulborza-Kotów;Szulborze-Koty;Szulborze-Kot
Humięcina;Humięcino;Humięcina
Dretynka;Dretynek;Dretynka
Nowego Bedonia;Nowy Bedoń;Nowy Bedonia
Targowiska Górnego;Targowisko Górne;Targowisko Górny
Galwieci;Galwiecie;Galwieć
Małych Radowisk;Małe Radowiska;Mała Radowisko
Burlak;Burlaki;Burlak
Młyńska;Młyńsko;Młyńska
Kościuk;Kościuki;Kościuk
Łukowa Śląskiego;Łuków Śląski;Łukowa Śląski
Policht;Polichty;Polichta
Owińsk;Owińska;Owińsko
Pęcherzy;Pęcherze;Pęcherz
Białych-Kwaczoł;Białe-Kwaczoły;Biały-Kwaczoł
Buszęcina;Buszęcin;Buszęcina
Linkowa;Linków;Linkowa
Skołyszyna;Skołyszyn;Skołyszyna
Gamerek Małych;Gamerki Małe;Gamerka Mała
Dziećmiarowic;Dziećmiarowice;Dziećmiarowica
Wysokiego Drugiego;Wysokie Drugie;Wysoki Drugi
Janaszowa;Janaszów;Janaszowa
Łękińska;Łękińsko;Łękińska
Giebła-Kolonii-Morus;Giebło-Kolonia-Morusy;Giebło-Kolonia-Morus
Sienkiewicz;Sienkiewicze;Sienkiewicz
Puszczy Mariańskiej;Puszcza Mariańska;Puszcz Mariańska
Łęk Kościelnych;Łęki Kościelne;Łęk Kościelny
Siarczej Łąki;Siarcza Łąka;Siarcza Łąk
Radówka;Radówek;Radówka
Smolarzy;Smolarze;Smolarz
Kraszyc;Kraszyce;Kraszyca
Regimina;Regimin;Regimina
Huty Drewnianej;Huta Drewniana;Hut Drewniana
Mieczek-Poziemaków;Mieczki-Poziemaki;Mieczka-Poziemak
Woli Mysłowskiej;Wola Mysłowska;Wol Mysłowska
Kumiały;Kumiała;Kumiał
Dybowa;Dybowo;Dybowa
Kołaków-Wietrzychowa;Kołaki-Wietrzychowo;Kołak-Wietrzychów
Starego Dziebałtowa;Stary Dziebałtów;Stary Dziebałtowa
Sępolna;Sępolno;Sępolna
Skokówka;Skokówko;Skokówka
Dąblina;Dąblin;Dąblina
Stężyckiej Huty;Stężycka Huta;Stężycka Hut
Starego Przybysławia;Stary Przybysław;Stary Przybysławie
Brąchnowa;Brąchnowo;Brąchnowa
Morgowa;Morgowo;Morgowa
Dublan;Dublany;Dublan
Osin;Osiny;Osina
Klekotowa;Klekotowo;Klekotowa
Troszk;Troszki;Troszk
Krosnowic;Krosnowice;Krosnowica
Lewina;Lewin;Lewina
Barniewic;Barniewice;Barniewica
Złejwsi Małej;Zławieś Mała;Złejwieś Mała
Wapniarni Trzeciej;Wapniarnia Trzecia;Wapniarnia Trzeca
Lekówca;Lekówiec;Lekówca
Czartajewa;Czartajew;Czartajewa
Jankowa-Skarbowa;Jankowo-Skarbowo;Jankowa-Skarbowa
Dzików;Dziki;Dzik
Olchowa;Olchowo;Olchów
Toczyłowa;Toczyłowo;Toczyłów
Tarzymiech Trzecich;Tarzymiechy Trzecie;Tarzymiech Trzeci
Przyłękowa;Przyłęków;Przyłękowa
Bogunowa;Bogunów;Bogunowa
Emolinka;Emolinek;Emolinka
Kocioła Dużego;Kocioł Duży;Kociół Duży
Jarczowa;Jarczów;Jarczowa
Sadłowic;Sadłowice;Sadłowica
Konradów;Konrady;Konrad
Wadowic Dolnych;Wadowice Dolne;Wadowica Dolny
Grajewa;Grajewo;Grajewa
Bursztynowa;Bursztynowo;Bursztynowa
Łapina Kartuskiego;Łapino Kartuskie;Łapina Kartuski
Gościcic;Gościce;Gościcica
Imielna;Imielno;Imielna
Szczytnicy;Szczytnica;Szczytnik
Rogowa Opolskiego;Rogów Opolski;Rogowa Opolski
Wężysk;Wężyska;Wężysko
Parlina;Parlino;Parlin
Wambierzyc;Wambierzyce;Wambierzyca
Brzezienka;Brzezienko;Brzezienka
Polubicz Wiejskich Drugich;Polubicze Wiejskie Drugie;Polubicz Wiejski Drugie
Ługowisk;Ługowiska;Ługowisko
Falborza-Kolonii;Falborz-Kolonia;Falborze-Kolonia
Wyszonek-Wojciech;Wyszonki-Wojciechy;Wyszonka-Wojciecha
Kłokocka;Kłokock;Kłokocka
Huszlewa;Huszlew;Huszlewa
Sobakowa;Sobaków;Sobakowa
Sługocina-Kolonii;Sługocin-Kolonia;Sługocina-Kolonia
Brzeszcz;Brzeszcze;Brzeszcz
Ruczynowa;Ruczynów;Ruczynowa
Achrymowiec;Achrymowce;Achrymowiec
Gajewa;Gajew;Gajewa
Klonorejścia;Klonorejść;Klonorejście
Gajca;Gajec;Gajca
Sąsieczna;Sąsieczno;Sąsieczna
Serok-Parceli;Seroki-Parcela;Serok-Parcela
Wojnów-Piecek;Wojny-Piecki;Wojn-Piecka
Jasienia;Jasień;Jasienie
Kniewa;Kniewo;Kniewa
Bobów-Wsi;Boby-Wieś;Bob-Ws
Wałowic;Wałowice;Wałowica
Drogomiłowic;Drogomiłowice;Drogomiłowica
Szpęgawska;Szpęgawsk;Szpęgawsko
Bowyczyn;Bowyczyny;Bowyczyn
Poddubówka;Poddubówek;Poddubówka
Racławic Śląskich;Racławice Śląskie;Racławica Śląski
Grodzonowic;Grodzonowice;Grodzonowica
Lubianek;Lubianki;Lubianka
Hopkiego;Hopkie;Hopki
Kurnędza;Kurnędz;Kurnędza
Przeciszowa;Przeciszów;Przeciszowa
Wawrzeńczyczyc;Wawrzeńczyce;Wawrzeńczyczyca
Gałczynka;Gałczynek;Gałczynka
Strzyżowa;Strzyżów;Strzyżowa
Stalowej Woli;Stalowa Wola;Stalowa Wol
Dalkowa;Dalkowo;Dalkowa
Studzienek;Studzienki;Studzienka
Biszczy;Biszcza;Biszcze
Janczewa-Sukmanek;Janczewo-Sukmanki;Janczewo-Sukmanka
Bobina Wielkiego;Bobino Wielkie;Bobina Wielki
Nowej Góry;Nowa Góra;Nowa Gór
Giętlewa;Giętlewo;Giętlewa
Skroniowa;Skroniów;Skroniowa
Naborowa-Parceli;Naborowo-Parcele;Naborowa-Parcela
Nowych Biskupic;Nowe Biskupice;Nowy Biskupic
Partęczyn;Partęczyny;Partęczyna
Jusaków-Zarzeki;Jusaki-Zarzeka;Jusak-Zarzek
Jacowlan;Jacowlany;Jacowlan
Gurowa;Gurowo;Gurowa
Bronisławówowa Małego;Bronisławów Mały;Bronisławówowa Mały
Włęcza;Włęcz;Włęcze
Cetunia;Cetuń;Cetunia
Otoki;Otoka;Otok
Jeżowa Sudeckiego;Jeżów Sudecki;Jeżowa Sudecki
Otoków;Otoki;Otok
Ciborza;Cibórz;Ciborze
Radwan-Zaorza;Radwany-Zaorze;Radwan-Zaorze
Tajenka;Tajenko;Tajenka
Strychowa;Strychowo;Strychów
Łazarzy;Łazarze;Łazarz
Mokrzeszowa;Mokrzeszów;Mokrzeszowa
Zagórzyczek;Zagórzyczki;Zagórzyczka
Łubnej-Jakusów;Łubna-Jakusy;Łubna-Jakus
Ostrowa Warckiego;Ostrów Warcki;Ostrowa Warcki
Bud Pobyłkowskich;Budy Pobyłkowskie;Buda Pobyłkowski
Pierwąg;Pierwągi;Pierwąg
Złotej Wody;Złota Woda;Złota Wód
Mokówka;Mokówko;Mokówka
Gałczewka;Gałczewko;Gałczewka
Hanek;Hanki;Hanka
Lubikowa;Lubikowo;Lubikowa
Powałek;Powałki;Powałka
Starzykowa;Starzykowo;Starzykowa
Świniar Małych;Świniary Małe;Świniara Mała
Zagaja;Zagaje;Zagaj
Jarosławek;Jarosławki;Jarosławka
Rolantowic;Rolantowice;Rolantowica
Izdebek-Wąsów;Izdebki-Wąsy;Izdebka-Wąs
