Dopełniacz;Mianownik;Wynik Stemmera
Smykówka;Smykówko;Smykówka;
Smykówek;Smykówki;Smykówka;
Majk;Majki;Majk;
Dzierżysławia;Dzierżysław;Dzierżysławie;
Przytyka;Przytyk;Przytyka;
Droździc;Droździce;Droździca;
Tłuczni;Tłucznia;Tłuczeń;
Palecznicy;Palecznica;Palecznik;
Mortąg;Mortęgi;Mortąg;
Trzeban;Trzebany;Trzebana;
Płosiny;Płosina;Płosiny;
Sieradowa;Sieradowo;Sieradowy;
Czołek;Czołki;Czołek;
Iwkowej;Iwkowa;Iwkowy;
Radziłowa;Radziłów;Radziłowy;
Szapska;Szapsk;Szapsko;
Oczadłej;Oczadła;Oczadły;
Stróżewic;Stróżewice;Stróżewica;
Marylek;Marylki;Marylek;
Chorbowa;Chorbów;Chorbowy;
Młoszowa;Młoszów;Młoszowy;
Nagronika;Nagronik;Nagronika;
Chotynina;Chotynin;Chotynina;
Rybalni;Rybalnia;Rybalny;
Chotyni;Chotynia;Chotyn;
Redyków;Redyki;Redyk;
Gligów;Gligi;Glig;
Maćków;Maćkowy;Maciek;
Tobołów;Toboły;Tobół;
Dłutkowa;Dłutkowo;Dłutkowy;
Podcisowia;Podcisowie;Podcisowi;
Jancewicz;Jancewicze;Jancewicz;
Jaksonka;Jaksonek;Jaksonka;
Warzyna;Warzyn;Warzyna;
Pięciaków;Pięciaki;Pięciak;
Marylki;Marylka;Marylek;
Sękoradów;Sękorady;Sękorad;
Cząstkowic;Cząstkowice;Cząstkowica;
Przybynowa;Przybynów;Przybynowy;
Kądziołów;Kądzioły;Kądziół;
Opaki;Opaka;Opak;
Ormańców;Ormańcy;Ormaniec;
Pstrowa;Pstrowo;Pstrowy;
Rogozowa;Rogozowo;Rogozowy;
Ogrodny;Ogrodna;Ogrodny;
Cyncynopola;Cyncynopol;Cyncynopola;
Bierzowa;Bierzów;Bierzowy;
Wawrzeszków;Wawrzeszki;Wawrzeszek;
Kowalskiego;Kowalskie;Kowalski;
Kębła;Kębło;Kębły;
Janopola;Janopol;Janopola;
Poddołcza;Poddołcze;Poddołczy;
Brzękowic;Brzękowice;Brzękowica;
Policka;Policko;Policki;
Krychnowic;Krychnowice;Krychnowica;
Muchy;Mucha;Much;
Taborowa;Taborowo;Taborowy;
Bendorzyna;Bendorzyn;Bendorzyna;
Podraczynia;Podraczynie;Podraczynia;
Włodowic;Włodowice;Włodowica;
Zadulowej;Zadulowa;Zadulowy;
Świnic;Świnice;Świnica;
Muchów;Muchy;Much;
Studzianek;Studzianki;Studzianka;
Dołchy;Dołcha;Dołch;
Kochowa;Kochów;Kochowy;
Koninka;Koninko;Koninka;
Koninków;Koninki;Koninek;
Lichnówek;Lichnówki;Lichnówka;
Jaworkowej;Jaworkowa;Jaworkowy;
Wawakowa;Wawakowo;Wawakowy;
Głaza;Głaze;Głaz;
Wyrostków;Wyrostki;Wyrostek;
Burdzianów;Burdziany;Burdzian;
Brejnaków;Brejnaki;Brejnak;
Franknowa;Franknowo;Franknowy;
Rojęczyna;Rojęczyn;Rojęczyna;
Szulbor;Szulbory;Szulbor;
Głazów;Głazy;Głaz;
Orlinka;Orlinek;Orlinka;
Widaczowa;Widaczów;Widaczowy;
Domaczewa;Domaczew;Domaczewo;
Podjeziora;Podjezior;Podjezioro;
Bolewic;Bolewice;Bolewica;
Rodrysina;Rodrysin;Rodrysina;
Abrama;Abram;Abrama;
Wygnanowa;Wygnanów;Wygnanowy;
Pogonki;Pogonka;Pogonki;
Joachimowa;Joachimowo;Joachimowy;
Luboszowa;Luboszów;Luboszowy;
Mączników;Mączniki;Mącznik;
Rarwina;Rarwino;Rarwina;
Tonkiel;Tonkiele;Tonkiel;
Rytra;Rytro;Rytra;
Wazieźca;Waziec;Wazieziec;
Apoldy;Apolda;Apold;
Chrząstowic;Chrząstowice;Chrząstowica;
Kowalowic;Kowalowice;Kowalowica;
Bodaczek;Bodaczki;Bodaczka;
Żukówka;Żukówko;Żukówka;
Kłonnnej;Kłonna;Kłonnny;
Skudzaw;Skudzawy;Skudzawa;
Psiarskiego;Psiarskie;Psiarski;
Krzyżkówka;Krzyżkówko;Krzyżkówka;
Nieciesławic;Nieciesławice;Nieciesławica;
Czerwonek;Czerwonki;Czerwonka;
Sękowa;Sęków;Sękowy;
Wiewiórowa;Wiewiórów;Wiewiórowy;
Turzynowa;Turzynów;Turzynowy;
Zydlągów;Zydlągi;Zydląg;
Chwalęcicic;Chwalęcice;Chwalęcicica;
Iłowa;Iłów;Iłowy;
Podglinicza;Podglinicze;Podgliniczy;
Jarkowic;Jarkowice;Jarkowica;
Sobowa;Sobowo;Sobowy;
Marynieckich;Marynieckie;Maryniecki;
Nikutowa;Nikutowo;Nikutowy;
Pilichowa;Pilichowo;Pilichowy;
Zapowiednich;Zapowiednie;Zapowiedni;
Kominów;Kominy;Komin;
Kaletowej;Kaletowa;Kaletowy;
Karwacina;Karwacin;Karwacina;
Witaszyc;Witaszyce;Witaszyca;
Mostołtów;Mostołty;Mostołt;
Łobdowa;Łobdowo;Łobdowy;
Polusów;Polusy;Polus;
Włostowa;Włostów;Włostowy;
Bureka;Burek;Bureka;
Fułek;Fułki;Fułka;
Zdrap;Zdrapy;Zdrap;
Zgniłochy;Zgniłocha;Zgniłoch;
Ślewa;Ślewo;Ślew;
Milczan;Milczany;Milczan;
Karsiny;Karsina;Karsiny;
Wargowa;Wargowo;Wargowy;
Okszowa;Okszów;Okszowy;
Cybulina;Cybulin;Cybulina;
Karsina;Karsino;Karsina;
Chełstówka;Chełstówek;Chełstówka;
Maryniacków;Maryniacy;Maryniacek;
Dobrogostowa;Dobrogostów;Dobrogostowy;
Borsukowa;Borsukowo;Borsukowy;
Chościszowic;Chościszowice;Chościszowica;
Sędziszowej;Sędziszowa;Sędziszowy;
Krawczykowa;Krawczykowo;Krawczykowy;
Świbia;Świbie;Świbia;
Raczków;Raczki;Raczek;
Skrajni;Skrajnia;Skrajny;
Szczudłowa;Szczudłów;Szczudłowy;
Szarocina;Szarocin;Szarocina;
Świeborowic;Świeborowice;Świeborowica;
Wyglądaczy;Wyglądacze;Wyglądacz;
Piecowic;Piecowice;Piecowica;
Kapery;Kapera;Kaper;
Topiotek;Topiotki;Topiotka;
Jegleniszek;Jegleniszki;Jegleniszek;
Magierowa;Magierów;Magierowy;
Kiełek;Kiełki;Kiełko;
Moniatycz;Moniatycze;Moniatycz;
Fer;Fery;Fer;
Starost;Starosty;Starost;
Szlagi;Szlaga;Szlag;
Piachów;Piachy;Piach;
Siedzanej;Siedzana;Siedzany;
Wojnit;Wojnity;Wojnit;
Siedzanego;Siedzane;Siedzany;
Borzygniewia;Borzygniew;Borzygniewi;
Siwców;Siwce;Siwiec;
Polisa;Polis;Polisa;
Michen;Michny;Michna;
Masłomęcza;Masłomęcz;Masłomęczy;
Glinika;Glinik;Glinika;
Zochrów;Zochry;Zocher;
Zawad;Zawady;Zawada;
Łęgowa;Łęgów;Łęgowy;
Lnisna;Lnisno;Lnisny;
Byków;Byki;Byk;
Swadzimia;Swadzim;Swadzimia;
Skawy;Skawa;Skawy;
Biniędów;Biniędy;Binięd;
Przybranówka;Przybranówek;Przybranówka;
Janocina;Janocin;Janocina;
Paprotna;Paprotno;Paprotny;
Powałczyna;Powałczyn;Powałczyna;
Labiaków;Labiaki;Labiak;
Sierbowiec;Sierbowce;Sierbowiec;
Zdrojewa;Zdrojewo;Zdrojewa;
Bełchatowa;Bełchatów;Bełchatowy;
Frydmana;Frydman;Frydmany;
Kierkowa;Kierków;Kierkowy;
Bruśni;Bruśnia;Bruśny;
Mikołajkowa;Mikołajkowo;Mikołajkowy;
Batowic;Batowice;Batowica;
Wicantów;Wicanty;Wicant;
Żołyni;Żołynia;Żołyni;
Zarańska;Zarańsko;Zarański;
Trzebola;Trzebol;Trzebola;
Zarębowej;Zarębowa;Zarębowy;
Zastawka;Zastawek;Zastawka;
Zarzeki;Zarzeka;Zarzek;
Zarzek;Zarzeki;Zarzek;
Choszczowej;Choszczowe;Choszczowy;
Moniuszek;Moniuszki;Moniuszek;
Nieprowic;Nieprowice;Nieprowica;
Ludzisławic;Ludzisławice;Ludzisławica;
Głowaczowej;Głowaczowa;Głowaczowy;
Węglarni;Węglarnia;Węglarny;
Wiślin;Wiśliny;Wiślina;
Zamostocza;Zamostocze;Zamostocz;
Radominy;Radomina;Radomin;
Marszewca;Marszewiec;Marszewc;
Żeńska;Żeńsko;Żeński;
Duszniczek;Duszniczki;Duszniczka;
Herburtowa;Herburtów;Herburtowy;
Jurgów;Jurgi;Jurg;
Wądoła;Wądół;Wądoła;
Nieradza;Nieradz;Nieradza;
Wojciechów;Wojciechy;Wojciech;
Działów;Działa;Dział;
Pypkowa;Pypkowo;Pypkowy;
Rożniat;Rożniaty;Rożniat;
Sudzina;Sudzin;Sudzina;
Czernichowa;Czernichów;Czernichowy;
Pachurów;Pachury;Pachur;
Działów;Działy;Dział;
Kuranowa;Kuranów;Kuranowy;
Popówka;Popówek;Popówka;
Krzywczy;Krzywcza;Krzywczy;
Biedrawowej;Biedrawowa;Biedrawowy;
Kolonowskiego;Kolonowskie;Kolonowski;
Zabłotów;Zabłoty;Zabłot;
Wołaczowa;Wołaczów;Wołaczowy;
Widzewów;Widzewy;Widzew;
Kosewa;Kosewo;Kosewa;
Ponikowa;Ponikowo;Ponikowy;
Kudowego;Kudowe;Kudowy;
Sarnik;Sarniki;Sarnik;
Malżyna;Malżyn;Malżyna;
Gadzowic;Gadzowice;Gadzowica;
Sychowa;Sychowo;Sychowy;
Podrwinowa;Podrwinów;Podrwinowy;
Proszków;Proszki;Proszek;
Pogódek;Pogódki;Pogódka;
Mitrzniowa;Mitrzniów;Mitrzniowy;
Nowsi;Nowsie;Nowszy;
Smutkowej;Smutkowa;Smutkowy;
Kurana;Kuran;Kurany;
Czartkowa;Czartkowo;Czartkowy;
Jędryska;Jędrysek;Jędryska;
Pianowa;Pianowo;Pianowy;
Wocław;Wocławy;Wocława;
Szegd;Szegdy;Szegd;
Czyżkowa;Czyżkowo;Czyżkowy;
Daćbogów;Daćbogi;Daćbóg;
Karmina;Karmin;Karmina;
Głupianki;Głupianki;Głupianka;
Lubieniowa;Lubieniów;Lubieniowy;
Gęstowic;Gęstowice;Gęstowica;
Cisewa;Cisew;Cisewa;
Ogrodzonek;Ogrodzonki;Ogrodzonka;
Ciska;Cisek;Cisko;
Frankówki;Frankówka;Frankówki;
Helina;Helin;Helina;
Kajetanowic;Kajetanowice;Kajetanowica;
Lewoszowa;Lewoszów;Lewoszowy;
Bartolina;Bartolino;Bartolina;
Mozgawy;Mozgawa;Mozgawy;
Podgrądzia;Podgrądzie;Podgrądzi;
Topołowy;Topołowa;Topołów;
Lubiana;Lubian;Lubiany;
Białcza;Białcz;Białczy;
Sani;Sanie;Sany;
Trzebosi;Trzeboś;Trzebosy;
Perzyn;Perzyny;Perzyna;
Przeczy;Przecza;Przecze;
Przecz;Przecze;Przecz;
Sanika;Sanik;Sanika;
Ropocicic;Ropocice;Ropocicica;
Zawieprza;Zawieprze;Zawieprz;
Stebionka;Stebionek;Stebionka;
Jastkowa;Jastków;Jastkowy;
Skaszyna;Skaszyn;Skaszyna;
Dembin;Dembiny;Dembina;
Chobielina;Chobielin;Chobielina;
Kusic;Kusice;Kusica;
Klementynowa;Klementynów;Klementynowy;
Lekowa;Lekowo;Lekowy;
Śliwakowa;Śliwaków;Śliwakowy;
Grzybków;Grzybki;Grzybek;
Chudzowic;Chudzowice;Chudzowica;
Boryszyna;Boryszyn;Boryszyna;
Wąwelna;Wąwelno;Wąwelny;
Wierzbianek;Wierzbianki;Wierzbianka;
Klęków;Klękowie;Klęk;
Łózek;Łózki;Łózka;
Nielestna;Nielestno;Nielestny;
Jędrychowa;Jędrychowo;Jędrychowy;
Brzechowa;Brzechowo;Brzechowy;
Nasławic;Nasławice;Nasławica;
Wasylków;Wasylki;Wasylek;
Biesiadek;Biesiadki;Biesiadka;
Krańca;Krańce;Kraniec;
Skalitów;Skality;Skalit;
Herb;Herby;Herb;
Jośków;Jośki;Josiek;
Zaogrodów;Zaogrody;Zaogród;
Kawieczyna;Kawieczyno;Kawieczyna;
Tochowej;Tochowa;Tochowy;
Słabic;Słabice;Słabica;
Wiaderna;Wiaderno;Wiaderna;
Kulej;Kuleje;Kuli;
Fredropola;Fredropol;Fredropola;
Paruszowic;Paruszowice;Paruszowica;
Malżyc;Malżyce;Malżyca;
Malęcina;Malęcino;Malęcina;
Pątnowa;Pątnów;Pątnowy;
Lachowskiego;Lachowskie;Lachowski;
Wargoli;Wargole;Wargol;
Napoleonowa;Napoleonowo;Napoleonowy;
Ryjewa;Ryjewo;Ryjewa;
Skapanej;Skapana;Skapany;
Onufrynowa;Onufrynów;Onufrynowy;
Zbiroży;Zbiroża;Zbiroże;
Pacholąt;Pacholęta;Pacholę;
Widomi;Widomia;Widomy;
Miłosiernej;Miłosierna;Miłosierny;
Klonówca;Klonówiec;Klonówca;
Szymonowa;Szymonów;Szymonowy;
Kolwin;Kolwiny;Kolwin;
Kopek;Kopki;Kopka;
Alfonsowa;Alfonsowo;Alfonsowy;
Turów;Tury;Tur;
Krojczyna;Krojczyn;Krojczyna;
Tura;Turo;Tura;
Ciaków;Ciaki;Ciak;
Olewina;Olewin;Olewina;
Popielarzy;Popielarze;Popielarz;
Bratoszewic;Bratoszewice;Bratoszewica;
Żytowic;Żytowice;Żytowica;
Kosic;Kosice;Kosica;
Nadwisłocza;Nadwisłocze;Nadwisłocz;
Zakrzykopy;Zakrzykopa;Zakrzykop;
Wiernowa;Wiernowo;Wiernowy;
Szynczyczyc;Szynczyce;Szynczyczyca;
Ruszk;Ruszki;Ruszk;
Późnej;Późna;Późny;
Kusikowej;Kusikowa;Kusikowy;
Dolnego;Dolne;Dolny;
Dwikozów;Dwikozy;Dwikoz;
Dolnej;Dolna;Dolny;
Filipinowa;Filipinów;Filipinowy;
Dolna;Dolno;Dolny;
Mrażnic;Mrażnice;Mrażnica;
Mrażnicy;Mrażnica;Mrażnik;
Witkowic;Witkowice;Witkowica;
Kolkowa;Kolkowo;Kolkowy;
Biniątek;Biniątki;Biniątko;
Darnkowa;Darnków;Darnkowy;
Zdziłowic;Zdziłowice;Zdziłowica;
Wajsówek;Wajsówki;Wajsówka;
Sedranek;Sedranki;Sedranka;
Górzenka;Górzenko;Górzenka;
Będzitowa;Będzitowo;Będzitowy;
Siemoni;Siemonia;Siemon;
Cieciórk;Cieciórki;Cieciórk;
Posadówka;Posadówek;Posadówka;
Kiełmina;Kiełmin;Kiełmina;
Śpiewaków;Śpiewaki;Śpiewak;
Muliców;Mulice;Mulic;
Binina;Binino;Binina;
Zarazi;Zaraź;Zarazie;
Łobżonki;Łobżonka;Łobżonki;
Brdanek;Brdanki;Brdanka;
Bolumina;Bolumin;Bolumina;
Podatkówka;Podatkówek;Podatkówka;
Zakościelnego;Zakościelne;Zakościelny;
Gierwat;Gierwaty;Gierwat;
Balewka;Balewko;Balewka;
Zajączkowic;Zajączkowice;Zajączkowica;
Pajdzików;Pajdziki;Pajdzik;
Taczał;Taczały;Taczał;
Sierzywka;Sierzywk;Sierzywka;
Skrbeńska;Skrbeńsko;Skrbeński;
Jędraszkowej;Jędraszkowa;Jędraszkowy;
Marulewa;Marulew;Marulewa;
Kościołkowa;Kościołków;Kościołkowy;
Bolesławka;Bolesławek;Bolesławka;
Płoskonków;Płoskonkowie;Płoskonek;
Posadowskiego;Posadowskie;Posadowski;
Surów;Sury;Sur;
Oporowa;Oporów;Oporowy;
Wyskielówki;Wyskielówka;Wyskielówki;
Bartłomiejowic;Bartłomiejowice;Bartłomiejowica;
Szczukowic;Szczukowice;Szczukowica;
Broszęcina;Broszęcin;Broszęcina;
Konkorat;Konkoraty;Konkorat;
Kłódnej;Kłódno;Kłódny;
Jedzbarku;Jedzbark;Jedzbarek;
Dzierżkowic;Dzierżkowice;Dzierżkowica;
Krzywiczyn;Krzywiczyny;Krzywiczyna;
Mirawna;Mirawno;Mirawny;
Tulnik;Tulniki;Tulnik;
Barcinka;Barcinek;Barcinka;
Izabelowa;Izabelów;Izabelowy;
Mąkolna;Mąkolno;Mąkolny;
Asun;Asuny;Asun;
Kakulina;Kakulin;Kakulina;
Wyrzyk;Wyrzyki;Wyrzyk;
Zahutynia;Zahutyń;Zahutynia;
Ramion;Ramiona;Ramię;
Zagrudcza;Zagrudcze;Zagrudczy;
Rędzina;Rędzin;Rędzina;
Jaktorowa;Jaktorów;Jaktorowy;
Małysza;Małysze;Małysz;
Jazów;Jazy;Jaz;
Korzystna;Korzystno;Korzystny;
Jurkiszek;Jurkiszki;Jurkiszka;
Podrównego;Podrówne;Podrówny;
Namyślina;Namyślin;Namyślina;
Dziennnic;Dziennice;Dziennnica;
Kolany;Kolana;Kolany;
Patochów;Patochy;Patoch;
Nałęczyna;Nałęczyn;Nałęczyna;
Żakla;Żakle;Żakiel;
Kolan;Kolany;Kolana;
Zalasowej;Zalasowa;Zalasowy;
Przeciwsiola;Przeciwsiole;Przeciwsiola;
Gruszkowa;Gruszków;Gruszkowy;
Banasi;Banasie;Banaś;
Milejowa, nii;Milejów;Milejowa, nia;
Izbic;Izbice;Izbica;
Moszenek;Moszenki;Moszenka;
Halickich;Halickie;Halicki;
Studziańskiego;Studziańskie;Studziański;
Chraścin;Chraściny;Chraścina;
Habrylej;Habryla;Habryli;
Postruża;Postruże;Postruża;
Swornychgać;Swornegacie;Swornychgać;
Czapic;Czapice;Czapic;
Złotogłowic;Złotogłowice;Złotogłowica;
Kunek;Kunki;Kunek;
Fryzanowa;Fryzanowo;Fryzanowy;
Wrzelewa;Wrzelewo;Wrzelew;
Skrobowa;Skrobów;Skrobowy;
Rycerek;Rycerki;Rycerka;
Wręczy;Wręcza;Wręcz;
Goszczyna;Goszczyno;Goszczyna;
Przerębowa;Przerębów;Przerębowy;
Młynar;Młynary;Młynar;
Zdunowa;Zdunów;Zdunowy;
Czerni;Czernia;Czerny;
Opatówka;Opatówko;Opatówka;
Czernica;Czernic;Czernica;
Czerni;Czernie;Czerny;
Podkrzywia;Podkrzywie;Podkrzywium;
Śniekóz;Śniekozy;Śniekoza;
Walinnny;Walinna;Walinnny;
Rudawia;Rudaw;Rudawi;
Rogojn;Rogojny;Rogojn;
Gomulina;Gomulin;Gomulina;
Ostrowieczna;Ostrowieczno;Ostrowieczny;
Opolanek;Opolanki;Opolanka;
Lubonia;Luboń;Lubonia;
Kraszaków;Kraszaki;Kraszak;
Goszczewic;Goszczewice;Goszczewica;
Kąkoli;Kąkole;Kąkol;
Znojowa;Znojów;Znojowy;
Żagania;Żagań;Żaganie;
Lubówca;Lubówiec;Lubówca;
Poniszowic;Poniszowice;Poniszowica;
Izob;Izoby;Izob;
Dwojanowa;Dwojanów;Dwojanowy;
Jastrzębnik;Jastrzębniki;Jastrzębnik;
Języczkowego;Języczkowe;Języczkowy;
Świerkowa;Świerkowo;Świerkowy;
Fijałkowa;Fijałkowo;Fijałkowy;
Kadzidłowa;Kadzidłowa;Kadzidłowy;
Łowiczka;Łowiczek;Łowiczka;
Kadzidłowa;Kadzidłowo;Kadzidłowy;
Wichowa;Wichów;Wichowy;
Jaworowej;Jaworowa;Jaworowy;
Małgorzacina;Małgorzacin;Małgorzacina;
Chorzewy;Chorzewa;Chorzew;
Kubusiów;Kubusie;Kubuś;
Opacia;Opacie;Opat;
Jaworowa;Jaworowo;Jaworowy;
Żubrowa;Żubrów;Żubrowy;
Skórca;Skórzec;Skórca;
Stoczni;Stocznia;Stoczny;
Greszczyna;Greszczyn;Greszczyna;
Bardunia;Barduń;Bardunio;
Pudzikowa;Pudzików;Pudzikowy;
Błogocicic;Błogocice;Błogocicica;
Woliborza;Wolibórz;Woliborze;
Piskarek;Piskarki;Piskarka;
Troszczyna;Troszczyno;Troszczyna;
Gradek;Gradki;Gradka;
Honiatyna;Honiatyn;Honiatyna;
Wacławikowej;Wacławikowa;Wacławikowy;
Kobyłczyczyc;Kobyłczyce;Kobyłczyczyca;
Kręćkowa;Kręćkowo;Kręćkowy;
Kukaw;Kukawy;Kukaw;
Dobroczyna;Dobroczyn;Dobroczyna;
Zagróbek;Zagróbki;Zagróbka;
Kowla;Kowel;Kowla;
Sędowic;Sędowice;Sędowica;
Tarzec;Tarce;Tarzec;
Zawodów;Zawody;Zawód;
Zawody;Zawoda;Zawód;
Malewic;Malewice;Malewica;
Pigłowic;Pigłowice;Pigłowica;
Zberek;Zberki;Zberek;
Dziergasów;Dziergasowie;Dziergas;
Blizanówka;Blizanówek;Blizanówka;
Pogalowej;Pogalowa;Pogalowy;
Nosalowej;Nosalowa;Nosalowy;
Jagiełka;Jagiełek;Jagiełka;
Zienek;Zienki;Zienka;
Bryliniec;Brylińce;Bryliniec;
Siemnówka;Siemnówek;Siemnówka;
Gamrota;Gamrot;Gamrota;
Żegar;Żegary;Żegar;
Glaznot;Glaznoty;Glaznota;
Staszli;Staszle;Staszły;
Krzęcinka;Krzęcinek;Krzęcinka;
Mędrzyk;Mędrzyki;Mędrzyk;
Pieluch;Pieluchy;Pielucha;
Smęcina;Smęcino;Smęcina;
Szumlina;Szumlin;Szumlina;
Przybudek;Przybudki;Przybudka;
Żużoł;Żużoły;Żużoł;
Chróstowa;Chróstowo;Chróstowy;
Masłowa;Masłowo;Masłowy;
Dawidów;Dawidy;Dawid;
Gawronic;Gawronice;Gawronica;
Goździówek;Goździówki;Goździówka;
Bieleckiego;Bieleckie;Bielecki;
Pećkelowa;Pećkelów;Pećkelowy;
Goździówki;Goździówka;Goździówki;
Strojcowa;Strojców;Strojcowy;
Gostynek;Gostynki;Gostynka;
Siarczyczyc;Siarczyce;Siarczyczyca;
Zągotów;Zągoty;Zągot;
Wojciechowic;Wojciechowice;Wojciechowica;
Bronkowa;Bronków;Bronkowy;
Kality;Kalita;Kalit;
Miłotków;Miłotki;Miłotek;
Ugorów;Ugory;Ugor;
Mrukowej;Mrukowa;Mrukowy;
Dobrzelina;Dobrzelin;Dobrzelina;
Bęczynka;Bęczynek;Bęczynka;
Pieścideł;Pieścidła;Pieścidło;
Wierzyc;Wierzyce;Wierzyca;
Marytowa;Marytowo;Marytowy;
Leźna;Leźno;Leźny;
Mołstowa;Mołstowo;Mołstowy;
Hatalów;Hatale;Hatal;
Dziewoklicza;Dziewoklicz;Dziewokliczy;
Zdrębowa;Zdrębowo;Zdrębowy;
Złotniczek;Złotniczki;Złotniczka;
Rogaczów;Rogacze;Rogacz;
Płończyckiej;Płończycka;Płończycki;
Chwalborzyc;Chwalborzyce;Chwalborzyca;
Maurycy;Mauryca;Mauryk;
Styrków;Styrki;Styrk;
Miszewka;Miszewko;Miszewka;
Radzimowic;Radzimowice;Radzimowica;
Sarnowa;Sarnów;Sarnowy;
Głoguszyna;Głoguszyn;Głoguszyna;
Suchowolców;Suchowolce;Suchowolec;
Urbaniaków;Urbaniaki;Urbaniak;
Wary;Wara;War;
Owinka;Owink;Owinka;
Praciaków;Praciaki;Praciak;
Siemuszowej;Siemuszowa;Siemuszowy;
Kaliskiej;Kaliska;Kaliski;
Kubanców;Kubancy;Kubance;
Sukiennikowa;Sukiennikowo;Sukiennikowy;
Biły;Biła;Biły;
Kaliska;Kalisko;Kaliska;
Leśniowej;Leśniowa;Leśniowy;
Kolebek;Kolebki;Kolebka;
Judyt;Judyty;Judyt;
Cicharzy;Cicharze;Cicharz;
Walewka;Walewek;Walewka;
Psiar;Psiary;Psiara;
Przędzela;Przędzel;Przędzela;
Oborzan;Oborzany;Oborzanin;
Nienaszowa;Nienaszów;Nienaszowy;
Guław;Guławy;Guława;
Dulinowa;Dulinowo;Dulinowy;
Rybowa;Rybowo;Rybowa;
Dywana;Dywan;Dywany;
Barlewic;Barlewice;Barlewica;
Zurzyc;Zurzyce;Zurzyca;
Pozawsia;Pozawsie;Pozawś;
Zbigniewic;Zbigniewice;Zbigniewica;
Tążew;Tążewy;Tążwa;
Szewczyków;Szewczyki;Szewczyk;
Maciejenia;Maciejeni;Maciejenie;
Kurzysk;Kurzyska;Kurzysko;
Różnowa;Różnowo;Różnowy;
Różnowej;Różnowa;Różnowy;
Rozstanek;Rozstanki;Rozstanka;
Leszczewka;Leszczewek;Leszczewka;
Karlinka;Karlinko;Karlinka;
Kartowa;Kartowo;Kartowy;
Wysieki;Wysieka;Wysieki;
Surmów;Surmy;Surm;
Morasów;Morasy;Moras;
Piaskowic;Piaskowice;Piaskowica;
Dalanowa;Dalanów;Dalanowy;
Jakus;Jakusy;Jakus;
Wylowa;Wylów;Wylowy;
Witaniowa;Witaniów;Witaniowy;
Chojnic;Chojnice;Chojnica;
Choiniaków;Choiniaki;Choiniak;
Dzierzgowa;Dzierzgowo;Dzierzgowy;
Łasku;Łask;Łasek;
Robertowa;Robertów;Robertowy;
Jęgrznej;Jęgrzna;Jęgrzny;
Siedlaczów;Siedlacze;Siedlacz;
Dziadowa;Dziadów;Dziadowy;
Zabłotka;Zabłotek;Zabłotko;
Partyni;Partynia;Partyn;
Proćwina;Proćwin;Proćwina;
Żytowania;Żytowań;Żytowanie;
Lyty;Lyta;Lyt;
Podtyczka;Podtyczek;Podtyczka;
Brusieśka;Brusiek;Brusieśki;
Siedliszek;Siedliszki;Siedliszka;
Bochówka;Bochówko;Bochówka;
Krucicic;Krucice;Krucicica;
Świerzka;Świerzk;Świerzki;
Choryńskowic;Choryńskowice;Choryńskowica;
Kołomaźni;Kołomaźnia;Kołomaźny;
Niwin;Niwiny;Niwina;
Żmiarek;Żmiarki;Żmiarka;
Lisów;Lisy;Lis;
Smorawiny;Smorawina;Smorawiny;
Grudzic;Grudzice;Grudzica;
Robaczyna;Robaczyn;Robaczyna;
Różańska;Różańsko;Różański;
Kłosowa;Kłosowo;Kłosowy;
Gliznowa;Gliznowo;Gliznowy;
Kaszewa;Kaszew;Kaszewo;
Gołot;Gołoty;Gołota;
Ogiernicza;Ogiernicze;Ogierniczy;
Skarysławic;Skarysławice;Skarysławica;
Łabajowa;Łabajów;Łabajowy;
Dęborogów;Dęborogi;Dęboróg;
Kulakowej;Kulakowa;Kulakowy;
Wargit;Wargity;Wargit;
Giżyna;Giżyn;Giżyna;
Chropów;Chropy;Chrop;
Uhrynia;Uhryń;Uhrynia;
Czuchli;Czuchla;Czuchły;
Leżajny;Leżajna;Leżajny;
Nidzgory;Nidzgora;Nidzgor;
Pierdołków;Pierdołki;Pierdołek;
Jasnej;Jasna;Jasny;
Stokłosów;Stokłosy;Stokłos;
Plajn;Plajny;Plajn;
Domaniowic;Domaniowice;Domaniowica;
Wolaninin;Wolaniny;Wolaninina;
Pęcherzy;Pęcherze;Pęcherz;
Greniowa;Greniów;Greniowy;
Wisłoczka;Wisłoczek;Wisłoczka;
Kurzejowa;Kurzejów;Kurzejowy;
Kabat;Kabaty;Kabat;
Swaryczowa;Swaryczów;Swaryczowy;
Gierowa;Gierów;Gierowy;
Westny;Westna;Westny;
Wolnik;Wolniki;Wolnik;
Wrzesowa;Wrzesowo;Wrzesowy;
Uniszowic;Uniszowice;Uniszowica;
Płosek;Płoski;Płoska;
Sebastianowej;Sebastianowa;Sebastianowy;
Sztudrów;Sztudry;Sztuder;
Jaślisk;Jaśliska;Jaślisko;
Nagórek;Nagórki;Nagórek;
Bądzynia;Bądzyń;Bądzynia;
Mielęcina;Mielęcin;Mielęcina;
Szczawna;Szczawno;Szczawny;
Bródka;Bródek;Bródka;
Gałuszkowic;Gałuszkowice;Gałuszkowica;
Pikuł;Pikuły;Pikuła;
Marunowa;Marunowo;Marunowy;
Smagowa;Smagów;Smagowy;
Podkrusia;Podkrusie;Podkrusi;
Zaduranowa;Zaduranów;Zaduranowy;
Smętnego;Smętne;Smętny;
