Dopełniacz;Mianownik;Wynik Stemmera
Jurasów;Jurasy;Juras;
Janaszowa;Janaszów;Janaszowa;
Łękińska;Łękińsko;Łękińska;
Popodlesia;Popodlesie;Popodleś;
Prewendów;Prewendy;Prewend;
Radówka;Radówek;Radówka;
Kraszyc;Kraszyce;Kraszyca;
Regimina;Regimin;Regimina;
Kumiały;Kumiała;Kumiał;
Dybowa;Dybowo;Dybowa;
Storczołów;Storczoły;Storczoł;
Sępolna;Sępolno;Sępolna;
Skokówka;Skokówko;Skokówka;
Podbłotka;Podbłotek;Podbłotko;
Dąblina;Dąblin;Dąblina;
Szeptów;Szepty;Szept;
Morgowego;Morgowe;Morgowy;
Abramowic;Abramowice;Abramowica;
Przezdna;Przezdno;Przezdna;
Grańskich;Grańskie;Grański;
Morgowa;Morgowo;Morgowa;
Frąsina;Frąsin;Frąsina;
Żabiochy;Żabiocha;Żabioch;
Trzymsza;Trzymsze;Trzymsza;
Śmiecina;Śmiecin;Śmiecina;
Dublan;Dublany;Dublan;
Osin;Osiny;Osina;
Ciapkowa;Ciapków;Ciapkowa;
Uniestowa;Uniestowo;Uniestowa;
Klekotowa;Klekotowo;Klekotowa;
Ławina;Ławin;Ławina;
Niszczyczyc;Niszczyce;Niszczyczyca;
Troszk;Troszki;Troszk;
Klekotowego;Klekotowe;Klekotowy;
Polniaków;Polniaki;Polniak;
Wójtówka;Wójtówko;Wójtówka;
Krosnowic;Krosnowice;Krosnowica;
Lewina;Lewin;Lewina;
Cygusów;Cygusy;Cygus;
Barniewic;Barniewice;Barniewica;
Jagielni;Jagielnie;Jagielnia;
Dębonosów;Dębonosy;Dębonos;
Rzążewa;Rzążew;Rzążewa;
Lekówca;Lekówiec;Lekówca;
Seperanki;Seperanka;Seperanek;
Polichna;Polichno;Polichna;
Zaglonek;Zaglonki;Zaglonka;
Abramowcy;Abramowce;Abramowiec;
Siwkowa;Siwkowo;Siwkowa;
Gromozdów;Gromozdy;Gromozd;
Podleśniaków;Podleśniaki;Podleśniak;
Zawrot;Zawroty;Zawrot;
Dzików;Dziki;Dzik;
Dopijowa;Dopijów;Dopijowa;
Toczyłowa;Toczyłowo;Toczyłów;
Przyłękowa;Przyłęków;Przyłękowa;
Kulików;Kuliki;Kulik;
Kaniówka;Kaniówek;Kaniówka;
Bogunowa;Bogunów;Bogunowa;
Emolinka;Emolinek;Emolinka;
Jarczowa;Jarczów;Jarczowa;
Sadłowic;Sadłowice;Sadłowica;
Podlisek;Podliski;Podliska;
Podpępic;Podpępice;Podpępic;
Konradów;Konrady;Konrad;
Teklinowa;Teklinowo;Teklinowa;
Grajewa;Grajewo;Grajewa;
Bursztynowa;Bursztynowo;Bursztynowa;
Domastryjewa;Domastryjewo;Domastryjewa;
Kalembic;Kalembice;Kalembica;
Gościcic;Gościce;Gościcica;
Imielna;Imielno;Imielna;
Szczytnicy;Szczytnica;Szczytnik;
Maczug;Maczugi;Maczuga;
Wężysk;Wężyska;Wężysko;
Kołowina;Kołowin;Kołowina;
Parlina;Parlino;Parlin;
Kajtanowa;Kajtanów;Kajtanowa;
Krupki;Krupka;Krupek;
Muchorowa;Muchorowo;Muchorowa;
Wambierzyc;Wambierzyce;Wambierzyca;
Brzezienka;Brzezienko;Brzezienka;
Krupków;Krupki;Krupek;
Podksiężego;Podksięże;Podksięży;
Soboniowic;Soboniowice;Soboniowica;
Ługowisk;Ługowiska;Ługowisko;
Junoszyna;Junoszyn;Junoszyna;
Kłokocka;Kłokock;Kłokocka;
Kuchejdów;Kuchejdy;Kuchejd;
Kluczna;Kluczno;Kluczna;
Huszlewa;Huszlew;Huszlewa;
Sobakowa;Sobaków;Sobakowa;
Labutów;Labuty;Labut;
Kieraci;Kieracie;Kierat;
Brzeszcza;Brzeszcze;Brzeszcz;
Ruczynowa;Ruczynów;Ruczynowa;
Achrymowiec;Achrymowce;Achrymowiec;
Laksów;Laksy;Laks;
Szablisk;Szabliska;Szablisko;
Stroniczek;Stroniczki;Stroniczka;
Gajewa;Gajew;Gajewa;
Brzyczna;Brzyczno;Brzyczna;
Ciusiowa;Ciusiowo;Ciusiowa;
Wilkostowa;Wilkostów;Wilkostowa;
Połchówka;Połchówko;Połchówka;
Piętków;Piętki;Piętek;
Gajca;Gajec;Gajca;
Sąsieczna;Sąsieczno;Sąsieczna;
Gajka;Gajek;Gajka;
Skiełku;Skiełek;Skiełko;
Jasienia;Jasień;Jasienie;
Pędzicha;Pędzich;Pędzicha;
Kniewa;Kniewo;Kniewa;
Drogomiłowic;Drogomiłowice;Drogomiłowica;
Szpęgawska;Szpęgawsk;Szpęgawsko;
Grochówek;Grochówki;Grochówka;
Bowyczyn;Bowyczyny;Bowyczyn;
Poddubówka;Poddubówek;Poddubówka;
Pagórów;Pagóry;Pagóra;
Grodzonowic;Grodzonowice;Grodzonowica;
Lubianek;Lubianki;Lubianka;
Rzepnowa;Rzepnowo;Rzepnowa;
Kurnędza;Kurnędz;Kurnędza;
Salomonki;Salomonka;Salomonek;
Kielerowa;Kielerowo;Kielerowa;
Wawrzeńczyczyc;Wawrzeńczyce;Wawrzeńczyczyca;
Gałczynka;Gałczynek;Gałczynka;
Strzyżowa;Strzyżów;Strzyżowa;
Jańczurów;Jańczury;Jańczur;
Turowic;Turowice;Turowica;
Studzienek;Studzienki;Studzienka;
Biszczy;Biszcza;Biszcze;
Mitołów;Mitoły;Mitoł;
Pałosów;Pałosy;Pałos;
Giętlewa;Giętlewo;Giętlewa;
Dziedzinki;Dziedzinka;Dziedzinki;
Smużek;Smużki;Smużka;
Skroniowa;Skroniów;Skroniowa;
Szyszaków;Szyszaki;Szyszak;
Podzagórnia;Podzagórnie;Podzagórnia;
Partęczyn;Partęczyny;Partęczyna;
Jasłówka;Jasłówek;Jasłówko;
Jacowlan;Jacowlany;Jacowlan;
Gurowa;Gurowo;Gurowa;
Skrawek;Skrawki;Skrawek;
Dolców;Dolce;Dolec;
Włęcza;Włęcz;Włęcze;
Cetunia;Cetuń;Cetunia;
Otoki;Otoka;Otok;
Podkaczelasia;Podkaczelasie;Podkaczelaś;
Otoków;Otoki;Otok;
Ciborza;Cibórz;Ciborze;
Tajenka;Tajenko;Tajenka;
Bajora;Bajoro;Bajor;
Bedewa;Bedewo;Bedewa;
Ogrodzienic;Ogrodzienice;Ogrodzienica;
Bajorów;Bajory;Bajor;
Łazarzy;Łazarze;Łazarz;
Pospólna;Pospólno;Pospólna;
Mokroszów;Mokrosze;Mokrosz;
Mokrzeszowa;Mokrzeszów;Mokrzeszowa;
Zagórzyczek;Zagórzyczki;Zagórzyczka;
Wolaków;Wolaki;Wolak;
Pierwąg;Pierwągi;Pierwąg;
Tomkowa;Tomków;Tomkowa;
Wyrwasów;Wyrwasy;Wyrwas;
Mokówka;Mokówko;Mokówka;
Gałczewka;Gałczewko;Gałczewka;
Staszyna;Staszyn;Staszyna;
Hanek;Hanki;Hanka;
Lubikowa;Lubikowo;Lubikowa;
Powałek;Powałki;Powałka;
Starzykowa;Starzykowo;Starzykowa;
Skrzypaczy;Skrzypacze;Skrzypacz;
Smalców;Smalce;Smalec;
Lubaniek;Lubańki;Lubańka;
Jarosławek;Jarosławki;Jarosławka;
Rolantowic;Rolantowice;Rolantowica;
Białęcinka;Białęcinko;Białęcinka;
Cielechówka;Cielechówko;Cielechówka;
Wildna;Wildno;Wildna;
Książna;Książno;Książna;
Mrozowa;Mrozowo;Mrozowa;
Mścigniewa;Mścigniew;Mścigniewa;
Brzuchaczy;Brzuchacze;Brzuchacz;
Prętławek;Prętławki;Prętławka;
Siemiradza;Siemiradz;Siemiradza;
Wąkczewa;Wąkczew;Wąkczewo;
Chawłodna;Chawłodno;Chawłodna;
Wypalanek;Wypalanki;Wypalanka;
Kordzielówki;Kordzielówka;Kordzielówki;
Drążgowa;Drążgów;Drążgowa;
Siurówek;Siurówki;Siurówka;
Trzęsowa;Trzęsów;Trzęsowa;
Giełczyna;Giełczyn;Giełczyna;
Wirginowa;Wirginowo;Wirginowa;
Skrzypina;Skrzypin;Skrzypina;
Wudzyna;Wudzyn;Wudzyna;
Potrzebowic;Potrzebowice;Potrzebowica;
Jachowa;Jachowo;Jachów;
Milenkowiec;Milenkowce;Milenkowiec;
Putów;Puty;Put;
Godzięb;Godzięby;Godzięba;
Pokudłanego;Pokudłane;Pokudłany;
Zmarłego;Zmarłe;Zmarły;
Przybytków;Przybytki;Przybytek;
Juszczyna;Juszczyn;Juszczyna;
Aniołów;Aniołowie;Anioł;
Stryjowa;Stryjów;Stryjowa;
Ordzina;Ordzin;Ordzina;
Sołtysów;Sołtysy;Sołtys;
Siedlikowa;Siedlikowo;Siedlikowa;
Sempółek;Sempółki;Sempółka;
Sołtysów;Sołtyse;Sołtys;
Bułkowa;Bułkowo;Bułkowa;
Dzięciołów;Dzięcioły;Dzięcioł;
Gorzałek;Gorzałki;Gorzałka;
Bieskowa;Bieskowo;Bieskowa;
Chudecza;Chudecz;Chudecze;
Głuchów;Głuchy;Głuch;
Głuchego;Głuche;Głuchy;
Tarninowa;Tarninów;Tarninowa;
Kazimierowa;Kazimierowo;Kazimierowa;
Siekluk;Siekluki;Siekluk;
Gdyczyny;Gdyczyna;Gdyczyn;
Dubin;Dubiny;Dubin;
Dobył;Dobyły;Dobyła;
Korabki;Korabka;Korabki;
Wroninin;Wroniny;Wroninina;
Luśna;Luśno;Luśna;
Gramotnego;Gramotne;Gramotny;
Goszczanowa;Goszczanowo;Goszczanowa;
Człuch;Człuchy;Człuch;
Małyszyc;Małyszyce;Małyszyca;
Jaśli;Jaśle;Jaśl;
Łozowego;Łozowe;Łozowy;
Powodowa;Powodowo;Powodowa;
Patrówka;Patrówek;Patrówka;
Dybkowa;Dybków;Dybkowa;
Gołubia;Gołubie;Gołubia;
Kurowskiego;Kurowskie;Kurowski;
Gaci;Gać;Gat;
Błądzimia;Błądzim;Błądzimia;
Wołaskich;Wołaskie;Wołaski;
Goszczy;Goszcza;Goszcz;
Pożóg;Pożogi;Pożóg;
Usnobocza;Usnobocz;Usnobocze;
Goszczka;Goszczk;Goszczka;
Miłkowa;Miłków;Miłkowa;
Ziemblic;Ziemblice;Ziemblica;
Ozerców;Ozercy;Ozerca;
Nieborowa;Nieborów;Nieborowa;
Roszyc;Roszyce;Roszyca;
Uścikówca;Uścikówiec;Uścikówca;
Zastrugi;Zastruga;Zastrug;
Migdalskiego;Migdalskie;Migdalski;
Skotników;Skotniki;Skotnik;
Poniatówek;Poniatówki;Poniatówka;
Szyposiów;Szyposie;Szypoś;
Saganówki;Saganówka;Saganówki;
Bombalic;Bombalice;Bombalica;
Palczyna;Palczyn;Palczyna;
Opolnicy;Opolnica;Opolnik;
Zakrzewca;Zakrzewiec;Zakrzewce;
Siudejka;Siudejko;Siudejka;
Gardoni;Gardonie;Gardoni;
Gęsikowa;Gęsikowo;Gęsikowa;
Jadwiniewa;Jadwiniew;Jadwiniewa;
Lubic;Lubice;Lubica;
Pulowa;Pulów;Pulowa;
Wyszczeli;Wyszczele;Wyszczel;
Gierotu;Gierot;Gierót;
Orzeszek;Orzeszki;Orzeszek;
Osia;Osie;Oś;
Gałęzewka;Gałęzewko;Gałęzewka;
Karpówka;Karpówek;Karpówka;
Brankowa;Branków;Brankowa;
Wiszenek;Wiszenki;Wiszenka;
Cechówek;Cechówki;Cechówka;
Dzierzbotek;Dzierzbotki;Dzierzbotek;
Strakowa;Strakowo;Strakowa;
Grabostowa;Grabostów;Grabostowa;
Smółek;Smółki;Smółka;
Rząc;Rzące;Rząc;
Kiełbas;Kiełbasy;Kiełbasa;
Niemojewic;Niemojewice;Niemojewica;
Giemlic;Giemlice;Giemlica;
Mątewek;Mątewki;Mątewka;
Krowiarek;Krowiarki;Krowiarka;
Niegocina;Niegocin;Niegocina;
Terlikowa;Terlików;Terlikowa;
Podolan;Podolany;Podolana;
Parcelaków;Parcelaki;Parcelak;
Wolina;Wolin;Wolina;
Dobla;Doble;Dobel;
Markiewiczowa;Markiewiczów;Markiewiczowa;
Koźlichy;Koźlicha;Koźlich;
Annajewa;Annajewo;Annajewa;
Pielaszkowic;Pielaszkowice;Pielaszkowica;
Uchytowa;Uchytów;Uchytowa;
Pijaków;Pijaki;Pijak;
Podszkla;Podszkle;Podszkla;
Wardom;Wardomy;Ward;
Nabrzezia;Nabrzezie;Nabrzeź;
Marcinowa;Marcinowo;Marcinowa;
Szamowa;Szamów;Szamowa;
Roszkowa;Roszków;Roszkowa;
Proślic;Proślice;Proślica;
Grodziszowic;Grodziszowice;Grodziszowica;
Logowa;Logowo;Logowa;
Tyrzyna;Tyrzyn;Tyrzyna;
Rokszyc;Rokszyce;Rokszyca;
Podrowców;Podrowce;Podrowiec;
Karczemnego;Karczemne;Karczemny;
Pruskołęki;Pruskołęka;Pruskołęki;
Fiodorów;Fiodory;Fiodor;
Jarębek;Jarębki;Jarębek;
Palaczów;Palacze;Palacz;
Szychowic;Szychowice;Szychowica;
Babrost;Babrosty;Babrost;
Nieczulic;Nieczulice;Nieczulica;
Sztyjówki;Sztyjówka;Sztyjówki;
Studniewic;Studniewice;Studniewica;
Szymoni;Szymonia;Szymon;
Pasikoń;Pasikonie;Pasikoń;
Plęs;Plęsy;Plęs;
Łasoch;Łasochy;Łasocha;
Garków;Garki;Garek;
Łęgorza;Łęgorze;Łęgorz;
Jackowskiego;Jackowskie;Jackowski;
Piaśnik;Piaśniki;Piaśnik;
Jagowa;Jagów;Jagowa;
Pięćmiechowa;Pięćmiechowo;Pięćmiechów;
Kandlewa;Kandlewo;Kandlewa;
Wałbrzycha;Wałbrzych;Wałbrzycha;
Zbójenka;Zbójenko;Zbójenka;
Platonia;Platoń;Platonia;
Kronowa;Kronowo;Kronowa;
Begna;Begno;Begnum;
Ratarkowa;Ratarków;Ratarkowa;
Kryńska;Kryńsk;Kryńska;
Tychów;Tychy;Tych;
Szwajów;Szwaje;Szwaj;
Siemisławic;Siemisławice;Siemisławica;
Wiczlina;Wiczlino;Wiczlina;
Ciosmów;Ciosmy;Ciosm;
Milowic;Milowice;Milowica;
Dziuch;Dziuchy;Dziuch;
Gnina;Gnin;Gnina;
Mąkowa;Mąkowo;Mąkowa;
Rożdżałowa;Rożdżałów;Rożdżałowa;
Kulek;Kulki;Kulka;
Wyszkowa;Wyszków;Wyszkowa;
Sietejowa;Sietejów;Sietejowa;
Bućkciek;Bućki;Bućkciek;
Klubowa;Klubowo;Klubowa;
Pińczyczyc;Pińczyce;Pińczyczyca;
Mieni;Mienia;Mień;
Nosalina;Nosalin;Nosalino;
Szkucina;Szkucin;Szkucina;
Zakopaninin;Zakopaniny;Zakopaninina;
Konstantynowa;Konstantynów;Konstantynowa;
Piastowa;Piastów;Piastowa;
Strachomina;Strachomino;Strachomin;
Zapołoma;Zapołom;Zapołoma;
Klemensowa;Klemensów;Klemensowa;
Pątnówka;Pątnówek;Pątnówka;
Faltyjanek;Faltyjanki;Faltyjanek;
Ośna;Ośno;Ośna;
Brzeziczek;Brzeziczki;Brzeziczek;
Grądzików;Grądziki;Grądzik;
Świdrowa;Świdrów;Świdrowa;
Karścina;Karścino;Karścina;
Sicin;Siciny;Sicina;
Mechnicy;Mechnica;Mechnik;
Mechnic;Mechnice;Mechnica;
Zamiecin;Zamieciny;Zamiecina;
Błocka;Błocko;Błocka;
Kucharek;Kucharki;Kucharka;
Krętawków;Krętawki;Krętawek;
Murkowa;Murkowo;Murkowa;
Wtelenka;Wtelenko;Wtelenka;
Winowna;Winowno;Winown;
Śliwinek;Śliwinki;Śliwinka;
Cisówki;Cisówka;Cisówki;
Sołtysowic;Sołtysowice;Sołtysowica;
Florianów;Floriany;Florianin;
Miłomyśla;Miłomyśl;Miłomyśla;
Sądówka;Sądówko;Sądówka;
Mariampola;Mariampol;Mariampole;
Dmitroców;Dmitroce;Dmitroc;
Nowoszyc;Nowoszyce;Nowoszyca;
Darzlubia;Darzlubie;Darzlubia;
Wielkopolski;Wielkopolska;Wielkopolski;
Gronit;Gronity;Gronit;
Dobkowa;Dobków;Dobkowa;
Apostołów;Apostoły;Apostoł;
Pręgówka;Pręgówko;Pręgówka;
Pozorów;Pozory;Pozór;
Brzyszek;Brzyszki;Brzyszka;
Rogolina;Rogolin;Rogolina;
Niezwojowic;Niezwojowice;Niezwojowica;
Markówek;Markówki;Markówka;
Chmielarzy;Chmielarze;Chmielarz;
Skarbienic;Skarbienice;Skarbienica;
Dratowa;Dratów;Dratowa;
Kalisówki;Kalisówka;Kalisówki;
Obelzanek;Obelzanki;Obelzanka;
Łunowa;Łunowo;Łunowa;
Ciechocina;Ciechocino;Ciechocina;
Biedruska;Biedrusko;Biedruska;
Machnatów;Machnaty;Machnat;
Łaganówka;Łaganówek;Łaganówka;
Ogorzelic;Ogorzelice;Ogorzelica;
Recławia;Recław;Recławie;
Minkowic;Minkowice;Minkowica;
Siedmiodomków;Siedmiodomki;Siedmiodomek;
Dudówka;Dudówek;Dudówka;
Rakowa;Raków;Rakowa;
Trąbek;Trąbki;Trąbek;
Galinowa;Galinowo;Galinowa;
Kuropatnik;Kuropatniki;Kuropatnik;
Pieruchów;Pieruchy;Pieruch;
Brożanego;Brożane;Brożany;
Kaczowa;Kaczów;Kaczowa;
Awulsa;Awuls;Awulsa;
Przybyszkowic;Przybyszkowice;Przybyszkowica;
Czachorów;Czachory;Czachor;
Karwit;Karwity;Karwit;
Pindeli;Pindele;Pindela;
Możdżanowa;Możdżanów;Możdżanowa;
Łoin;Łoiny;Łoina;
Paluszków;Paluszki;Paluszek;
Niwki;Niwka;Niwek;
Pachanek;Pachanki;Pachanek;
Niwek;Niwki;Niwek;
Dobieszynka;Dobieszynek;Dobieszynka;
Fajmu;Fajum;Fajem;
Klęcina;Klęcino;Klęcina;
Podbuczyn;Podbuczyny;Podbuczyna;
Osłonina;Osłonino;Osłonina;
Snochowic;Snochowice;Snochowica;
Jarynia;Jaryń;Jarynia;
Golejewa;Golejewo;Golejewa;
Konarskiego;Konarskie;Konarski;
Gęzyna;Gęzyn;Gęzyna;
Matul;Matule;Matula;
Kulerzowa;Kulerzów;Kulerzowa;
Podsebni;Podsebnia;Podsebny;
Żubronajcia;Żubronajcie;Żubronajcio;
Relina;Relin;Relina;
Muszkowa;Muszkowo;Muszkowa;
Kołońca;Kołoniec;Kołońce;
Jaroniowa;Jaroniów;Jaroniowa;
Sędziejowic;Sędziejowice;Sędziejowica;
Pleszówek;Pleszówki;Pleszówka;
Zamesza;Zamesze;Zamesza;
Oblaszek;Oblaszki;Oblaszka;
Wilkas;Wilkasy;Wilkas;
Okuniewa;Okuniew;Okuniewa;
Mokrzyc;Mokrzyce;Mokrzyca;
Jaborowic;Jaborowice;Jaborowica;
Rszewka;Rszewek;Rszewka;
Cichmiany;Cichmiana;Cichmian;
Uniradzy;Uniradze;Uniradza;
Mazurowa;Mazurowo;Mazurowa;
Głodzina;Głodzino;Głodzina;
Maciowakrza;Maciowakrze;Maciowakrz;
Skrzeczkowic;Skrzeczkowice;Skrzeczkowica;
Retkowa;Retkowo;Retkowa;
Staniewa;Staniewo;Staniewa;
Oczesał;Oczesały;Oczesał;
Ownic;Ownice;Ownica;
Skrzyszewa;Skrzyszew;Skrzyszewo;
Tyliczek;Tyliczki;Tyliczka;
Kukli;Kukle;Kukiel;
Biedowic;Biedowice;Biedowica;
Pakoszowa;Pakoszów;Pakoszowa;
Kukli;Kukla;Kukiel;
Kiślak;Kiślaki;Kiślak;
Bylewa;Bylew;Bylewa;
Krajna;Krajno;Krajna;
Bukowskiego;Bukowskie;Bukowski;
Wystoka;Wystok;Wystoka;
Rychławy;Rychława;Rychławy;
Siadczy;Siadcza;Siadczy;
Główczyna;Główczyn;Główczyna;
Zadąbia;Zadąbie;Zadąbia;
Jackówka;Jackówek;Jackówka;
Świerczyn;Świerczyny;Świerczyna;
Chwałowa;Chwałów;Chwałowa;
Gorysławic;Gorysławice;Gorysławica;
Grąblinka;Grąblinek;Grąblinka;
Opatowa;Opatów;Opatow;
Sochówki;Sochówka;Sochówek;
Gruczyna;Gruczyn;Gruczyna;
Wygwizdowa;Wygwizdów;Wygwizdowa;
Bobrowego;Bobrowe;Bobrowy;
Krasowego;Krasowy;Krasowe;
Borzęciczek;Borzęciczki;Borzęciczka;
Słomniczek;Słomniczki;Słomniczek;
Łabna;Łabno;Łabna;
Konarzy;Konarze;Konarz;
Podozieran;Podozierany;Podozieran;
Roli;Rola;Rol;
Ról;Role;Ról;
Strzębiałek;Strzębiałki;Strzębiałka;
Słowiaków;Słowiaki;Słowiak;
Paszków;Paszki;Paszek;
Korcy;Korce;Korca;
Zięciowa;Zięciowo;Zięciowa;
Wierzbna;Wierzbno;Wierzbna;
Budzieszowic;Budzieszowice;Budzieszowica;
Kowaleczek;Kowaleczki;Kowaleczka;
Korkoszówki;Korkoszówka;Korkoszówki;
Zblewa;Zblewo;Zblewa;
Kiersnówka;Kiersnówek;Kiersnówka;
Kalasantowa;Kalasantowo;Kalasantowa;
Zwienisławia;Zwienisław;Zwienisławie;
Ruszowic;Ruszowice;Ruszowica;
Piwaków;Piwaki;Piwak;
Nakonowa;Nakonowo;Nakonowa;
Oklego;Okle;Oklega;
Kroczaków;Kroczaki;Kroczak;
Podrenty;Podrenta;Podrent;
Chomącka;Chomącko;Chomącka;
Bolesławic;Bolesławice;Bolesławica;
Brzostkowa;Brzostków;Brzostkowa;
Piwek;Piwki;Piwek;
Łącztka;Łącztek;Łącztka;
Rózinowa;Rózinów;Rózinowa;
Felina;Felin;Felina;
Gałówka;Gałówko;Gałówka;
Nidka;Nidek;Nidka;
Hebzi;Hebzie;Hebź;
Godziątkowa;Godziątków;Godziątkowa;
Mlewa;Mlewo;Mlewa;
Hojnowic;Hojnowice;Hojnowica;
Oksywia;Oksywie;Oksywium;
Karsznic;Karsznice;Karsznica;
Piastowic;Piastowice;Piastowica;
Kiedrowa;Kiedrowo;Kiedrowa;
Flesz;Flesze;Flesz;
Bobów;Boby;Bob;
Libartowa;Libartowo;Libartowa;
Buchalów;Buchale;Buchal;
Kaliskich;Kaliskie;Kaliski;
Wiśniówek;Wiśniówki;Wiśniówka;
Zielonejgóry;Zielonagóra;Zielonejgóra;
Rówka;Rówek;Rówka;
Dyjaków;Dyjaki;Dyjak;
Ludkowa;Ludkowo;Ludkowa;
Wełen;Wełny;Wełna;
Zubrzyc;Zubrzyce;Zubrzyca;
Kępy;Kępa;Kęp;
Malczkówka;Malczkówko;Malczkówka;
Ślemienia;Ślemień;Ślemię;
Korzeńcy;Korzeńce;Korzeniec;
Trzemsza;Trzemsze;Trzemsza;
Kępów;Kępy;Kęp;
Torfów;Torfy;Torf;
Skwarczków;Skwarczki;Skwarczek;
Bolewicka;Bolewicko;Bolewicka;
Ołudzy;Ołudza;Oługa;
Wędołów;Wędoły;Wędół;
Gierdaw;Gierdawy;Gierdawa;
Bołdyna;Bołdyn;Bołdyna;
Skurpia;Skurpie;Skurp;
Łączan;Łączany;Łączan;
Szwagierkowa;Szwagierków;Szwagierkowa;
Różanek;Różanki;Różanka;
Goździelina;Goździelin;Goździelina;
Dobrzelewiczek;Dobrzelewiczki;Dobrzelewiczek;
Kuroszowa;Kuroszów;Kuroszowa;
Gołygowa;Gołygów;Gołygowa;
Czaniecckich;Czanieccy;Czanieccki;
Topolin;Topoliny;Topolina;
Sierpca;Sierpc;Sierpec;
Ogorzelczyna;Ogorzelczyn;Ogorzelczyna;
Koczarek;Koczarki;Koczarka;
Wszechświętych;Wszechświęte;Wszechświęty;
Narajt;Narajty;Narajta;
Męciszowa;Męciszów;Męciszowa;
Biedaczka;Biedaczek;Biedaczka;
Mszanowa;Mszanowo;Mszanowa;
Staniszewic;Staniszewice;Staniszewica;
Murzynka;Murzynek;Murzynka;
Pastrug;Pastrugi;Pastrug;
Wąsina;Wąsino;Wąsina;
Kobylnik;Kobylniki;Kobylnik;
Bielan;Bielany;Bielan;
Olszanka;Olszanek;Olszanka;
Kiełczyna;Kiełczyn;Kiełczyna;
Podłazisk;Podłaziska;Podłazisko;
Grotna;Grotno;Grotna;
Maksymilianowa;Maksymilianowo;Maksymilianowa;
Dąbków;Dąbki;Dąbek;
Wielonka;Wielonek;Wielonka;
Madełów;Madeły;Madeł;
Czartowa;Czartowo;Czartowa;
Woźnik;Woźniki;Woźnik;
Gapsy;Gapsa;Gaps;
Radzynka;Radzynek;Radzynka;
Sprowy;Sprowa;Sprowy;
Iwin;Iwiny;Iwina;
Domaniewka;Domaniewek;Domaniewka;
Pieronów;Pierony;Pieron;
Poświętna;Poświętno;Poświętna;
Rudziszek;Rudziszki;Rudziszek;
Gorzowa;Gorzów;Gorzowa;
Jantoszów;Jantosze;Jantosz;
Poświętnego;Poświętne;Poświętny;
Antolina;Antolin;Antolina;
Nosowa;Nosów;Nosowa;
Gzdowa;Gzdów;Gzdowa;
Rybki;Rybka;Rybek;
Korcówek;Korcówki;Korcówka;
Rybek;Rybki;Rybek;
Gaborowic;Gaborowice;Gaborowica;
Balic;Balice;Balica;
Jankowskiego;Jankowskie;Jankowski;
Strzylawek;Strzylawki;Strzylawka;
Jazisk;Jaziska;Jazisko;
Strzelęcina;Strzelęcino;Strzelęcina;
Bogdanowicza;Bogdanowicze;Bogdanowicz;
Podgajcza;Podgajcze;Podgajcz;
Wasiłowic;Wasiłowice;Wasiłowica;
Krochowy;Krochowa;Krochów;
Bieńczyczyc;Bieńczyce;Bieńczyczyca;
Żdżegi;Żdżega;Żdżeg;
Bieglowa;Bieglów;Bieglowa;
Kowalina;Kowalin;Kowalina;
Bądli;Bądle;Bądel;
Siemnowa;Siemnowo;Siemnowa;
Wielawina;Wielawino;Wielawina;
Bałtruci;Bałtrucie;Bałtrut;
Skrzynic;Skrzynice;Skrzynica;
Skrzynicy;Skrzynica;Skrzynik;
Pludwin;Pludwiny;Pludwina;
Daniszowa;Daniszów;Daniszowa;
Rośków;Rośki;Rosiek;
Średniaków;Średniaki;Średniak;
Latyczowa;Latyczów;Latyczowa;
Szymonów;Szymony;Szymon;
Toczkowic;Toczkowice;Toczkowica;
Ramt;Ramty;Ramt;
Radzanka;Radzanek;Radzanka;
Dziadkowic;Dziadkowice;Dziadkowica;
Kotuszowa;Kotuszów;Kotuszowa;
Kałdowa;Kałdowo;Kałdowa;
Talisówek;Talisówki;Talisówka;
Siemianowa;Siemianów;Siemianowa;
Waków;Waki;Wak;
Chruślic;Chruślice;Chruślica;
Rozgit;Rozgity;Rozgit;
Poniatowic;Poniatowice;Poniatowica;
Kmieciarni;Kmieciarnie;Kmieciarnia;
Pławisk;Pławiska;Pławisko;
Krzewnosów;Krzewnosy;Krzewnos;
Włynkówka;Włynkówko;Włynkówka;
Piotrkosic;Piotrkosice;Piotrkosica;
Rypułtowic;Rypułtowice;Rypułtowica;
Częstochowy;Częstochowa;Częstochów;
Opitowa;Opitów;Opitowa;
Koźlina;Koźlin;Koźlina;
Mastalerzy;Mastalerze;Mastalerz;
Solin;Soliny;Solina;
Walerianowa;Walerianowo;Walerianowa;
Jodoziorek;Jodoziorki;Jodoziorek;
Charbinowic;Charbinowice;Charbinowica;
Regielnicy;Regielnica;Regielnik;
Gołyni;Gołynia;Gołyni;
Sowińców;Sowińce;Sowiniec;
Garlina;Garlino;Garlin;
Łańcuta;Łańcut;Łańcuta;
Ojrzenia;Ojrzeń;Ojrzenie;
Roztoka;Roztok;Roztoka;
Kub;Kuby;Kub;
Malarek;Malarki;Malarka;
Brzostowy;Brzostowa;Brzostowy;
Skalina;Skalin;Skalina;
Brzostowów;Brzostowy;Brzostow;
Kuby;Kuba;Kub;
Chęcina;Chęcin;Chęcina;
Chorążyc;Chorążyce;Chorążyca;
Augustynowa;Augustynów;Augustynowa;
Łosinka;Łosinko;Łosinka;
